Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
ABSA (SOUTH AFRICA),OK,30507208.145804524,9.667152600529048,87,30507208.145804524,30507208.145804524,6101441.629160905,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,30507208.145804524,11.0,True,2025-04-30
SIBANYE STILLWATER (SOUTH AFRICA),OK,29743507.40778617,1.137729751223346,87,29743507.40778617,29743507.40778617,5948701.481557234,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,29743507.40778617,12.0,True,2025-04-30
ANGLO AMERICAN (SOUTH AFRICA),OK,28476065.29097583,27.90797006181319,87,28476065.29097583,28476065.29097583,5695213.058195166,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,28476065.29097583,13.0,True,2025-04-30
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,26627929.70970132,6.877721088528265,87,26627929.70970132,26627929.70970132,5325585.941940264,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,26627929.70970132,14.0,True,2025-04-30
SANLAM (SOUTH AFRICA),OK,24874174.452095304,4.519785737577144,87,24874174.452095304,24874174.452095304,4974834.890419061,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,24874174.452095304,15.0,True,2025-04-30
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,23229741.249468967,14.89535671896873,87,23229741.249468967,23229741.249468967,4645948.249893794,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,23229741.249468967,16.0,True,2025-04-30
EXXARO RESOURCES (SOUTH AFRICA),OK,19301447.957229327,8.102842467305972,87,19301447.957229327,19301447.957229327,3860289.5914458656,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,19301447.957229327,17.0,True,2025-04-30
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,19174603.25413802,10.89664356068447,87,19174603.25413802,19174603.25413802,3834920.650827604,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,19174603.25413802,18.0,True,2025-04-30
BID CORPORATION (SOUTH AFRICA),OK,18271341.02970587,24.00265670547765,87,18271341.02970587,18271341.02970587,3654268.205941174,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,18271341.02970587,19.0,True,2025-04-30
BID CORP (SOUTH AFRICA),OK,18271341.02970587,24.00265670547765,87,18271341.02970587,18271341.02970587,3654268.205941174,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,18271341.02970587,20.0,True,2025-04-30
CLICKS (SOUTH AFRICA),OK,16663316.191839717,18.50135375093059,87,16663316.191839717,16663316.191839717,3332663.2383679436,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,16663316.191839717,21.0,True,2025-04-30
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,16242469.36230899,7.150819924635645,87,16242469.36230899,16242469.36230899,3248493.872461798,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,16242469.36230899,22.0,True,2025-04-30
GLENCORE (SOUTH AFRICA),OK,15631716.627870478,3.674817938660909,87,15631716.627870478,15631716.627870478,3126343.325574096,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,15631716.627870478,23.0,True,2025-04-30
BHP (SOUTH AFRICA),OK,15521226.734320452,23.9671538567837,87,15521226.734320452,15521226.734320452,3104245.3468640908,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,15521226.734320452,24.0,True,2025-04-30
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,15512168.50012359,1.394442657164284,85,15512168.50012359,15512168.50012359,3102433.7000247184,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,15512168.50012359,25.0,True,2025-04-30
MR PRICE (SOUTH AFRICA),OK,15471569.226658264,12.10319421860688,87,15471569.226658264,15471569.226658264,3094313.845331653,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,15471569.226658264,26.0,True,2025-04-30
REINET INVEST (SOUTH AFRICA),OK,13239248.418565892,24.31726656467335,87,13239248.418565892,13239248.418565892,2647849.6837131786,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,13239248.418565892,27.0,True,2025-04-30
OLD MUTUAL (SOUTH AFRICA),OK,12402302.154570337,0.6499752299355651,87,12402302.154570337,12402302.154570337,2480460.4309140677,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,12402302.154570337,28.0,True,2025-04-30
FOSCHINI (SOUTH AFRICA),OK,12348691.561146706,6.790329460973903,87,12348691.561146706,12348691.561146706,2469738.3122293414,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,12348691.561146706,29.0,True,2025-04-30
BIDVEST (SOUTH AFRICA),OK,11948619.208280755,12.86295518065761,87,11948619.208280755,11948619.208280755,2389723.841656151,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,11948619.208280755,30.0,True,2025-04-30
OUTSURANCE (SOUTH AFRICA),OK,11770630.145987572,3.806997775336881,87,11770630.145987572,11770630.145987572,2354126.0291975145,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,11770630.145987572,31.0,True,2025-04-30
REMGRO (SOUTH AFRICA),OK,11331062.74228558,8.618999267548922,87,11331062.74228558,11331062.74228558,2266212.548457116,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,11331062.74228558,32.0,True,2025-04-30
VODACOM (SOUTH AFRICA),OK,11214948.332030497,6.852049797934171,87,11214948.332030497,11214948.332030497,2242989.6664060997,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,11214948.332030497,33.0,True,2025-04-30
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,10693838.16812351,8.942894487172275,87,10693838.16812351,10693838.16812351,2138767.633624702,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,10693838.16812351,34.0,True,2025-04-30
MONDI (SOUTH AFRICA),OK,9859031.958070606,14.86750063768578,87,9859031.958070606,9859031.958070606,1971806.3916141214,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,9859031.958070606,35.0,True,2025-04-30
KUMBA IRON ORE (SOUTH AFRICA),OK,9799554.610426698,17.0440983614616,87,9799554.610426698,9799554.610426698,1959910.9220853397,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,9799554.610426698,36.0,True,2025-04-30
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,9319221.418210376,2.785608128295279,87,9319221.418210376,9319221.418210376,1863844.2836420753,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,9319221.418210376,37.0,True,2025-04-30
TIGER BRANDS (SOUTH AFRICA),OK,7800518.957347795,15.17774091550377,87,7800518.957347795,7800518.957347795,1560103.791469559,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,7800518.957347795,38.0,True,2025-04-30
TRUWORTHS INT (SOUTH AFRICA),OK,7629924.61813196,3.930438449257417,87,7629924.61813196,7629924.61813196,1525984.9236263921,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,7629924.61813196,39.0,True,2025-04-30
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,7497215.557188395,0.7073259855181149,87,7497215.557188395,7497215.557188395,1499443.1114376793,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,7497215.557188395,40.0,True,2025-04-30
INVESTEC (SOUTH AFRICA),OK,7200584.938606169,6.221191486526124,87,7200584.938606169,7200584.938606169,1440116.9877212339,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,7200584.938606169,41.0,True,2025-04-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,6624218.887794977,75.57929183564366,87,6624218.887794977,6624218.887794977,1324843.7775589954,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,6624218.887794977,42.0,True,2025-04-30
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,6461651.867135272,7.969024037613357,87,6461651.867135272,6461651.867135272,1292330.3734270546,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,6461651.867135272,43.0,True,2025-04-30
THUNGELA RESOURSES (SOUTH AFRICA),OK,5764426.334542352,5.512226907991364,85,5764426.334542352,5764426.334542352,1152885.2669084703,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,5764426.334542352,44.0,True,2025-04-30
MAROC TELECOM MOROCCO (MOROCCO),OK,5597636.558068347,13.23015611584217,86,5597636.558068347,5597636.558068347,1119527.3116136694,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,5597636.558068347,45.0,True,2025-04-30
EFG HOLDING EGYPT (EGYPT),OK,5482426.92042553,0.544137462973919,86,5482426.92042553,5482426.92042553,1096485.384085106,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,5482426.92042553,46.0,True,2025-04-30
SPAR (SOUTH AFRICA),OK,4563324.960057491,6.457695078595115,87,4563324.960057491,4563324.960057491,912664.9920114983,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,4563324.960057491,47.0,True,2025-04-30
MARSA MAROC MOROCCO (MOROCCO),OK,4498114.792940437,81.00095581127857,87,4498114.792940437,4498114.792940437,899622.9585880875,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,4498114.792940437,48.0,True,2025-04-30
AVI (SOUTH AFRICA),OK,4032671.873954411,4.842588561856067,87,4032671.873954411,4032671.873954411,806534.3747908822,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,4032671.873954411,49.0,True,2025-04-30
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,3130236.9638497094,1.631423048079986,86,3130236.9638497094,3130236.9638497094,626047.392769942,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,3130236.9638497094,50.0,True,2025-04-30
QUILTER (SOUTH AFRICA),OK,3023358.749334528,1.908960864390588,87,3023358.749334528,3023358.749334528,604671.7498669056,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,3023358.749334528,51.0,True,2025-04-30
LIFE HEALTHCARE (SOUTH AFRICA),OK,2843328.951936103,0.7553913806730139,87,2843328.951936103,2843328.951936103,568665.7903872206,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,2843328.951936103,52.0,True,2025-04-30
REDEFINE PROPERTIES (SOUTH AFRICA),OK,2802687.619131905,0.2283106269857699,87,2802687.619131905,2802687.619131905,560537.5238263811,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,2802687.619131905,53.0,True,2025-04-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,2755733.928751872,1.050679973960549,86,2755733.928751872,2755733.928751872,551146.7857503744,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,2755733.928751872,54.0,True,2025-04-30
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,2395107.398087666,30.60216110550105,87,2395107.398087666,2395107.398087666,479021.4796175332,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,2395107.398087666,55.0,True,2025-04-30
TAQA MOROCCO (MOROCCO),OK,2056686.2919947403,249.482943898738,87,2056686.2919947403,2056686.2919947403,411337.25839894806,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,2056686.2919947403,56.0,True,2025-04-30
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,1872501.7880382866,9.863237564854147,87,1872501.7880382866,1872501.7880382866,374500.3576076573,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,1872501.7880382866,57.0,True,2025-04-30
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1803555.3309441493,0.1398927950263857,86,1803555.3309441493,1803555.3309441493,360711.0661888299,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,1803555.3309441493,58.0,True,2025-04-30
SANTAM (SOUTH AFRICA),OK,1782226.1601283522,20.38081994102157,87,1782226.1601283522,1782226.1601283522,356445.23202567047,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,1782226.1601283522,59.0,True,2025-04-30
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,1655092.5992401743,0.04135444718601784,86,1655092.5992401743,1655092.5992401743,331018.5198480349,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,1655092.5992401743,60.0,True,2025-04-30
NINETY ONE (SOUTH AFRICA),OK,1484133.70141508,1.899129306290723,87,1484133.70141508,1484133.70141508,296826.74028301606,30,,,,,2025-04-30,2025-03-31,2025-04-30,SOUTH AFRICA,HIGH,1484133.70141508,61.0,True,2025-04-30
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,1334104.470222196,209.5224723651739,87,1334104.470222196,1334104.470222196,266820.89404443925,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,1334104.470222196,62.0,True,2025-04-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1321530.5210726634,0.2162699080110885,86,1321530.5210726634,1321530.5210726634,264306.1042145327,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,1321530.5210726634,63.0,True,2025-04-30
COSUMAR MOROCCO (MOROCCO),OK,1317031.8430438933,24.40828801779861,87,1317031.8430438933,1317031.8430438933,263406.3686087787,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,1317031.8430438933,64.0,True,2025-04-30
EGYPT ALUMINIUM (EGYPT),OK,1290605.0229706913,3.452799537779959,86,1290605.0229706913,1290605.0229706913,258121.00459413827,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,1290605.0229706913,65.0,True,2025-04-30
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,1252396.4701258603,0.1899534416199863,86,1252396.4701258603,1252396.4701258603,250479.29402517207,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,1252396.4701258603,66.0,True,2025-04-30
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,1228985.1770248746,0.1640327115655923,86,1228985.1770248746,1228985.1770248746,245797.03540497494,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,1228985.1770248746,67.0,True,2025-04-30
EASTERN TOBACCO EGYPT (EGYPT),OK,1122781.3062622396,0.6579116597775566,86,1122781.3062622396,1122781.3062622396,224556.26125244793,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,1122781.3062622396,68.0,True,2025-04-30
MANAGEM MOROCCO (MOROCCO),OK,1066206.2722410068,542.1663975634913,83,1066206.2722410068,1066206.2722410068,213241.2544482014,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,1066206.2722410068,69.0,True,2025-04-30
