Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),OK,484065174.14672697,25.37349788892498,81,484065174.14672697,484065174.14672697,96813034.8293454,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,484065174.14672697,1.0,True,2021-04-30
DELTA CORPORATION LIMITED (ZIMBABWE),OK,467379837.040404,1400.630303030303,86,467379837.040404,467379837.040404,93475967.40808082,30,,,,,2021-04-30,2021-03-31,2021-04-30,ZIMBABWE,LOW,467379837.040404,2.0,True,2021-04-30
INNSCOR AFRICA (ZIMBABWE),OK,366956579.3636363,2185.278787878788,84,366956579.3636363,366956579.3636363,73391315.87272726,30,,,,,2021-04-30,2021-03-31,2021-04-30,ZIMBABWE,LOW,366956579.3636363,3.0,True,2021-04-30
NASPERS (SOUTH AFRICA),OK,268162969.15729728,47.79284399696871,81,268162969.15729728,268162969.15729728,53632593.83145946,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,268162969.15729728,4.0,True,2021-04-30
PPC (SOUTH AFRICA),OK,224384868.88886175,16.23903864891199,81,224384868.88886175,224384868.88886175,44876973.77777235,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,224384868.88886175,5.0,True,2021-04-30
SIMBISA BRANDS (ZIMBABWE),OK,139500400.4040404,1206.524242424242,83,139500400.4040404,139500400.4040404,27900080.08080808,30,,,,,2021-04-30,2021-03-31,2021-04-30,ZIMBABWE,LOW,139500400.4040404,6.0,True,2021-04-30
PADENGA HOLDINGS (ZIMBABWE),OK,122343594.05050503,898.0060606060606,86,122343594.05050503,122343594.05050503,24468718.810101006,30,,,,,2021-04-30,2021-03-31,2021-04-30,ZIMBABWE,LOW,122343594.05050503,7.0,True,2021-04-30
SIBANYE STILLWATER (SOUTH AFRICA),OK,81358723.48094112,4.398072967413663,81,81358723.48094112,81358723.48094112,16271744.696188224,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,81358723.48094112,8.0,True,2021-04-30
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,66053007.08215105,18.52130020569449,81,66053007.08215105,66053007.08215105,13210601.41643021,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,66053007.08215105,9.0,True,2021-04-30
ANGLO AMERICAN (SOUTH AFRICA),OK,53229052.899913706,38.06024683338747,81,53229052.899913706,53229052.899913706,10645810.579982743,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,53229052.899913706,10.0,True,2021-04-30
FIRSTRAND (SOUTH AFRICA),OK,43156307.474277765,3.421700768647829,81,43156307.474277765,43156307.474277765,8631261.494855553,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,43156307.474277765,11.0,True,2021-04-30
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,41049913.30496137,21.77655082819097,81,41049913.30496137,41049913.30496137,8209982.660992274,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,41049913.30496137,12.0,True,2021-04-30
MTN GROUP (SOUTH AFRICA),OK,40974375.88590995,5.876502111075024,81,40974375.88590995,40974375.88590995,8194875.177181991,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,40974375.88590995,13.0,True,2021-04-30
STANDARD BANK GROUP (SOUTH AFRICA),OK,34578624.02636108,8.486927573887627,81,34578624.02636108,34578624.02636108,6915724.805272216,30,,,,,2021-04-30,2021-03-31,2021-04-30,SOUTH AFRICA,HIGH,34578624.02636108,14.0,True,2021-04-30
