Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
REINET INVEST (SOUTH AFRICA),OK,10262211.896756154,18.61829349410549,88,10262211.896756154,10262211.896756154,2052442.3793512308,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,10262211.896756154,28.0,True,2018-10-31
REDEFINE PROPERTIES (SOUTH AFRICA),OK,9875337.280797863,0.7090391882138156,88,9875337.280797863,9875337.280797863,1975067.4561595728,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,9875337.280797863,29.0,True,2018-10-31
EXXARO RESOURCES (SOUTH AFRICA),OK,9800127.389435407,9.32011491812791,88,9800127.389435407,9800127.389435407,1960025.4778870814,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,9800127.389435407,30.0,True,2018-10-31
GLENCORE (SOUTH AFRICA),OK,9337981.955439627,4.157998273397586,88,9337981.955439627,9337981.955439627,1867596.3910879255,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,9337981.955439627,31.0,True,2018-10-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,9225590.164482964,8.661317029677749,88,9225590.164482964,9225590.164482964,1845118.032896593,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,9225590.164482964,32.0,True,2018-10-31
KUMBA IRON ORE (SOUTH AFRICA),OK,8572522.74080692,22.71189798893276,88,8572522.74080692,8572522.74080692,1714504.5481613842,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,8572522.74080692,33.0,True,2018-10-31
SPAR (SOUTH AFRICA),OK,8480700.161511267,13.02947961335428,88,8480700.161511267,8480700.161511267,1696140.0323022534,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,8480700.161511267,34.0,True,2018-10-31
GOLD FIELDS (SOUTH AFRICA),OK,7530278.722725904,2.408044268953707,88,7530278.722725904,7530278.722725904,1506055.7445451808,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,7530278.722725904,35.0,True,2018-10-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,7300387.127525414,1.945965835916161,88,7300387.127525414,7300387.127525414,1460077.425505083,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,7300387.127525414,36.0,True,2018-10-31
AVI (SOUTH AFRICA),OK,6387177.318327471,7.072701283629828,88,6387177.318327471,6387177.318327471,1277435.4636654942,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,6387177.318327471,37.0,True,2018-10-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,6285106.420367448,1.12795256089104,88,6285106.420367448,6285106.420367448,1257021.2840734895,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,6285106.420367448,38.0,True,2018-10-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5229756.654362454,9.099336248743967,88,5229756.654362454,5229756.654362454,1045951.3308724909,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,5229756.654362454,39.0,True,2018-10-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,4930437.758800341,0.606433716865509,88,4930437.758800341,4930437.758800341,986087.5517600682,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,4930437.758800341,40.0,True,2018-10-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,3695325.549568014,1.126537313010374,87,3695325.549568014,3695325.549568014,739065.1099136029,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,3695325.549568014,41.0,True,2018-10-31
DELTA CORPORATION LIMITED (ZIMBABWE),OK,3137690.978896247,14.56953642384106,83,3137690.978896247,3137690.978896247,627538.1957792494,30,,,,,2018-10-31,2018-09-30,2018-10-31,ZIMBABWE,LOW,3137690.978896247,42.0,True,2018-10-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,2730369.848680864,1.652301900677904,88,2730369.848680864,2730369.848680864,546073.9697361728,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,2730369.848680864,43.0,True,2018-10-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,2408262.1576803457,0.3707949447345703,88,2408262.1576803457,2408262.1576803457,481652.43153606914,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,2408262.1576803457,44.0,True,2018-10-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,2398286.9114146545,2.840402496497262,88,2398286.9114146545,2398286.9114146545,479657.3822829309,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,2398286.9114146545,45.0,True,2018-10-31
OUTSURANCE (SOUTH AFRICA),OK,1933975.2712364227,1.47610353953495,88,1933975.2712364227,1933975.2712364227,386795.05424728454,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,1933975.2712364227,46.0,True,2018-10-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,1832933.898440112,0.1009668508287293,84,1832933.898440112,1832933.898440112,366586.7796880224,30,,,,,2018-10-31,2018-09-30,2018-10-31,NIGERIA,MID,1832933.898440112,47.0,True,2018-10-31
SAFARICOM KENYA (KENYA),OK,1764135.0567042304,0.2455647990377869,86,1764135.0567042304,1764135.0567042304,352827.0113408461,30,,,,,2018-10-31,2018-09-30,2018-10-31,KENYA,MID,1764135.0567042304,48.0,True,2018-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,1721780.5677920382,47.90597653671727,81,1721780.5677920382,1721780.5677920382,344356.11355840764,30,,,,,2018-10-31,2018-09-30,2018-10-31,MOROCCO,MID,1721780.5677920382,49.0,True,2018-10-31
PPC (SOUTH AFRICA),OK,1500831.1975057332,0.4564174415148813,88,1500831.1975057332,1500831.1975057332,300166.23950114666,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,1500831.1975057332,50.0,True,2018-10-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1499880.2251973765,15.18087167585752,81,1499880.2251973765,1499880.2251973765,299976.0450394753,30,,,,,2018-10-31,2018-09-30,2018-10-31,MOROCCO,MID,1499880.2251973765,51.0,True,2018-10-31
SANTAM (SOUTH AFRICA),OK,1284460.7888729796,21.29028149280347,88,1284460.7888729796,1284460.7888729796,256892.15777459592,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,1284460.7888729796,52.0,True,2018-10-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,1277894.5381123722,1.403925897620968,88,1277894.5381123722,1277894.5381123722,255578.90762247445,30,,,,,2018-10-31,2018-09-30,2018-10-31,SOUTH AFRICA,HIGH,1277894.5381123722,53.0,True,2018-10-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,1251098.1754147394,0.4009221208780195,86,1251098.1754147394,1251098.1754147394,250219.6350829479,30,,,,,2018-10-31,2018-09-30,2018-10-31,KENYA,MID,1251098.1754147394,54.0,True,2018-10-31
DANGOTE CEMENT NIGERIA (NIGERIA),OK,1162038.8999694586,0.5662983425414365,84,1162038.8999694586,1162038.8999694586,232407.77999389172,30,,,,,2018-10-31,2018-09-30,2018-10-31,NIGERIA,MID,1162038.8999694586,55.0,True,2018-10-31
ZENITH BANK NIGERIA (NIGERIA),OK,1134908.826279354,0.05939226519337017,84,1134908.826279354,1134908.826279354,226981.76525587082,30,,,,,2018-10-31,2018-09-30,2018-10-31,NIGERIA,MID,1134908.826279354,56.0,True,2018-10-31
