Date,Index Level
2018-05-01,1000.0
2018-05-02,991.2307870800621
2018-05-03,1040.3516813860676
2018-05-04,1000.4304092628724
2018-05-06,972.0735491810641
2018-05-07,952.9609565897225
2018-05-09,928.6977568887256
2018-05-10,918.5095044034424
2018-05-11,971.4463188613146
2018-05-12,942.8154880347172
2018-05-14,1033.3150576867054
2018-05-15,992.6169039813143
2018-05-16,1014.8812850284543
2018-05-17,986.601296965384
2018-05-18,964.9211652129748
2018-05-21,970.0733313939165
2018-05-22,991.7475654782003
2018-05-23,978.9083559706971
2018-05-24,969.421085794505
2018-05-25,978.8671719613757
2018-05-28,981.4215785144064
2018-05-29,948.5659649617621
2018-05-30,954.835410739773
2018-05-31,952.5560267953259
2018-06-02,995.2394328657207
2018-06-03,1073.3980612237635
2018-06-04,1011.4262226117689
2018-06-06,971.7968111369519
2018-06-07,931.0352253781397
2018-06-08,927.238844300491
2018-06-09,913.9460348677027
2018-06-11,911.1534926540625
2018-06-12,866.8978016073868
2018-06-13,932.9966309145996
2018-06-14,931.8206152163838
2018-06-15,917.4645829317676
2018-06-18,887.086736922836
2018-06-19,868.7475935200725
2018-06-20,899.098276194098
2018-06-21,902.1244967208685
2018-06-22,925.7794134499532
2018-06-25,904.3606964503878
2018-06-26,894.3445280446915
2018-06-27,870.7011960168485
2018-06-28,880.8540825666952
2018-06-29,913.3024071323116
2018-07-02,976.7064519802705
2018-07-03,1034.0045580371432
2018-07-05,991.3672470828991
2018-07-06,960.1173984551663
2018-07-08,953.7047061620326
2018-07-09,933.7531843063678
2018-07-11,939.214097557394
2018-07-12,905.6434320234999
2018-07-13,949.4931731603374
2018-07-16,936.4180196194064
2018-07-17,944.8870768417605
2018-07-18,951.8084156449113
2018-07-19,927.7562722235983
2018-07-20,949.6020445790643
2018-07-23,941.0216254532063
2018-07-24,966.926518538956
2018-07-25,975.3407943226434
2018-07-26,976.4934499636255
2018-07-27,986.5481441823728
2018-07-30,993.5452130085811
2018-07-31,999.1835214825409
