Vol,Return,Weight AM100,Weight AM200,Weight AM300
0.09294900646574071,0.18673326659337436,0.3736332624153811,0.21187195778659842,0.4144947797980203
0.10427870068390793,0.17874229461556887,0.39462469678429646,0.05329281786009325,0.5520824853556102
0.07883916284326711,0.1994973936847384,0.45432560598855537,0.46920314484587383,0.07647124916557077
0.09284621857015009,0.18695158096164965,0.25766538413143725,0.21213321134200175,0.530201404526561
0.08048845181348367,0.197776452716439,0.33709493301077764,0.430756011250653,0.23214905573856934
0.07331412881644542,0.2091857470189722,0.26871779509158633,0.6558160510134312,0.07546615389498244
0.08832292261223867,0.19039526489291383,0.37324677596886857,0.28486928531098926,0.34188393872014217
0.08011293828646555,0.19843230398712394,0.159815515591739,0.43757755199395276,0.4026069324143082
0.09836610329655097,0.18259160936249108,0.5406405061650769,0.13518987739077465,0.3241696164441486
0.09517825391452099,0.18546218004809656,0.04971248140828787,0.17510169201339337,0.7751858265783188
0.07858343112168652,0.1999310351513458,0.3654203238800461,0.4747122513928676,0.15986742472708634
0.07936508934413553,0.19900769617220324,0.35984888640070634,0.4561066508395809,0.18404446275971276
0.07519234948712063,0.20515070499877122,0.15605516106457396,0.5713927705017987,0.2725520684336274
0.09204164453680805,0.18746074301869345,0.3453282957234167,0.22537738583374672,0.4292943184428366
0.09583341245745648,0.18458820778758286,0.3795697931316323,0.16931436553327386,0.45111584133509375
0.08986077560487252,0.18893224728873856,0.5435500521192757,0.2617087736987417,0.19474117418198272
0.09836512299305596,0.18244367585621898,0.6677017765115899,0.13672321800564483,0.1955750054827652
0.0761429217835165,0.20380864808227592,0.0050456312250244904,0.5393078962252733,0.4556464725497023
0.08189696710303247,0.19626105714487815,0.36258827930740223,0.4014422780015632,0.23596944269103462
0.09604871073826092,0.18406391073220843,0.6910012429465641,0.16984860627963147,0.13915015077380447
0.08885333788447665,0.18993441018510004,0.39208607449031824,0.2763456668102629,0.3315682586994188
0.08598160836117621,0.1923728911052752,0.3916450097762902,0.3249472338840834,0.28340775633962645
0.08526722216808202,0.19271394110408926,0.6255287925680906,0.33999839628058254,0.03447281115132682
0.09360330957878304,0.18619372582154586,0.4120633482801234,0.20247070749125454,0.385465944228622
0.09374421655164886,0.18569141663928806,0.7449103772829365,0.20419887874316098,0.050890743973902454
0.09118389173676651,0.18827045425148686,0.2274922948902418,0.23736368574563407,0.535144019364124
0.08238265368634408,0.19588355837534485,0.2777877303844101,0.3909241207079558,0.331288148907634
0.07478358796807094,0.2056778906176165,0.2929167299599594,0.5867320325076152,0.12035123753242555
0.09990256153303041,0.18212770572264111,0.027196202453038422,0.10782634582425323,0.8649774517227083
0.09766870839931074,0.18323585370223902,0.41085196935391693,0.14345549786271586,0.44569253278336723
0.07620658745247458,0.20353312584016706,0.11763471247130873,0.5377868577156838,0.34457842981300746
0.09172355267973924,0.18777345299042844,0.2902320299968946,0.2296682171712762,0.48009975283182926
0.09708082910172994,0.18338646862372926,0.6375907277953429,0.1544577889711485,0.20795148323350862
0.08438486218886901,0.19383617727455002,0.3742522353506734,0.3535078283541014,0.27223993629522525
0.07825349955632936,0.2006728614692499,0.13202419578915078,0.4812681022510236,0.3867077019598256
0.08676823739313702,0.19155389154869512,0.49836187106903745,0.3123834617648871,0.18925466716607536
0.07398922768489477,0.207769834192493,0.06625857382358528,0.6204435165768704,0.31329790959954434
0.08841845839835456,0.19054891533560614,0.18607448651179256,0.2813291911375454,0.5325963223506621
0.07837328359871172,0.20057032117973547,0.09865066809192079,0.4780462807549131,0.4233030511531661
0.09095318688210409,0.18823519292028285,0.404450603113522,0.24290380636374748,0.3526455905227306
0.07787797710797745,0.20070640839586004,0.44303920689181064,0.49290964577416535,0.06405114733402405
0.10504630469018368,0.17818806384467348,0.4370422376613453,0.04373936483114218,0.5192183975075125
0.0906099451070097,0.18830326231373318,0.5709031716034206,0.2501334340389109,0.17896339435766845
0.10065153775908367,0.18123280817219065,0.3490907407608776,0.10134089307495409,0.5495683661641684
0.09187340084549919,0.1875453047649924,0.3825674051282403,0.22837713963569387,0.3890554552360658
0.07336205747911069,0.2095878776940804,0.015579963536217767,0.6549027386691644,0.3295172977946179
0.10385153930069711,0.17881208123724496,0.5788932694891962,0.06118523668365266,0.35992149382715105
0.07878921495116784,0.19984962051827568,0.24532142119223205,0.4688519246985051,0.28582665410926295
0.09058881328532939,0.18847692353503429,0.44167384047316716,0.24903654900710953,0.3092896105197234
0.07981094014278024,0.19826489127748959,0.5306507903626709,0.4473229466446301,0.02202626299269901
0.07834632865107359,0.20011348650389277,0.44359861081028407,0.48110802225060273,0.07529336693911313
0.10218785172620581,0.18011285898510904,0.4150543676668459,0.08133916190569691,0.5036064704274572
0.0821099450939098,0.1963022002812741,0.16864066780435105,0.39542003795463737,0.4359392942410116
0.10379372413661872,0.17902367602642177,0.42883696192368354,0.06010986885970362,0.5110531692166129
0.10476629643391441,0.17855381348786767,0.27990257050571804,0.04548755096159169,0.6746098785326903
0.08125914771040525,0.19715784755594826,0.18463366011186896,0.413043713099329,0.4023226267888021
0.07420172205393476,0.20702676151723973,0.20316963912930391,0.6104587945669504,0.18637156630374557
0.09712101136039389,0.18375443338069447,0.30172072587635385,0.14994447905276823,0.5483347950708779
0.10291589817092085,0.17981018101223906,0.2553581450552577,0.0696703998009911,0.6749714551437511
0.08519950963183455,0.19308859918267435,0.3769477424877579,0.33869811462178784,0.2843541428904542
0.08258391779160029,0.19554064671477395,0.3867801924902964,0.3879326182255304,0.22528718928417318
0.0799558361731441,0.19857977925901538,0.1805718768747525,0.4412501257136244,0.3781779974116231
0.10235836836124775,0.18012334950669748,0.3075589929211566,0.07775584725944905,0.6146851598193943
0.07341276926326291,0.2090698601436741,0.182233338184626,0.6504543629229173,0.16731229889245672
0.07250951272385553,0.2142228395522071,0.11087692432669724,0.750674233786053,0.1384488418872498
0.08376583251484945,0.19476039250482616,0.10843629521465142,0.3625562710769087,0.5290074337084398
0.09085866646913211,0.18861753848720275,0.15296705999273807,0.2416543929097029,0.6053785470975591
0.0869838120575999,0.19124109594763275,0.6012047010197646,0.3097754362981022,0.08901986268213316
0.07417793342184414,0.20738484352792888,0.03712239775127181,0.611739845653323,0.3511377565954052
0.1013936695824622,0.1805289013407801,0.5189521508688596,0.09329953675002577,0.3877483123811147
0.0823197807421621,0.19569337093119427,0.4706370371045783,0.393936046565343,0.13542691633007872
0.0864297414797182,0.1920252416931556,0.35604115593523517,0.31675987126275656,0.3271989728020081
0.10020313322120085,0.18182115204710142,0.11084288032739997,0.10466552252788329,0.7844915971447167
0.09023225825238759,0.188890394539335,0.33491241926674103,0.2535135377266069,0.411574043006652
0.07751861852271255,0.20131337158589563,0.34797232781091725,0.5016569651248999,0.15037070706418285
0.10731841247447332,0.17650869671733727,0.6145453828013764,0.016519405712574778,0.36893521148604874
0.09959384729664807,0.18152739743821303,0.7202526557871531,0.12030895990568918,0.15943838430715765
0.07802227395066687,0.20085246998007178,0.21152553327945714,0.48765387167187024,0.3008205950486727
0.08380261339199935,0.19431738733353401,0.42318474257558736,0.364828290583954,0.21198696684045856
0.1073233969026525,0.1762257407111032,0.8607276289059361,0.019563363704629435,0.11970900738943448
0.08062845061627649,0.19747790750200778,0.44619649416236945,0.4286529122818118,0.12515059355581884
0.08721544012999108,0.19146266481983668,0.26478580148322345,0.3023239982804169,0.43289020023635966
0.08764328102606105,0.19088846077476096,0.43393288197094837,0.2968433849536566,0.2692237330753948
0.08531138669951062,0.19318929243951366,0.21892832301972717,0.3351307104041469,0.445940966576126
0.08966993332025067,0.18915855462898673,0.4836929439749372,0.26410899164813545,0.2521980643769274
0.07800910904499674,0.20053240616108814,0.4472880084094351,0.4895903813021475,0.0631216102884174
0.0725552630045898,0.21355946083304878,0.08245996033177552,0.7364455847887811,0.1810944548794434
0.09114017289480293,0.1877977401739672,0.6448377679466577,0.24266303880482168,0.11249919324852065
0.09952137483975684,0.1816339511995261,0.6716419996660283,0.12071837326749885,0.20763962706647265
0.0821485042187348,0.1957883127016144,0.5292424270693649,0.3978965605195332,0.072861012411102
0.07407421214530945,0.20732816231091328,0.19545424183807725,0.6161957608082161,0.18834999735370656
0.081537848629077,0.19663950153757323,0.3549371308905622,0.40871756502040046,0.23634530408903726
0.08746992397416228,0.19134339732053668,0.18732661209149232,0.29721332326135896,0.5154600646471488
0.10563995998580784,0.17739435707108983,0.7909372681746175,0.04040038661294241,0.16866234521243997
0.0912779510066934,0.18820126823896363,0.2239007807237857,0.23585758234661797,0.5402416369295964
0.10396293024341019,0.1788338297926999,0.4960638832489279,0.05869660216392503,0.44523951458714706
0.10300798470116826,0.17962782782687367,0.35900946352218915,0.069691589147351,0.5712989473304598
0.07329601175288815,0.2197961925503697,0.048295428367055554,0.8595848701087643,0.0921197015241802
0.08558394503167617,0.19282949029256924,0.3094780726261148,0.3311517900140625,0.35937013735982276
0.08454178500609917,0.1937087556609211,0.36062530470208065,0.35048660219443056,0.2888880931034887
0.10144570827869306,0.1804721969747617,0.5373809565566072,0.09281916922835752,0.3697998742150352
0.07885825344842934,0.19971717556985655,0.28029240458952304,0.46744509495677694,0.2522625004537
0.07774584183160681,0.20108534737340827,0.29826093921568597,0.4953569076766669,0.20638215310764726
0.07904553693180164,0.19969720934615373,0.13510263424259125,0.46192468043830837,0.40297268531910035
0.08290699966900252,0.19541443617153917,0.24063750529058522,0.38026034211395493,0.3791021525954598
0.0889890053128366,0.19001751766830494,0.23515104574284207,0.2724659044762755,0.4923830497808825
0.08004743981698369,0.1985366006258405,0.1373104335486115,0.43886297653415296,0.4238265899172355
