Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),5829402599.999999,1052.0,90,0.7,11896740000.0,11896740000.0,2379348000.0,21.0,0,2,11936365000.0,62140274249.99994,2017-06-30,SOUTH AFRICA,HIGH,5829402599.999999,5.0,1.0,True,2017-06-30
NASPERS (SOUTH AFRICA),1019382522.2396663,335.99,90,0.7,2080372494.3666663,2080372494.3666663,416074498.8733333,21.0,0,2,1556960900.0,6088794730.99999,2017-06-30,SOUTH AFRICA,HIGH,1019382522.2396663,5.0,2.0,True,2017-06-30
BLUE LABEL TELECOMS (SOUTH AFRICA),687493597.4199989,1500.0,90,0.7,1403048157.9999979,1403048157.9999979,280609631.5999996,21.0,0,2,1253437405.0,5734330499.999939,2017-06-30,SOUTH AFRICA,HIGH,687493597.4199989,3.644475712108833,3.0,True,2017-06-30
PPC (SOUTH AFRICA),678490930.1566666,529.0,90,0.7,1384675367.6666667,1384675367.6666667,276935073.53333336,21.0,0,2,1845390000.0,8676004699.999977,2017-06-30,SOUTH AFRICA,HIGH,678490930.1566666,3.5967516281194842,4.0,True,2017-06-30
REINET INVEST (SOUTH AFRICA),480541262.50899994,294.8,90,0.7,980696454.1,980696454.1,196139290.82000002,21.0,0,2,1013256000.0,4244856494.999992,2017-06-30,SOUTH AFRICA,HIGH,480541262.50899994,2.547399665178642,5.0,True,2017-06-30
ABSA (SOUTH AFRICA),441385077.68833303,143.75,90,0.7,900785872.8333329,900785872.8333329,180157174.5666666,21.0,0,2,307486450.0,4168988739.9999957,2017-06-30,SOUTH AFRICA,HIGH,441385077.68833303,2.339828620017933,6.0,True,2017-06-30
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),418345568.43481475,34.82,90,0.6666666666666666,941277528.9783332,941277528.9783332,188255505.79566666,20.0,0,2,303258575.44,2276562173.9399996,2017-06-30,NIGERIA,MID,418345568.43481475,5.0,7.0,True,2017-06-30
TANZANIA BREWERIES LTD (TANZANIA),391037893.2,13400.0,90,0.6,1086216370.0,1086216370.0,217243274.0,18.0,0,17,108233150.0,5411657500.0,2017-06-30,TANZANIA,LOW,391037893.2,5.0,8.0,True,2017-06-30
ZENITH BANK NIGERIA (NIGERIA),367668251.3554074,20.89,90,0.6666666666666666,827253565.5496668,827253565.5496668,165450713.10993338,20.0,0,2,226461453.68,1913886816.3764997,2017-06-30,NIGERIA,MID,367668251.3554074,5.0,9.0,True,2017-06-30
MTN GROUP (SOUTH AFRICA),338450312.43333334,114.1,90,0.7,690714923.3333334,690714923.3333334,138142984.6666667,21.0,0,2,813098050.0,3192512534.999992,2017-06-30,SOUTH AFRICA,HIGH,338450312.43333334,1.7941606264376366,10.0,True,2017-06-30
