Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),6757911041.851851,1159.0,90,0.6333333333333333,16847977666.666666,16847977666.666666,3369595533.3333335,19.0,0,3,11593230000.0,62349353250.000145,2018-03-31,SOUTH AFRICA,HIGH,6757911041.851851,5.0,1.0,True,2018-03-31
BLUE LABEL TELECOMS (SOUTH AFRICA),1505069567.7777777,1290.0,90,0.6333333333333333,3752251000.0,3752251000.0,750450200.0,19.0,0,3,1504440000.0,12160399500.00003,2018-03-31,SOUTH AFRICA,HIGH,1505069567.7777777,5.0,2.0,True,2018-03-31
NASPERS (SOUTH AFRICA),1221553421.678852,382.05,90,0.6333333333333333,3045424042.966667,3045424042.966667,609084808.5933335,19.0,0,3,1719780450.0,8471019289.000003,2018-03-31,SOUTH AFRICA,HIGH,1221553421.678852,5.0,3.0,True,2018-03-31
PPC (SOUTH AFRICA),757764451.837037,785.0,90,0.6333333333333333,1889163453.3333333,1889163453.3333333,377832690.6666667,19.0,0,3,1833795000.0,10924021050.000004,2018-03-31,SOUTH AFRICA,HIGH,757764451.837037,4.289184528199036,4.0,True,2018-03-31
ZENITH BANK NIGERIA (NIGERIA),519485296.28522956,29.3,90,0.6666666666666666,1168841916.6417665,1168841916.6417665,233768383.32835332,20.0,0,3,307335639.36,3454233687.5029955,2018-03-31,NIGERIA,MID,519485296.28522956,5.0,5.0,True,2018-03-31
FIRSTRAND (SOUTH AFRICA),413111890.2666666,65.54,90,0.6333333333333333,1029918839.9999999,1029918839.9999999,205983768.0,19.0,0,3,556682550.0,2391188916.5000057,2018-03-31,SOUTH AFRICA,HIGH,413111890.2666666,2.3383429030633756,6.0,True,2018-03-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),390870669.32666665,44.7,90,0.6666666666666666,879459005.985,879459005.985,175891801.19700003,20.0,0,3,369667959.155,2901699455.1129994,2018-03-31,NIGERIA,MID,390870669.32666665,5.0,7.0,True,2018-03-31
STANDARD BANK GROUP (SOUTH AFRICA),353576244.91481483,218.68,90,0.6333333333333333,881492023.3333334,881492023.3333334,176298404.6666667,19.0,0,3,574064400.0,2117866379.000003,2018-03-31,SOUTH AFRICA,HIGH,353576244.91481483,2.001352472461302,8.0,True,2018-03-31
MTN GROUP (SOUTH AFRICA),276428525.98888886,119.02,90,0.6333333333333333,689156990.0,689156990.0,137831398.0,19.0,0,3,729136500.0,2915169006.000011,2018-03-31,SOUTH AFRICA,HIGH,276428525.98888886,1.5646721800554866,9.0,True,2018-03-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),272358619.8092185,696.55,90,0.6333333333333333,679010409.4966667,679010409.4966667,135802081.89933333,19.0,0,3,514131341.65,2497126691.0000057,2018-03-31,SOUTH AFRICA,HIGH,272358619.8092185,1.5416352342410662,10.0,True,2018-03-31
ABSA (SOUTH AFRICA),245354680.85555553,189.7,90,0.6333333333333333,611687570.0,611687570.0,122337514.0,19.0,0,3,348401200.0,3400866583.0000377,2018-03-31,SOUTH AFRICA,HIGH,245354680.85555553,1.3887844679116481,11.0,True,2018-03-31
GRINDROD (SOUTH AFRICA),242013166.5833333,939.0,90,0.6333333333333333,603356925.0,603356925.0,120671385.0,19.0,0,3,614543190.0,4686324300.000048,2018-03-31,SOUTH AFRICA,HIGH,242013166.5833333,1.3698704488092397,12.0,True,2018-03-31
ANGLO AMERICAN (SOUTH AFRICA),216687633.18052587,267.6,90,0.6333333333333333,540218476.0733333,540218476.0733333,108043695.21466666,19.0,0,3,477131250.0,2149940472.0000014,2018-03-31,SOUTH AFRICA,HIGH,216687633.18052587,1.2265199844579897,13.0,True,2018-03-31
SANLAM (SOUTH AFRICA),213323879.19311115,85.3,90,0.6333333333333333,531832385.80000013,531832385.80000013,106366477.16000003,19.0,0,3,316779600.0,1495854474.0000024,2018-03-31,SOUTH AFRICA,HIGH,213323879.19311115,1.2074800815904034,14.0,True,2018-03-31
NIGERIAN BREWERIES (NIGERIA),194657755.9288889,130.0,90,0.6666666666666666,437979950.84000003,437979950.84000003,87595990.16800001,20.0,0,3,161856469.785,3489563359.597496,2018-03-31,NIGERIA,MID,194657755.9288889,5.0,15.0,True,2018-03-31
MR PRICE (SOUTH AFRICA),179941092.18557405,285.0,90,0.6333333333333333,448606601.01666665,448606601.01666665,89721320.20333333,19.0,0,3,235799600.0,1157537613.000001,2018-03-31,SOUTH AFRICA,HIGH,179941092.18557405,1.018523034062282,16.0,True,2018-03-31
SHOPRITE HOLDINGS (SOUTH AFRICA),176668652.71362218,252.58,90,0.6333333333333333,440448164.65999997,440448164.65999997,88089632.932,19.0,0,3,292442700.0,1713527350.000003,2018-03-31,SOUTH AFRICA,HIGH,176668652.71362218,1.0,17.0,True,2018-03-31
TIGER BRANDS (SOUTH AFRICA),174635333.00371858,338.25,90,0.6333333333333333,435378946.54666686,435378946.54666686,87075789.30933338,19.0,0,3,201039553.4,782487545.0000025,2018-03-31,SOUTH AFRICA,HIGH,174635333.00371858,0.9884907725356372,18.0,True,2018-03-31
NESTLÉ NIGERIA (NIGERIA),171640864.42237034,1380.0,90,0.6666666666666666,386191944.9503333,386191944.9503333,77238388.99006666,20.0,0,3,81586387.5,2425614369.2099977,2018-03-31,NIGERIA,MID,171640864.42237034,5.0,19.0,True,2018-03-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),170409777.46238145,259.46,90,0.6333333333333333,424844320.5433333,424844320.5433333,84968864.10866666,19.0,0,3,332952500.0,1811178516.5000036,2018-03-31,SOUTH AFRICA,HIGH,170409777.46238145,0.9645728025028509,20.0,True,2018-03-31
FIRST HOLDCO NIGERIA (NIGERIA),161877221.50074077,12.5,90,0.6666666666666666,364223748.3766667,364223748.3766667,72844749.67533335,20.0,0,3,82236106.00999999,1452685782.8111475,2018-03-31,NIGERIA,MID,161877221.50074077,5.0,21.0,True,2018-03-31
FOSCHINI (SOUTH AFRICA),140123446.06621113,196.02,90,0.6333333333333333,349338231.1900001,349338231.1900001,69867646.23800002,19.0,0,3,189850800.0,852406562.5000032,2018-03-31,SOUTH AFRICA,HIGH,140123446.06621113,0.7931426651752963,22.0,True,2018-03-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),129399694.47379632,28.41,90,0.6333333333333333,322603116.41666675,322603116.41666675,64520623.28333335,19.0,0,3,167606400.0,942191592.5000014,2018-03-31,SOUTH AFRICA,HIGH,129399694.47379632,0.7324428668370031,23.0,True,2018-03-31
TRUWORTHS INT (SOUTH AFRICA),120954616.45922224,107.53,90,0.6333333333333333,301548905.3000001,301548905.3000001,60309781.06000002,19.0,0,3,194278600.0,803519159.0000021,2018-03-31,SOUTH AFRICA,HIGH,120954616.45922224,0.6846410758296112,24.0,True,2018-03-31
SONATEL SENEGAL (SENEGAL),120134941.77777778,23100.0,90,0.6666666666666666,270303619.0,270303619.0,54060723.800000004,20.0,0,3,126462570.0,3211498330.000002,2018-03-31,SENEGAL,LOW,120134941.77777778,5.0,25.0,True,2018-03-31
DANGOTE CEMENT NIGERIA (NIGERIA),114751113.25185184,260.0,90,0.6666666666666666,258190004.81666666,258190004.81666666,51638000.96333334,20.0,0,3,52601360.0,2387124450.8009925,2018-03-31,NIGERIA,MID,114751113.25185184,5.0,26.0,True,2018-03-31
VODACOM (SOUTH AFRICA),113423909.51516666,152.35,90,0.6333333333333333,282774289.65,282774289.65,56554857.93,19.0,0,3,254210650.0,1853871586.5000243,2018-03-31,SOUTH AFRICA,HIGH,113423909.51516666,0.6420149119438041,27.0,True,2018-03-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),109411485.57407407,60.0,90,0.6333333333333333,272771016.6666667,272771016.6666667,54554203.33333334,19.0,0,3,315615450.0,1691250715.0000086,2018-03-31,SOUTH AFRICA,HIGH,109411485.57407407,0.6193033336334365,28.0,True,2018-03-31
DISCOVERY HOLDINGS (SOUTH AFRICA),108563180.16425924,170.5,90,0.6333333333333333,270656127.8333333,270656127.8333333,54131225.56666666,19.0,0,3,171322937.5,771343298.5000001,2018-03-31,SOUTH AFRICA,HIGH,108563180.16425924,0.6145016588779838,29.0,True,2018-03-31
BIDVEST (SOUTH AFRICA),107951192.94747777,224.1,90,0.6333333333333333,269130397.93,269130397.93,53826079.586,19.0,0,3,178555274.39999998,1067581200.0000035,2018-03-31,SOUTH AFRICA,HIGH,107951192.94747777,0.6110376192343833,30.0,True,2018-03-31
TANZANIA BREWERIES LTD (TANZANIA),103879856.53703701,15500.0,90,0.5666666666666667,323501283.3333333,323501283.3333333,64700256.666666664,17.0,0,28,109567650.0,5478382500.0,2018-03-31,TANZANIA,LOW,103879856.53703701,5.0,31.0,True,2018-03-31
SAFARICOM KENYA (KENYA),102655599.2074074,31.0,90,0.6333333333333333,255928086.66666666,255928086.66666666,51185617.333333336,19.0,0,3,178202875.0,1272875054.9999995,2018-03-31,KENYA,MID,102655599.2074074,5.0,32.0,True,2018-03-31
CAPITEC BANK (SOUTH AFRICA),101941389.1140963,864.12,90,0.6333333333333333,254147507.48666668,254147507.48666668,50829501.49733334,19.0,0,3,118686196.35,1067008972.500006,2018-03-31,SOUTH AFRICA,HIGH,101941389.1140963,0.5770202441026259,33.0,True,2018-03-31
BID CORP (SOUTH AFRICA),101465090.50202592,257.75,90,0.6333333333333333,252960059.42333332,252960059.42333332,50592011.88466667,19.0,0,3,248132120.60000002,1428751079.9999912,2018-03-31,SOUTH AFRICA,HIGH,101465090.50202592,0.5743242445308033,34.0,True,2018-03-31
BID CORPORATION (SOUTH AFRICA),101465090.50202592,257.75,90,0.6333333333333333,252960059.42333332,252960059.42333332,50592011.88466667,19.0,0,3,248132120.60000002,1428751079.9999912,2018-03-31,SOUTH AFRICA,HIGH,101465090.50202592,0.5743242445308033,35.0,True,2018-03-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),93782436.02370371,11.75,90,0.6666666666666666,211010481.05333334,211010481.05333334,42202096.21066667,20.0,0,3,92131627.6,1209500155.4562492,2018-03-31,NIGERIA,MID,93782436.02370371,5.0,36.0,True,2018-03-31
EXXARO RESOURCES (SOUTH AFRICA),92487428.08038522,98.76,90,0.6333333333333333,230578075.54666677,230578075.54666677,46115615.10933336,19.0,0,3,105461988.25,739992848.000003,2018-03-31,SOUTH AFRICA,HIGH,92487428.08038522,0.5235078586935639,37.0,True,2018-03-31
