Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),4103610222.222222,333.0,90,0.6666666666666666,9233123000.0,9233123000.0,1846624600.0,20.0,0,7,10572410000.0,60919139999.999985,2020-12-31,SOUTH AFRICA,HIGH,4103610222.222222,5.0,1.0,True,2020-12-31
NASPERS (SOUTH AFRICA),1457581682.9629629,603.87,90,0.6666666666666666,3279558786.6666665,3279558786.6666665,655911757.3333334,20.0,0,7,2089230400.0,9911313631.999998,2020-12-31,SOUTH AFRICA,HIGH,1457581682.9629629,5.0,2.0,True,2020-12-31
PPC (SOUTH AFRICA),918514666.6666666,138.0,90,0.6666666666666666,2066658000.0,2066658000.0,413331600.0,20.0,0,7,1073810000.0,9916261999.999998,2020-12-31,SOUTH AFRICA,HIGH,918514666.6666666,5.0,3.0,True,2020-12-31
ZENITH BANK NIGERIA (NIGERIA),410568432.9681482,24.8,90,0.6666666666666666,923778974.1783334,923778974.1783334,184755794.8356667,20.0,0,6,397450420.0,5081949252.911399,2020-12-31,NIGERIA,MID,410568432.9681482,5.0,4.0,True,2020-12-31
PROSUS (SOUTH AFRICA),402737670.25185186,735.55,90,0.6666666666666666,906159758.0666667,906159758.0666667,181231951.61333334,20.0,0,2,874372800.0000001,3620780100.000005,2020-12-31,SOUTH AFRICA,HIGH,402737670.25185186,2.507655063670403,5.0,True,2020-12-31
FIRSTRAND (SOUTH AFRICA),325394974.8148148,50.0,90,0.6666666666666666,732138693.3333334,732138693.3333334,146427738.6666667,20.0,0,7,593258400.0,2357806672.0,2020-12-31,SOUTH AFRICA,HIGH,325394974.8148148,2.026079049861419,6.0,True,2020-12-31
DANGOTE CEMENT NIGERIA (NIGERIA),324245932.2785182,244.9,90,0.6666666666666666,729553347.626666,729553347.626666,145910669.5253332,20.0,0,6,84934668.0,3031726101.9499903,2020-12-31,NIGERIA,MID,324245932.2785182,5.0,7.0,True,2020-12-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),308705911.37999994,32.35,90,0.6666666666666666,694588300.6049999,694588300.6049999,138917660.121,20.0,0,6,465126302.0,3722501162.236993,2020-12-31,NIGERIA,MID,308705911.37999994,5.0,8.0,True,2020-12-31
ANGLO AMERICAN (SOUTH AFRICA),290072869.8755556,469.76,90,0.6666666666666666,652663957.22,652663957.22,130532791.444,20.0,0,7,524873400.0,2172858047.9999995,2020-12-31,SOUTH AFRICA,HIGH,290072869.8755556,1.806145177633773,9.0,True,2020-12-31
MTN NIGERIA (NIGERIA),276180721.3911111,169.9,90,0.6666666666666666,621406623.13,621406623.13,124281324.626,20.0,0,3,160386932.0,6144793455.63001,2020-12-31,NIGERIA,MID,276180721.3911111,5.0,10.0,True,2020-12-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),271471953.64,201.9,90,0.6666666666666666,610811895.69,610811895.69,122162379.13800001,20.0,0,7,195994600.0,1711352880.0,2020-12-31,SOUTH AFRICA,HIGH,271471953.64,1.6903261588719303,11.0,True,2020-12-31
SIBANYE STILLWATER (SOUTH AFRICA),268848373.6296296,60.0,90,0.6666666666666666,604908840.6666666,604908840.6666666,120981768.13333333,20.0,0,7,199449000.0,1683740959.9999998,2020-12-31,SOUTH AFRICA,HIGH,268848373.6296296,1.6739903795696478,12.0,True,2020-12-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),248505202.68444446,342.52,90,0.6666666666666666,559136706.0400001,559136706.0400001,111827341.20800002,20.0,0,7,295584000.0,1525744567.9999993,2020-12-31,SOUTH AFRICA,HIGH,248505202.68444446,1.5473231730977406,13.0,True,2020-12-31
STANDARD BANK GROUP (SOUTH AFRICA),207746823.9511111,127.08,90,0.6666666666666666,467430353.89000005,467430353.89000005,93486070.77800001,20.0,0,7,573452000.0,2006380839.999999,2020-12-31,SOUTH AFRICA,HIGH,207746823.9511111,1.2935402211485878,14.0,True,2020-12-31
MTN GROUP (SOUTH AFRICA),207356995.55555555,60.19,90,0.6666666666666666,466553240.0,466553240.0,93310648.0,20.0,0,7,542754000.0,2681998199.999998,2020-12-31,SOUTH AFRICA,HIGH,207356995.55555555,1.2911129459710111,15.0,True,2020-12-31
SONATEL SENEGAL (SENEGAL),205999038.5063337,13500.0,90,0.7,420406201.03333414,420406201.03333414,84081240.20666683,21.0,0,6,85274200.0,2530402156.0000243,2020-12-31,SENEGAL,LOW,205999038.5063337,5.0,16.0,True,2020-12-31
CAPITEC BANK (SOUTH AFRICA),202680955.97185186,1422.58,90,0.6666666666666666,456032150.93666667,456032150.93666667,91206430.18733335,20.0,0,7,178987496.8,1176055058.3999996,2020-12-31,SOUTH AFRICA,HIGH,202680955.97185186,1.2619974814735753,17.0,True,2020-12-31
GOLD FIELDS (SOUTH AFRICA),183573078.15407404,137.57,90,0.6666666666666666,413039425.84666663,413039425.84666663,82607885.16933334,20.0,0,7,148205700.0,1229580744.0,2020-12-31,SOUTH AFRICA,HIGH,183573078.15407404,1.1430218551414726,18.0,True,2020-12-31
ABSA (SOUTH AFRICA),172870247.88148147,119.86,90,0.6666666666666666,388958057.73333335,388958057.73333335,77791611.54666667,20.0,0,7,358797600.0,1778666439.9999995,2020-12-31,SOUTH AFRICA,HIGH,172870247.88148147,1.0763804443395284,19.0,True,2020-12-31
