Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
STANDARD BANK GROUP (SOUTH AFRICA),OK,37523513.59938014,9.719948928223905,84,37523513.59938014,37523513.59938014,7504702.719876029,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,37523513.59938014,11.0,True,2023-04-30
PPC (SOUTH AFRICA),OK,35052309.5632367,15.07404845069155,84,35052309.5632367,35052309.5632367,7010461.91264734,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,35052309.5632367,12.0,True,2023-04-30
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),OK,34853721.957544796,195.5307262569833,84,34853721.957544796,34853721.957544796,6970744.391508959,30,,,,,2023-04-30,2023-03-31,2023-04-30,ZIMBABWE,LOW,34853721.957544796,13.0,True,2023-04-30
MTN GROUP (SOUTH AFRICA),OK,32569109.34644233,7.169734910483776,84,32569109.34644233,32569109.34644233,6513821.869288467,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,32569109.34644233,14.0,True,2023-04-30
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,31750746.273776535,9.214855812226855,84,31750746.273776535,31750746.273776535,6350149.254755307,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,31750746.273776535,15.0,True,2023-04-30
ABSA (SOUTH AFRICA),OK,31013713.767806996,10.22447957972653,84,31013713.767806996,31013713.767806996,6202742.7535614,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,31013713.767806996,16.0,True,2023-04-30
SIBANYE STILLWATER (SOUTH AFRICA),OK,26847000.87112435,2.060307443092655,84,26847000.87112435,26847000.87112435,5369400.17422487,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,26847000.87112435,17.0,True,2023-04-30
CAPITEC BANK (SOUTH AFRICA),OK,25725480.168075256,94.92657026025232,84,25725480.168075256,25725480.168075256,5145096.033615052,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,25725480.168075256,18.0,True,2023-04-30
GLENCORE (SOUTH AFRICA),OK,24945726.273666956,5.641518879120755,84,24945726.273666956,24945726.273666956,4989145.254733391,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,24945726.273666956,19.0,True,2023-04-30
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),OK,24922531.704307485,35.19284095191491,84,24922531.704307485,24922531.704307485,4984506.340861497,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,24922531.704307485,20.0,True,2023-04-30
BHP (SOUTH AFRICA),OK,20539762.025686298,31.64031520510268,83,20539762.025686298,20539762.025686298,4107952.4051372595,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,20539762.025686298,21.0,True,2023-04-30
BID CORP (SOUTH AFRICA),OK,19473163.609399065,22.41421010298725,84,19473163.609399065,19473163.609399065,3894632.7218798134,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,19473163.609399065,22.0,True,2023-04-30
BID CORPORATION (SOUTH AFRICA),OK,19473163.609399065,22.41421010298725,84,19473163.609399065,19473163.609399065,3894632.7218798134,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,19473163.609399065,23.0,True,2023-04-30
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,18475359.142572448,12.50133585317427,84,18475359.142572448,18475359.142572448,3695071.82851449,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,18475359.142572448,24.0,True,2023-04-30
SANLAM (SOUTH AFRICA),OK,17723600.290482022,3.170612355095085,84,17723600.290482022,17723600.290482022,3544720.0580964047,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,17723600.290482022,25.0,True,2023-04-30
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,16121263.075017285,3.595835512883249,84,16121263.075017285,16121263.075017285,3224252.6150034573,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,16121263.075017285,26.0,True,2023-04-30
BIDVEST (SOUTH AFRICA),OK,15066541.822703293,14.25397521781438,84,15066541.822703293,15066541.822703293,3013308.364540659,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,15066541.822703293,27.0,True,2023-04-30
SPAR (SOUTH AFRICA),OK,13960082.63743243,7.92006254605178,84,13960082.63743243,13960082.63743243,2792016.5274864864,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,13960082.63743243,28.0,True,2023-04-30
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,12165627.92229698,8.142236021351152,84,12165627.92229698,12165627.92229698,2433125.584459396,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,12165627.92229698,29.0,True,2023-04-30
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,12112641.995585976,7.843567374809465,84,12112641.995585976,12112641.995585976,2422528.3991171955,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,12112641.995585976,30.0,True,2023-04-30
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,11629070.676257601,10.30322460894656,84,11629070.676257601,11629070.676257601,2325814.13525152,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,11629070.676257601,31.0,True,2023-04-30
OUTSURANCE (SOUTH AFRICA),OK,11241000.66508041,1.947814544206897,84,11241000.66508041,11241000.66508041,2248200.133016082,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,11241000.66508041,32.0,True,2023-04-30
MONDI (SOUTH AFRICA),OK,11010872.369856242,15.76194252737796,84,11010872.369856242,11010872.369856242,2202174.4739712486,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,11010872.369856242,33.0,True,2023-04-30
KUMBA IRON ORE (SOUTH AFRICA),OK,10062243.791578745,25.29346584996822,84,10062243.791578745,10062243.791578745,2012448.7583157492,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,10062243.791578745,34.0,True,2023-04-30
EXXARO RESOURCES (SOUTH AFRICA),OK,10033571.041789826,10.18173227814994,84,10033571.041789826,10033571.041789826,2006714.2083579653,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,10033571.041789826,35.0,True,2023-04-30
VODACOM (SOUTH AFRICA),OK,9972194.264833631,6.864316690008944,84,9972194.264833631,9972194.264833631,1994438.8529667263,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,9972194.264833631,36.0,True,2023-04-30
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,9937211.212684214,4.11611517022988,84,9937211.212684214,9937211.212684214,1987442.2425368428,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,9937211.212684214,37.0,True,2023-04-30
CLICKS (SOUTH AFRICA),OK,9670072.565238971,14.46264954524746,84,9670072.565238971,9670072.565238971,1934014.5130477943,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,9670072.565238971,38.0,True,2023-04-30
FOSCHINI (SOUTH AFRICA),OK,9412889.452123262,5.115614576829838,84,9412889.452123262,9412889.452123262,1882577.8904246525,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,9412889.452123262,39.0,True,2023-04-30
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,9020810.501885833,1.652627486554785,85,9020810.501885833,9020810.501885833,1804162.1003771666,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,9020810.501885833,40.0,True,2023-04-30
REMGRO (SOUTH AFRICA),OK,8562786.975050984,7.561210198606213,84,8562786.975050984,8562786.975050984,1712557.3950101968,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8562786.975050984,41.0,True,2023-04-30
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,8452140.383308468,0.9696887883952324,85,8452140.383308468,8452140.383308468,1690428.0766616939,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8452140.383308468,42.0,True,2023-04-30
OLD MUTUAL (SOUTH AFRICA),OK,8403870.293230377,0.6637081034259713,84,8403870.293230377,8403870.293230377,1680774.0586460754,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8403870.293230377,43.0,True,2023-04-30
MR PRICE (SOUTH AFRICA),OK,8305947.24920908,8.11073800966314,84,8305947.24920908,8305947.24920908,1661189.449841816,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8305947.24920908,44.0,True,2023-04-30
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,8140936.0300124185,0.7345786297239987,84,8140936.0300124185,8140936.0300124185,1628187.2060024838,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8140936.0300124185,45.0,True,2023-04-30
TRUWORTHS INT (SOUTH AFRICA),OK,7869290.828945672,2.999060684294304,84,7869290.828945672,7869290.828945672,1573858.1657891346,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,7869290.828945672,46.0,True,2023-04-30
INVESTEC (SOUTH AFRICA),OK,7648101.862564968,5.567273565856156,84,7648101.862564968,7648101.862564968,1529620.3725129936,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,7648101.862564968,47.0,True,2023-04-30
THUNGELA RESOURSES (SOUTH AFRICA),OK,7579733.363383337,11.37021975487797,85,7579733.363383337,7579733.363383337,1515946.6726766676,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,7579733.363383337,48.0,True,2023-04-30
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5944559.751432454,12.97380602849445,84,5944559.751432454,5944559.751432454,1188911.9502864908,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,5944559.751432454,49.0,True,2023-04-30
REINET INVEST (SOUTH AFRICA),OK,5831633.13860186,20.53332883361738,84,5831633.13860186,5831633.13860186,1166326.627720372,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,5831633.13860186,50.0,True,2023-04-30
HULAMIN LIMITED (SOUTH AFRICA),OK,5246504.116102611,16.98642773174943,83,5246504.116102611,5246504.116102611,1049300.8232205221,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,5246504.116102611,51.0,True,2023-04-30
TIGER BRANDS (SOUTH AFRICA),OK,4799458.830950009,11.27853804228608,84,4799458.830950009,4799458.830950009,959891.7661900017,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,4799458.830950009,52.0,True,2023-04-30
EFG HOLDING EGYPT (EGYPT),OK,3558166.966554226,0.5426683081708028,85,3558166.966554226,3558166.966554226,711633.3933108452,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,3558166.966554226,53.0,True,2023-04-30
AVI (SOUTH AFRICA),OK,3073480.857564384,3.850069464365062,84,3073480.857564384,3073480.857564384,614696.1715128769,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,3073480.857564384,54.0,True,2023-04-30
LIFE HEALTHCARE (SOUTH AFRICA),OK,2347028.814714861,0.7042055470248441,84,2347028.814714861,2347028.814714861,469405.76294297224,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,2347028.814714861,55.0,True,2023-04-30
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,2343462.121441553,0.6674010237802113,85,2343462.121441553,2343462.121441553,468692.4242883106,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,2343462.121441553,56.0,True,2023-04-30
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,2083519.3929941277,0.1717099721376271,85,2083519.3929941277,2083519.3929941277,416703.87859882554,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,2083519.3929941277,57.0,True,2023-04-30
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,2075391.4044370798,1.419361109311216,85,2075391.4044370798,2075391.4044370798,415078.280887416,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,2075391.4044370798,58.0,True,2023-04-30
EL SEWEDY ELECTRIC (EGYPT),OK,1848342.5338286182,0.4859716192574354,85,1848342.5338286182,1848342.5338286182,369668.5067657237,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,1848342.5338286182,59.0,True,2023-04-30
QUILTER (SOUTH AFRICA),OK,1746545.9198258056,1.04055931469326,84,1746545.9198258056,1746545.9198258056,349309.18396516115,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,1746545.9198258056,60.0,True,2023-04-30
CORONATION (NAMIBIA),OK,1716073.5614527417,1.639954853273138,84,1716073.5614527417,1716073.5614527417,343214.71229054837,30,,,,,2023-04-30,2023-03-31,2023-04-30,NAMIBIA,LOW,1716073.5614527417,61.0,True,2023-04-30
SAFARICOM KENYA (KENYA),OK,1562139.3882448012,0.1376425855513308,82,1562139.3882448012,1562139.3882448012,312427.8776489603,30,,,,,2023-04-30,2023-03-31,2023-04-30,KENYA,MID,1562139.3882448012,62.0,True,2023-04-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1551655.3998717433,0.2886671418389166,85,1551655.3998717433,1551655.3998717433,310331.07997434866,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,1551655.3998717433,63.0,True,2023-04-30
TELECOM EGYPT (EGYPT),OK,1509256.2273127208,0.8002332663772436,85,1509256.2273127208,1509256.2273127208,301851.2454625442,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,1509256.2273127208,64.0,True,2023-04-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,1505089.978456982,38.75843850895215,89,1505089.978456982,1505089.978456982,301017.9956913964,30,,,,,2023-04-30,2023-03-31,2023-04-30,MOROCCO,MID,1505089.978456982,65.0,True,2023-04-30
MAROC TELECOM MOROCCO (MOROCCO),OK,1431854.7612222095,8.316211720966637,89,1431854.7612222095,1431854.7612222095,286370.9522444419,30,,,,,2023-04-30,2023-03-31,2023-04-30,MOROCCO,MID,1431854.7612222095,66.0,True,2023-04-30
NINETY ONE (SOUTH AFRICA),OK,1420217.958091108,2.280231060414311,84,1420217.958091108,1420217.958091108,284043.5916182216,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,1420217.958091108,67.0,True,2023-04-30
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,1055744.4907186215,0.293202876951986,85,1055744.4907186215,1055744.4907186215,211148.8981437243,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,1055744.4907186215,68.0,True,2023-04-30
