Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,18865399.365082417,4.643589306673751,86,18865399.365082417,18865399.365082417,3773079.8730164836,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,18865399.365082417,16.0,True,2025-01-31
BID CORP (SOUTH AFRICA),OK,17836159.99765732,22.78507404871244,86,17836159.99765732,17836159.99765732,3567231.9995314647,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,17836159.99765732,17.0,True,2025-01-31
BID CORPORATION (SOUTH AFRICA),OK,17836159.99765732,22.78507404871244,86,17836159.99765732,17836159.99765732,3567231.9995314647,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,17836159.99765732,18.0,True,2025-01-31
SANLAM (SOUTH AFRICA),OK,17531198.658127513,4.597550301581942,86,17531198.658127513,17531198.658127513,3506239.731625503,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,17531198.658127513,19.0,True,2025-01-31
MR PRICE (SOUTH AFRICA),OK,16480943.50651573,15.62415661305327,86,16480943.50651573,16480943.50651573,3296188.7013031463,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,16480943.50651573,20.0,True,2025-01-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,15451648.294487538,10.30691611693272,86,15451648.294487538,15451648.294487538,3090329.658897508,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,15451648.294487538,21.0,True,2025-01-31
CLICKS (SOUTH AFRICA),OK,13392773.465746783,19.74385379282024,86,13392773.465746783,13392773.465746783,2678554.6931493566,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,13392773.465746783,22.0,True,2025-01-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,13281359.221540036,0.7927175819256157,86,13281359.221540036,13281359.221540036,2656271.8443080075,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,13281359.221540036,23.0,True,2025-01-31
BIDVEST (SOUTH AFRICA),OK,12524582.966422157,13.9529936466173,86,12524582.966422157,12524582.966422157,2504916.5932844314,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,12524582.966422157,24.0,True,2025-01-31
OUTSURANCE (SOUTH AFRICA),OK,11743962.67807938,3.519073377707173,86,11743962.67807938,11743962.67807938,2348792.535615876,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,11743962.67807938,25.0,True,2025-01-31
GLENCORE (SOUTH AFRICA),OK,11141378.974841276,4.41974448881358,86,11141378.974841276,11141378.974841276,2228275.7949682553,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,11141378.974841276,26.0,True,2025-01-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,10985805.86793855,3.299462031579582,86,10985805.86793855,10985805.86793855,2197161.17358771,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,10985805.86793855,27.0,True,2025-01-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,10825241.129848363,8.72359768894778,86,10825241.129848363,10825241.129848363,2165048.2259696727,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,10825241.129848363,28.0,True,2025-01-31
FOSCHINI (SOUTH AFRICA),OK,10347099.624367949,8.89029063841812,86,10347099.624367949,10347099.624367949,2069419.9248735898,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,10347099.624367949,29.0,True,2025-01-31
MONDI (SOUTH AFRICA),OK,10286280.11669814,14.68485507238707,86,10286280.11669814,10286280.11669814,2057256.0233396282,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,10286280.11669814,30.0,True,2025-01-31
OLD MUTUAL (SOUTH AFRICA),OK,9730751.312197406,0.6620091421822064,86,9730751.312197406,9730751.312197406,1946150.2624394812,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,9730751.312197406,31.0,True,2025-01-31
REMGRO (SOUTH AFRICA),OK,9082061.723644126,8.207643321539585,86,9082061.723644126,9082061.723644126,1816412.3447288254,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,9082061.723644126,32.0,True,2025-01-31
VODACOM (SOUTH AFRICA),OK,8412723.152593123,5.363808685178933,86,8412723.152593123,8412723.152593123,1682544.6305186246,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,8412723.152593123,33.0,True,2025-01-31
REINET INVEST (SOUTH AFRICA),OK,7863292.301593099,23.66299024925623,86,7863292.301593099,7863292.301593099,1572658.4603186199,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,7863292.301593099,34.0,True,2025-01-31
EXXARO RESOURCES (SOUTH AFRICA),OK,7364064.223126507,8.35846075201275,86,7364064.223126507,7364064.223126507,1472812.8446253017,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,7364064.223126507,35.0,True,2025-01-31
TRUWORTHS INT (SOUTH AFRICA),OK,6354721.014513494,5.482875077657747,86,6354721.014513494,6354721.014513494,1270944.202902699,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,6354721.014513494,36.0,True,2025-01-31
KUMBA IRON ORE (SOUTH AFRICA),OK,5959095.85857862,17.26462690942805,86,5959095.85857862,5959095.85857862,1191819.171715724,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,5959095.85857862,37.0,True,2025-01-31
SPAR (SOUTH AFRICA),OK,5873613.163525949,7.730848567657757,86,5873613.163525949,5873613.163525949,1174722.63270519,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,5873613.163525949,38.0,True,2025-01-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,5821788.340900326,0.6736511894468017,86,5821788.340900326,5821788.340900326,1164357.6681800652,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,5821788.340900326,39.0,True,2025-01-31
INVESTEC (SOUTH AFRICA),OK,5690272.135663463,6.704760856473666,86,5690272.135663463,5690272.135663463,1138054.4271326927,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,5690272.135663463,40.0,True,2025-01-31
BAMBURI CEMENT PLC (KENYA),OK,4780977.554516414,0.4284490145672665,81,4780977.554516414,4780977.554516414,956195.5109032829,30,,,,,2025-01-31,2024-12-31,2025-01-31,KENYA,MID,4780977.554516414,41.0,True,2025-01-31
TIGER BRANDS (SOUTH AFRICA),OK,4547779.213130292,15.2944750018786,86,4547779.213130292,4547779.213130292,909555.8426260584,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,4547779.213130292,42.0,True,2025-01-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,4395428.292371476,1.544950177816877,88,4395428.292371476,4395428.292371476,879085.6584742953,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,4395428.292371476,43.0,True,2025-01-31
THUNGELA RESOURSES (SOUTH AFRICA),OK,4393647.197979053,7.074660449107848,86,4393647.197979053,4393647.197979053,878729.4395958106,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,4393647.197979053,44.0,True,2025-01-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,3806041.436555913,0.8668033372457666,86,3806041.436555913,3806041.436555913,761208.2873111827,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,3806041.436555913,45.0,True,2025-01-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,3757089.757839778,20.9692648881525,84,3757089.757839778,3757089.757839778,751417.9515679557,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,3757089.757839778,46.0,True,2025-01-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,3562168.366428276,58.2024962017501,85,3562168.366428276,3562168.366428276,712433.6732856552,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,3562168.366428276,47.0,True,2025-01-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,3493225.8039319557,7.958397673283934,86,3493225.8039319557,3493225.8039319557,698645.1607863912,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,3493225.8039319557,48.0,True,2025-01-31
AVI (SOUTH AFRICA),OK,3179873.9251450757,5.806206481233549,86,3179873.9251450757,3179873.9251450757,635974.7850290152,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,3179873.9251450757,49.0,True,2025-01-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,2966874.3110460266,1.102130063155989,88,2966874.3110460266,2966874.3110460266,593374.8622092054,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,2966874.3110460266,50.0,True,2025-01-31
REDEFINE PROPERTIES (SOUTH AFRICA),OK,2776645.090682194,0.2407787047904907,86,2776645.090682194,2776645.090682194,555329.0181364388,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,2776645.090682194,51.0,True,2025-01-31
EFG HOLDING EGYPT (EGYPT),OK,2685973.1018002867,0.4073945054880173,88,2685973.1018002867,2685973.1018002867,537194.6203600573,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,2685973.1018002867,52.0,True,2025-01-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,2493117.4460843806,28.12950167922896,85,2493117.4460843806,2493117.4460843806,498623.48921687616,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,2493117.4460843806,53.0,True,2025-01-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1871034.0216852536,8.388728846231153,85,1871034.0216852536,1871034.0216852536,374206.80433705077,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,1871034.0216852536,54.0,True,2025-01-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1832191.6962281289,0.1287130466614315,88,1832191.6962281289,1832191.6962281289,366438.3392456258,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,1832191.6962281289,55.0,True,2025-01-31
QUILTER (SOUTH AFRICA),OK,1720857.6163042486,1.881778185131836,86,1720857.6163042486,1720857.6163042486,344171.52326084976,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,1720857.6163042486,56.0,True,2025-01-31
MARSA MAROC MOROCCO (MOROCCO),OK,1677854.881777716,54.82695600024263,85,1677854.881777716,1677854.881777716,335570.97635554324,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,1677854.881777716,57.0,True,2025-01-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1615632.4407815777,0.01082449169171061,88,1615632.4407815777,1615632.4407815777,323126.4881563156,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,1615632.4407815777,58.0,True,2025-01-31
SIMBISA BRANDS (ZIMBABWE),OK,1555454.1449101483,1.36429277190849,84,1555454.1449101483,1555454.1449101483,311090.8289820297,30,,,,,2025-01-31,2024-12-31,2025-01-31,ZIMBABWE,LOW,1555454.1449101483,59.0,True,2025-01-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,1446240.2606200643,0.04802138132322523,88,1446240.2606200643,1446240.2606200643,289248.0521240129,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,1446240.2606200643,60.0,True,2025-01-31
SAFARICOM KENYA (KENYA),OK,1258121.51659668,0.1328191945158526,83,1258121.51659668,1258121.51659668,251624.30331933603,30,,,,,2025-01-31,2024-12-31,2025-01-31,KENYA,MID,1258121.51659668,61.0,True,2025-01-31
INNSCOR AFRICA (ZIMBABWE),OK,1154793.5909327774,1.767120164171164,85,1154793.5909327774,1154793.5909327774,230958.7181865555,30,,,,,2025-01-31,2024-12-31,2025-01-31,ZIMBABWE,LOW,1154793.5909327774,62.0,True,2025-01-31
RAYA HOLDING EGYPT (EGYPT),OK,1047734.7202465704,0.05530331209764873,88,1047734.7202465704,1047734.7202465704,209546.9440493141,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,1047734.7202465704,63.0,True,2025-01-31
CIH BANK (MOROCCO),OK,1013326.7174915175,40.40419332107432,83,1013326.7174915175,1013326.7174915175,202665.34349830353,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,1013326.7174915175,64.0,True,2025-01-31
SANTAM (SOUTH AFRICA),OK,938726.5264978416,20.77787926350292,86,938726.5264978416,938726.5264978416,187745.30529956834,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,938726.5264978416,65.0,True,2025-01-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,883739.3467124634,12.34427438823688,86,883739.3467124634,883739.3467124634,176747.8693424927,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,883739.3467124634,66.0,True,2025-01-31
NINETY ONE (SOUTH AFRICA),OK,862511.845945649,1.833093260207165,86,862511.845945649,862511.845945649,172502.3691891298,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,862511.845945649,67.0,True,2025-01-31
RAUBEX (SOUTH AFRICA),OK,861459.6637833919,2.804675022834288,86,861459.6637833919,861459.6637833919,172291.9327566784,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,861459.6637833919,68.0,True,2025-01-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,859507.3829684424,0.1682716435711376,88,859507.3829684424,859507.3829684424,171901.47659368848,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,859507.3829684424,69.0,True,2025-01-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,851502.2546311973,0.1487875585260585,88,851502.2546311973,851502.2546311973,170300.4509262395,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,851502.2546311973,70.0,True,2025-01-31
EL SEWEDY ELECTRIC (EGYPT),OK,846354.8473137396,1.493386235576365,88,846354.8473137396,846354.8473137396,169270.96946274792,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,846354.8473137396,71.0,True,2025-01-31
SEPLAT ENERGY NIGERIA (NIGERIA),OK,836289.923033791,3.69271433939284,85,836289.923033791,836289.923033791,167257.98460675823,30,,,,,2025-01-31,2024-12-31,2025-01-31,NIGERIA,MID,836289.923033791,72.0,True,2025-01-31
GB AUTO EGYPT (EGYPT),OK,823338.4189195873,0.337133713961823,88,823338.4189195873,823338.4189195873,164667.68378391746,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,823338.4189195873,73.0,True,2025-01-31
TAQA MOROCCO (MOROCCO),OK,816707.8691113901,137.0673900006066,85,816707.8691113901,816707.8691113901,163341.57382227803,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,816707.8691113901,74.0,True,2025-01-31
EASTERN TOBACCO EGYPT (EGYPT),OK,728659.4862783243,0.580586372555387,88,728659.4862783243,728659.4862783243,145731.89725566487,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,728659.4862783243,75.0,True,2025-01-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,723139.5256286272,0.1779152816237525,88,723139.5256286272,723139.5256286272,144627.90512572543,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,723139.5256286272,76.0,True,2025-01-31
IBNSINA PHARMA (EGYPT),OK,691190.1352544628,0.1377662578944986,88,691190.1352544628,691190.1352544628,138238.02705089256,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,691190.1352544628,77.0,True,2025-01-31
GRINDROD (SOUTH AFRICA),OK,687842.6743389409,0.6329040240207187,86,687842.6743389409,687842.6743389409,137568.53486778817,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,687842.6743389409,78.0,True,2025-01-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,672613.6924365993,0.5397676459039573,86,672613.6924365993,672613.6924365993,134522.73848731988,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,672613.6924365993,79.0,True,2025-01-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,597414.8330163794,0.3788572092098711,88,597414.8330163794,597414.8330163794,119482.96660327588,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,597414.8330163794,80.0,True,2025-01-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,593496.5380896261,0.9625925248028466,88,593496.5380896261,593496.5380896261,118699.30761792522,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,593496.5380896261,81.0,True,2025-01-31
TELECOM EGYPT (EGYPT),OK,571086.7403347766,0.6514375909011292,88,571086.7403347766,571086.7403347766,114217.34806695532,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,571086.7403347766,82.0,True,2025-01-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,526323.0442009273,192.3035023889107,82,526323.0442009273,526323.0442009273,105264.60884018545,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,526323.0442009273,83.0,True,2025-01-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,521741.39773154946,0.0369271433939284,85,521741.39773154946,521741.39773154946,104348.2795463099,30,,,,,2025-01-31,2024-12-31,2025-01-31,NIGERIA,MID,521741.39773154946,84.0,True,2025-01-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,518213.7309194402,0.3762561346108904,83,518213.7309194402,518213.7309194402,103642.74618388806,30,,,,,2025-01-31,2024-12-31,2025-01-31,KENYA,MID,518213.7309194402,85.0,True,2025-01-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,512509.7996784087,0.02202671711216782,85,512509.7996784087,512509.7996784087,102501.95993568175,30,,,,,2025-01-31,2024-12-31,2025-01-31,NIGERIA,MID,512509.7996784087,86.0,True,2025-01-31
