Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
GLENCORE (SOUTH AFRICA),OK,11141378.974841276,4.41974448881358,86,11141378.974841276,11141378.974841276,2228275.7949682553,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,11141378.974841276,31.0,True,2025-01-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,10985805.86793855,3.299462031579582,86,10985805.86793855,10985805.86793855,2197161.17358771,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,10985805.86793855,32.0,True,2025-01-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,10825241.129848363,8.72359768894778,86,10825241.129848363,10825241.129848363,2165048.2259696727,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,10825241.129848363,33.0,True,2025-01-31
FOSCHINI (SOUTH AFRICA),OK,10347099.624367949,8.89029063841812,86,10347099.624367949,10347099.624367949,2069419.9248735898,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,10347099.624367949,34.0,True,2025-01-31
MONDI (SOUTH AFRICA),OK,10286280.11669814,14.68485507238707,86,10286280.11669814,10286280.11669814,2057256.0233396282,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,10286280.11669814,35.0,True,2025-01-31
OLD MUTUAL (SOUTH AFRICA),OK,9730751.312197406,0.6620091421822064,86,9730751.312197406,9730751.312197406,1946150.2624394812,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,9730751.312197406,36.0,True,2025-01-31
REMGRO (SOUTH AFRICA),OK,9082061.723644126,8.207643321539585,86,9082061.723644126,9082061.723644126,1816412.3447288254,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,9082061.723644126,37.0,True,2025-01-31
VODACOM (SOUTH AFRICA),OK,8412723.152593123,5.363808685178933,86,8412723.152593123,8412723.152593123,1682544.6305186246,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,8412723.152593123,38.0,True,2025-01-31
REINET INVEST (SOUTH AFRICA),OK,7863292.301593099,23.66299024925623,86,7863292.301593099,7863292.301593099,1572658.4603186199,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,7863292.301593099,39.0,True,2025-01-31
EXXARO RESOURCES (SOUTH AFRICA),OK,7364064.223126507,8.35846075201275,86,7364064.223126507,7364064.223126507,1472812.8446253017,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,7364064.223126507,40.0,True,2025-01-31
TRUWORTHS INT (SOUTH AFRICA),OK,6354721.014513494,5.482875077657747,86,6354721.014513494,6354721.014513494,1270944.202902699,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,6354721.014513494,41.0,True,2025-01-31
KUMBA IRON ORE (SOUTH AFRICA),OK,5959095.85857862,17.26462690942805,86,5959095.85857862,5959095.85857862,1191819.171715724,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,5959095.85857862,42.0,True,2025-01-31
SPAR (SOUTH AFRICA),OK,5873613.163525949,7.730848567657757,86,5873613.163525949,5873613.163525949,1174722.63270519,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,5873613.163525949,43.0,True,2025-01-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,5821788.340900326,0.6736511894468017,86,5821788.340900326,5821788.340900326,1164357.6681800652,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,5821788.340900326,44.0,True,2025-01-31
INVESTEC (SOUTH AFRICA),OK,5690272.135663463,6.704760856473666,86,5690272.135663463,5690272.135663463,1138054.4271326927,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,5690272.135663463,45.0,True,2025-01-31
BAMBURI CEMENT PLC (KENYA),OK,4780977.554516414,0.4284490145672665,81,4780977.554516414,4780977.554516414,956195.5109032829,30,,,,,2025-01-31,2024-12-31,2025-01-31,KENYA,MID,4780977.554516414,46.0,True,2025-01-31
TIGER BRANDS (SOUTH AFRICA),OK,4547779.213130292,15.2944750018786,86,4547779.213130292,4547779.213130292,909555.8426260584,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,4547779.213130292,47.0,True,2025-01-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,4395428.292371476,1.544950177816877,88,4395428.292371476,4395428.292371476,879085.6584742953,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,4395428.292371476,48.0,True,2025-01-31
THUNGELA RESOURSES (SOUTH AFRICA),OK,4393647.197979053,7.074660449107848,86,4393647.197979053,4393647.197979053,878729.4395958106,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,4393647.197979053,49.0,True,2025-01-31
HULAMIN LIMITED (SOUTH AFRICA),OK,4334694.340524944,18.52143883003775,85,4334694.340524944,4334694.340524944,866938.8681049887,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,4334694.340524944,50.0,True,2025-01-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,3806041.436555913,0.8668033372457666,86,3806041.436555913,3806041.436555913,761208.2873111827,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,3806041.436555913,51.0,True,2025-01-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,3757089.757839778,20.9692648881525,84,3757089.757839778,3757089.757839778,751417.9515679557,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,3757089.757839778,52.0,True,2025-01-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,3562168.366428276,58.2024962017501,85,3562168.366428276,3562168.366428276,712433.6732856552,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,3562168.366428276,53.0,True,2025-01-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,3493225.8039319557,7.958397673283934,86,3493225.8039319557,3493225.8039319557,698645.1607863912,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,3493225.8039319557,54.0,True,2025-01-31
AVI (SOUTH AFRICA),OK,3179873.9251450757,5.806206481233549,86,3179873.9251450757,3179873.9251450757,635974.7850290152,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,3179873.9251450757,55.0,True,2025-01-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,2966874.3110460266,1.102130063155989,88,2966874.3110460266,2966874.3110460266,593374.8622092054,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,2966874.3110460266,56.0,True,2025-01-31
EFG HOLDING EGYPT (EGYPT),OK,2685973.1018002867,0.4073945054880173,88,2685973.1018002867,2685973.1018002867,537194.6203600573,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,2685973.1018002867,57.0,True,2025-01-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,2493117.4460843806,28.12950167922896,85,2493117.4460843806,2493117.4460843806,498623.48921687616,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,2493117.4460843806,58.0,True,2025-01-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1871034.0216852536,8.388728846231153,85,1871034.0216852536,1871034.0216852536,374206.80433705077,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,1871034.0216852536,59.0,True,2025-01-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1832191.6962281289,0.1287130466614315,88,1832191.6962281289,1832191.6962281289,366438.3392456258,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,1832191.6962281289,60.0,True,2025-01-31
QUILTER (SOUTH AFRICA),OK,1720857.6163042486,1.881778185131836,86,1720857.6163042486,1720857.6163042486,344171.52326084976,30,,,,,2025-01-31,2024-12-31,2025-01-31,SOUTH AFRICA,HIGH,1720857.6163042486,61.0,True,2025-01-31
MARSA MAROC MOROCCO (MOROCCO),OK,1677854.881777716,54.82695600024263,85,1677854.881777716,1677854.881777716,335570.97635554324,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,1677854.881777716,62.0,True,2025-01-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1615632.4407815777,0.01082449169171061,88,1615632.4407815777,1615632.4407815777,323126.4881563156,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,1615632.4407815777,63.0,True,2025-01-31
SIMBISA BRANDS (ZIMBABWE),OK,1555454.1449101483,1.36429277190849,84,1555454.1449101483,1555454.1449101483,311090.8289820297,30,,,,,2025-01-31,2024-12-31,2025-01-31,ZIMBABWE,LOW,1555454.1449101483,64.0,True,2025-01-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,1446240.2606200643,0.04802138132322523,88,1446240.2606200643,1446240.2606200643,289248.0521240129,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,1446240.2606200643,65.0,True,2025-01-31
SAFARICOM KENYA (KENYA),OK,1258121.51659668,0.1328191945158526,83,1258121.51659668,1258121.51659668,251624.30331933603,30,,,,,2025-01-31,2024-12-31,2025-01-31,KENYA,MID,1258121.51659668,66.0,True,2025-01-31
INNSCOR AFRICA (ZIMBABWE),OK,1154793.5909327774,1.767120164171164,85,1154793.5909327774,1154793.5909327774,230958.7181865555,30,,,,,2025-01-31,2024-12-31,2025-01-31,ZIMBABWE,LOW,1154793.5909327774,67.0,True,2025-01-31
RAYA HOLDING EGYPT (EGYPT),OK,1047734.7202465704,0.05530331209764873,88,1047734.7202465704,1047734.7202465704,209546.9440493141,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,1047734.7202465704,68.0,True,2025-01-31
CIH BANK (MOROCCO),OK,1013326.7174915175,40.40419332107432,83,1013326.7174915175,1013326.7174915175,202665.34349830353,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,1013326.7174915175,69.0,True,2025-01-31
