Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),5264346240.0,967.0,90,0.6,14623184000.0,14623184000.0,2924636800.0,18.0,0,4,11450700000.0,61454851500.0,2018-12-31,SOUTH AFRICA,HIGH,5264346240.0,5.0,1.0,True,2018-12-31
NASPERS (SOUTH AFRICA),741437668.8,382.11,90,0.6,2059549080.0,2059549080.0,411909816.0,18.0,0,4,1805639100.0,7670320227.499986,2018-12-31,SOUTH AFRICA,HIGH,741437668.8,5.0,2.0,True,2018-12-31
PPC (SOUTH AFRICA),540248067.72,590.0,90,0.6,1500689077.0,1500689077.0,300137815.40000004,18.0,0,4,1546040000.0,10930129649.999998,2018-12-31,SOUTH AFRICA,HIGH,540248067.72,4.718337711076716,3.0,True,2018-12-31
BLUE LABEL TELECOMS (SOUTH AFRICA),355790139.6,541.0,90,0.6,988305943.3333334,988305943.3333334,197661188.6666667,18.0,0,4,1545960000.0,12786011499.999998,2018-12-31,SOUTH AFRICA,HIGH,355790139.6,3.107346667594166,4.0,True,2018-12-31
ZENITH BANK NIGERIA (NIGERIA),258151530.22884983,23.05,90,0.6333333333333333,643591072.5927005,643591072.5927005,128718214.5185401,19.0,0,4,333867641.2,4100707124.5310135,2018-12-31,NIGERIA,MID,258151530.22884983,5.0,5.0,True,2018-12-31
FIRSTRAND (SOUTH AFRICA),230073885.59999996,64.23,90,0.6,639094126.6666666,639094126.6666666,127818825.33333333,18.0,0,4,578558800.0,2384209291.999999,2018-12-31,SOUTH AFRICA,HIGH,230073885.59999996,2.0093848652561173,6.0,True,2018-12-31
ANGLO AMERICAN (SOUTH AFRICA),202200684.894,312.15,90,0.6,561668569.15,561668569.15,112333713.83,18.0,0,4,486900000.0,2047532992.9999983,2018-12-31,SOUTH AFRICA,HIGH,202200684.894,1.7659500769105316,7.0,True,2018-12-31
GRINDROD (SOUTH AFRICA),200018957.5199998,583.0,90,0.6,555608215.3333328,555608215.3333328,111121643.06666656,18.0,0,4,539345105.0,4755951899.999984,2018-12-31,SOUTH AFRICA,HIGH,200018957.5199998,1.7468956329261642,8.0,True,2018-12-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),198055955.3712,469.3,90,0.6,550155431.5866667,550155431.5866667,110031086.31733334,18.0,0,4,502495327.9,2382549764.9999986,2018-12-31,SOUTH AFRICA,HIGH,198055955.3712,1.7297514585754896,9.0,True,2018-12-31
STANDARD BANK GROUP (SOUTH AFRICA),197271231.86759996,178.81,90,0.6,547975644.0766666,547975644.0766666,109595128.81533332,18.0,0,4,597831600.0,2122445806.999999,2018-12-31,SOUTH AFRICA,HIGH,197271231.86759996,1.7228979578949037,10.0,True,2018-12-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),191570606.98267034,34.45,90,0.6333333333333333,477599851.20333326,477599851.20333326,95519970.24066666,19.0,0,4,401892606.21,3298017835.594005,2018-12-31,NIGERIA,MID,191570606.98267034,5.0,11.0,True,2018-12-31
TANZANIA BREWERIES LTD (TANZANIA),169607928.5185185,12900.0,90,0.4666666666666667,778811916.6666666,778811916.6666666,155762383.33333334,14.0,0,43,78727820.0,3936391000.0,2018-12-31,TANZANIA,LOW,169607928.5185185,5.0,12.0,True,2018-12-31
MTN GROUP (SOUTH AFRICA),164747062.98,89.0,90,0.6,457630730.5,457630730.5,91526146.10000001,18.0,0,4,672760250.0,2931147797.999996,2018-12-31,SOUTH AFRICA,HIGH,164747062.98,1.4388432397883943,13.0,True,2018-12-31
SONATEL SENEGAL (SENEGAL),127447491.33333333,16000.0,90,0.6666666666666666,286756855.5,286756855.5,57351371.1,20.0,0,4,111891500.0,3007406474.999998,2018-12-31,SENEGAL,LOW,127447491.33333333,5.0,14.0,True,2018-12-31
SANLAM (SOUTH AFRICA),126465900.96,79.8,90,0.6,351294169.3333333,351294169.3333333,70258833.86666666,18.0,0,4,331241400.0,1499271041.9999993,2018-12-31,SOUTH AFRICA,HIGH,126465900.96,1.104508956752296,15.0,True,2018-12-31
SHOPRITE HOLDINGS (SOUTH AFRICA),118749737.6268,190.15,90,0.6,329860382.2966667,329860382.2966667,65972076.45933334,18.0,0,4,293098500.0,1670525199.9999995,2018-12-31,SOUTH AFRICA,HIGH,118749737.6268,1.0371186843659186,16.0,True,2018-12-31
ABSA (SOUTH AFRICA),115745334.89759998,161.82,90,0.6,321514819.15999997,321514819.15999997,64302963.831999995,18.0,0,4,357443300.0,3022665130.9999967,2018-12-31,SOUTH AFRICA,HIGH,115745334.89759998,1.0108792814999867,17.0,True,2018-12-31
MR PRICE (SOUTH AFRICA),114084436.17479998,246.15,90,0.6,316901211.59666663,316901211.59666663,63380242.31933333,18.0,0,4,244080400.0,1053770699.9999982,2018-12-31,SOUTH AFRICA,HIGH,114084436.17479998,0.9963735728333377,18.0,True,2018-12-31
OLD MUTUAL (SOUTH AFRICA),107684036.73599997,19.17,90,0.6,299122324.2666666,299122324.2666666,59824464.853333324,18.0,0,4,161369600.0,1003843327.9999988,2018-12-31,SOUTH AFRICA,HIGH,107684036.73599997,0.9404747222081171,19.0,True,2018-12-31
DANGOTE CEMENT NIGERIA (NIGERIA),102220078.29963332,189.7,90,0.6333333333333333,254842300.47,254842300.47,50968460.094000004,19.0,0,4,58628990.0,2873219849.4300113,2018-12-31,NIGERIA,MID,102220078.29963332,5.0,20.0,True,2018-12-31
DISCOVERY HOLDINGS (SOUTH AFRICA),89439556.5336,159.79,90,0.6,248443212.59333333,248443212.59333333,49688642.51866667,18.0,0,4,174590100.0,760226274.4999998,2018-12-31,SOUTH AFRICA,HIGH,89439556.5336,0.7811338117976948,21.0,True,2018-12-31
NESTLÉ NIGERIA (NIGERIA),87171195.72563702,1485.0,90,0.6333333333333333,217324310.67333332,217324310.67333332,43464862.13466667,19.0,0,4,93014208.0,2264682751.1400056,2018-12-31,NIGERIA,MID,87171195.72563702,5.0,22.0,True,2018-12-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),87004377.1788,134.82,90,0.6,241678825.4966667,241678825.4966667,48335765.099333346,18.0,0,4,314469957.2,1935988057.4999971,2018-12-31,SOUTH AFRICA,HIGH,87004377.1788,0.7598658068393812,23.0,True,2018-12-31
NIGERIAN BREWERIES (NIGERIA),85293153.68778889,85.5,90,0.6333333333333333,212642211.41,212642211.41,42528442.282000005,19.0,0,4,147348108.0,3114153236.0360174,2018-12-31,NIGERIA,MID,85293153.68778889,5.0,24.0,True,2018-12-31
BIDVEST (SOUTH AFRICA),83561595.9672,206.85,90,0.6,232115544.35333332,232115544.35333332,46423108.87066667,18.0,0,4,192834000.0,971465155.9999986,2018-12-31,SOUTH AFRICA,HIGH,83561595.9672,0.7297977595990942,25.0,True,2018-12-31
BID CORP (SOUTH AFRICA),82701483.3516,265.0,90,0.6,229726342.64333335,229726342.64333335,45945268.528666675,18.0,0,4,236202736.0,1120143422.0,2018-12-31,SOUTH AFRICA,HIGH,82701483.3516,0.7222858367761483,26.0,True,2018-12-31
BID CORPORATION (SOUTH AFRICA),82701483.3516,265.0,90,0.6,229726342.64333335,229726342.64333335,45945268.528666675,18.0,0,4,236202736.0,1120143422.0,2018-12-31,SOUTH AFRICA,HIGH,82701483.3516,0.7222858367761483,27.0,True,2018-12-31
SAFARICOM KENYA (KENYA),82094616.0,22.2,90,0.6,228040600.0,228040600.0,45608120.0,18.0,0,4,179629585.0,1246892956.2500005,2018-12-31,KENYA,MID,82094616.0,5.0,28.0,True,2018-12-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),79365567.492,181.75,90,0.6,220459909.7,220459909.7,44091981.94,18.0,0,4,219811250.0,871843183.9999992,2018-12-31,SOUTH AFRICA,HIGH,79365567.492,0.6931511141518606,29.0,True,2018-12-31
VODACOM (SOUTH AFRICA),77516562.2304,131.38,90,0.6,215323783.97333333,215323783.97333333,43064756.79466667,18.0,0,4,242773650.0,1608090239.4999976,2018-12-31,SOUTH AFRICA,HIGH,77516562.2304,0.6770025487518856,30.0,True,2018-12-31
MONDI (SOUTH AFRICA),76134583.59719999,303.09,90,0.6,211484954.43666667,211484954.43666667,42296990.88733333,18.0,0,4,162588223.5,672887442.5,2018-12-31,SOUTH AFRICA,HIGH,76134583.59719999,0.6649328306158286,31.0,True,2018-12-31
CAPITEC BANK (SOUTH AFRICA),73091008.8132,1110.14,90,0.6,203030580.03666666,203030580.03666666,40606116.00733334,18.0,0,4,133334732.14999999,992158296.4999992,2018-12-31,SOUTH AFRICA,HIGH,73091008.8132,0.6383513127208453,32.0,True,2018-12-31
TRUWORTHS INT (SOUTH AFRICA),68642071.7232,88.1,90,0.6,190672421.45333332,190672421.45333332,38134484.29066666,18.0,0,4,192324000.0,781852171.9999998,2018-12-31,SOUTH AFRICA,HIGH,68642071.7232,0.5994958518683051,33.0,True,2018-12-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),66499905.599999994,23.3,90,0.6,184721960.0,184721960.0,36944392.0,18.0,0,4,176512000.0,944230302.4999995,2018-12-31,SOUTH AFRICA,HIGH,66499905.599999994,0.5807869220147622,34.0,True,2018-12-31
SPAR (SOUTH AFRICA),65791041.084,207.5,90,0.6,182752891.9,182752891.9,36550578.38,18.0,0,4,110069602.65,586849735.9999998,2018-12-31,SOUTH AFRICA,HIGH,65791041.084,0.5745959472057225,35.0,True,2018-12-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),64612213.204799995,55.09,90,0.6,179478370.01333332,179478370.01333332,35895674.00266667,18.0,0,4,274003100.0,1609506429.9999993,2018-12-31,SOUTH AFRICA,HIGH,64612213.204799995,0.5643004767179304,36.0,True,2018-12-31
FIRST HOLDCO NIGERIA (NIGERIA),64467039.72139999,7.95,90,0.6333333333333333,160721151.66,160721151.66,32144230.332000002,19.0,0,4,90514286.94,1314019692.4743032,2018-12-31,NIGERIA,MID,64467039.72139999,5.0,37.0,True,2018-12-31
CLICKS (SOUTH AFRICA),63142653.28920001,191.45,90,0.6,175396259.1366667,175396259.1366667,35079251.82733334,18.0,0,4,105400047.75,696059101.4999985,2018-12-31,SOUTH AFRICA,HIGH,63142653.28920001,0.5514658542865628,38.0,True,2018-12-31
FOSCHINI (SOUTH AFRICA),60393429.72,145.64,90,0.6,167759527.0,167759527.0,33551905.400000002,18.0,0,4,192484750.0,774546239.9999989,2018-12-31,SOUTH AFRICA,HIGH,60393429.72,0.5274550969737567,39.0,True,2018-12-31
TIGER BRANDS (SOUTH AFRICA),59192585.2176,248.94,90,0.6,164423847.82666668,164423847.82666668,32884769.565333337,18.0,0,4,197063590.60000002,786312484.999999,2018-12-31,SOUTH AFRICA,HIGH,59192585.2176,0.5169673409976453,40.0,True,2018-12-31
