Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),2611106582.222222,600.0,90,0.6333333333333333,6509684000.0,6509684000.0,1301936800.0,19.0,0,13,7229250000.0,46189237199.99996,2025-12-31,SOUTH AFRICA,HIGH,2611106582.222222,5.0,1.0,True,2025-12-31
BLUE LABEL TELECOMS (SOUTH AFRICA),1131255726.3722222,1054.0,90,0.6333333333333333,2820305135.0,2820305135.0,564061027.0,19.0,0,13,621698490.0,10727255999.999996,2025-12-31,SOUTH AFRICA,HIGH,1131255726.3722222,4.596938728129541,2.0,True,2025-12-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),896564115.9506227,90.7,90,0.6666666666666666,2017269260.8889012,2017269260.8889012,403453852.1777803,20.0,0,13,466742341.20000005,6404698985.058516,2025-12-31,NIGERIA,MID,896564115.9506227,5.0,3.0,True,2025-12-31
NASPERS (SOUTH AFRICA),883629418.739048,1104.51,90,0.6333333333333333,2202954229.543333,2202954229.543333,440590845.9086666,19.0,0,13,1903223200.0,10333393951.999987,2025-12-31,SOUTH AFRICA,HIGH,883629418.739048,3.5906914781703305,4.0,True,2025-12-31
ZENITH BANK NIGERIA (NIGERIA),808630610.5642593,61.8,90,0.6666666666666666,1819418873.7695835,1819418873.7695835,363883774.75391674,20.0,0,13,433776178.45,5465471820.987506,2025-12-31,NIGERIA,MID,808630610.5642593,5.0,5.0,True,2025-12-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),562199941.8966036,1433.15,90,0.6333333333333333,1401606503.343333,1401606503.343333,280321300.6686666,19.0,0,13,405689999.99999994,2579864615.9999976,2025-12-31,SOUTH AFRICA,HIGH,562199941.8966036,2.284539760204775,6.0,True,2025-12-31
ARADEL HOLDINGS NIGERIA (NIGERIA),533993898.1274074,670.0,90,0.6666666666666666,1201486270.7866666,1201486270.7866666,240297254.15733334,20.0,0,2,687714621.0,21003688564.529995,2025-12-31,NIGERIA,MID,533993898.1274074,5.0,7.0,True,2025-12-31
GOLD FIELDS (SOUTH AFRICA),514556868.0267258,725.71,90,0.6333333333333333,1282828756.8533332,1282828756.8533332,256565751.37066665,19.0,0,13,334328800.0,2392950847.9999986,2025-12-31,SOUTH AFRICA,HIGH,514556868.0267258,2.090938714664065,8.0,True,2025-12-31
FIRST HOLDCO NIGERIA (NIGERIA),502710411.5911846,47.9,90,0.6666666666666666,1131098426.0801654,1131098426.0801654,226219685.2160331,20.0,0,13,114219126.0,4753188728.254964,2025-12-31,NIGERIA,MID,502710411.5911846,5.0,9.0,True,2025-12-31
MTN NIGERIA (NIGERIA),460947489.83555555,511.0,90,0.6666666666666666,1037131852.13,1037131852.13,207426370.426,20.0,0,9,248064647.9,5610774006.9000025,2025-12-31,NIGERIA,MID,460947489.83555555,5.0,10.0,True,2025-12-31
PPC (SOUTH AFRICA),399890738.57777774,559.0,90,0.6333333333333333,996957520.0,996957520.0,199391504.0,19.0,0,13,879000000.0,11240063999.999996,2025-12-31,SOUTH AFRICA,HIGH,399890738.57777774,1.6249846788255349,11.0,True,2025-12-31
GRINDROD (SOUTH AFRICA),396222851.82666665,1700.0,90,0.6333333333333333,987813204.0,987813204.0,197562640.8,19.0,0,13,517325900.0,6809962799.999983,2025-12-31,SOUTH AFRICA,HIGH,396222851.82666665,1.6100799581125207,12.0,True,2025-12-31
FIRSTRAND (SOUTH AFRICA),378717485.0392592,90.75,90,0.6333333333333333,944171015.3333333,944171015.3333333,188834203.06666666,19.0,0,13,637365300.0,2996586159.9999976,2025-12-31,SOUTH AFRICA,HIGH,378717485.0392592,1.5389456454552002,13.0,True,2025-12-31
PROSUS (SOUTH AFRICA),360290683.97031844,1023.52,90,0.6333333333333333,898231622.0866666,898231622.0866666,179646324.41733333,19.0,0,8,794493899.9999999,4402356159.999972,2025-12-31,SOUTH AFRICA,HIGH,360290683.97031844,1.464067018550039,14.0,True,2025-12-31
CAPITEC BANK (SOUTH AFRICA),319679614.7857963,4155.8,90,0.6333333333333333,796985189.2166667,796985189.2166667,159397037.84333333,19.0,0,13,330158010.59999996,2087650639.9999998,2025-12-31,SOUTH AFRICA,HIGH,319679614.7857963,1.299041028075051,15.0,True,2025-12-31
CRDB BANK PLC TANZANIA (TANZANIA),301924232.147037,1530.0,90,0.6333333333333333,752719692.3333334,752719692.3333334,150543938.46666667,19.0,0,91,29031325.0,1451566250.0,2025-12-31,TANZANIA,LOW,301924232.147037,5.0,16.0,True,2025-12-31
STANDARD BANK GROUP (SOUTH AFRICA),291479897.4867444,290.4,90,0.6333333333333333,726681184.87,726681184.87,145336236.974,19.0,0,13,534065400.0,2283523919.999999,2025-12-31,SOUTH AFRICA,HIGH,291479897.4867444,1.1844494555841616,17.0,True,2025-12-31
SIBANYE STILLWATER (SOUTH AFRICA),277684442.3148148,60.5,90,0.6333333333333333,692288083.3333334,692288083.3333334,138457616.6666667,19.0,0,13,311784800.0,2153917783.9999986,2025-12-31,SOUTH AFRICA,HIGH,277684442.3148148,1.1283906346883885,18.0,True,2025-12-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),263138318.7437037,262.0,90,0.6333333333333333,656023509.3333334,656023509.3333334,131204701.86666667,19.0,0,13,365136600.0,1921842927.999998,2025-12-31,SOUTH AFRICA,HIGH,263138318.7437037,1.0692814189475466,19.0,True,2025-12-31
MTN GROUP (SOUTH AFRICA),252979028.79294443,169.5,90,0.6333333333333333,630695639.65,630695639.65,126139127.93,19.0,0,13,518843500.0,2510977200.0,2025-12-31,SOUTH AFRICA,HIGH,252979028.79294443,1.027998416054197,20.0,True,2025-12-31
ABSA (SOUTH AFRICA),246088928.5841148,239.36,90,0.6333333333333333,613518104.5033333,613518104.5033333,122703620.90066667,19.0,0,13,373573900.0,1834936839.9999986,2025-12-31,SOUTH AFRICA,HIGH,246088928.5841148,1.0,21.0,True,2025-12-31
FIDELITY BANK NIGERIA (NIGERIA),243968409.61185184,19.0,90,0.6666666666666666,548928921.6266667,548928921.6266667,109785784.32533334,20.0,0,41,27924570.45,1396228522.5,2025-12-31,NIGERIA,MID,243968409.61185184,5.0,22.0,True,2025-12-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),235056410.24080738,337.08,90,0.6333333333333333,586013211.1266667,586013211.1266667,117202642.22533333,19.0,0,13,122521800.0,1315302999.9999998,2025-12-31,SOUTH AFRICA,HIGH,235056410.24080738,0.9551685709439122,23.0,True,2025-12-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),233589348.87357038,941.22,90,0.6333333333333333,582355717.4133334,582355717.4133334,116471143.48266669,19.0,0,13,422058780.7,2232604815.9999995,2025-12-31,SOUTH AFRICA,HIGH,233589348.87357038,0.9492070619248847,24.0,True,2025-12-31
ANGLO AMERICAN (SOUTH AFRICA),228574958.98888147,685.1,90,0.6333333333333333,569854468.3933333,569854468.3933333,113970893.67866667,19.0,0,13,557643796.6,2868395135.999999,2025-12-31,SOUTH AFRICA,HIGH,228574958.98888147,0.9288307292164631,25.0,True,2025-12-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),211423796.32740736,41.65,90,0.6666666666666666,475703541.7366666,475703541.7366666,95140708.34733333,20.0,0,13,140417080.25,3616382378.91603,2025-12-31,NIGERIA,MID,211423796.32740736,4.431330141128228,26.0,True,2025-12-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),199074606.37659255,337.11,90,0.6333333333333333,496307882.9333333,496307882.9333333,99261576.58666666,19.0,0,13,150209861.2,1058717995.9999999,2025-12-31,SOUTH AFRICA,HIGH,199074606.37659255,0.8089539319057483,27.0,True,2025-12-31
FCMB GROUP NIGERIA (NIGERIA),169523621.88296297,12.05,90,0.6666666666666666,381428149.23666674,381428149.23666674,76285629.84733336,20.0,0,44,15160140.225000001,758007011.2500001,2025-12-31,NIGERIA,MID,169523621.88296297,3.553124805875113,28.0,True,2025-12-31
SONATEL SENEGAL (SENEGAL),168129794.11526665,26120.0,90,0.7,343122028.8066667,343122028.8066667,68624405.76133333,21.0,0,13,87695015.0,2281573634.2,2025-12-31,SENEGAL,LOW,168129794.11526665,5.0,29.0,True,2025-12-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),160537033.44249997,103.0,90,0.7333333333333333,298519277.0625,298519277.0625,59703855.4125,22.0,0,12,109489605.0,1387507951.875,2025-12-31,EGYPT,MID,160537033.44249997,3.364770699507305,30.0,True,2025-12-31
LAFARGE AFRICA NIGERIA (NIGERIA),155334993.5982966,134.5,90,0.6666666666666666,349503735.5961674,349503735.5961674,69900747.11923347,20.0,0,13,43477168.825,1512951065.9425104,2025-12-31,NIGERIA,MID,155334993.5982966,3.255738715608622,31.0,True,2025-12-31
SHOPRITE HOLDINGS (SOUTH AFRICA),140734487.04048887,270.23,90,0.6333333333333333,350861602.03999996,350861602.03999996,70172320.40799999,19.0,0,13,280531900.0,1385958360.0,2025-12-31,SOUTH AFRICA,HIGH,140734487.04048887,0.5718846753903637,32.0,True,2025-12-31
DISCOVERY HOLDINGS (SOUTH AFRICA),130916258.8778926,227.58,90,0.6333333333333333,326384024.90333337,326384024.90333337,65276804.980666675,19.0,0,13,183093052.5,930003104.0,2025-12-31,SOUTH AFRICA,HIGH,130916258.8778926,0.5319876015191987,33.0,True,2025-12-31
BID CORP (SOUTH AFRICA),130862563.88229258,421.87,90,0.6333333333333333,326250159.2633333,326250159.2633333,65250031.85266667,19.0,0,12,252676605.7,1179818550.0000012,2025-12-31,SOUTH AFRICA,HIGH,130862563.88229258,0.5317694080559293,34.0,True,2025-12-31
