Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
ABSA (SOUTH AFRICA),OK,27884156.232880946,10.4841926581125,85,85,27884156.232880946,27884156.232880946,5576831.24657619,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,27884156.232880946,19.0,True,2025-10-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,23626676.157874823,5.608860703064436,85,85,23626676.157874823,23626676.157874823,4725335.231574965,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,23626676.157874823,20.0,True,2025-10-31
GLENCORE (SOUTH AFRICA),OK,23590976.44689884,4.614225826117213,85,85,23590976.44689884,23590976.44689884,4718195.289379768,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,23590976.44689884,21.0,True,2025-10-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,22745563.466343243,2.911535969829794,85,85,22745563.466343243,22745563.466343243,4549112.693268648,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,22745563.466343243,22.0,True,2025-10-31
SANLAM (SOUTH AFRICA),OK,20635728.219497215,4.839437099186171,85,85,20635728.219497215,20635728.219497215,4127145.643899443,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,20635728.219497215,23.0,True,2025-10-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,20510667.361555953,15.86378944309131,85,85,20510667.361555953,20510667.361555953,4102133.472311191,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,20510667.361555953,24.0,True,2025-10-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,20304909.485415146,1.407425719358964,88,88,20304909.485415146,20304909.485415146,4060981.897083029,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,20304909.485415146,25.0,True,2025-10-31
BID CORP (SOUTH AFRICA),OK,20158879.650551863,25.02508297790671,85,85,20158879.650551863,20158879.650551863,4031775.9301103726,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,20158879.650551863,26.0,True,2025-10-31
BID CORPORATION (SOUTH AFRICA),OK,20158879.650551863,25.02508297790671,85,85,20158879.650551863,20158879.650551863,4031775.9301103726,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,20158879.650551863,27.0,True,2025-10-31
BHP (SOUTH AFRICA),OK,18949210.65826517,27.59445991847236,85,85,18949210.65826517,18949210.65826517,3789842.131653034,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,18949210.65826517,28.0,True,2025-10-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,18555479.834214732,11.40530097547165,85,85,18555479.834214732,18555479.834214732,3711095.9668429466,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,18555479.834214732,29.0,True,2025-10-31
OLD MUTUAL (SOUTH AFRICA),OK,16243524.851247394,0.7728972996068354,85,85,16243524.851247394,16243524.851247394,3248704.970249479,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,16243524.851247394,30.0,True,2025-10-31
MR PRICE (SOUTH AFRICA),OK,15508406.504452722,11.79319699849531,85,85,15508406.504452722,15508406.504452722,3101681.3008905444,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,15508406.504452722,31.0,True,2025-10-31
KUMBA IRON ORE (SOUTH AFRICA),OK,14698712.670606118,18.80716762376633,85,85,14698712.670606118,14698712.670606118,2939742.5341212237,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,14698712.670606118,32.0,True,2025-10-31
CLICKS (SOUTH AFRICA),OK,14143629.628956508,20.40448870962046,85,85,14143629.628956508,14143629.628956508,2828725.9257913018,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,14143629.628956508,33.0,True,2025-10-31
OUTSURANCE (SOUTH AFRICA),OK,14059056.905557832,4.151066395641206,85,85,14059056.905557832,14059056.905557832,2811811.3811115664,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,14059056.905557832,34.0,True,2025-10-31
BIDVEST (SOUTH AFRICA),OK,11978787.310586879,12.26330382042846,85,85,11978787.310586879,11978787.310586879,2395757.462117376,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,11978787.310586879,35.0,True,2025-10-31
VODACOM (SOUTH AFRICA),OK,10329533.72394109,7.716815061018359,85,85,10329533.72394109,10329533.72394109,2065906.744788218,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,10329533.72394109,36.0,True,2025-10-31
REINET INVEST (SOUTH AFRICA),OK,9611360.309571484,29.2369390487979,85,85,9611360.309571484,9611360.309571484,1922272.0619142968,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,9611360.309571484,37.0,True,2025-10-31
FOSCHINI (SOUTH AFRICA),OK,9256084.284822842,6.31691568240463,85,85,9256084.284822842,9256084.284822842,1851216.8569645686,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,9256084.284822842,38.0,True,2025-10-31
REMGRO (SOUTH AFRICA),OK,9216667.416982884,9.710716409217566,85,85,9216667.416982884,9216667.416982884,1843333.4833965767,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,9216667.416982884,39.0,True,2025-10-31
INVESTEC (SOUTH AFRICA),OK,9008854.298245067,7.418077228361335,85,85,9008854.298245067,9008854.298245067,1801770.8596490135,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,9008854.298245067,40.0,True,2025-10-31
MONDI (SOUTH AFRICA),OK,8912026.392015373,13.64120312609458,85,85,8912026.392015373,8912026.392015373,1782405.2784030747,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,8912026.392015373,41.0,True,2025-10-31
EXXARO RESOURCES (SOUTH AFRICA),OK,8637595.253699072,10.43150827289585,85,85,8637595.253699072,8637595.253699072,1727519.0507398145,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,8637595.253699072,42.0,True,2025-10-31
TRUWORTHS INT (SOUTH AFRICA),OK,6900368.08623025,3.166852605879693,85,85,6900368.08623025,6900368.08623025,1380073.6172460502,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,6900368.08623025,43.0,True,2025-10-31
TIGER BRANDS (SOUTH AFRICA),OK,6681281.8915744005,17.87563821922146,85,85,6681281.8915744005,6681281.8915744005,1336256.3783148802,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,6681281.8915744005,44.0,True,2025-10-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,6065706.630995542,10.74008824345049,85,85,6065706.630995542,6065706.630995542,1213141.3261991085,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,6065706.630995542,45.0,True,2025-10-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,5882228.060751812,0.8527923013639466,85,85,5882228.060751812,5882228.060751812,1176445.6121503625,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,5882228.060751812,46.0,True,2025-10-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,5286378.330495383,2.111892674032502,79,79,5286378.330495383,5286378.330495383,1057275.6660990766,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,5286378.330495383,47.0,True,2025-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,5241368.174800315,81.99427690953114,82,82,5241368.174800315,5241368.174800315,1048273.634960063,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,5241368.174800315,48.0,True,2025-10-31
MARSA MAROC MOROCCO (MOROCCO),OK,4922018.866619206,104.5564604886639,82,82,4922018.866619206,4922018.866619206,984403.7733238413,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,4922018.866619206,49.0,True,2025-10-31
EFG HOLDING EGYPT (EGYPT),OK,3823910.1886739032,0.5601743043300073,79,79,3823910.1886739032,3823910.1886739032,764782.0377347807,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,3823910.1886739032,50.0,True,2025-10-31
AVI (SOUTH AFRICA),OK,3761886.4141663243,5.726966357835818,85,85,3761886.4141663243,3761886.4141663243,752377.2828332649,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,3761886.4141663243,51.0,True,2025-10-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,3624752.986862257,0.06586595963566715,79,79,3624752.986862257,3624752.986862257,724950.5973724514,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,3624752.986862257,52.0,True,2025-10-31
SPAR (SOUTH AFRICA),OK,3582017.735254905,5.708439980616777,85,85,3582017.735254905,3582017.735254905,716403.5470509811,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,3582017.735254905,53.0,True,2025-10-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,3547188.7667812696,0.02341900787045944,79,79,3547188.7667812696,3547188.7667812696,709437.753356254,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,3547188.7667812696,54.0,True,2025-10-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,3319231.165976269,0.671002224902114,85,85,3319231.165976269,3319231.165976269,663846.2331952539,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,3319231.165976269,55.0,True,2025-10-31
THUNGELA RESOURSES (SOUTH AFRICA),OK,3015152.0447205235,5.066385220119414,88,88,3015152.0447205235,3015152.0447205235,603030.4089441047,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,3015152.0447205235,56.0,True,2025-10-31
MAROC TELECOM MOROCCO (MOROCCO),OK,2809545.550998341,12.90997138454765,82,82,2809545.550998341,2809545.550998341,561909.1101996682,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,2809545.550998341,57.0,True,2025-10-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,2404546.605877293,209.1129209773277,82,82,2404546.605877293,2404546.605877293,480909.3211754586,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,2404546.605877293,58.0,True,2025-10-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,2374052.692724571,0.154314534003563,79,79,2374052.692724571,2374052.692724571,474810.5385449142,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,2374052.692724571,59.0,True,2025-10-31
QUILTER (SOUTH AFRICA),OK,2046047.5536595553,2.216796824115785,85,85,2046047.5536595553,2046047.5536595553,409209.51073191105,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,2046047.5536595553,60.0,True,2025-10-31
SAFARICOM KENYA (KENYA),OK,2010319.8313295431,0.2249027237354085,88,88,2010319.8313295431,2010319.8313295431,402063.9662659087,30,,,,,2025-10-31,2025-09-30,2025-10-31,KENYA,MID,2010319.8313295431,61.0,True,2025-10-31
SANTAM (SOUTH AFRICA),OK,1991419.9814124445,21.87733569853416,85,85,1991419.9814124445,1991419.9814124445,398283.9962824889,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,1991419.9814124445,62.0,True,2025-10-31
NINETY ONE (SOUTH AFRICA),OK,1801248.7199082712,2.632482412968001,85,85,1801248.7199082712,1801248.7199082712,360249.7439816543,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,1801248.7199082712,63.0,True,2025-10-31
HULAMIN LIMITED (SOUTH AFRICA),OK,1787963.2127133661,15.34215613451771,84,84,1787963.2127133661,1787963.2127133661,357592.6425426733,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,1787963.2127133661,64.0,True,2025-10-31
KCB GROUP KENYA (KENYA),OK,1643686.0185543993,0.4416342412451362,88,88,1643686.0185543993,1643686.0185543993,328737.2037108799,30,,,,,2025-10-31,2025-09-30,2025-10-31,KENYA,MID,1643686.0185543993,65.0,True,2025-10-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1578174.0426806647,1.189351042564047,79,79,1578174.0426806647,1578174.0426806647,315634.808536133,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,1578174.0426806647,66.0,True,2025-10-31
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),OK,1368054.6207294725,11.46319590428116,85,85,1368054.6207294725,1368054.6207294725,273610.92414589453,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,1368054.6207294725,67.0,True,2025-10-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1367738.9667610743,32.46753246753246,82,82,1367738.9667610743,1367738.9667610743,273547.79335221485,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,1367738.9667610743,68.0,True,2025-10-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,1228187.9637081805,225.6218357913273,82,82,1228187.9637081805,1228187.9637081805,245637.5927416361,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,1228187.9637081805,69.0,True,2025-10-31
ZENITH BANK NIGERIA (NIGERIA),OK,1156972.5019721044,0.04648029639609296,84,84,1156972.5019721044,1156972.5019721044,231394.5003944209,30,,,,,2025-10-31,2025-09-30,2025-10-31,NIGERIA,MID,1156972.5019721044,70.0,True,2025-10-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,1100780.8478044956,8.701607800067968,85,85,1100780.8478044956,1100780.8478044956,220156.16956089914,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,1100780.8478044956,71.0,True,2025-10-31
RAUBEX (SOUTH AFRICA),OK,1095901.2681956769,2.466323967284734,85,85,1095901.2681956769,1095901.2681956769,219180.2536391354,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,1095901.2681956769,72.0,True,2025-10-31
TAQA MOROCCO (MOROCCO),OK,1086833.7367357558,258.6396654193264,82,82,1086833.7367357558,1086833.7367357558,217366.74734715116,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,1086833.7367357558,73.0,True,2025-10-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,1054614.6144377252,0.2969195640718963,79,79,1054614.6144377252,1054614.6144377252,210922.92288754505,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,1054614.6144377252,74.0,True,2025-10-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,1046592.7430487153,0.06325362074772652,84,84,1046592.7430487153,1046592.7430487153,209318.54860974307,30,,,,,2025-10-31,2025-09-30,2025-10-31,NIGERIA,MID,1046592.7430487153,75.0,True,2025-10-31
CORONATION (NAMIBIA),OK,1045954.9311414981,2.580289855072464,85,85,1045954.9311414981,1045954.9311414981,209190.98622829965,30,,,,,2025-10-31,2025-09-30,2025-10-31,NAMIBIA,LOW,1045954.9311414981,76.0,True,2025-10-31
CIH BANK (MOROCCO),OK,1022291.1441291469,46.94034778780541,82,82,1022291.1441291469,1022291.1441291469,204458.2288258294,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,1022291.1441291469,77.0,True,2025-10-31
IBNSINA PHARMA (EGYPT),OK,894720.3711193914,0.2312627027207869,79,79,894720.3711193914,894720.3711193914,178944.0742238783,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,894720.3711193914,78.0,True,2025-10-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,885533.5187025645,0.06879333561947458,79,79,885533.5187025645,885533.5187025645,177106.70374051292,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,885533.5187025645,79.0,True,2025-10-31
PSG KONSULT (SOUTH AFRICA),OK,883053.4446019586,1.320004376856618,85,85,883053.4446019586,883053.4446019586,176610.68892039172,30,,,,,2025-10-31,2025-09-30,2025-10-31,SOUTH AFRICA,HIGH,883053.4446019586,80.0,True,2025-10-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,862995.5435992266,0.4513618677042802,88,88,862995.5435992266,862995.5435992266,172599.10871984533,30,,,,,2025-10-31,2025-09-30,2025-10-31,KENYA,MID,862995.5435992266,81.0,True,2025-10-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,862569.5047806714,1.1144938566924,79,79,862569.5047806714,862569.5047806714,172513.9009561343,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,862569.5047806714,82.0,True,2025-10-31
RAYA HOLDING EGYPT (EGYPT),OK,794203.3239106777,0.06084760080628299,79,79,794203.3239106777,794203.3239106777,158840.66478213554,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,794203.3239106777,83.0,True,2025-10-31
FIDELITY BANK NIGERIA (NIGERIA),OK,770953.2784243432,0.01414617716402829,84,84,770953.2784243432,770953.2784243432,154190.65568486866,30,,,,,2025-10-31,2025-09-30,2025-10-31,NIGERIA,MID,770953.2784243432,84.0,True,2025-10-31
INNSCOR AFRICA (ZIMBABWE),OK,767510.8943294999,2.985287494370215,88,88,767510.8943294999,767510.8943294999,153502.1788659,30,,,,,2025-10-31,2025-09-30,2025-10-31,ZIMBABWE,LOW,767510.8943294999,85.0,True,2025-10-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,754840.1938340473,0.5938391281437927,79,79,754840.1938340473,754840.1938340473,150968.03876680948,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,754840.1938340473,86.0,True,2025-10-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,734593.413327019,28.06515518379925,82,82,734593.413327019,734593.413327019,146918.6826654038,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,734593.413327019,87.0,True,2025-10-31
COSUMAR MOROCCO (MOROCCO),OK,732765.3226161178,23.5527184679727,82,82,732765.3226161178,732765.3226161178,146553.06452322355,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,732765.3226161178,88.0,True,2025-10-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,675161.4792973917,0.183170097272522,79,79,675161.4792973917,675161.4792973917,135032.29585947836,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,675161.4792973917,89.0,True,2025-10-31
MTN NIGERIA (NIGERIA),OK,649213.4543088101,0.2849444257325699,84,84,649213.4543088101,649213.4543088101,129842.69086176202,30,,,,,2025-10-31,2025-09-30,2025-10-31,NIGERIA,MID,649213.4543088101,90.0,True,2025-10-31
MANAGEM MOROCCO (MOROCCO),OK,607392.7534420092,649.6808276469293,81,81,607392.7534420092,607392.7534420092,121478.55068840185,30,,,,,2025-10-31,2025-09-30,2025-10-31,MOROCCO,MID,607392.7534420092,91.0,True,2025-10-31
SOCIETE DE FABRICATION DES BOISSONS DE TUNISIE SOCIETE ANONYME (TUNISIA),OK,591634.0442094953,4.424472865537505,77,77,591634.0442094953,591634.0442094953,118326.80884189907,30,,,,,2025-10-31,2025-09-30,2025-10-31,TUNISIA,LOW,591634.0442094953,92.0,True,2025-10-31
SOCIETE FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),OK,591634.0442094953,4.424472865537505,77,77,591634.0442094953,591634.0442094953,118326.80884189907,30,,,,,2025-10-31,2025-09-30,2025-10-31,TUNISIA,LOW,591634.0442094953,93.0,True,2025-10-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,555891.3413016455,0.0291007073088582,84,84,555891.3413016455,555891.3413016455,111178.2682603291,30,,,,,2025-10-31,2025-09-30,2025-10-31,NIGERIA,MID,555891.3413016455,94.0,True,2025-10-31
MTN GHANA (GHANA),OK,545277.0152543315,0.3519417475728155,85,85,545277.0152543315,545277.0152543315,109055.40305086631,30,,,,,2025-10-31,2025-09-30,2025-10-31,GHANA,LOW,545277.0152543315,95.0,True,2025-10-31
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),OK,508864.4428893171,0.4495613117989981,79,79,508864.4428893171,508864.4428893171,101772.88857786343,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,508864.4428893171,96.0,True,2025-10-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,507439.7563389351,10.48477384684281,89,89,507439.7563389351,507439.7563389351,101487.95126778702,30,,,,,2025-10-31,2025-09-30,2025-10-31,MAURITIUS,LOW,507439.7563389351,97.0,True,2025-10-31
TELECOM EGYPT (EGYPT),OK,499472.2924859628,1.066401251244135,79,79,499472.2924859628,499472.2924859628,99894.45849719257,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,499472.2924859628,98.0,True,2025-10-31
CRDB BANK PLC TANZANIA (TANZANIA),OK,478968.59329159086,0.4643612893765135,87,87,478968.59329159086,478968.59329159086,95793.71865831818,30,,,,,2025-10-31,2025-09-30,2025-10-31,TANZANIA,LOW,478968.59329159086,99.0,True,2025-10-31
GB AUTO EGYPT (EGYPT),OK,457142.8787015133,0.4683801574091886,79,79,457142.8787015133,457142.8787015133,91428.57574030267,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,457142.8787015133,100.0,True,2025-10-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,455797.03697824734,0.1582874014101588,79,79,455797.03697824734,455797.03697824734,91159.40739564947,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,455797.03697824734,101.0,True,2025-10-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,428531.56043099554,0.4150600948469819,79,79,428531.56043099554,428531.56043099554,85706.31208619912,30,,,,,2025-10-31,2025-09-30,2025-10-31,EGYPT,MID,428531.56043099554,102.0,True,2025-10-31
