Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),OK,874920098.9319313,80.53650171484566,86,874920098.9319313,874920098.9319313,174984019.78638625,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,874920098.9319313,1.0,True,2017-07-31
NASPERS (SOUTH AFRICA),OK,155017919.7826704,25.7219194022538,86,155017919.7826704,155017919.7826704,31003583.956534084,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,155017919.7826704,2.0,True,2017-07-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,153647951.5465041,114.8334149926507,86,153647951.5465041,153647951.5465041,30729590.309300825,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,153647951.5465041,3.0,True,2017-07-31
PPC (SOUTH AFRICA),OK,126795456.91406927,40.49791768740813,86,126795456.91406927,126795456.91406927,25359091.382813856,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,126795456.91406927,4.0,True,2017-07-31
REINET INVEST (SOUTH AFRICA),OK,71588672.666559,22.56859382655561,86,71588672.666559,71588672.666559,14317734.5333118,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,71588672.666559,5.0,True,2017-07-31
MTN GROUP (SOUTH AFRICA),OK,54455815.462805346,8.73499510044096,86,54455815.462805346,54455815.462805346,10891163.09256107,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,54455815.462805346,6.0,True,2017-07-31
FIRSTRAND (SOUTH AFRICA),OK,44982902.7921617,3.536103625673689,86,44982902.7921617,44982902.7921617,8996580.55843234,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,44982902.7921617,7.0,True,2017-07-31
STANDARD BANK GROUP (SOUTH AFRICA),OK,44502371.67886048,11.02707006369427,86,44502371.67886048,44502371.67886048,8900474.335772095,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,44502371.67886048,8.0,True,2017-07-31
GRINDROD (SOUTH AFRICA),OK,41181509.21963455,57.79948554630083,86,41181509.21963455,41181509.21963455,8236301.84392691,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,41181509.21963455,9.0,True,2017-07-31
ABSA (SOUTH AFRICA),OK,40986240.254732475,11.00486893679569,86,40986240.254732475,40986240.254732475,8197248.0509464955,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,40986240.254732475,10.0,True,2017-07-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),OK,39021975.55990001,68.39860975012249,86,39021975.55990001,39021975.55990001,7804395.111980002,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,39021975.55990001,11.0,True,2017-07-31
VODACOM (SOUTH AFRICA),OK,38663572.12051703,12.51607667809897,86,38663572.12051703,38663572.12051703,7732714.424103406,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,38663572.12051703,12.0,True,2017-07-31
ANGLO AMERICAN (SOUTH AFRICA),OK,35933499.89384785,13.01521925526703,86,35933499.89384785,35933499.89384785,7186699.978769571,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,35933499.89384785,13.0,True,2017-07-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,29045027.575655546,21.97911562959334,86,29045027.575655546,29045027.575655546,5809005.515131109,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,29045027.575655546,14.0,True,2017-07-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,28161349.470719088,15.26365752082313,86,28161349.470719088,28161349.470719088,5632269.894143818,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,28161349.470719088,15.0,True,2017-07-31
SANLAM (SOUTH AFRICA),OK,27153514.380834803,4.960803527682509,86,27153514.380834803,27153514.380834803,5430702.876166961,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,27153514.380834803,16.0,True,2017-07-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,22531160.10586808,4.719653356197942,86,22531160.10586808,22531160.10586808,4506232.021173616,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,22531160.10586808,17.0,True,2017-07-31
MR PRICE (SOUTH AFRICA),OK,21736380.441634186,11.94267515923567,86,21736380.441634186,21736380.441634186,4347276.088326837,30,,,,,2017-07-31,2017-06-30,2017-07-31,SOUTH AFRICA,HIGH,21736380.441634186,18.0,True,2017-07-31
