Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),5999197920.0,1070.0,90,0.6,16664438666.666666,16664438666.666666,3332887733.3333335,18.0,0,3,11295500000.0,63429594749.999954,2017-12-31,SOUTH AFRICA,HIGH,5999197920.0,5.0,1.0,True,2017-12-31
BLUE LABEL TELECOMS (SOUTH AFRICA),1718126522.3999999,1492.0,90,0.6,4772573673.333333,4772573673.333333,954514734.6666666,18.0,0,3,1384789530.0,12384808499.99999,2017-12-31,SOUTH AFRICA,HIGH,1718126522.3999999,5.0,2.0,True,2017-12-31
NASPERS (SOUTH AFRICA),1303061344.8599997,455.92,90,0.6,3619614846.8333325,3619614846.8333325,723922969.3666666,18.0,0,3,1663011200.0,7937321102.499986,2017-12-31,SOUTH AFRICA,HIGH,1303061344.8599997,5.0,3.0,True,2017-12-31
PPC (SOUTH AFRICA),469697472.71999997,697.0,90,0.6,1304715202.0,1304715202.0,260943040.4,18.0,0,3,1859940000.0,10512506749.999989,2017-12-31,SOUTH AFRICA,HIGH,469697472.71999997,2.646429228076079,4.0,True,2017-12-31
GRINDROD (SOUTH AFRICA),460323113.1599998,931.0,90,0.6,1278675314.3333328,1278675314.3333328,255735062.86666656,18.0,0,3,619303380.0,5046066899.999984,2017-12-31,SOUTH AFRICA,HIGH,460323113.1599998,2.5936110193886583,5.0,True,2017-12-31
ZENITH BANK NIGERIA (NIGERIA),338676061.03055966,25.64,90,0.6,940766836.1959991,940766836.1959991,188153367.23919985,18.0,0,3,276650745.41999996,2957081170.3999867,2017-12-31,NIGERIA,MID,338676061.03055966,5.0,6.0,True,2017-12-31
STANDARD BANK GROUP (SOUTH AFRICA),309800541.768,195.66,90,0.6,860557060.4666667,860557060.4666667,172111412.09333336,18.0,0,3,548334550.0,2141526756.999999,2017-12-31,SOUTH AFRICA,HIGH,309800541.768,1.745517607026564,7.0,True,2017-12-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),306241135.1411999,829.5,90,0.6,850669819.8366665,850669819.8366665,170133963.96733332,18.0,0,3,511785920.1,2484719067.9999967,2017-12-31,SOUTH AFRICA,HIGH,306241135.1411999,1.7254627455915594,8.0,True,2017-12-31
FIRSTRAND (SOUTH AFRICA),284209639.43399996,65.88,90,0.6,789471220.6499999,789471220.6499999,157894244.12999997,18.0,0,3,541634600.0,2436043219.499998,2017-12-31,SOUTH AFRICA,HIGH,284209639.43399996,1.601330090927429,9.0,True,2017-12-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),256803176.88218394,40.75,90,0.6,713342158.0060666,713342158.0060666,142668431.6012133,18.0,0,3,338608139.20000005,2858854244.1119976,2017-12-31,NIGERIA,MID,256803176.88218394,5.0,10.0,True,2017-12-31
ABSA (SOUTH AFRICA),245893790.39999998,181.99,90,0.6,683038306.6666666,683038306.6666666,136607661.33333334,18.0,0,3,329842700.0,3687595688.9999876,2017-12-31,SOUTH AFRICA,HIGH,245893790.39999998,1.3854460620121283,11.0,True,2017-12-31
REINET INVEST (SOUTH AFRICA),240875041.40519994,274.0,90,0.6,669097337.2366666,669097337.2366666,133819467.44733332,18.0,0,3,943432500.0,4172526779.9999995,2017-12-31,SOUTH AFRICA,HIGH,240875041.40519994,1.3571687882356653,12.0,True,2017-12-31
NIGERIAN BREWERIES (NIGERIA),213184060.09192786,134.9,90,0.6,592177944.6997997,592177944.6997997,118435588.93995994,18.0,0,3,148878566.76,2669569118.2019925,2017-12-31,NIGERIA,MID,213184060.09192786,5.0,13.0,True,2017-12-31
SHOPRITE HOLDINGS (SOUTH AFRICA),212986799.35439995,221.19,90,0.6,591629998.2066666,591629998.2066666,118325999.64133333,18.0,0,3,283895950.0,1736675049.999999,2017-12-31,SOUTH AFRICA,HIGH,212986799.35439995,1.2000373085717448,14.0,True,2017-12-31
MTN GROUP (SOUTH AFRICA),208606640.4,136.6,90,0.6,579462890.0,579462890.0,115892578.0,18.0,0,3,758415500.0,2997726097.999996,2017-12-31,SOUTH AFRICA,HIGH,208606640.4,1.1753580600047564,15.0,True,2017-12-31
ANGLO AMERICAN (SOUTH AFRICA),178523963.8272,247.59,90,0.6,495899899.52000004,495899899.52000004,99179979.90400001,18.0,0,3,476705000.0,2162315175.9999995,2017-12-31,SOUTH AFRICA,HIGH,178523963.8272,1.0058624183101368,16.0,True,2017-12-31
SANLAM (SOUTH AFRICA),177483481.416,87.0,90,0.6,493009670.6,493009670.6,98601934.12,18.0,0,3,302527200.0,1471599717.9999998,2017-12-31,SOUTH AFRICA,HIGH,177483481.416,1.0,17.0,True,2017-12-31
