Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
GLENCORE (SOUTH AFRICA),OK,15010367.03162576,6.606890874882409,85,85,15010367.03162576,15010367.03162576,3002073.406325152,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,15010367.03162576,22.0,True,2023-01-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,13511770.298070695,11.00540921919097,85,85,13511770.298070695,13511770.298070695,2702354.059614139,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,13511770.298070695,23.0,True,2023-01-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,12935368.17746237,3.905809031044215,85,85,12935368.17746237,12935368.17746237,2587073.635492474,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,12935368.17746237,24.0,True,2023-01-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,12660387.112578468,1.676718353355862,87,87,12660387.112578468,12660387.112578468,2532077.422515694,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,12660387.112578468,25.0,True,2023-01-31
MR PRICE (SOUTH AFRICA),OK,12038036.063219,9.345014111006586,85,85,12038036.063219,12038036.063219,2407607.2126438,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,12038036.063219,26.0,True,2023-01-31
MONDI (SOUTH AFRICA),OK,11696433.376237055,17.05432737535278,85,85,11696433.376237055,11696433.376237055,2339286.6752474112,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,11696433.376237055,27.0,True,2023-01-31
VODACOM (SOUTH AFRICA),OK,10740666.825458465,7.214252116650989,85,85,10740666.825458465,10740666.825458465,2148133.365091693,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,10740666.825458465,28.0,True,2023-01-31
BIDVEST (SOUTH AFRICA),OK,10700886.878309378,12.60524459078081,85,85,10700886.878309378,10700886.878309378,2140177.3756618756,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,10700886.878309378,29.0,True,2023-01-31
CLICKS (SOUTH AFRICA),OK,10619309.360353298,15.87958607714017,85,85,10619309.360353298,10619309.360353298,2123861.87207066,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,10619309.360353298,30.0,True,2023-01-31
FOSCHINI (SOUTH AFRICA),OK,10148693.659285257,5.938381937911571,85,85,10148693.659285257,10148693.659285257,2029738.7318570514,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,10148693.659285257,31.0,True,2023-01-31
KUMBA IRON ORE (SOUTH AFRICA),OK,9984459.393882258,28.94520225776106,85,85,9984459.393882258,9984459.393882258,1996891.8787764516,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,9984459.393882258,32.0,True,2023-01-31
SPAR (SOUTH AFRICA),OK,9625950.16934241,6.673330197554092,85,85,9625950.16934241,9625950.16934241,1925190.033868482,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,9625950.16934241,33.0,True,2023-01-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,8828277.765423842,7.252469426152399,85,85,8828277.765423842,8828277.765423842,1765655.5530847684,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,8828277.765423842,34.0,True,2023-01-31
EXXARO RESOURCES (SOUTH AFRICA),OK,8609612.292345736,12.39828316086548,85,85,8609612.292345736,8609612.292345736,1721922.4584691473,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,8609612.292345736,35.0,True,2023-01-31
INVESTEC (SOUTH AFRICA),OK,8308596.765430628,6.330550329256821,85,85,8308596.765430628,8308596.765430628,1661719.3530861258,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,8308596.765430628,36.0,True,2023-01-31
REMGRO (SOUTH AFRICA),OK,8212671.00784862,7.821613358419568,85,85,8212671.00784862,8212671.00784862,1642534.2015697241,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,8212671.00784862,37.0,True,2023-01-31
OLD MUTUAL (SOUTH AFRICA),OK,8060748.20558754,0.6150047036688618,85,85,8060748.20558754,8060748.20558754,1612149.641117508,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,8060748.20558754,38.0,True,2023-01-31
MANAGEM MOROCCO (MOROCCO),OK,8057768.326289927,242.5113826982986,85,85,8057768.326289927,8057768.326289927,1611553.6652579855,30,,,,,2023-01-31,2022-12-31,2023-01-31,MOROCCO,MID,8057768.326289927,39.0,True,2023-01-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,7671993.587738677,8.015639698965193,85,85,7671993.587738677,7671993.587738677,1534398.7175477354,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,7671993.587738677,40.0,True,2023-01-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,7331570.95139544,1.175917215428034,86,86,7331570.95139544,7331570.95139544,1466314.190279088,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,7331570.95139544,41.0,True,2023-01-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,7079341.048348168,0.8548918156161807,85,85,7079341.048348168,7079341.048348168,1415868.2096696338,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,7079341.048348168,42.0,True,2023-01-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,6470225.079064446,3.45719661335842,85,85,6470225.079064446,6470225.079064446,1294045.0158128892,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,6470225.079064446,43.0,True,2023-01-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,6064586.6023943545,16.93320790216369,85,85,6064586.6023943545,6064586.6023943545,1212917.320478871,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,6064586.6023943545,44.0,True,2023-01-31
TIGER BRANDS (SOUTH AFRICA),OK,4908019.871308156,12.34830667920978,85,85,4908019.871308156,4908019.871308156,981603.9742616313,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,4908019.871308156,45.0,True,2023-01-31
REINET INVEST (SOUTH AFRICA),OK,4894352.423572209,19.24741298212606,85,85,4894352.423572209,4894352.423572209,978870.4847144418,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,4894352.423572209,46.0,True,2023-01-31
EFG HOLDING EGYPT (EGYPT),OK,4638449.576001038,0.7227513056413406,87,87,4638449.576001038,4638449.576001038,927689.9152002076,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,4638449.576001038,47.0,True,2023-01-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,3998979.995863455,0.2118130224586479,87,87,3998979.995863455,3998979.995863455,799795.999172691,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,3998979.995863455,48.0,True,2023-01-31
TRUWORTHS INT (SOUTH AFRICA),OK,3925285.8621782893,3.233772342427093,85,85,3925285.8621782893,3925285.8621782893,785057.1724356579,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,3925285.8621782893,49.0,True,2023-01-31
OUTSURANCE (SOUTH AFRICA),OK,3708004.7517856793,1.838546566321731,85,85,3708004.7517856793,3708004.7517856793,741600.9503571359,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,3708004.7517856793,50.0,True,2023-01-31
AVI (SOUTH AFRICA),OK,3467502.2139934907,4.311500470366886,85,85,3467502.2139934907,3467502.2139934907,693500.4427986982,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,3467502.2139934907,51.0,True,2023-01-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,3024734.2277360978,0.4038191019774605,87,87,3024734.2277360978,3024734.2277360978,604946.8455472196,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,3024734.2277360978,52.0,True,2023-01-31
REDEFINE PROPERTIES (SOUTH AFRICA),OK,2792074.2454261207,0.2487064910630292,85,85,2792074.2454261207,2792074.2454261207,558414.8490852242,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,2792074.2454261207,53.0,True,2023-01-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,2762954.700398168,0.5303410027972254,87,87,2762954.700398168,2762954.700398168,552590.9400796336,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,2762954.700398168,54.0,True,2023-01-31
QUILTER (SOUTH AFRICA),OK,2577335.3253399497,1.117121354656632,85,85,2577335.3253399497,2577335.3253399497,515467.06506799,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,2577335.3253399497,55.0,True,2023-01-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,2532333.7467455687,0.6444026340545627,85,85,2532333.7467455687,2532333.7467455687,506466.7493491138,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,2532333.7467455687,56.0,True,2023-01-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,2480630.57820905,37.57488617301702,87,87,2480630.57820905,2480630.57820905,496126.11564181,30,,,,,2023-01-31,2022-12-31,2023-01-31,MOROCCO,MID,2480630.57820905,57.0,True,2023-01-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,2301769.3030668152,0.3217617669409996,87,87,2301769.3030668152,2301769.3030668152,460353.8606133631,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,2301769.3030668152,58.0,True,2023-01-31
FIRST CAPITAL BANK (ZIMBABWE),OK,2220925.362819975,58.55018587360595,82,82,2220925.362819975,2220925.362819975,444185.07256399497,30,,,,,2023-01-31,2022-12-31,2023-01-31,ZIMBABWE,LOW,2220925.362819975,59.0,True,2023-01-31
EL SEWEDY ELECTRIC (EGYPT),OK,1988120.1412590735,0.4850679903633159,87,87,1988120.1412590735,1988120.1412590735,397624.0282518147,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,1988120.1412590735,60.0,True,2023-01-31
GB AUTO EGYPT (EGYPT),OK,1775361.2935425858,0.2166637023622811,87,87,1775361.2935425858,1775361.2935425858,355072.2587085172,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,1775361.2935425858,61.0,True,2023-01-31
TELECOM EGYPT (EGYPT),OK,1732418.7106632316,1.014600546509936,87,87,1732418.7106632316,1732418.7106632316,346483.7421326463,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,1732418.7106632316,62.0,True,2023-01-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,1719516.7787252106,1.567982278849419,87,87,1719516.7787252106,1719516.7787252106,343903.35574504215,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,1719516.7787252106,63.0,True,2023-01-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,1625615.9796104373,0.2554691415913464,87,87,1625615.9796104373,1625615.9796104373,325123.19592208747,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,1625615.9796104373,64.0,True,2023-01-31
MTN NIGERIA (NIGERIA),OK,1462617.3961565709,0.4803610527726887,85,85,1462617.3961565709,1462617.3961565709,292523.4792313142,30,,,,,2023-01-31,2022-12-31,2023-01-31,NIGERIA,MID,1462617.3961565709,65.0,True,2023-01-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1451886.7196990626,0.07922777175934159,87,87,1451886.7196990626,1451886.7196990626,290377.34393981256,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,1451886.7196990626,66.0,True,2023-01-31
COSUMAR MOROCCO (MOROCCO),OK,1309745.3626426023,18.21231727773784,86,86,1309745.3626426023,1309745.3626426023,261949.07252852048,30,,,,,2023-01-31,2022-12-31,2023-01-31,MOROCCO,MID,1309745.3626426023,67.0,True,2023-01-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,1220049.6892084363,0.1253092308438566,87,87,1220049.6892084363,1220049.6892084363,244009.93784168726,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,1220049.6892084363,68.0,True,2023-01-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1169590.5780689635,22.14234363767074,87,87,1169590.5780689635,1169590.5780689635,233918.1156137927,30,,,,,2023-01-31,2022-12-31,2023-01-31,MOROCCO,MID,1169590.5780689635,69.0,True,2023-01-31
GRINDROD (SOUTH AFRICA),OK,1062589.6648615457,0.587958607714017,85,85,1062589.6648615457,1062589.6648615457,212517.93297230915,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,1062589.6648615457,70.0,True,2023-01-31
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),OK,1029744.585721289,0.7263893155690655,87,87,1029744.585721289,1029744.585721289,205948.9171442578,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,1029744.585721289,71.0,True,2023-01-31
NINETY ONE (SOUTH AFRICA),OK,1020496.8723285727,2.225423330197554,85,85,1020496.8723285727,1020496.8723285727,204099.37446571456,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,1020496.8723285727,72.0,True,2023-01-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,1012340.8597288148,0.3957346354714052,87,87,1012340.8597288148,1012340.8597288148,202468.17194576297,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,1012340.8597288148,73.0,True,2023-01-31
EASTERN TOBACCO EGYPT (EGYPT),OK,973711.4243803739,0.5784435785082542,87,87,973711.4243803739,973711.4243803739,194742.2848760748,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,973711.4243803739,74.0,True,2023-01-31
IBNSINA PHARMA (EGYPT),OK,869258.2747127378,0.08731223826539687,87,87,869258.2747127378,869258.2747127378,173851.65494254755,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,869258.2747127378,75.0,True,2023-01-31
MARSA MAROC MOROCCO (MOROCCO),OK,841170.5845806035,20.70452911574407,87,87,841170.5845806035,841170.5845806035,168234.11691612072,30,,,,,2023-01-31,2022-12-31,2023-01-31,MOROCCO,MID,841170.5845806035,76.0,True,2023-01-31
MAROC TELECOM MOROCCO (MOROCCO),OK,818518.1890468167,9.10615863886892,87,87,818518.1890468167,818518.1890468167,163703.63780936334,30,,,,,2023-01-31,2022-12-31,2023-01-31,MOROCCO,MID,818518.1890468167,77.0,True,2023-01-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,799349.6949685655,0.01131825310847737,87,87,799349.6949685655,799349.6949685655,159869.93899371312,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,799349.6949685655,78.0,True,2023-01-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,782936.4495225004,0.1160120943618931,87,87,782936.4495225004,782936.4495225004,156587.2899045001,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,782936.4495225004,79.0,True,2023-01-31
SAFARICOM KENYA (KENYA),OK,700017.9429655966,0.1971428571428571,81,81,700017.9429655966,700017.9429655966,140003.58859311932,30,,,,,2023-01-31,2022-12-31,2023-01-31,KENYA,MID,700017.9429655966,80.0,True,2023-01-31
PSG KONSULT (SOUTH AFRICA),OK,681276.3235825832,0.7120178739416745,85,85,681276.3235825832,681276.3235825832,136255.26471651666,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,681276.3235825832,81.0,True,2023-01-31
SANTAM (SOUTH AFRICA),OK,637907.9735784072,14.17156632173095,85,85,637907.9735784072,637907.9735784072,127581.59471568145,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,637907.9735784072,82.0,True,2023-01-31
RAYA HOLDING EGYPT (EGYPT),OK,630316.2626854945,0.128138794120976,87,87,630316.2626854945,630316.2626854945,126063.2525370989,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,630316.2626854945,83.0,True,2023-01-31
PPC (SOUTH AFRICA),OK,538461.7911992557,0.1175917215428034,85,85,538461.7911992557,538461.7911992557,107692.35823985115,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,538461.7911992557,84.0,True,2023-01-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,529322.1333299911,0.363265306122449,82,82,529322.1333299911,529322.1333299911,105864.42666599824,30,,,,,2023-01-31,2022-12-31,2023-01-31,KENYA,MID,529322.1333299911,85.0,True,2023-01-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,471092.5091784971,0.05138746145940391,85,85,471092.5091784971,471092.5091784971,94218.50183569943,30,,,,,2023-01-31,2022-12-31,2023-01-31,NIGERIA,MID,471092.5091784971,86.0,True,2023-01-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,470210.9496101808,0.02435318825684794,85,85,470210.9496101808,470210.9496101808,94042.18992203617,30,,,,,2023-01-31,2022-12-31,2023-01-31,NIGERIA,MID,470210.9496101808,87.0,True,2023-01-31
EGYPT ALUMINIUM (EGYPT),OK,463669.09542216075,1.155270263715297,87,87,463669.09542216075,463669.09542216075,92733.81908443215,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,463669.09542216075,88.0,True,2023-01-31
SOCIETE FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),OK,460595.6920128114,4.350209609803289,85,85,460595.6920128114,460595.6920128114,92119.1384025623,30,,,,,2023-01-31,2022-12-31,2023-01-31,TUNISIA,LOW,460595.6920128114,89.0,True,2023-01-31
AIRTEL AFRICA NIGERIA (NIGERIA),OK,454119.9794486426,3.652978238527191,85,85,454119.9794486426,454119.9794486426,90823.99588972853,30,,,,,2023-01-31,2022-12-31,2023-01-31,NIGERIA,MID,454119.9794486426,90.0,True,2023-01-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,449629.311151842,16.48693985142583,85,85,449629.311151842,449629.311151842,89925.86223036841,30,,,,,2023-01-31,2022-12-31,2023-01-31,MOROCCO,MID,449629.311151842,91.0,True,2023-01-31
ZENITH BANK NIGERIA (NIGERIA),OK,403862.7149959465,0.0536216989141606,85,85,403862.7149959465,403862.7149959465,80772.5429991893,30,,,,,2023-01-31,2022-12-31,2023-01-31,NIGERIA,MID,403862.7149959465,92.0,True,2023-01-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,393787.81281258154,0.6884995296331139,85,85,393787.81281258154,393787.81281258154,78757.56256251631,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,393787.81281258154,93.0,True,2023-01-31
NESTLE NIGERIA (NIGERIA),OK,352887.05991288734,2.457661200232361,85,85,352887.05991288734,352887.05991288734,70577.41198257747,30,,,,,2023-01-31,2022-12-31,2023-01-31,NIGERIA,MID,352887.05991288734,94.0,True,2023-01-31
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),OK,350257.2155558156,0.7518553850631398,87,87,350257.2155558156,350257.2155558156,70051.44311116313,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,350257.2155558156,95.0,True,2023-01-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,322793.71685961366,0.2869238005644403,85,85,322793.71685961366,322793.71685961366,64558.743371922734,30,,,,,2023-01-31,2022-12-31,2023-01-31,SOUTH AFRICA,HIGH,322793.71685961366,96.0,True,2023-01-31
EAST AFRICAN BREWERIES KENYA (KENYA),OK,302244.54467755253,1.36734693877551,81,81,302244.54467755253,302244.54467755253,60448.90893551051,30,,,,,2023-01-31,2022-12-31,2023-01-31,KENYA,MID,302244.54467755253,97.0,True,2023-01-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,277593.10885390674,129.4033069734004,83,83,277593.10885390674,277593.10885390674,55518.62177078135,30,,,,,2023-01-31,2022-12-31,2023-01-31,MOROCCO,MID,277593.10885390674,98.0,True,2023-01-31
EDITA FOOD INDUSTRIES COMPANY (EGYPT),OK,264869.1272113788,0.5614661988455382,87,87,264869.1272113788,264869.1272113788,52973.82544227577,30,,,,,2023-01-31,2022-12-31,2023-01-31,EGYPT,MID,264869.1272113788,99.0,True,2023-01-31
SEPLAT ENERGY NIGERIA (NIGERIA),OK,237005.257893897,2.457661200232361,85,85,237005.257893897,237005.257893897,47401.05157877941,30,,,,,2023-01-31,2022-12-31,2023-01-31,NIGERIA,MID,237005.257893897,100.0,True,2023-01-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,214438.77993092008,7.147846332945285,86,86,214438.77993092008,214438.77993092008,42887.75598618402,30,,,,,2023-01-31,2022-12-31,2023-01-31,MAURITIUS,LOW,214438.77993092008,101.0,True,2023-01-31
SONATEL SENEGAL (SENEGAL),OK,211921.95362421963,24.79608482871125,86,86,211921.95362421963,211921.95362421963,42384.39072484393,30,,,,,2023-01-31,2022-12-31,2023-01-31,SENEGAL,LOW,211921.95362421963,102.0,True,2023-01-31
