Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
ARABIAN CEMENT COMPANY (EGYPT),OK,377366.99119180534,0.4485671376588635,86,86,377366.99119180534,377366.99119180534,75473.39823836107,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,377366.99119180534,98.0,True,2025-04-30
CIH BANK (MOROCCO),OK,375240.2576821852,44.28052251016562,85,85,375240.2576821852,375240.2576821852,75048.05153643705,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,375240.2576821852,99.0,True,2025-04-30
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,340282.5637143623,0.3724589168325335,85,85,340282.5637143623,340282.5637143623,68056.51274287245,30,,,,,2025-04-30,2025-03-31,2025-04-30,KENYA,MID,340282.5637143623,100.0,True,2025-04-30
FIDELITY BANK NIGERIA (NIGERIA),OK,334042.5208764116,0.01241878766487575,86,86,334042.5208764116,334042.5208764116,66808.50417528232,30,,,,,2025-04-30,2025-03-31,2025-04-30,NIGERIA,MID,334042.5208764116,101.0,True,2025-04-30
ATLANTASANAD MOROCCO (MOROCCO),OK,328939.2455343008,15.0121771436903,86,86,328939.2455343008,328939.2455343008,65787.84910686016,30,,,,,2025-04-30,2025-03-31,2025-04-30,MOROCCO,MID,328939.2455343008,102.0,True,2025-04-30
MTN NIGERIA (NIGERIA),OK,326894.65408598137,0.1601369988365557,86,86,326894.65408598137,326894.65408598137,65378.93081719628,30,,,,,2025-04-30,2025-03-31,2025-04-30,NIGERIA,MID,326894.65408598137,103.0,True,2025-04-30
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,326389.64635091164,0.1582945346833219,86,86,326389.64635091164,326389.64635091164,65277.92927018233,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,326389.64635091164,104.0,True,2025-04-30
ATTIJARI BANK TUNISIA (TUNISIA),OK,211409.19381056933,24.07959537150071,79,79,211409.19381056933,211409.19381056933,42281.83876211387,30,,,,,2025-04-30,2025-03-31,2025-04-30,TUNISIA,LOW,211409.19381056933,105.0,True,2025-04-30
MTN GHANA (GHANA),OK,209165.7825924378,0.208320136459485,81,81,209165.7825924378,209165.7825924378,41833.156518487565,30,,,,,2025-04-30,2025-03-31,2025-04-30,GHANA,LOW,209165.7825924378,106.0,True,2025-04-30
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),OK,204671.20217693844,0.4180954397323239,86,86,204671.20217693844,204671.20217693844,40934.24043538769,30,,,,,2025-04-30,2025-03-31,2025-04-30,EGYPT,MID,204671.20217693844,107.0,True,2025-04-30
DELTA CORPORATION LIMITED (ZIMBABWE),OK,203593.9566375339,0.5841124310239117,85,85,203593.9566375339,203593.9566375339,40718.791327506784,30,,,,,2025-04-30,2025-03-31,2025-04-30,ZIMBABWE,LOW,203593.9566375339,108.0,True,2025-04-30
CRDB BANK PLC TANZANIA (TANZANIA),OK,203064.15243857587,0.3033488546830646,84,84,203064.15243857587,203064.15243857587,40612.830487715175,30,,,,,2025-04-30,2025-03-31,2025-04-30,TANZANIA,LOW,203064.15243857587,109.0,True,2025-04-30
