Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
VODACOM (SOUTH AFRICA),OK,18801788.238047343,8.464157031077884,86,18801788.238047343,18801788.238047343,3760357.6476094685,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,18801788.238047343,19.0,True,2019-07-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,18781960.643901274,4.956968538351657,86,18781960.643901274,18781960.643901274,3756392.128780255,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,18781960.643901274,20.0,True,2019-07-31
BID CORP (SOUTH AFRICA),OK,18398381.28695108,21.81705765718387,86,18398381.28695108,18398381.28695108,3679676.257390216,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,18398381.28695108,21.0,True,2019-07-31
BID CORPORATION (SOUTH AFRICA),OK,18398381.28695108,21.81705765718387,86,18398381.28695108,18398381.28695108,3679676.257390216,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,18398381.28695108,22.0,True,2019-07-31
FOSCHINI (SOUTH AFRICA),OK,16352917.298146231,11.22513520620278,86,16352917.298146231,16352917.298146231,3270583.4596292465,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,16352917.298146231,23.0,True,2019-07-31
GOLD FIELDS (SOUTH AFRICA),OK,15516798.40249733,5.454442083419207,86,15516798.40249733,15516798.40249733,3103359.680499466,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,15516798.40249733,24.0,True,2019-07-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,15135508.744811531,1.191093802190305,86,15135508.744811531,15135508.744811531,3027101.7489623064,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,15135508.744811531,25.0,True,2019-07-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,15122439.169696826,10.59689718643177,86,15122439.169696826,15122439.169696826,3024487.8339393656,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,15122439.169696826,26.0,True,2019-07-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,15088704.921696391,1.725522524891444,86,15088704.921696391,15088704.921696391,3017740.984339278,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,15088704.921696391,27.0,True,2019-07-31
CLICKS (SOUTH AFRICA),OK,14042347.892601693,14.58947772384533,86,14042347.892601693,14042347.892601693,2808469.578520339,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,14042347.892601693,28.0,True,2019-07-31
MONDI (SOUTH AFRICA),OK,13776168.179372353,22.64997050692554,86,13776168.179372353,13776168.179372353,2755233.6358744707,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,13776168.179372353,29.0,True,2019-07-31
TIGER BRANDS (SOUTH AFRICA),OK,13466263.631336695,15.79833843835948,86,13466263.631336695,13466263.631336695,2693252.726267339,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,13466263.631336695,30.0,True,2019-07-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,13342373.139474276,7.13874537171934,86,13342373.139474276,13342373.139474276,2668474.6278948556,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,13342373.139474276,31.0,True,2019-07-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,12643775.37516678,3.473786697557405,86,12643775.37516678,12643775.37516678,2528755.075033356,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,12643775.37516678,32.0,True,2019-07-31
KUMBA IRON ORE (SOUTH AFRICA),OK,12522160.241231216,35.48976270511901,86,12522160.241231216,12522160.241231216,2504432.0482462435,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,12522160.241231216,33.0,True,2019-07-31
EXXARO RESOURCES (SOUTH AFRICA),OK,12139139.345434915,11.07518246618957,86,12139139.345434915,12139139.345434915,2427827.869086983,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,12139139.345434915,34.0,True,2019-07-31
REMGRO (SOUTH AFRICA),OK,11114124.367600685,9.56783762463489,86,11114124.367600685,11114124.367600685,2222824.8735201373,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,11114124.367600685,35.0,True,2019-07-31
TRUWORTHS INT (SOUTH AFRICA),OK,10080071.15511836,4.974735450675499,86,10080071.15511836,10080071.15511836,2016014.231023672,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,10080071.15511836,36.0,True,2019-07-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,9984460.21664693,48.76925653047556,85,9984460.21664693,9984460.21664693,1996892.043329386,30,,,,,2019-07-31,2019-06-30,2019-07-31,MOROCCO,MID,9984460.21664693,37.0,True,2019-07-31
SPAR (SOUTH AFRICA),OK,9629940.269724635,13.27756891785291,86,9629940.269724635,9629940.269724635,1925988.0539449272,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,9629940.269724635,38.0,True,2019-07-31
GLENCORE (SOUTH AFRICA),OK,8298138.041649069,3.352261017262332,86,8298138.041649069,8298138.041649069,1659627.608329814,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,8298138.041649069,39.0,True,2019-07-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5370980.733141311,12.94639367213651,86,5370980.733141311,5370980.733141311,1074196.1466282622,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,5370980.733141311,40.0,True,2019-07-31
REINET INVEST (SOUTH AFRICA),OK,5202879.303355908,16.14514856692085,86,5202879.303355908,5202879.303355908,1040575.8606711817,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,5202879.303355908,41.0,True,2019-07-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,5042208.497664199,4.192991308426492,86,5042208.497664199,5042208.497664199,1008441.6995328399,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,5042208.497664199,42.0,True,2019-07-31
INVESTEC (SOUTH AFRICA),OK,5020525.541982388,4.725288001648769,86,5020525.541982388,5020525.541982388,1004105.1083964776,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,5020525.541982388,43.0,True,2019-07-31
AVI (SOUTH AFRICA),OK,4986233.065465161,6.256085167470916,86,4986233.065465161,4986233.065465161,997246.6130930322,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,4986233.065465161,44.0,True,2019-07-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,4781476.373533514,2.255687188634862,86,4781476.373533514,4781476.373533514,956295.2747067029,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,4781476.373533514,45.0,True,2019-07-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,4457779.288625269,4.425452800767663,81,4457779.288625269,4457779.288625269,891555.8577250539,30,,,,,2019-07-31,2019-06-30,2019-07-31,EGYPT,MID,4457779.288625269,46.0,True,2019-07-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,4130062.0907133245,1.035455650233457,86,4130062.0907133245,4130062.0907133245,826012.418142665,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,4130062.0907133245,47.0,True,2019-07-31
MAROC TELECOM MOROCCO (MOROCCO),OK,3932852.905708958,14.54705291359679,81,3932852.905708958,3932852.905708958,786570.5811417917,30,,,,,2019-07-31,2019-06-30,2019-07-31,MOROCCO,MID,3932852.905708958,48.0,True,2019-07-31
HULAMIN LIMITED (SOUTH AFRICA),OK,3848714.326850732,21.10709184072319,82,3848714.326850732,3848714.326850732,769742.8653701465,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,3848714.326850732,49.0,True,2019-07-31
CORONATION (NAMIBIA),OK,2909220.8712899606,3.174715909090909,86,2909220.8712899606,2909220.8712899606,581844.1742579922,30,,,,,2019-07-31,2019-06-30,2019-07-31,NAMIBIA,LOW,2909220.8712899606,50.0,True,2019-07-31
SAFARICOM KENYA (KENYA),OK,2694166.123129201,0.277284389184922,85,2694166.123129201,2694166.123129201,538833.2246258402,30,,,,,2019-07-31,2019-06-30,2019-07-31,KENYA,MID,2694166.123129201,51.0,True,2019-07-31
ZENITH BANK NIGERIA (NIGERIA),OK,2683763.340966723,0.05507649513212796,82,2683763.340966723,2683763.340966723,536752.6681933446,30,,,,,2019-07-31,2019-06-30,2019-07-31,NIGERIA,MID,2683763.340966723,52.0,True,2019-07-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,2668112.421932642,0.09151599443671767,82,2668112.421932642,2668112.421932642,533622.4843865284,30,,,,,2019-07-31,2019-06-30,2019-07-31,NIGERIA,MID,2668112.421932642,53.0,True,2019-07-31
OUTSURANCE (SOUTH AFRICA),OK,1628024.872868833,1.304091364569934,86,1628024.872868833,1628024.872868833,325604.9745737666,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,1628024.872868833,54.0,True,2019-07-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1504994.4748734226,28.24639986604153,84,1504994.4748734226,1504994.4748734226,300998.8949746845,30,,,,,2019-07-31,2019-06-30,2019-07-31,MOROCCO,MID,1504994.4748734226,55.0,True,2019-07-31
COSUMAR MOROCCO (MOROCCO),OK,1466283.3881964572,21.24497655726725,84,1466283.3881964572,1466283.3881964572,293256.67763929145,30,,,,,2019-07-31,2019-06-30,2019-07-31,MOROCCO,MID,1466283.3881964572,56.0,True,2019-07-31
EL SEWEDY ELECTRIC (EGYPT),OK,1190704.8916064815,0.8570229099196354,81,1190704.8916064815,1190704.8916064815,238140.9783212963,30,,,,,2019-07-31,2019-06-30,2019-07-31,EGYPT,MID,1190704.8916064815,57.0,True,2019-07-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1123596.7701817704,0.6495142137459518,81,1123596.7701817704,1123596.7701817704,224719.3540363541,30,,,,,2019-07-31,2019-06-30,2019-07-31,EGYPT,MID,1123596.7701817704,58.0,True,2019-07-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,975110.6475351625,0.1439366678661389,81,975110.6475351625,975110.6475351625,195022.1295070325,30,,,,,2019-07-31,2019-06-30,2019-07-31,EGYPT,MID,975110.6475351625,59.0,True,2019-07-31
DANGOTE CEMENT NIGERIA (NIGERIA),OK,936152.8737242253,0.5118219749652295,82,936152.8737242253,936152.8737242253,187230.57474484507,30,,,,,2019-07-31,2019-06-30,2019-07-31,NIGERIA,MID,936152.8737242253,60.0,True,2019-07-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,932111.2439711888,0.3843497138346161,85,932111.2439711888,932111.2439711888,186422.24879423776,30,,,,,2019-07-31,2019-06-30,2019-07-31,KENYA,MID,932111.2439711888,61.0,True,2019-07-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,899201.7983323559,1.393786733837112,80,899201.7983323559,899201.7983323559,179840.3596664712,30,,,,,2019-07-31,2019-06-30,2019-07-31,EGYPT,MID,899201.7983323559,62.0,True,2019-07-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,895880.3548045212,0.03778337531486146,81,895880.3548045212,895880.3548045212,179176.07096090424,30,,,,,2019-07-31,2019-06-30,2019-07-31,EGYPT,MID,895880.3548045212,63.0,True,2019-07-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,889512.9635668277,1.082360298768398,86,889512.9635668277,889512.9635668277,177902.59271336556,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,889512.9635668277,64.0,True,2019-07-31
SANTAM (SOUTH AFRICA),OK,802149.2892893367,19.49740958418318,86,802149.2892893367,802149.2892893367,160429.85785786735,30,,,,,2019-07-31,2019-06-30,2019-07-31,SOUTH AFRICA,HIGH,802149.2892893367,65.0,True,2019-07-31
KCB GROUP KENYA (KENYA),OK,722773.1677005767,0.3774422735346359,85,722773.1677005767,722773.1677005767,144554.63354011535,30,,,,,2019-07-31,2019-06-30,2019-07-31,KENYA,MID,722773.1677005767,66.0,True,2019-07-31
EFG HOLDING EGYPT (EGYPT),OK,712931.4103121163,1.02554875854624,81,712931.4103121163,712931.4103121163,142586.28206242327,30,,,,,2019-07-31,2019-06-30,2019-07-31,EGYPT,MID,712931.4103121163,67.0,True,2019-07-31
TELECOM EGYPT (EGYPT),OK,686526.4780143093,0.8330334652752789,81,686526.4780143093,686526.4780143093,137305.29560286188,30,,,,,2019-07-31,2019-06-30,2019-07-31,EGYPT,MID,686526.4780143093,68.0,True,2019-07-31
NESTLE NIGERIA (NIGERIA),OK,666609.9460141268,3.866481223922114,82,666609.9460141268,666609.9460141268,133321.98920282535,30,,,,,2019-07-31,2019-06-30,2019-07-31,NIGERIA,MID,666609.9460141268,69.0,True,2019-07-31
NIGERIAN BREWERIES (NIGERIA),OK,508974.5711898128,0.1752433936022253,82,508974.5711898128,508974.5711898128,101794.91423796257,30,,,,,2019-07-31,2019-06-30,2019-07-31,NIGERIA,MID,508974.5711898128,70.0,True,2019-07-31
