Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
SANLAM (SOUTH AFRICA),OK,23559629.531820536,4.927006575948439,84,84,23559629.531820536,23559629.531820536,4711925.9063641075,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,23559629.531820536,17.0,True,2019-10-31
MR PRICE (SOUTH AFRICA),OK,23129567.824264046,10.45452923898955,84,84,23129567.824264046,23129567.824264046,4625913.5648528095,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,23129567.824264046,18.0,True,2019-10-31
OLD MUTUAL (SOUTH AFRICA),OK,22298923.592280827,1.092688237680171,84,84,22298923.592280827,22298923.592280827,4459784.718456166,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,22298923.592280827,19.0,True,2019-10-31
MONDI (SOUTH AFRICA),OK,21829989.222357754,19.12666859571724,84,84,21829989.222357754,21829989.222357754,4365997.844471551,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,21829989.222357754,20.0,True,2019-10-31
CAPITEC BANK (SOUTH AFRICA),OK,21220873.37802501,84.45475913953776,84,84,21220873.37802501,21220873.37802501,4244174.675605002,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,21220873.37802501,21.0,True,2019-10-31
GOLD FIELDS (SOUTH AFRICA),OK,20376193.9135858,5.028744174861829,84,84,20376193.9135858,20376193.9135858,4075238.7827171604,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,20376193.9135858,22.0,True,2019-10-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,19585492.769455113,7.534528023423431,84,84,19585492.769455113,19585492.769455113,3917098.5538910227,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,19585492.769455113,23.0,True,2019-10-31
BID CORP (SOUTH AFRICA),OK,18943316.586907316,21.27571021432281,84,84,18943316.586907316,18943316.586907316,3788663.3173814635,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,18943316.586907316,24.0,True,2019-10-31
BID CORPORATION (SOUTH AFRICA),OK,18943316.586907316,21.27571021432281,84,84,18943316.586907316,18943316.586907316,3788663.3173814635,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,18943316.586907316,25.0,True,2019-10-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,17530619.981619187,3.638770745551623,84,84,17530619.981619187,17530619.981619187,3506123.9963238374,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,17530619.981619187,26.0,True,2019-10-31
GRINDROD (SOUTH AFRICA),OK,15546926.74551541,28.1429981409766,84,84,15546926.74551541,15546926.74551541,3109385.349103082,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,15546926.74551541,27.0,True,2019-10-31
BIDVEST (SOUTH AFRICA),OK,15337180.304628385,12.60555275887264,84,84,15337180.304628385,15337180.304628385,3067436.0609256774,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,15337180.304628385,28.0,True,2019-10-31
VODACOM (SOUTH AFRICA),OK,15079842.086438732,7.866166170530714,84,84,15079842.086438732,15079842.086438732,3015968.4172877464,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,15079842.086438732,29.0,True,2019-10-31
CLICKS (SOUTH AFRICA),OK,14679993.96950593,14.2029651885647,84,84,14679993.96950593,14679993.96950593,2935998.7939011864,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,14679993.96950593,30.0,True,2019-10-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,14180374.489303457,5.67814716013366,84,84,14180374.489303457,14180374.489303457,2836074.8978606914,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,14180374.489303457,31.0,True,2019-10-31
FOSCHINI (SOUTH AFRICA),OK,14013129.23901104,9.460275431426876,84,84,14013129.23901104,14013129.23901104,2802625.8478022083,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,14013129.23901104,32.0,True,2019-10-31
TIGER BRANDS (SOUTH AFRICA),OK,12841763.258352041,13.82376141079661,84,84,12841763.258352041,12841763.258352041,2568352.6516704084,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,12841763.258352041,33.0,True,2019-10-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,12534019.234383535,1.526063983700844,84,84,12534019.234383535,12534019.234383535,2506803.846876707,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,12534019.234383535,34.0,True,2019-10-31
EXXARO RESOURCES (SOUTH AFRICA),OK,12459022.697620831,7.81793990611073,84,84,12459022.697620831,12459022.697620831,2491804.5395241664,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,12459022.697620831,35.0,True,2019-10-31
REMGRO (SOUTH AFRICA),OK,12195649.336983467,7.724790546066654,84,84,12195649.336983467,12195649.336983467,2439129.867396693,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,12195649.336983467,36.0,True,2019-10-31
TRUWORTHS INT (SOUTH AFRICA),OK,11223696.190569347,3.501358923642629,84,84,11223696.190569347,11223696.190569347,2244739.2381138694,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,11223696.190569347,37.0,True,2019-10-31
KUMBA IRON ORE (SOUTH AFRICA),OK,10439903.737176895,24.73875237993312,84,84,10439903.737176895,10439903.737176895,2087980.747435379,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,10439903.737176895,38.0,True,2019-10-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,9324091.64014167,4.770574486406693,81,81,9324091.64014167,9324091.64014167,1864818.328028334,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,9324091.64014167,39.0,True,2019-10-31
SPAR (SOUTH AFRICA),OK,9220311.83566152,12.6187654340562,84,84,9220311.83566152,9220311.83566152,1844062.367132304,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,9220311.83566152,40.0,True,2019-10-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,7980233.245566221,2.86054417724011,84,84,7980233.245566221,7980233.245566221,1596046.6491132444,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,7980233.245566221,41.0,True,2019-10-31
INVESTEC (SOUTH AFRICA),OK,7117264.245256851,3.792698411440063,84,84,7117264.245256851,7117264.245256851,1423452.8490513703,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,7117264.245256851,42.0,True,2019-10-31
GLENCORE (SOUTH AFRICA),OK,5693956.746439413,2.901503470309137,84,84,5693956.746439413,5693956.746439413,1138791.3492878827,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,5693956.746439413,43.0,True,2019-10-31
REINET INVEST (SOUTH AFRICA),OK,5455555.621923985,18.1343966894321,84,84,5455555.621923985,5455555.621923985,1091111.124384797,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,5455555.621923985,44.0,True,2019-10-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,4765050.621428227,5.491187806286328,84,84,4765050.621428227,4765050.621428227,953010.1242856454,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,4765050.621428227,45.0,True,2019-10-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,4747735.649063742,0.9724528935098019,84,84,4747735.649063742,4747735.649063742,949547.1298127484,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,4747735.649063742,46.0,True,2019-10-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,4471928.948255877,9.297759526669125,84,84,4471928.948255877,4471928.948255877,894385.7896511755,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,4471928.948255877,47.0,True,2019-10-31
AVI (SOUTH AFRICA),OK,4194127.003564476,5.236843809002853,84,84,4194127.003564476,4194127.003564476,838825.4007128952,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,4194127.003564476,48.0,True,2019-10-31
HULAMIN LIMITED (SOUTH AFRICA),OK,3526835.4115625494,15.85521022026851,87,87,3526835.4115625494,3526835.4115625494,705367.0823125099,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,3526835.4115625494,49.0,True,2019-10-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,2445341.110503048,0.08156424581005586,84,84,2445341.110503048,2445341.110503048,489068.2221006097,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,2445341.110503048,50.0,True,2019-10-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,2380371.9019195153,1.172624922540692,87,87,2380371.9019195153,2380371.9019195153,476074.3803839031,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,2380371.9019195153,51.0,True,2019-10-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,2203889.7715662583,0.1310124246524788,81,81,2203889.7715662583,2203889.7715662583,440777.95431325166,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,2203889.7715662583,52.0,True,2019-10-31
EASTERN TOBACCO EGYPT (EGYPT),OK,1991695.5113929757,1.04625415180219,81,81,1991695.5113929757,1991695.5113929757,398339.10227859515,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1991695.5113929757,53.0,True,2019-10-31
SAFARICOM KENYA (KENYA),OK,1959912.7240519268,0.2696078431372549,88,88,1959912.7240519268,1959912.7240519268,391982.5448103854,30,,,,,2019-10-31,2019-09-30,2019-10-31,KENYA,MID,1959912.7240519268,54.0,True,2019-10-31
EL SEWEDY ELECTRIC (EGYPT),OK,1925214.148963773,0.8235945380735639,81,81,1925214.148963773,1925214.148963773,385042.8297927546,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1925214.148963773,55.0,True,2019-10-31
OUTSURANCE (SOUTH AFRICA),OK,1912708.1662089597,1.068244788590591,84,84,1912708.1662089597,1912708.1662089597,382541.633241792,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,1912708.1662089597,56.0,True,2019-10-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1878080.8847645586,0.03567474474105056,81,81,1878080.8847645586,1878080.8847645586,375616.1769529118,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1878080.8847645586,57.0,True,2019-10-31
CORONATION (NAMIBIA),OK,1806877.281499885,2.751815181518152,84,84,1806877.281499885,1806877.281499885,361375.456299977,30,,,,,2019-10-31,2019-09-30,2019-10-31,NAMIBIA,LOW,1806877.281499885,58.0,True,2019-10-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1674296.87065319,15.02359338961891,77,77,1674296.87065319,1674296.87065319,334859.374130638,30,,,,,2019-10-31,2019-09-30,2019-10-31,MOROCCO,MID,1674296.87065319,59.0,True,2019-10-31
EFG HOLDING EGYPT (EGYPT),OK,1558710.1906046649,1.195103948825194,81,81,1558710.1906046649,1558710.1906046649,311742.038120933,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1558710.1906046649,60.0,True,2019-10-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,1343785.9068993016,0.5677205068274082,81,81,1343785.9068993016,1343785.9068993016,268757.1813798603,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1343785.9068993016,61.0,True,2019-10-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1096879.5558378312,1.537089432894575,81,81,1096879.5558378312,1096879.5558378312,219375.91116756626,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1096879.5558378312,62.0,True,2019-10-31
TELECOM EGYPT (EGYPT),OK,1072606.8389891512,0.7374830852503383,81,81,1072606.8389891512,1072606.8389891512,214521.36779783026,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1072606.8389891512,63.0,True,2019-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,1056040.8643349234,50.73107767832582,81,81,1056040.8643349234,1056040.8643349234,211208.1728669847,30,,,,,2019-10-31,2019-09-30,2019-10-31,MOROCCO,MID,1056040.8643349234,64.0,True,2019-10-31
COSUMAR MOROCCO (MOROCCO),OK,1035093.4242719355,22.2179902240843,79,79,1035093.4242719355,1035093.4242719355,207018.6848543871,30,,,,,2019-10-31,2019-09-30,2019-10-31,MOROCCO,MID,1035093.4242719355,65.0,True,2019-10-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1018551.0059920917,0.6335342600565876,81,81,1018551.0059920917,1018551.0059920917,203710.20119841836,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1018551.0059920917,66.0,True,2019-10-31
NESTLE NIGERIA (NIGERIA),OK,902341.4486877884,3.896368715083799,84,84,902341.4486877884,902341.4486877884,180468.2897375577,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,902341.4486877884,67.0,True,2019-10-31
NIGERIAN BREWERIES (NIGERIA),OK,858784.4963494744,0.1466480446927374,84,84,858784.4963494744,858784.4963494744,171756.8992698949,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,858784.4963494744,68.0,True,2019-10-31
ZENITH BANK NIGERIA (NIGERIA),OK,851257.2563376133,0.05223463687150838,84,84,851257.2563376133,851257.2563376133,170251.45126752267,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,851257.2563376133,69.0,True,2019-10-31
SANTAM (SOUTH AFRICA),OK,727123.7932848317,17.7617992492558,84,84,727123.7932848317,727123.7932848317,145424.75865696635,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,727123.7932848317,70.0,True,2019-10-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,702314.1142822903,0.8713759283555901,84,84,702314.1142822903,702314.1142822903,140462.82285645808,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,702314.1142822903,71.0,True,2019-10-31
KCB GROUP KENYA (KENYA),OK,599787.3077740509,0.4117647058823529,88,88,599787.3077740509,599787.3077740509,119957.46155481017,30,,,,,2019-10-31,2019-09-30,2019-10-31,KENYA,MID,599787.3077740509,72.0,True,2019-10-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,593502.2270131054,0.3671568627450981,88,88,593502.2270131054,593502.2270131054,118700.44540262109,30,,,,,2019-10-31,2019-09-30,2019-10-31,KENYA,MID,593502.2270131054,73.0,True,2019-10-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,580945.3422206196,8.559630659822787,86,86,580945.3422206196,580945.3422206196,116189.06844412391,30,,,,,2019-10-31,2019-09-30,2019-10-31,MAURITIUS,LOW,580945.3422206196,74.0,True,2019-10-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,570721.0362604125,0.1869848689875754,81,81,570721.0362604125,570721.0362604125,114144.20725208252,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,570721.0362604125,75.0,True,2019-10-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,533542.922268376,0.5381965801451594,72,72,533542.922268376,533542.922268376,106708.5844536752,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,533542.922268376,76.0,True,2019-10-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,511950.4764650666,1.276294747201378,81,81,511950.4764650666,511950.4764650666,102390.09529301332,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,511950.4764650666,77.0,True,2019-10-31
EAST AFRICAN BREWERIES KENYA (KENYA),OK,506404.2390026904,1.899509803921569,88,88,506404.2390026904,506404.2390026904,101280.84780053809,30,,,,,2019-10-31,2019-09-30,2019-10-31,KENYA,MID,506404.2390026904,78.0,True,2019-10-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,498998.53170122893,9.440456418651541,84,84,498998.53170122893,498998.53170122893,99799.70634024579,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,498998.53170122893,79.0,True,2019-10-31
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),OK,421011.80115801527,0.7823840570795917,81,81,421011.80115801527,421011.80115801527,84202.36023160306,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,421011.80115801527,80.0,True,2019-10-31
GB AUTO EGYPT (EGYPT),OK,405120.3413005328,0.2275802681756674,79,79,405120.3413005328,405120.3413005328,81024.06826010656,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,405120.3413005328,81.0,True,2019-10-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,397870.1976599665,0.2595645220814368,81,81,397870.1976599665,397870.1976599665,79574.0395319933,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,397870.1976599665,82.0,True,2019-10-31
DANGOTE CEMENT NIGERIA (NIGERIA),OK,337901.4210602483,0.4231843575418994,84,84,337901.4210602483,337901.4210602483,67580.28421204966,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,337901.4210602483,83.0,True,2019-10-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,337711.3743714114,20.31359106201993,71,71,337711.3743714114,337711.3743714114,67542.27487428229,30,,,,,2019-10-31,2019-09-30,2019-10-31,MOROCCO,MID,337711.3743714114,84.0,True,2019-10-31
EXPORT DEVELOPMENT BANK OF (EGYPT),OK,312659.8156214706,0.5615696887686064,81,81,312659.8156214706,312659.8156214706,62531.963124294125,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,312659.8156214706,85.0,True,2019-10-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,308197.1011854884,0.01536312849162011,84,84,308197.1011854884,308197.1011854884,61639.420237097685,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,308197.1011854884,86.0,True,2019-10-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,286213.54260840436,28.35438752406949,81,81,286213.54260840436,286213.54260840436,57242.70852168088,30,,,,,2019-10-31,2019-09-30,2019-10-31,MOROCCO,MID,286213.54260840436,87.0,True,2019-10-31
SONATEL SENEGAL (SENEGAL),OK,276804.61908052326,24.93228984929299,82,82,276804.61908052326,276804.61908052326,55360.92381610465,30,,,,,2019-10-31,2019-09-30,2019-10-31,SENEGAL,LOW,276804.61908052326,88.0,True,2019-10-31
LAFARGE AFRICA NIGERIA (NIGERIA),OK,255325.70304813926,0.04441340782122905,84,84,255325.70304813926,255325.70304813926,51065.14060962785,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,255325.70304813926,89.0,True,2019-10-31
RAUBEX (SOUTH AFRICA),OK,246222.1714037002,1.259167944992991,84,84,246222.1714037002,246222.1714037002,49244.43428074004,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,246222.1714037002,90.0,True,2019-10-31
