Date,Index Level
2018-03-22,761.83
2018-03-23,763.28
2018-03-26,762.19
2018-03-27,760.25
2018-03-28,756.19
2018-03-29,760.14
2018-03-30,761.11
2018-04-02,757.55
2018-04-03,751.41
2018-04-04,755.07
2018-04-05,756.62
2018-04-06,757.75
2018-04-09,756.56
2018-04-10,759.35
2018-04-11,760.72
2018-04-12,755.86
2018-04-13,756.34
2018-04-16,753.88
2018-04-17,755.46
2018-04-18,753.6
2018-04-19,756.35
2018-04-20,757.4
2018-04-23,755.37
2018-04-24,757.3
2018-04-25,757.87
2018-04-26,759.22
2018-04-27,762.67
2018-04-30,761.84
2018-05-01,761.43
2018-05-02,756.49
2018-05-03,754.83
2018-05-04,758.77
2018-05-07,753.27
2018-05-08,753.65
2018-05-09,752.75
2018-05-10,745.97
2018-05-11,746.8
2018-05-14,742.14
2018-05-15,739.41
2018-05-16,741.42
2018-05-17,737.68
2018-05-18,737.63
2018-05-21,730.71
2018-05-22,728.68
2018-05-23,724.54
2018-05-24,722.08
2018-05-25,718.7
2018-05-28,716.65
2018-05-29,716.67
2018-05-30,712.86
2018-05-31,708.38
2018-06-01,704.72
2018-06-04,708.83
2018-06-05,712.28
2018-06-06,719.43
2018-06-07,726.92
2018-06-08,722.7
2018-06-11,724.91
2018-06-12,724.6
2018-06-13,724.09
2018-06-14,720.78
2018-06-15,719.12
2018-06-18,719.19
2018-06-19,709.04
2018-06-20,707.67
2018-06-21,708.1
2018-06-22,711.55
2018-06-25,712.36
2018-06-26,709.67
2018-06-27,709.66
2018-06-28,710.33
2018-06-29,711.27
2018-07-02,706.7
2018-07-03,700.7
2018-07-04,702.02
2018-07-05,703.08
2018-07-06,706.12
2018-07-09,705.66
2018-07-10,704.19
2018-07-11,699.21
2018-07-12,697.04
2018-07-13,695.92
2018-07-16,696.11
2018-07-17,689.29
2018-07-18,688.2
2018-07-19,684.1
2018-07-20,686.88
2018-07-23,689.9
2018-07-24,693.68
2018-07-25,693.14
2018-07-26,694.24
2018-07-27,696.08
2018-07-30,701.62
2018-07-31,700.96
2018-08-01,698.0
2018-08-02,703.12
2018-08-03,704.04
2018-08-06,702.5
2018-08-07,702.01
2018-08-08,705.51
2018-08-09,704.72
2018-08-10,697.65
2018-08-13,694.87
2018-08-14,693.95
2018-08-15,689.69
2018-08-16,686.87
2018-08-17,691.47
2018-08-20,687.82
2018-08-21,689.05
2018-08-22,689.56
2018-08-23,688.2
2018-08-24,690.18
2018-08-27,687.15
2018-08-28,695.55
