Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),7338361392.592591,971.0,90,0.7333333333333333,13645713333.333334,13645713333.333334,2729142666.666667,22.0,0,4,11450700000.0,61403380499.999985,2019-02-28,SOUTH AFRICA,HIGH,7338361392.592591,5.0,1.0,True,2019-02-28
NASPERS (SOUTH AFRICA),1023100825.8370368,414.95,90,0.7333333333333333,1902460213.3333333,1902460213.3333333,380492042.6666667,22.0,0,4,1801019300.0,7446039492.499947,2019-02-28,SOUTH AFRICA,HIGH,1023100825.8370368,5.0,2.0,True,2019-02-28
BLUE LABEL TELECOMS (SOUTH AFRICA),698361669.1985184,456.0,90,0.7333333333333333,1298606409.6666667,1298606409.6666667,259721281.93333337,22.0,0,4,1481980270.0,12746300499.99999,2019-02-28,SOUTH AFRICA,HIGH,698361669.1985184,4.792338944353246,3.0,True,2019-02-28
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),551192222.4876515,35.35,90,0.7333333333333333,1024944215.3696,1024944215.3696,204988843.07392,22.0,0,4,418878066.34,3521489360.137998,2019-02-28,NIGERIA,MID,551192222.4876515,5.0,4.0,True,2019-02-28
PPC (SOUTH AFRICA),517406864.5451851,520.0,90,0.7333333333333333,962120202.6666666,962120202.6666666,192424040.53333333,22.0,0,4,1503030000.0,10908749549.999994,2019-02-28,SOUTH AFRICA,HIGH,517406864.5451851,3.550580131182343,5.0,True,2019-02-28
ZENITH BANK NIGERIA (NIGERIA),424156789.0002666,23.9,90,0.7333333333333333,788721301.86,788721301.86,157744260.372,22.0,0,4,342324312.21999997,4012688694.541998,2019-02-28,NIGERIA,MID,424156789.0002666,5.0,6.0,True,2019-02-28
STANDARD BANK GROUP (SOUTH AFRICA),391576670.3851851,193.76,90,0.7333333333333333,728138436.6666666,728138436.6666666,145627687.33333334,22.0,0,4,595547950.0,2106417808.9999962,2019-02-28,SOUTH AFRICA,HIGH,391576670.3851851,2.687100695748034,7.0,True,2019-02-28
FIRSTRAND (SOUTH AFRICA),391078413.8962962,62.99,90,0.7333333333333333,727211926.6666666,727211926.6666666,145442385.33333334,22.0,0,4,581573000.0,2366234803.9999957,2019-02-28,SOUTH AFRICA,HIGH,391078413.8962962,2.6836815304626316,8.0,True,2019-02-28
ANGLO AMERICAN (SOUTH AFRICA),336131417.5175407,360.96,90,0.7333333333333333,625037759.8466667,625037759.8466667,125007551.96933335,22.0,0,4,487238900.0,2020611790.9999936,2019-02-28,SOUTH AFRICA,HIGH,336131417.5175407,2.306620986857262,9.0,True,2019-02-28
ABSA (SOUTH AFRICA),327803328.19259256,180.6,90,0.7333333333333333,609551643.3333334,609551643.3333334,121910328.66666669,22.0,0,4,365620000.0,2968782196.999987,2019-02-28,SOUTH AFRICA,HIGH,327803328.19259256,2.249471477420689,10.0,True,2019-02-28
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),271678549.1447703,511.81,90,0.7333333333333333,505187384.7733333,505187384.7733333,101037476.95466667,22.0,0,4,500513290.0,2358126554.9999943,2019-02-28,SOUTH AFRICA,HIGH,271678549.1447703,1.8643286835975623,11.0,True,2019-02-28
TANZANIA BREWERIES LTD (TANZANIA),251894206.79999998,11800.0,90,0.6,699706130.0,699706130.0,139941226.0,18.0,0,46,77469090.0,3873454500.0,2019-02-28,TANZANIA,LOW,251894206.79999998,5.0,12.0,True,2019-02-28
SHOPRITE HOLDINGS (SOUTH AFRICA),231633491.711111,171.7,90,0.7333333333333333,430723434.9999999,430723434.9999999,86144686.99999999,22.0,0,4,294174000.0,1702326849.9999962,2019-02-28,SOUTH AFRICA,HIGH,231633491.711111,1.589529110922798,13.0,True,2019-02-28
GRINDROD (SOUTH AFRICA),210642054.62666664,786.0,90,0.7333333333333333,391689771.0,391689771.0,78337954.2,22.0,0,4,520240040.0,4512255299.999942,2019-02-28,SOUTH AFRICA,HIGH,210642054.62666664,1.4454804240107912,14.0,True,2019-02-28
