Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
NINETY ONE (SOUTH AFRICA),OK,873245.9986514271,2.349923710877899,83,873245.9986514271,873245.9986514271,174649.19973028544,30,,,,,2024-01-31,2023-12-31,2024-01-31,SOUTH AFRICA,HIGH,873245.9986514271,72.0,True,2024-01-31
SANTAM (SOUTH AFRICA),OK,789483.7977729662,15.67180911860087,83,789483.7977729662,789483.7977729662,157896.75955459324,30,,,,,2024-01-31,2023-12-31,2024-01-31,SOUTH AFRICA,HIGH,789483.7977729662,73.0,True,2024-01-31
SAFARICOM KENYA (KENYA),OK,680743.580188643,0.08909685276584835,83,680743.580188643,680743.580188643,136148.7160377286,30,,,,,2024-01-31,2023-12-31,2024-01-31,KENYA,MID,680743.580188643,74.0,True,2024-01-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,678669.7466295715,0.02862275983663267,84,678669.7466295715,678669.7466295715,135733.94932591432,30,,,,,2024-01-31,2023-12-31,2024-01-31,NIGERIA,MID,678669.7466295715,75.0,True,2024-01-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,674084.4094322976,0.9409514906652563,85,674084.4094322976,674084.4094322976,134816.8818864595,30,,,,,2024-01-31,2023-12-31,2024-01-31,EGYPT,MID,674084.4094322976,76.0,True,2024-01-31
QATAR NATIONAL BANK ALAHLY (EGYPT),OK,632221.7449064465,0.9118198655672608,85,632221.7449064465,632221.7449064465,126444.34898128931,30,,,,,2024-01-31,2023-12-31,2024-01-31,EGYPT,MID,632221.7449064465,77.0,True,2024-01-31
EDITA FOOD INDUSTRIES COMPANY (EGYPT),OK,629414.848468279,1.00924896728389,85,629414.848468279,629414.848468279,125882.9696936558,30,,,,,2024-01-31,2023-12-31,2024-01-31,EGYPT,MID,629414.848468279,78.0,True,2024-01-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,619192.7501821124,7.112661806767037,83,619192.7501821124,619192.7501821124,123838.5500364225,30,,,,,2024-01-31,2023-12-31,2024-01-31,SOUTH AFRICA,HIGH,619192.7501821124,79.0,True,2024-01-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,616586.6295063726,175.1477992001375,83,616586.6295063726,616586.6295063726,123317.32590127453,30,,,,,2024-01-31,2023-12-31,2024-01-31,MOROCCO,MID,616586.6295063726,80.0,True,2024-01-31
MTN NIGERIA (NIGERIA),OK,593539.463392187,0.2945968263887339,84,593539.463392187,593539.463392187,118707.8926784374,30,,,,,2024-01-31,2023-12-31,2024-01-31,NIGERIA,MID,593539.463392187,81.0,True,2024-01-31
CIH BANK (MOROCCO),OK,587129.1943113649,36.65071952905259,84,587129.1943113649,587129.1943113649,117425.83886227298,30,,,,,2024-01-31,2023-12-31,2024-01-31,MOROCCO,MID,587129.1943113649,82.0,True,2024-01-31
AIRTEL AFRICA NIGERIA (NIGERIA),OK,581761.7798316546,2.105697770437655,84,581761.7798316546,581761.7798316546,116352.35596633093,30,,,,,2024-01-31,2023-12-31,2024-01-31,NIGERIA,MID,581761.7798316546,83.0,True,2024-01-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,568906.8079052662,200.1689133715857,84,568906.8079052662,568906.8079052662,113781.36158105324,30,,,,,2024-01-31,2023-12-31,2024-01-31,MOROCCO,MID,568906.8079052662,84.0,True,2024-01-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,537184.3062230614,0.5072139614284337,85,537184.3062230614,537184.3062230614,107436.86124461229,30,,,,,2024-01-31,2023-12-31,2024-01-31,EGYPT,MID,537184.3062230614,85.0,True,2024-01-31
MTN GHANA (GHANA),OK,517764.2620323924,0.1172240671057545,85,517764.2620323924,517764.2620323924,103552.85240647849,30,,,,,2024-01-31,2023-12-31,2024-01-31,GHANA,LOW,517764.2620323924,86.0,True,2024-01-31
EGYPT ALUMINIUM (EGYPT),OK,513205.4421432478,2.099419115395546,85,513205.4421432478,513205.4421432478,102641.08842864957,30,,,,,2024-01-31,2023-12-31,2024-01-31,EGYPT,MID,513205.4421432478,87.0,True,2024-01-31
