Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),2877012592.5925922,440.0,90,0.6666666666666666,6473278333.333333,6473278333.333333,1294655666.6666667,20.0,0,8,9690960000.0,54266543999.99991,2021-12-31,SOUTH AFRICA,HIGH,2877012592.5925922,5.0,1.0,True,2021-12-31
PPC (SOUTH AFRICA),769246456.5925925,505.0,90,0.6666666666666666,1730804527.3333333,1730804527.3333333,346160905.4666667,20.0,0,8,1276800000.0,13128125999.999996,2021-12-31,SOUTH AFRICA,HIGH,769246456.5925925,4.90551098092173,2.0,True,2021-12-31
NASPERS (SOUTH AFRICA),658815198.7822222,494.4,90,0.6666666666666666,1482334197.26,1482334197.26,296466839.452,20.0,0,8,2190022500.0,10837672061.0,2021-12-31,SOUTH AFRICA,HIGH,658815198.7822222,4.201287070388105,3.0,True,2021-12-31
PROSUS (SOUTH AFRICA),612015690.8014815,600.91,90,0.6666666666666666,1377035304.3033335,1377035304.3033335,275407060.8606667,20.0,0,3,955147600.0,9937517648.000021,2021-12-31,SOUTH AFRICA,HIGH,612015690.8014815,3.9028450062957054,4.0,True,2021-12-31
MTN GROUP (SOUTH AFRICA),314174664.91555554,170.71,90,0.6666666666666666,706892996.06,706892996.06,141378599.21199998,20.0,0,8,526815000.0,2631558824.999998,2021-12-31,SOUTH AFRICA,HIGH,314174664.91555554,2.003502590700791,5.0,True,2021-12-31
ANGLO AMERICAN (SOUTH AFRICA),309442492.31259257,645.03,90,0.6666666666666666,696245607.7033333,696245607.7033333,139249121.54066667,20.0,0,8,544136000.0,2307409927.0,2021-12-31,SOUTH AFRICA,HIGH,309442492.31259257,1.973325364054499,6.0,True,2021-12-31
FIRST HOLDCO NIGERIA (NIGERIA),297127636.307881,11.4,90,0.6666666666666666,668537181.6927323,668537181.6927323,133707436.33854647,20.0,0,8,95004315.14999999,2776106012.3409843,2021-12-31,NIGERIA,MID,297127636.307881,5.0,7.0,True,2021-12-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),283116479.1111111,225.0,90,0.6666666666666666,637012078.0,637012078.0,127402415.60000001,20.0,0,8,252048000.0,1863605202.0,2021-12-31,SOUTH AFRICA,HIGH,283116479.1111111,1.805443476868694,8.0,True,2021-12-31
FIRSTRAND (SOUTH AFRICA),282599801.4814815,59.56,90,0.6666666666666666,635849553.3333334,635849553.3333334,127169910.66666669,20.0,0,8,584839500.0,2420250320.0,2021-12-31,SOUTH AFRICA,HIGH,282599801.4814815,1.8021486059414082,9.0,True,2021-12-31
SIBANYE STILLWATER (SOUTH AFRICA),250949401.4814815,49.1,90,0.6666666666666666,564636153.3333334,564636153.3333334,112927230.66666669,20.0,0,8,256507200.00000003,2026184690.999997,2021-12-31,SOUTH AFRICA,HIGH,250949401.4814815,1.600312921915899,10.0,True,2021-12-31
GOLD FIELDS (SOUTH AFRICA),206390910.30962962,174.14,90,0.6666666666666666,464379548.19666666,464379548.19666666,92875909.63933334,20.0,0,8,178300800.0,1241395367.9999998,2021-12-31,SOUTH AFRICA,HIGH,206390910.30962962,1.3161618987119161,11.0,True,2021-12-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),193832639.89333332,26.0,90,0.6666666666666666,436123439.76,436123439.76,87224687.952,20.0,0,8,436656936.59999996,3706839775.298007,2021-12-31,NIGERIA,MID,193832639.89333332,5.0,12.0,True,2021-12-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),183798914.86814812,328.7,90,0.6666666666666666,413547558.4533333,413547558.4533333,82709511.69066668,20.0,0,8,317170700.0,1506642159.9999995,2021-12-31,SOUTH AFRICA,HIGH,183798914.86814812,1.172091970577276,13.0,True,2021-12-31
STANDARD BANK GROUP (SOUTH AFRICA),171350142.60444444,140.01,90,0.6666666666666666,385537820.86,385537820.86,77107564.172,20.0,0,8,543000000.0,1931385633.9999998,2021-12-31,SOUTH AFRICA,HIGH,171350142.60444444,1.0927057237961164,14.0,True,2021-12-31
CAPITEC BANK (SOUTH AFRICA),171260478.89702222,2025.46,90,0.6666666666666666,385336077.5183,385336077.5183,77067215.50366001,20.0,0,8,210872869.8,1411671224.149,2021-12-31,SOUTH AFRICA,HIGH,171260478.89702222,1.092133935265171,15.0,True,2021-12-31
ABSA (SOUTH AFRICA),167204441.4696296,152.55,90,0.6666666666666666,376209993.3066666,376209993.3066666,75241998.66133332,20.0,0,8,351337500.0,1690312959.9999993,2021-12-31,SOUTH AFRICA,HIGH,167204441.4696296,1.066268445774016,16.0,True,2021-12-31
ZENITH BANK NIGERIA (NIGERIA),155874802.66666666,25.15,90,0.6666666666666666,350718306.0,350718306.0,70143661.2,20.0,0,8,373096099.5,4752094035.875994,2021-12-31,NIGERIA,MID,155874802.66666666,5.0,17.0,True,2021-12-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),153348795.63407403,585.91,90,0.6666666666666666,345034790.1766666,345034790.1766666,69006958.03533332,20.0,0,8,443431547.0,2256569106.9999995,2021-12-31,SOUTH AFRICA,HIGH,153348795.63407403,0.977910518075328,18.0,True,2021-12-31
SAFARICOM KENYA (KENYA),150143627.56888887,37.95,90,0.6666666666666666,337823162.03,337823162.03,67564632.406,20.0,0,8,188574125.0,1241094975.8999996,2021-12-31,KENYA,MID,150143627.56888887,5.0,19.0,True,2021-12-31
NESTLÉ NIGERIA (NIGERIA),138622834.45479995,1556.5,90,0.6666666666666666,311901377.52329993,311901377.52329993,62380275.50465999,20.0,0,8,82262400.0,2536903012.2989964,2021-12-31,NIGERIA,MID,138622834.45479995,5.0,20.0,True,2021-12-31
BLUE LABEL TELECOMS (SOUTH AFRICA),135447295.55555555,509.0,90,0.6666666666666666,304756415.0,304756415.0,60951283.0,20.0,0,8,810160000.0,10896449399.999998,2021-12-31,SOUTH AFRICA,HIGH,135447295.55555555,0.8637520394011095,21.0,True,2021-12-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),134908770.13185185,224.44,90,0.6666666666666666,303544732.7966667,303544732.7966667,60708946.55933334,20.0,0,8,225232619.2,1559895477.0,2021-12-31,SOUTH AFRICA,HIGH,134908770.13185185,0.8603178443432788,22.0,True,2021-12-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),124309979.42074072,209.5,90,0.6666666666666666,279697453.69666666,279697453.69666666,55939490.73933333,20.0,0,8,58564800.0,814060009.9999996,2021-12-31,SOUTH AFRICA,HIGH,124309979.42074072,0.7927289932380691,23.0,True,2021-12-31
SHOPRITE HOLDINGS (SOUTH AFRICA),122708744.99111111,208.88,90,0.6666666666666666,276094676.23,276094676.23,55218935.24600001,20.0,0,8,269247000.0,1503476803.9999988,2021-12-31,SOUTH AFRICA,HIGH,122708744.99111111,0.7825178664785499,24.0,True,2021-12-31
SANLAM (SOUTH AFRICA),122455676.8385185,59.36,90,0.6666666666666666,275525272.88666666,275525272.88666666,55105054.57733333,20.0,0,8,318276400.0,1375715569.9999993,2021-12-31,SOUTH AFRICA,HIGH,122455676.8385185,0.7809040422082847,25.0,True,2021-12-31
GRINDROD (SOUTH AFRICA),106655803.55555555,469.0,90,0.6666666666666666,239975558.0,239975558.0,47995111.6,20.0,0,8,342879000.0,3919550600.0,2021-12-31,SOUTH AFRICA,HIGH,106655803.55555555,0.6801477095368746,26.0,True,2021-12-31
SONATEL SENEGAL (SENEGAL),106403565.10666665,13975.0,90,0.7333333333333333,197857869.0,197857869.0,39571573.800000004,22.0,0,8,81728000.0,2409250163.9999866,2021-12-31,SENEGAL,LOW,106403565.10666665,5.0,27.0,True,2021-12-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),106153926.12148148,51.86,90,0.6666666666666666,238846333.77333334,238846333.77333334,47769266.75466667,20.0,0,8,206365400.0,1266399893.9999995,2021-12-31,SOUTH AFRICA,HIGH,106153926.12148148,0.6769472199631786,28.0,True,2021-12-31
BID CORP (SOUTH AFRICA),105628617.50074074,326.43,90,0.6666666666666666,237664389.37666667,237664389.37666667,47532877.87533334,20.0,0,7,230836469.04999998,1080304481.0000038,2021-12-31,SOUTH AFRICA,HIGH,105628617.50074074,0.673597308910184,29.0,True,2021-12-31
BID CORPORATION (SOUTH AFRICA),105628617.50074074,326.43,90,0.6666666666666666,237664389.37666667,237664389.37666667,47532877.87533334,20.0,0,7,230836469.04999998,1080304481.0000038,2021-12-31,SOUTH AFRICA,HIGH,105628617.50074074,0.673597308910184,30.0,True,2021-12-31
