Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
CAPITEC BANK (SOUTH AFRICA),OK,28276970.486675058,110.9077246291681,81,81,28276970.486675058,28276970.486675058,5655394.097335012,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,28276970.486675058,11.0,True,2024-04-30
MTN GROUP (SOUTH AFRICA),OK,27788098.16057203,4.960654505813184,81,81,27788098.16057203,27788098.16057203,5557619.632114407,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,27788098.16057203,12.0,True,2024-04-30
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,27422588.14310453,22.36845586795578,81,81,27422588.14310453,27422588.14310453,5484517.628620907,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,27422588.14310453,13.0,True,2024-04-30
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),OK,23430609.85458244,30.54131144591384,81,81,23430609.85458244,23430609.85458244,4686121.970916488,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,23430609.85458244,14.0,True,2024-04-30
ABSA (SOUTH AFRICA),OK,22459288.417445745,7.838934840474792,81,81,22459288.417445745,22459288.417445745,4491857.683489149,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,22459288.417445745,15.0,True,2024-04-30
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),OK,21631580.382884733,72.5359284825167,81,81,21631580.382884733,21631580.382884733,4326316.076576947,30,,,,,2024-04-30,2024-03-31,2024-04-30,ZIMBABWE,LOW,21631580.382884733,16.0,True,2024-04-30
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,20673424.257522997,4.144109818116391,81,81,20673424.257522997,20673424.257522997,4134684.8515045997,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,20673424.257522997,17.0,True,2024-04-30
BHP (SOUTH AFRICA),OK,19903139.007849395,28.86853260093032,81,81,19903139.007849395,19903139.007849395,3980627.801569879,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,19903139.007849395,18.0,True,2024-04-30
BID CORPORATION (SOUTH AFRICA),OK,19817108.502336968,24.43865860176645,81,81,19817108.502336968,19817108.502336968,3963421.7004673937,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,19817108.502336968,19.0,True,2024-04-30
BID CORP (SOUTH AFRICA),OK,19817108.502336968,24.43865860176645,81,81,19817108.502336968,19817108.502336968,3963421.7004673937,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,19817108.502336968,20.0,True,2024-04-30
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,19426209.591964018,13.09434980710918,81,81,19426209.591964018,19426209.591964018,3885241.9183928035,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,19426209.591964018,21.0,True,2024-04-30
GLENCORE (SOUTH AFRICA),OK,17470187.049695916,5.535358025475348,81,81,17470187.049695916,17470187.049695916,3494037.4099391834,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,17470187.049695916,22.0,True,2024-04-30
SANLAM (SOUTH AFRICA),OK,16385873.56440928,3.672069726460176,81,81,16385873.56440928,16385873.56440928,3277174.712881856,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,16385873.56440928,23.0,True,2024-04-30
SIBANYE STILLWATER (SOUTH AFRICA),OK,15761359.700911421,1.147819460540729,81,81,15761359.700911421,15761359.700911421,3152271.9401822845,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,15761359.700911421,24.0,True,2024-04-30
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,15593103.877874168,8.361777453206114,81,81,15593103.877874168,15593103.877874168,3118620.7755748336,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,15593103.877874168,25.0,True,2024-04-30
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,15580882.931741001,1.627912976653046,85,85,15580882.931741001,15580882.931741001,3116176.5863482,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,15580882.931741001,26.0,True,2024-04-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,14334257.154424567,1.300554014863112,85,85,14334257.154424567,14334257.154424567,2866851.4308849135,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,14334257.154424567,27.0,True,2024-04-30
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,13411214.348702045,11.60943445151799,81,81,13411214.348702045,13411214.348702045,2682242.8697404093,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,13411214.348702045,28.0,True,2024-04-30
MONDI (SOUTH AFRICA),OK,12778017.640965695,17.67081024729186,81,81,12778017.640965695,12778017.640965695,2555603.528193139,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,12778017.640965695,29.0,True,2024-04-30
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,11154774.597526269,24.76622902411532,81,81,11154774.597526269,11154774.597526269,2230954.919505254,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,11154774.597526269,30.0,True,2024-04-30
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,10937317.40099041,6.383654288844084,81,81,10937317.40099041,10937317.40099041,2187463.480198082,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,10937317.40099041,31.0,True,2024-04-30
MR PRICE (SOUTH AFRICA),OK,10291298.816866914,9.19790227923394,81,81,10291298.816866914,10291298.816866914,2058259.7633733829,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,10291298.816866914,32.0,True,2024-04-30
BIDVEST (SOUTH AFRICA),OK,10151403.819180263,12.83345769367138,81,81,10151403.819180263,10151403.819180263,2030280.7638360527,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,10151403.819180263,33.0,True,2024-04-30
CLICKS (SOUTH AFRICA),OK,9931525.939267468,15.6699317870316,81,81,9931525.939267468,9931525.939267468,1986305.1878534937,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,9931525.939267468,34.0,True,2024-04-30
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,9918493.046081765,5.976175734387486,81,81,9918493.046081765,9918493.046081765,1983698.609216353,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,9918493.046081765,35.0,True,2024-04-30
REMGRO (SOUTH AFRICA),OK,9708205.504986426,6.461974842168209,81,81,9708205.504986426,9708205.504986426,1941641.1009972852,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,9708205.504986426,36.0,True,2024-04-30
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,9675993.644580878,3.133351325892881,81,81,9675993.644580878,9675993.644580878,1935198.7289161757,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,9675993.644580878,37.0,True,2024-04-30
KUMBA IRON ORE (SOUTH AFRICA),OK,9611884.272113204,24.46300147644827,81,81,9611884.272113204,9611884.272113204,1922376.854422641,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,9611884.272113204,38.0,True,2024-04-30
OLD MUTUAL (SOUTH AFRICA),OK,7547753.156810232,0.6218016902422117,81,81,7547753.156810232,7547753.156810232,1509550.6313620466,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,7547753.156810232,39.0,True,2024-04-30
EXXARO RESOURCES (SOUTH AFRICA),OK,7187920.936974262,8.67717643821408,81,81,7187920.936974262,7187920.936974262,1437584.1873948525,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,7187920.936974262,40.0,True,2024-04-30
EL SEWEDY ELECTRIC (EGYPT),OK,6739500.974579809,0.6661374222469598,85,85,6739500.974579809,6739500.974579809,1347900.194915962,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,6739500.974579809,41.0,True,2024-04-30
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,6734675.12296154,0.5958712367767918,81,81,6734675.12296154,6734675.12296154,1346935.024592308,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,6734675.12296154,42.0,True,2024-04-30
VODACOM (SOUTH AFRICA),OK,6678931.245660152,5.215196304116592,81,81,6678931.245660152,6678931.245660152,1335786.2491320306,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,6678931.245660152,43.0,True,2024-04-30
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,6573478.828896774,0.06893993639762186,85,85,6573478.828896774,6573478.828896774,1314695.7657793548,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,6573478.828896774,44.0,True,2024-04-30
REINET INVEST (SOUTH AFRICA),OK,6442048.278783055,24.24920753359052,81,81,6442048.278783055,6442048.278783055,1288409.6557566111,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,6442048.278783055,45.0,True,2024-04-30
EFG HOLDING EGYPT (EGYPT),OK,6002297.714846439,0.3669042627296747,85,85,6002297.714846439,6002297.714846439,1200459.5429692878,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,6002297.714846439,46.0,True,2024-04-30
INVESTEC (SOUTH AFRICA),OK,5748782.203500488,6.682648293088212,81,81,5748782.203500488,5748782.203500488,1149756.4407000977,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,5748782.203500488,47.0,True,2024-04-30
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,5091029.431162321,0.1492993714623345,85,85,5091029.431162321,5091029.431162321,1018205.8862324642,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,5091029.431162321,48.0,True,2024-04-30
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,4940884.007165505,0.06957435299023802,85,85,4940884.007165505,4940884.007165505,988176.801433101,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,4940884.007165505,49.0,True,2024-04-30
FOSCHINI (SOUTH AFRICA),OK,4823044.297039044,5.268115596903163,81,81,4823044.297039044,4823044.297039044,964608.8594078089,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,4823044.297039044,50.0,True,2024-04-30
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,4686995.774753612,0.1034099045964328,85,85,4686995.774753612,4686995.774753612,937399.1549507224,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,4686995.774753612,51.0,True,2024-04-30
OUTSURANCE (SOUTH AFRICA),OK,4316495.14070403,2.208322087983616,81,81,4316495.14070403,4316495.14070403,863299.0281408061,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,4316495.14070403,52.0,True,2024-04-30
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,4311375.832099677,8.70416527753523,81,81,4311375.832099677,4311375.832099677,862275.1664199354,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,4311375.832099677,53.0,True,2024-04-30
TRUWORTHS INT (SOUTH AFRICA),OK,4137111.445554545,4.03932961839898,81,81,4137111.445554545,4137111.445554545,827422.2891109091,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,4137111.445554545,54.0,True,2024-04-30
AVI (SOUTH AFRICA),OK,4036479.277179546,4.713521408499897,81,81,4036479.277179546,4036479.277179546,807295.8554359092,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,4036479.277179546,55.0,True,2024-04-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,3998394.15401047,0.1922282275626941,85,85,3998394.15401047,3998394.15401047,799678.8308020941,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,3998394.15401047,56.0,True,2024-04-30
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,3954935.00780374,0.9985870548825987,83,83,3954935.00780374,3954935.00780374,790987.0015607481,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,3954935.00780374,57.0,True,2024-04-30
SPAR (SOUTH AFRICA),OK,3857546.3359253476,4.680182254044357,81,81,3857546.3359253476,3857546.3359253476,771509.2671850696,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,3857546.3359253476,58.0,True,2024-04-30
LIFE HEALTHCARE (SOUTH AFRICA),OK,3067932.969881996,0.5905793074981346,81,81,3067932.969881996,3067932.969881996,613586.5939763993,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,3067932.969881996,59.0,True,2024-04-30
TIGER BRANDS (SOUTH AFRICA),OK,2978252.5034334166,10.61508094005832,81,81,2978252.5034334166,2978252.5034334166,595650.5006866833,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,2978252.5034334166,60.0,True,2024-04-30
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,2963070.2789734146,1.300554014863112,85,85,2963070.2789734146,2963070.2789734146,592614.0557946829,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,2963070.2789734146,61.0,True,2024-04-30
HULAMIN LIMITED (SOUTH AFRICA),OK,2796933.052364206,15.76994925039822,78,78,2796933.052364206,2796933.052364206,559386.6104728412,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,2796933.052364206,62.0,True,2024-04-30
THUNGELA RESOURSES (SOUTH AFRICA),OK,2759200.993171048,6.449803404827298,83,83,2759200.993171048,2759200.993171048,551840.1986342096,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,2759200.993171048,63.0,True,2024-04-30
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,2701119.4332642625,0.564207823033298,85,85,2701119.4332642625,2701119.4332642625,540223.8866528525,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,2701119.4332642625,64.0,True,2024-04-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,2339019.729779055,50.38690476190476,87,87,2339019.729779055,2339019.729779055,467803.945955811,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,2339019.729779055,65.0,True,2024-04-30
EGYPT ALUMINIUM (EGYPT),OK,2018732.1491143962,1.925031414194945,85,85,2018732.1491143962,2018732.1491143962,403746.42982287926,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,2018732.1491143962,66.0,True,2024-04-30
GB AUTO EGYPT (EGYPT),OK,1911449.5993153343,0.243193027169525,85,85,1911449.5993153343,1911449.5993153343,382289.91986306687,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,1911449.5993153343,67.0,True,2024-04-30
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),OK,1809222.065636111,0.7014532792359256,85,85,1809222.065636111,1809222.065636111,361844.4131272222,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,1809222.065636111,68.0,True,2024-04-30
QUILTER (SOUTH AFRICA),OK,1694818.2659830733,1.349971158985432,81,81,1694818.2659830733,1694818.2659830733,338963.6531966147,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,1694818.2659830733,69.0,True,2024-04-30
TELECOM EGYPT (EGYPT),OK,1692389.8546542646,0.7517836622501403,85,85,1692389.8546542646,1692389.8546542646,338477.9709308529,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,1692389.8546542646,70.0,True,2024-04-30
SAFARICOM KENYA (KENYA),OK,1475792.251255192,0.1349809885931559,84,84,1475792.251255192,1475792.251255192,295158.4502510384,30,,,,,2024-04-30,2024-03-31,2024-04-30,KENYA,MID,1475792.251255192,71.0,True,2024-04-30
MAROC TELECOM MOROCCO (MOROCCO),OK,1444946.6810199416,10.00992063492064,87,87,1444946.6810199416,1444946.6810199416,288989.33620398835,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,1444946.6810199416,72.0,True,2024-04-30
CORONATION (NAMIBIA),OK,1320824.3291012256,1.538135593220339,81,81,1320824.3291012256,1320824.3291012256,264164.8658202451,30,,,,,2024-04-30,2024-03-31,2024-04-30,NAMIBIA,LOW,1320824.3291012256,73.0,True,2024-04-30
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,1297808.47578011,0.1550091207958798,85,85,1297808.47578011,1297808.47578011,259561.69515602203,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,1297808.47578011,74.0,True,2024-04-30
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1223805.6396448477,29.35515873015873,87,87,1223805.6396448477,1223805.6396448477,244761.12792896957,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,1223805.6396448477,75.0,True,2024-04-30
EASTERN TOBACCO EGYPT (EGYPT),OK,1207319.2224691,0.5362934929581873,85,85,1207319.2224691,1207319.2224691,241463.84449382,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,1207319.2224691,76.0,True,2024-04-30
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1174696.9173742537,0.008458887901548697,85,85,1174696.9173742537,1174696.9173742537,234939.38347485077,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,1174696.9173742537,77.0,True,2024-04-30
IBNSINA PHARMA (EGYPT),OK,1123096.579336517,0.05054185521175346,85,85,1123096.579336517,1123096.579336517,224619.3158673034,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,1123096.579336517,78.0,True,2024-04-30
INNSCOR AFRICA (ZIMBABWE),OK,1002206.4053244626,5.205386443363133,81,81,1002206.4053244626,1002206.4053244626,200441.28106489254,30,,,,,2024-04-30,2024-03-31,2024-04-30,ZIMBABWE,LOW,1002206.4053244626,79.0,True,2024-04-30
COSUMAR MOROCCO (MOROCCO),OK,890611.0861062956,19.89087301587302,86,86,890611.0861062956,890611.0861062956,178122.21722125914,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,890611.0861062956,80.0,True,2024-04-30
SIMBISA BRANDS (ZIMBABWE),OK,875424.083101236,3.960620119950209,81,81,875424.083101236,875424.083101236,175084.8166202472,30,,,,,2024-04-30,2024-03-31,2024-04-30,ZIMBABWE,LOW,875424.083101236,81.0,True,2024-04-30
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,859920.947873795,0.3585551330798479,84,84,859920.947873795,859920.947873795,171984.18957475902,30,,,,,2024-04-30,2024-03-31,2024-04-30,KENYA,MID,859920.947873795,82.0,True,2024-04-30
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,836231.9656132308,0.03768817165705918,84,84,836231.9656132308,836231.9656132308,167246.39312264617,30,,,,,2024-04-30,2024-03-31,2024-04-30,NIGERIA,MID,836231.9656132308,83.0,True,2024-04-30
MTN GHANA (GHANA),OK,830307.2079147208,0.1201520912547529,82,82,830307.2079147208,830307.2079147208,166061.44158294416,30,,,,,2024-04-30,2024-03-31,2024-04-30,GHANA,LOW,830307.2079147208,84.0,True,2024-04-30
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),OK,749963.0615661057,0.8353151802779337,85,85,749963.0615661057,749963.0615661057,149992.61231322115,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,749963.0615661057,85.0,True,2024-04-30
RAYA HOLDING EGYPT (EGYPT),OK,732796.1720896068,0.08966421175641617,85,85,732796.1720896068,732796.1720896068,146559.23441792137,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,732796.1720896068,86.0,True,2024-04-30
SANTAM (SOUTH AFRICA),OK,702277.693600186,15.76359893526383,81,81,702277.693600186,702277.693600186,140455.5387200372,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,702277.693600186,87.0,True,2024-04-30
NINETY ONE (SOUTH AFRICA),OK,583902.9291021326,2.134764271010282,81,81,583902.9291021326,583902.9291021326,116780.58582042652,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,583902.9291021326,88.0,True,2024-04-30
ZENITH BANK NIGERIA (NIGERIA),OK,551439.929470688,0.03194521216645968,84,84,551439.929470688,551439.929470688,110287.9858941376,30,,,,,2024-04-30,2024-03-31,2024-04-30,NIGERIA,MID,551439.929470688,89.0,True,2024-04-30
KCB GROUP KENYA (KENYA),OK,546012.3314643276,0.2285171102661597,84,84,546012.3314643276,546012.3314643276,109202.46629286553,30,,,,,2024-04-30,2024-03-31,2024-04-30,KENYA,MID,546012.3314643276,90.0,True,2024-04-30
TRANSCORP PLC NIGERIA (NIGERIA),OK,537347.2228270822,0.0101937530958141,84,84,537347.2228270822,537347.2228270822,107469.44456541643,30,,,,,2024-04-30,2024-03-31,2024-04-30,NIGERIA,MID,537347.2228270822,91.0,True,2024-04-30
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,527209.7230441304,0.353158569889658,85,85,527209.7230441304,527209.7230441304,105441.94460882607,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,527209.7230441304,92.0,True,2024-04-30
FIRST HOLDCO NIGERIA (NIGERIA),OK,521354.0392817941,0.0255202762363515,84,84,521354.0392817941,521354.0392817941,104270.80785635882,30,,,,,2024-04-30,2024-03-31,2024-04-30,NIGERIA,MID,521354.0392817941,93.0,True,2024-04-30
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,502361.8711594774,0.02010035821709823,84,84,502361.8711594774,502361.8711594774,100472.37423189549,30,,,,,2024-04-30,2024-03-31,2024-04-30,NIGERIA,MID,502361.8711594774,94.0,True,2024-04-30
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,494735.5423035511,193.452380952381,82,82,494735.5423035511,494735.5423035511,98947.10846071022,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,494735.5423035511,95.0,True,2024-04-30
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,463390.7969731026,8.25445740699978,79,79,463390.7969731026,463390.7969731026,92678.15939462052,30,,,,,2024-04-30,2024-03-31,2024-04-30,MAURITIUS,LOW,463390.7969731026,96.0,True,2024-04-30
MARSA MAROC MOROCCO (MOROCCO),OK,458322.1454834764,27.77777777777778,87,87,458322.1454834764,458322.1454834764,91664.42909669528,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,458322.1454834764,97.0,True,2024-04-30
TSOGO SUN GAMING (SOUTH AFRICA),OK,441906.9068692733,0.5757619055178947,81,81,441906.9068692733,441906.9068692733,88381.38137385466,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,441906.9068692733,98.0,True,2024-04-30
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,431784.651730183,7.191731889695027,81,81,431784.651730183,431784.651730183,86356.9303460366,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,431784.651730183,99.0,True,2024-04-30
TAQA MOROCCO (MOROCCO),OK,430635.021947446,119.1468253968254,85,85,430635.021947446,430635.021947446,86127.0043894892,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,430635.021947446,100.0,True,2024-04-30
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,368256.1971554558,167.6587301587302,83,83,368256.1971554558,368256.1971554558,73651.23943109116,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,368256.1971554558,101.0,True,2024-04-30
EDITA FOOD INDUSTRIES COMPANY (EGYPT),OK,359653.5932054723,0.651757312814327,85,85,359653.5932054723,359653.5932054723,71930.71864109446,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,359653.5932054723,102.0,True,2024-04-30
MTN NIGERIA (NIGERIA),OK,359170.8312315706,0.1665458252273853,84,84,359170.8312315706,359170.8312315706,71834.16624631413,30,,,,,2024-04-30,2024-03-31,2024-04-30,NIGERIA,MID,359170.8312315706,103.0,True,2024-04-30
