Date,AM100,AM200,AM300,Year
2019-12-03,1564.5797036399442,1103.696126270669,619.8889344663367,2019
2019-12-04,1599.7306192643846,1120.5615241377684,629.0957212353397,2019
2019-12-05,1595.2842810363077,1118.3992365515965,627.6166579209151,2019
2019-12-06,1594.8596855368764,1120.902967050635,630.008980139301,2019
2019-12-07,1586.7462774703008,1114.8812191036536,626.4478191916588,2019
2019-12-08,1555.489158619227,1097.585510221942,617.220827869552,2019
2019-12-09,1551.4106885245712,1095.0016209096707,616.5698854881739,2019
2019-12-10,1556.0920180021808,1091.8317964927635,615.7723127800153,2019
2019-12-11,1555.286159535985,1096.1974705296643,615.87344172743,2019
2019-12-12,1552.4601723802143,1093.712906404454,613.5256753126631,2019
2019-12-13,1555.5689022149054,1092.941438069188,614.9875510659843,2019
2019-12-15,1557.8068352536516,1094.5019956392628,615.8768691472324,2019
2019-12-16,1557.641846146414,1094.373030627041,615.4001290877688,2019
2019-12-17,1577.3877247889054,1112.882748297248,622.2172667819239,2019
2019-12-18,1580.5339149519425,1116.3867652648462,624.8175901133393,2019
2019-12-19,1582.612318353231,1123.1498169670897,625.1449884520785,2019
2019-12-20,1571.8671309968906,1114.0684174695016,623.2521484998223,2019
2019-12-22,1573.2726890497147,1115.024406203714,623.763499076915,2019
2019-12-23,1573.9035673838994,1115.8548487214453,624.200894356326,2019
2019-12-24,1514.9154534699476,1074.2787212014082,601.2252604339591,2019
2019-12-25,1514.7545791320304,1074.822543836587,601.6808056923442,2019
2019-12-26,1515.5083620337746,1073.6818108766834,601.0728718012989,2019
2019-12-27,1524.0808396262896,1080.0076159218106,604.6603782783596,2019
2019-12-29,1521.7045758340812,1078.5166636303536,603.891728142168,2019
2019-12-30,1582.79750243991,1121.2757491635737,629.0146873837546,2019
2019-12-31,1535.665818695472,1088.3219399315303,609.3691884545947,2019
2020-01-02,1529.8963119728396,1086.3220887663172,609.3894518039829,2020
2020-01-03,1544.526893165615,1093.0716151927152,611.6662757181268,2020
2020-01-04,1465.4794304502443,1043.9257185669796,584.8587843476471,2020
2020-01-05,1447.4792158836965,1031.073675798012,577.3884615690548,2020
2020-01-06,1497.029020404766,1055.350319223263,589.5174455885676,2020
2020-01-07,1519.7360583867817,1070.5792846691882,598.8303660977853,2020
2020-01-08,1535.4479659885458,1080.4594612465696,604.8760989295414,2020
2020-01-09,1567.6974754316996,1098.3921650567754,614.7459269573432,2020
2020-01-10,1554.7165489089953,1092.5147328397936,611.0967333458926,2020
2020-01-12,1590.953803017017,1116.6587278087495,624.5874076661424,2020
2020-01-13,1600.3998754665377,1126.6318184315755,628.755979849663,2020
2020-01-14,1607.4363964894044,1129.9550834070226,630.5406829489286,2020
2020-01-15,1609.2073737620335,1130.0328172167287,630.6743820283149,2020
2020-01-16,1618.746419914583,1135.7618117858676,635.342083024016,2020
2020-01-17,1627.9070039216658,1139.933144468733,638.6874227789624,2020
2020-01-19,1629.280978827224,1140.8256497930456,639.2321713179549,2020
2020-01-20,1621.1600833986358,1133.9576437811177,635.5089320276774,2020
2020-01-21,1606.5746029429777,1126.089838504521,631.630590105971,2020
2020-01-22,1618.9936978435658,1133.1078223223838,637.1715783796571,2020
2020-01-23,1611.8089235246698,1127.9162322193122,635.0131800246467,2020
2020-01-24,1616.6408904340212,1130.5291046925406,640.1125281490414,2020
2020-01-26,1615.3336458558863,1129.668881587076,639.6818508917503,2020
2020-01-27,1602.6014178057926,1117.7569619964536,632.8529008274295,2020
2020-01-28,1605.3012813894384,1123.7473327522507,642.7301100410682,2020
2020-01-29,1668.1369520276692,1155.514774634514,652.6106064225816,2020
2020-01-30,1707.917495495156,1177.5551421100931,667.1224357159315,2020
2020-01-31,1775.7504243207904,1226.4456576820685,690.5125494774047,2020
2020-02-01,1775.7504243207904,1226.4456576820685,690.5125494774047,2020
2020-02-03,1708.6125847600204,1155.550623912136,665.0950828267677,2020
2020-02-04,1633.074075750322,1115.2514967132092,639.7650759230296,2020
2020-02-05,1621.8596153085182,1116.90057543049,640.8658148218751,2020
2020-02-06,1684.595905097019,1161.3563519627776,663.9913874347452,2020
2020-02-07,1710.0910911278304,1202.6662390271715,675.2674199073173,2020
2020-02-09,1718.503839395188,1208.1130022314237,678.326991622321,2020
2020-02-10,1733.0676477353416,1205.9744916543928,679.1315960023239,2020
2020-02-11,1742.354997274665,1222.420277226364,686.3700781510933,2020
2020-02-12,1812.663394536142,1268.254704764639,714.1850081487696,2020
2020-02-13,1896.7345290302744,1344.0355977136394,741.3594215664634,2020
2020-02-14,1998.847816131924,1416.1875705209752,781.447516157709,2020
2020-02-16,1995.5960548815724,1413.7599458424438,779.8002292436956,2020
2020-02-17,2010.7148549898895,1414.0135419500907,783.3234296700429,2020
2020-02-18,1985.9143299348457,1398.1909264351636,776.8288728367244,2020
2020-02-19,1969.7553472326808,1384.710502341588,776.1428067977921,2020
2020-02-20,1936.0073408862672,1356.0759785103437,768.6482227076741,2020
2020-02-21,1950.9278170069365,1365.2816146024131,773.2732171173809,2020
2020-02-23,1950.1672340050443,1364.8518585948443,772.8938853226563,2020
2020-02-24,1907.3245510882,1334.3041814895123,755.3989212362145,2020
2020-02-25,1890.99184624188,1320.750315225043,749.9417748532885,2020
2020-02-26,1878.4208433819745,1306.2575508688342,746.2918158683175,2020
2020-02-27,1848.7026825044625,1277.0281172430907,733.6652227866406,2020
2020-02-28,1795.1948910835797,1230.1822334041208,714.4002935239732,2020
2020-03-01,1835.669103261033,1256.8812608955684,729.9827208558909,2020
2020-03-02,1826.604001686926,1246.5797946235434,725.8337909225987,2020
2020-03-03,1796.169373725916,1218.7341847165858,714.389253630445,2020
2020-03-04,1714.2755711258037,1154.6728833393731,684.3827427367434,2020
2020-03-05,1720.471611486361,1152.0666777601618,686.2592810983962,2020
2020-03-06,1782.8713070564052,1197.147393625763,710.2205678307575,2020
2020-03-07,1780.9731834556746,1195.4758505804314,709.8162567907276,2020
2020-03-08,1761.6810634322674,1181.5179123873288,701.8041212545062,2020
2020-03-09,1711.372805924091,1158.4824576837348,683.614075605351,2020
2020-03-10,1738.9623161874922,1181.9167201608273,693.9776807547458,2020
2020-03-11,1760.6372023223814,1206.557828721337,701.0759640104108,2020
2020-03-12,1775.6399310468223,1221.4539377586011,705.0342165507388,2020
2020-03-13,1755.7228191202175,1200.1232755507078,692.6684802609288,2020
2020-03-15,1725.3836507616572,1179.1158893314432,681.0168379715843,2020
2020-03-16,1594.6549746806102,1076.4407461516998,629.3317598248703,2020
2020-03-17,1565.5825633828426,1057.020739779928,617.5164165098868,2020
2020-03-18,1406.137714408695,948.0148487642092,554.8953140587715,2020
2020-03-19,1402.4277524057172,945.2511406942676,551.5260061870581,2020
2020-03-20,1434.5150205435004,974.9737102357892,564.2122624804678,2020
2020-03-22,1453.3899383863811,987.6122467470896,571.0498621118088,2020
2020-03-23,1433.459472516071,986.6885218592008,567.4041602165365,2020
2020-03-24,1458.7345652930032,1004.3134890749128,577.2438349739568,2020
2020-03-25,1481.478520787433,1020.894346943858,587.5589561187962,2020
2020-03-26,1494.652932560797,1023.2961680886884,591.4758773743914,2020
2020-03-27,1471.7998831089585,1005.18709253984,580.3025726419504,2020
2020-03-29,1469.7136094282262,1004.0376000342844,579.9579368673263,2020
2020-03-30,1446.2900882062245,986.9529930203972,570.3617559108708,2020
2020-03-31,1458.2578935044894,996.5616488389264,574.6369628770431,2020
2020-04-01,1453.7830819691942,989.9475843800157,570.182816206671,2020
2020-04-02,1513.6237952572285,1030.3348588415204,592.1702407541585,2020
2020-04-03,1480.9012413123792,1009.2324427085172,579.1879390953626,2020
2020-04-05,1430.7673925641782,975.2838848926974,560.2149941246862,2020
2020-04-06,1476.0108745694367,1001.1798524434224,576.2151096752615,2020
2020-04-07,1511.3661658592391,1022.1013352683784,586.8890382310991,2020
2020-04-08,1541.8158371972086,1036.4719084448154,594.906220974348,2020
2020-04-09,1555.251413903167,1046.0849888037285,599.6481282755963,2020
2020-04-10,1557.585057540471,1047.5523575529062,600.6184566385075,2020
2020-04-11,1560.4873092783175,1049.8054193588907,602.1627145609442,2020
2020-04-12,1602.8614708918817,1077.3892199041936,617.7904170278478,2020
2020-04-13,1606.0864425521825,1080.5213513089732,619.8776008995997,2020
2020-04-14,1567.4368482705274,1055.6841187170426,605.7668113803912,2020
2020-04-15,1543.7718831797,1035.9823181292204,594.9452356982523,2020
2020-04-16,1521.4106714142326,1023.3374320444852,588.5783880301872,2020
2020-04-17,1527.17249470695,1027.1966236479218,591.0021541424665,2020
2020-04-20,1527.6448153595466,1023.1509247660332,589.9108780267236,2020
2020-04-21,1494.0876109467415,998.5239767063492,577.847525651134,2020
