Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),6474365753.333333,907.0,90,0.7,13212991333.333334,13212991333.333334,2642598266.666667,21.0,0,5,11580800000.0,60899525000.0,2019-05-31,SOUTH AFRICA,HIGH,6474365753.333333,5.0,1.0,True,2019-05-31
NASPERS (SOUTH AFRICA),1231113210.6,446.32,90,0.7,2512475940.0,2512475940.0,502495188.0,21.0,0,5,1836783000.0,7198896800.0,2019-05-31,SOUTH AFRICA,HIGH,1231113210.6,5.0,2.0,True,2019-05-31
BLUE LABEL TELECOMS (SOUTH AFRICA),378851939.75999993,378.0,90,0.7,773167224.0,773167224.0,154633444.8,21.0,0,5,1388400000.0,12554925000.0,2019-05-31,SOUTH AFRICA,HIGH,378851939.75999993,2.6095421666254373,3.0,True,2019-05-31
STANDARD BANK GROUP (SOUTH AFRICA),309107045.07269996,198.75,90,0.7,630830704.23,630830704.23,126166140.84600002,21.0,0,5,595873800.0,2062602500.0,2019-05-31,SOUTH AFRICA,HIGH,309107045.07269996,2.1291374900421345,4.0,True,2019-05-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),303002520.1261333,31.6,90,0.7,618372490.0533334,618372490.0533334,123674498.01066668,21.0,0,4,423933143.8,3390604013.657021,2019-05-31,NIGERIA,MID,303002520.1261333,5.0,5.0,True,2019-05-31
FIRSTRAND (SOUTH AFRICA),299979125.3666666,65.54,90,0.7,612202296.6666666,612202296.6666666,122440459.33333333,21.0,0,5,579602400.0,2355430700.0,2019-05-31,SOUTH AFRICA,HIGH,299979125.3666666,2.066264138036718,6.0,True,2019-05-31
ANGLO AMERICAN (SOUTH AFRICA),273921655.3278333,337.21,90,0.7,559023786.3833333,559023786.3833333,111804757.27666667,21.0,0,5,490428600.0,2109708150.0,2019-05-31,SOUTH AFRICA,HIGH,273921655.3278333,1.8867795962260283,7.0,True,2019-05-31
MTN GROUP (SOUTH AFRICA),259705654.59999996,102.64,90,0.7,530011540.0,530011540.0,106002308.0,21.0,0,5,643624800.0,2836466900.0,2019-05-31,SOUTH AFRICA,HIGH,259705654.59999996,1.7888594077651752,8.0,True,2019-05-31
ZENITH BANK NIGERIA (NIGERIA),207874799.53566664,20.1,90,0.7,424234284.76666665,424234284.76666665,84846856.95333333,21.0,0,4,357771555.0,3882756726.4630213,2019-05-31,NIGERIA,MID,207874799.53566664,5.0,9.0,True,2019-05-31
ABSA (SOUTH AFRICA),205091197.3469333,169.0,90,0.7,418553463.97333336,418553463.97333336,83710692.79466668,21.0,0,5,370426800.00000006,2911511250.0,2019-05-31,SOUTH AFRICA,HIGH,205091197.3469333,1.4126735838268722,10.0,True,2019-05-31
PPC (SOUTH AFRICA),192278719.98999998,479.0,90,0.7,392405551.0,392405551.0,78481110.2,21.0,0,5,1409950000.0,10701787500.0,2019-05-31,SOUTH AFRICA,HIGH,192278719.98999998,1.3244209014121227,11.0,True,2019-05-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),166488045.99069998,507.02,90,0.7,339771522.43,339771522.43,67954304.486,21.0,0,5,494577600.0,2341323100.0,2019-05-31,SOUTH AFRICA,HIGH,166488045.99069998,1.1467740577678776,12.0,True,2019-05-31
SANLAM (SOUTH AFRICA),150572939.5333333,76.16,90,0.7,307291713.3333333,307291713.3333333,61458342.666666664,21.0,0,5,328370400.0,1477695900.0,2019-05-31,SOUTH AFRICA,HIGH,150572939.5333333,1.037150384168263,13.0,True,2019-05-31
MR PRICE (SOUTH AFRICA),150521237.8252333,197.15,90,0.7,307186199.6433333,307186199.6433333,61437239.928666666,21.0,0,5,240513714.7,1118945000.0,2019-05-31,SOUTH AFRICA,HIGH,150521237.8252333,1.0367942614374173,14.0,True,2019-05-31
GRINDROD (SOUTH AFRICA),146153390.24999997,676.0,90,0.7,298272225.0,298272225.0,59654445.0,21.0,0,5,507608640.0,4422562500.0,2019-05-31,SOUTH AFRICA,HIGH,146153390.24999997,1.0067084119834468,15.0,True,2019-05-31
DANGOTE CEMENT NIGERIA (NIGERIA),145433452.32243332,199.5,90,0.7,296802963.92333335,296802963.92333335,59360592.78466667,21.0,0,4,61289499.29,2685704481.390018,2019-05-31,NIGERIA,MID,145433452.32243332,5.0,16.0,True,2019-05-31
CAPITEC BANK (SOUTH AFRICA),145179466.57666665,1309.94,90,0.7,296284625.6666667,296284625.6666667,59256925.13333334,21.0,0,5,143656527.20000002,1021800575.0,2019-05-31,SOUTH AFRICA,HIGH,145179466.57666665,1.0,17.0,True,2019-05-31
OLD MUTUAL (SOUTH AFRICA),136137581.99999997,18.0,90,0.7,277831800.0,277831800.0,55566360.0,21.0,0,5,170719450.0,978286281.9999998,2019-05-31,SOUTH AFRICA,HIGH,136137581.99999997,0.9377192602378669,18.0,True,2019-05-31
FOSCHINI (SOUTH AFRICA),123464439.60083333,154.27,90,0.7,251968244.08333334,251968244.08333334,50393648.81666667,21.0,0,5,190485000.0,801519600.0,2019-05-31,SOUTH AFRICA,HIGH,123464439.60083333,0.8504263206920794,19.0,True,2019-05-31
BIDVEST (SOUTH AFRICA),118549135.8865333,207.1,90,0.7,241937012.01333332,241937012.01333332,48387402.402666666,21.0,0,5,193961400.0,1023520400.0,2019-05-31,SOUTH AFRICA,HIGH,118549135.8865333,0.8165695788937869,20.0,True,2019-05-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),114979494.22796667,194.68,90,0.7,234652029.0366667,234652029.0366667,46930405.80733334,21.0,0,5,218488500.0,901537600.0000001,2019-05-31,SOUTH AFRICA,HIGH,114979494.22796667,0.791981792874601,21.0,True,2019-05-31
SHOPRITE HOLDINGS (SOUTH AFRICA),110379651.98446666,172.0,90,0.7,225264595.8866667,225264595.8866667,45052919.17733334,21.0,0,5,292095600.0,1688800000.0,2019-05-31,SOUTH AFRICA,HIGH,110379651.98446666,0.7602979580185821,22.0,True,2019-05-31
VODACOM (SOUTH AFRICA),110060202.16846664,118.24,90,0.7,224612657.48666665,224612657.48666665,44922531.49733333,21.0,0,5,235844400.0,1546382875.0,2019-05-31,SOUTH AFRICA,HIGH,110060202.16846664,0.7580975792492379,23.0,True,2019-05-31
SAFARICOM KENYA (KENYA),109968113.06962961,27.45,90,0.7333333333333333,204486160.66666666,204486160.66666666,40897232.13333333,22.0,0,4,182846685.0,1252529024.999998,2019-05-31,KENYA,MID,109968113.06962961,5.0,24.0,True,2019-05-31
