Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),6984758342.222221,1012.0,90,0.7333333333333333,12988187000.0,12988187000.0,2597637400.0,22.0,0,3,11270550000.0,63760636500.000046,2017-11-30,SOUTH AFRICA,HIGH,6984758342.222221,5.0,1.0,True,2017-11-30
BLUE LABEL TELECOMS (SOUTH AFRICA),2443450641.084444,1590.0,90,0.7333333333333333,4543606564.0,4543606564.0,908721312.8000001,22.0,0,3,1346201500.0,11968671000.000002,2017-11-30,SOUTH AFRICA,HIGH,2443450641.084444,5.0,2.0,True,2017-11-30
NASPERS (SOUTH AFRICA),1625986686.9302223,487.19,90,0.7333333333333333,3023528963.3000007,3023528963.3000007,604705792.6600002,22.0,0,3,1641631499.9999998,7054412499.000011,2017-11-30,SOUTH AFRICA,HIGH,1625986686.9302223,5.0,3.0,True,2017-11-30
PPC (SOUTH AFRICA),1274951242.7748146,700.0,90,0.7333333333333333,2370777104.3333335,2370777104.3333335,474155420.86666673,22.0,0,3,1897440000.0,10589024500.000011,2017-11-30,SOUTH AFRICA,HIGH,1274951242.7748146,5.0,4.0,True,2017-11-30
GRINDROD (SOUTH AFRICA),771307574.318519,923.0,90,0.7333333333333333,1434249621.6666677,1434249621.6666677,286849924.33333355,22.0,0,3,617163930.0,5156310600.000016,2017-11-30,SOUTH AFRICA,HIGH,771307574.318519,4.629914396684783,5.0,True,2017-11-30
REINET INVEST (SOUTH AFRICA),648152599.0141481,290.0,90,0.7333333333333333,1205242436.1833334,1205242436.1833334,241048487.23666668,22.0,0,3,974227000.0,4174355720.0,2017-11-30,SOUTH AFRICA,HIGH,648152599.0141481,3.8906541946974538,6.0,True,2017-11-30
TANZANIA BREWERIES LTD (TANZANIA),413250987.59999996,13300.0,90,0.6,1147919410.0,1147919410.0,229583882.0,18.0,0,20,118250000.0,5912500000.0,2017-11-30,TANZANIA,LOW,413250987.59999996,5.0,7.0,True,2017-11-30
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),405684878.6355851,876.04,90,0.7333333333333333,754372708.2066667,754372708.2066667,150874541.64133334,22.0,0,3,511845327.0,2283085228.000001,2017-11-30,SOUTH AFRICA,HIGH,405684878.6355851,2.4351974784790045,8.0,True,2017-11-30
MTN GROUP (SOUTH AFRICA),340230148.29629624,129.27,90,0.7333333333333333,632659366.6666666,632659366.6666666,126531873.33333333,22.0,0,3,770000000.0,3023025852.000004,2017-11-30,SOUTH AFRICA,HIGH,340230148.29629624,2.0422935210703783,9.0,True,2017-11-30
STANDARD BANK GROUP (SOUTH AFRICA),316147719.0666666,173.0,90,0.7333333333333333,587877990.0,587877990.0,117575598.0,22.0,0,3,542094600.0,1933908974.0000002,2017-11-30,SOUTH AFRICA,HIGH,316147719.0666666,1.8977343471300485,10.0,True,2017-11-30
