Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),5050045023.333333,1035.0,90,0.7,10306214333.333334,10306214333.333334,2061242866.666667,21.0,0,4,11270850000.0,61555342499.99999,2018-08-31,SOUTH AFRICA,HIGH,5050045023.333333,5.0,1.0,True,2018-08-31
BLUE LABEL TELECOMS (SOUTH AFRICA),1490602556.1699996,716.0,90,0.7,3042046032.9999995,3042046032.9999995,608409206.5999999,21.0,0,4,1617456110.0,12863542499.99999,2018-08-31,SOUTH AFRICA,HIGH,1490602556.1699996,5.0,2.0,True,2018-08-31
NASPERS (SOUTH AFRICA),1129973455.5666664,431.45,90,0.7,2306068276.6666665,2306068276.6666665,461213655.3333333,21.0,0,4,1758580950.0,8108201662.499951,2018-08-31,SOUTH AFRICA,HIGH,1129973455.5666664,5.0,3.0,True,2018-08-31
PPC (SOUTH AFRICA),507390136.4233333,614.0,90,0.7,1035490074.3333334,1035490074.3333334,207098014.86666667,21.0,0,4,1658360000.0,10641378749.999964,2018-08-31,SOUTH AFRICA,HIGH,507390136.4233333,3.5140236397288476,4.0,True,2018-08-31
ANGLO AMERICAN (SOUTH AFRICA),350401384.6666666,287.41,90,0.7,715104866.6666666,715104866.6666666,143020973.33333334,21.0,0,4,480166300.0,2078896154.9999912,2018-08-31,SOUTH AFRICA,HIGH,350401384.6666666,2.4267691874976767,5.0,True,2018-08-31
MTN GROUP (SOUTH AFRICA),335000211.16333306,88.99,90,0.7,683673900.3333329,683673900.3333329,136734780.06666657,21.0,0,4,685175000.0,3040336209.999988,2018-08-31,SOUTH AFRICA,HIGH,335000211.16333306,2.3201055299189544,6.0,True,2018-08-31
STANDARD BANK GROUP (SOUTH AFRICA),315164565.09999996,186.34,90,0.7,643192990.0,643192990.0,128638598.0,21.0,0,4,579967550.0,2050717249.9999928,2018-08-31,SOUTH AFRICA,HIGH,315164565.09999996,2.1827301176431204,7.0,True,2018-08-31
FIRSTRAND (SOUTH AFRICA),286132791.93333334,69.26,90,0.7,583944473.3333334,583944473.3333334,116788894.66666669,21.0,0,4,555472800.0,2353601749.999999,2018-08-31,SOUTH AFRICA,HIGH,286132791.93333334,1.9816652370168353,8.0,True,2018-08-31
GRINDROD (SOUTH AFRICA),255612822.61666664,802.0,90,0.7,521658821.6666667,521658821.6666667,104331764.33333334,21.0,0,4,559652250.0,4414802249.999995,2018-08-31,SOUTH AFRICA,HIGH,255612822.61666664,1.770293580447845,9.0,True,2018-08-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),240108770.1735333,712.33,90,0.7,490017898.31333333,490017898.31333333,98003579.66266668,21.0,0,4,503531529.40000004,2430233174.9999948,2018-08-31,SOUTH AFRICA,HIGH,240108770.1735333,1.6629174158640887,10.0,True,2018-08-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),237687702.3103704,36.0,90,0.6666666666666666,534797330.1983334,534797330.1983334,106959466.03966668,20.0,0,3,389280705.0,3361049258.0,2018-08-31,NIGERIA,MID,237687702.3103704,5.0,11.0,True,2018-08-31
ZENITH BANK NIGERIA (NIGERIA),215582473.8874074,21.0,90,0.6666666666666666,485060566.24666667,485060566.24666667,97012113.24933334,20.0,0,3,339271001.69,3611202308.0,2018-08-31,NIGERIA,MID,215582473.8874074,5.0,12.0,True,2018-08-31
SHOPRITE HOLDINGS (SOUTH AFRICA),203119894.0955333,204.0,90,0.7,414530396.11333334,414530396.11333334,82906079.22266668,21.0,0,4,292048200.0,1685973999.9999983,2018-08-31,SOUTH AFRICA,HIGH,203119894.0955333,1.4067441566412369,13.0,True,2018-08-31
ABSA (SOUTH AFRICA),196122950.79999998,162.55,90,0.7,400250920.0,400250920.0,80050184.0,21.0,0,4,356137800.0,3127865144.9999886,2018-08-31,SOUTH AFRICA,HIGH,196122950.79999998,1.3582855399253764,14.0,True,2018-08-31
SANLAM (SOUTH AFRICA),182888581.6333333,79.34,90,0.7,373242003.3333333,373242003.3333333,74648400.66666667,21.0,0,4,325897100.0,1522617589.9999976,2018-08-31,SOUTH AFRICA,HIGH,182888581.6333333,1.2666284840030992,15.0,True,2018-08-31
TANZANIA BREWERIES LTD (TANZANIA),166886952.57037035,16000.0,90,0.5666666666666667,519717153.3333333,519717153.3333333,103943430.66666667,17.0,0,32,98325000.0,4916250000.0,2018-08-31,TANZANIA,LOW,166886952.57037035,5.0,16.0,True,2018-08-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),144390074.86656663,291.42,90,0.7,294673622.1766666,294673622.1766666,58934724.43533333,21.0,0,4,314469957.2,1761934374.9999955,2018-08-31,SOUTH AFRICA,HIGH,144390074.86656663,1.0,17.0,True,2018-08-31
NIGERIAN BREWERIES (NIGERIA),137068546.18074074,97.9,90,0.6666666666666666,308404228.9066667,308404228.9066667,61680845.78133334,20.0,0,3,151878087.66,3337761570.0,2018-08-31,NIGERIA,MID,137068546.18074074,5.0,18.0,True,2018-08-31
VODACOM (SOUTH AFRICA),132324575.12843332,125.79,90,0.7,270050153.3233333,270050153.3233333,54010030.66466667,21.0,0,4,250436250.0,1677554202.4999924,2018-08-31,SOUTH AFRICA,HIGH,132324575.12843332,0.9164381641239313,19.0,True,2018-08-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),131481673.86666664,54.22,90,0.7,268329946.66666666,268329946.66666666,53665989.333333336,21.0,0,4,293474250.0,1631179849.9999976,2018-08-31,SOUTH AFRICA,HIGH,131481673.86666664,0.9106004965242323,20.0,True,2018-08-31
OLD MUTUAL (SOUTH AFRICA),130884543.53333332,18.21,90,0.7,267111313.33333334,267111313.33333334,53422262.66666667,21.0,0,4,151345500.0,936156863.999992,2018-08-31,SOUTH AFRICA,HIGH,130884543.53333332,0.9064649606580368,21.0,True,2018-08-31
BID CORP (SOUTH AFRICA),129971698.69319998,313.59,90,0.7,265248364.67999998,265248364.67999998,53049672.936,21.0,0,3,233861775.0,1198970639.9999783,2018-08-31,SOUTH AFRICA,HIGH,129971698.69319998,0.9001428859518847,22.0,True,2018-08-31
BID CORPORATION (SOUTH AFRICA),129971698.69319998,313.59,90,0.7,265248364.67999998,265248364.67999998,53049672.936,21.0,0,3,233861775.0,1198970639.9999783,2018-08-31,SOUTH AFRICA,HIGH,129971698.69319998,0.9001428859518847,23.0,True,2018-08-31
