Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),7846480546.666665,1087.0,90,0.7333333333333333,14590563000.0,14590563000.0,2918112600.0,22.0,0,2,12225940000.0,48053871450.000015,2017-02-28,SOUTH AFRICA,HIGH,7846480546.666665,5.0,1.0,True,2017-02-28
BLUE LABEL TELECOMS (SOUTH AFRICA),1307412461.6666665,1858.0,90,0.7333333333333333,2431138875.0,2431138875.0,486227775.0,22.0,0,2,1213150295.0,5185546900.000001,2017-02-28,SOUTH AFRICA,HIGH,1307412461.6666665,5.0,2.0,True,2017-02-28
PPC (SOUTH AFRICA),1289663786.3999999,660.0,90,0.7333333333333333,2398135140.0,2398135140.0,479627028.0,22.0,0,2,1985950000.0,9173277300.000008,2017-02-28,SOUTH AFRICA,HIGH,1289663786.3999999,5.0,3.0,True,2017-02-28
NASPERS (SOUTH AFRICA),735977305.0666666,276.94,90,0.7333333333333333,1368552840.0,1368552840.0,273710568.0,22.0,0,2,1562373000.0,5907430050.000002,2017-02-28,SOUTH AFRICA,HIGH,735977305.0666666,3.5689398793469067,4.0,True,2017-02-28
REINET INVEST (SOUTH AFRICA),523774797.33333325,280.8,90,0.7333333333333333,973961400.0,973961400.0,194792280.0,22.0,0,2,1063194500.0,4422973205.000003,2017-02-28,SOUTH AFRICA,HIGH,523774797.33333325,2.5399163114553502,5.0,True,2017-02-28
GRINDROD (SOUTH AFRICA),471245067.33333325,930.0,90,0.7333333333333333,876282150.0,876282150.0,175256430.0,22.0,0,2,678086100.0,3959149500.000001,2017-02-28,SOUTH AFRICA,HIGH,471245067.33333325,2.285186380304357,6.0,True,2017-02-28
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),350098269.56866664,821.32,90,0.7333333333333333,651009178.95,651009178.95,130201835.79000002,22.0,0,2,523517971.55,2190597068.0000005,2017-02-28,SOUTH AFRICA,HIGH,350098269.56866664,1.697714953100051,7.0,True,2017-02-28
MTN GROUP (SOUTH AFRICA),343762815.8962962,119.79,90,0.7333333333333333,639228376.6666666,639228376.6666666,127845675.33333333,22.0,0,2,847185200.0,3259562191.000005,2017-02-28,SOUTH AFRICA,HIGH,343762815.8962962,1.6669927377417535,8.0,True,2017-02-28
SHOPRITE HOLDINGS (SOUTH AFRICA),328899642.7232592,189.25,90,0.7333333333333333,611590244.7333333,611590244.7333333,122318048.94666667,22.0,0,2,289275550.0,1592348621.0000002,2017-02-28,SOUTH AFRICA,HIGH,328899642.7232592,1.5949174562001769,9.0,True,2017-02-28
ANGLO AMERICAN (SOUTH AFRICA),295185177.1407407,197.21,90,0.7333333333333333,548898056.6666666,548898056.6666666,109779611.33333333,22.0,0,2,507300200.0,1835000838.0000017,2017-02-28,SOUTH AFRICA,HIGH,295185177.1407407,1.4314274954364823,10.0,True,2017-02-28
STANDARD BANK GROUP (SOUTH AFRICA),280542180.19259256,143.21,90,0.7333333333333333,521669343.3333333,521669343.3333333,104333868.66666667,22.0,0,2,564156900.0,1932521137.0000002,2017-02-28,SOUTH AFRICA,HIGH,280542180.19259256,1.3604199040316534,11.0,True,2017-02-28
FIRSTRAND (SOUTH AFRICA),280239726.79999995,48.71,90,0.7333333333333333,521106930.0,521106930.0,104221386.0,22.0,0,2,546362000.0,1935729294.0000005,2017-02-28,SOUTH AFRICA,HIGH,280239726.79999995,1.3589532311233499,12.0,True,2017-02-28
