Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
DANGOTE CEMENT NIGERIA (NIGERIA),64575519.15555555,217.0,90,0.6666666666666666,145294918.1,,,20.0,2021-04-30,NIGERIA,MID,64575519.15555555,4.35406924111807,40.0,True,2021-04-30
EXXARO RESOURCES (SOUTH AFRICA),62724498.08559259,152.5,90,0.6333333333333333,156376865.03333333,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,62724498.08559259,0.42347275180884575,41.0,True,2021-04-30
FOSCHINI (SOUTH AFRICA),60805877.69834444,115.14,90,0.6333333333333333,151593600.91,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,60805877.69834444,0.4105195440533077,42.0,True,2021-04-30
REMGRO (SOUTH AFRICA),60319956.17267036,107.8,90,0.6333333333333333,150382162.20333332,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,60319956.17267036,0.4072389354885399,43.0,True,2021-04-30
MONDI (SOUTH AFRICA),56477939.33608518,393.39,90,0.6333333333333333,140803726.87666667,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,56477939.33608518,0.38130027528492244,44.0,True,2021-04-30
KUMBA IRON ORE (SOUTH AFRICA),56275402.47080371,658.33,90,0.6333333333333333,140298787.32333335,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,56275402.47080371,0.3799328854085388,45.0,True,2021-04-30
SPAR (SOUTH AFRICA),53626846.05877407,183.46,90,0.6333333333333333,133695738.09666666,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,53626846.05877407,0.362051650701923,46.0,True,2021-04-30
AVI (SOUTH AFRICA),44340905.90352592,70.93,90,0.6333333333333333,110545194.77333333,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,44340905.90352592,0.299359357408333,47.0,True,2021-04-30
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),42351435.76591481,271.11,90,0.6333333333333333,105585296.92333333,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,42351435.76591481,0.28592782077545226,48.0,True,2021-04-30
TANZANIA BREWERIES LTD (TANZANIA),42299544.0,10900.0,90,0.6,117498733.33333333,,,18.0,2021-04-30,TANZANIA,LOW,42299544.0,5.0,49.0,True,2021-04-30
DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),41142171.65925927,17.05,90,0.6666666666666666,92569886.23333335,,,20.0,2021-04-30,NIGERIA,MID,41142171.65925927,2.7740522488539527,50.0,True,2021-04-30
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),40181242.5811852,58.26,90,0.6666666666666666,90407795.8076667,,,20.0,2021-04-30,EGYPT,MID,40181242.5811852,2.70926064057188,51.0,True,2021-04-30
NESTLÉ NIGERIA (NIGERIA),38446657.73451851,1420.0,90,0.6666666666666666,86504979.90266666,,,20.0,2021-04-30,NIGERIA,MID,38446657.73451851,2.5923045150038027,52.0,True,2021-04-30
STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),36335226.57703704,50.0,90,0.6666666666666666,81754259.79833333,,,20.0,2021-04-30,NIGERIA,MID,36335226.57703704,2.449939148410579,53.0,True,2021-04-30
TIGER BRANDS (SOUTH AFRICA),36215711.95974444,195.0,90,0.6333333333333333,90288478.57,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,36215711.95974444,0.2445036257027008,54.0,True,2021-04-30
TRUWORTHS INT (SOUTH AFRICA),35097226.91789629,48.13,90,0.6333333333333333,87500011.70666666,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,35097226.91789629,0.23695238252045744,55.0,True,2021-04-30
REINET INVEST (SOUTH AFRICA),33993957.26126296,279.95,90,0.6333333333333333,84749477.93666667,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,33993957.26126296,0.2295038631740901,56.0,True,2021-04-30
BANK OF AFRICA NIGER (NIGER),32475045.63333333,39400.0,90,0.7,66275603.333333336,,,21.0,2021-04-30,NIGER,LOW,32475045.63333333,5.0,57.0,True,2021-04-30
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),32039666.714814812,7.3,90,0.6666666666666666,72089250.10833333,,,20.0,2021-04-30,NIGERIA,MID,32039666.714814812,2.1603067100800524,58.0,True,2021-04-30
QUILTER (SOUTH AFRICA),31554580.740248144,31.88,90,0.6333333333333333,78667929.82333332,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,31554580.740248144,0.21303486749328915,59.0,True,2021-04-30
CRDB BANK PLC TANZANIA (TANZANIA),31451249.819999997,230.0,90,0.6,87364582.83333333,,,18.0,2021-04-30,TANZANIA,LOW,31451249.819999997,5.0,60.0,True,2021-04-30
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),30705185.45185185,29.9,90,0.6666666666666666,69086667.26666667,,,20.0,2021-04-30,EGYPT,MID,30705185.45185185,2.070327970522129,61.0,True,2021-04-30
INVESTEC (SOUTH AFRICA),29223683.39289259,54.56,90,0.6333333333333333,72856828.40333334,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,29223683.39289259,0.19729824872399016,62.0,True,2021-04-30
EQUITY GROUP HOLDINGS KENYA (KENYA),26996133.629629627,39.15,90,0.6666666666666666,60741300.666666664,,,20.0,2021-04-30,KENYA,MID,26996133.629629627,1.8202414258991062,63.0,True,2021-04-30
SEPLAT ENERGY NIGERIA (NIGERIA),25789392.888888888,570.0,90,0.6666666666666666,58026134.0,,,20.0,2021-04-30,NIGERIA,MID,25789392.888888888,1.738875719359351,64.0,True,2021-04-30
NIGERIAN BREWERIES (NIGERIA),24490217.47051852,54.8,90,0.6666666666666666,55102989.30866667,,,20.0,2021-04-30,NIGERIA,MID,24490217.47051852,1.6512775118355874,65.0,True,2021-04-30
LAFARGE AFRICA NIGERIA (NIGERIA),22607904.822962962,22.15,90,0.6666666666666666,50867785.85166667,,,20.0,2021-04-30,NIGERIA,MID,22607904.822962962,1.5243606909092768,66.0,True,2021-04-30
EAST AFRICAN BREWERIES KENYA (KENYA),21750890.37037037,169.75,90,0.6666666666666666,48939503.333333336,,,20.0,2021-04-30,KENYA,MID,21750890.37037037,1.4665756306260098,67.0,True,2021-04-30
FIDELITY BANK NIGERIA (NIGERIA),21171278.383259255,2.25,90,0.6666666666666666,47635376.36233333,,,20.0,2021-04-30,NIGERIA,MID,21171278.383259255,1.4274947102111917,68.0,True,2021-04-30
LIFE HEALTHCARE (SOUTH AFRICA),20813991.151851848,12.36,90,0.6333333333333333,51890836.666666664,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,20813991.151851848,0.14052177981834219,69.0,True,2021-04-30
GUINNESS NIGERIA (NIGERIA),20379279.015555557,27.1,90,0.6666666666666666,45853377.785000004,,,20.0,2021-04-30,NIGERIA,MID,20379279.015555557,1.3740933573301293,70.0,True,2021-04-30
KCB GROUP KENYA (KENYA),19076091.037037037,40.25,90,0.6666666666666666,42921204.833333336,,,20.0,2021-04-30,KENYA,MID,19076091.037037037,1.2862245989080119,71.0,True,2021-04-30
BANK OF AFRICA SENEGAL (SENEGAL),15327147.73333333,31500.0,90,0.7,31279893.333333332,,,21.0,2021-04-30,SENEGAL,LOW,15327147.73333333,5.0,72.0,True,2021-04-30
FAWRY EGYPT (EGYPT),15116810.999822222,40.16,90,0.6666666666666666,34012824.7496,,,20.0,2021-04-30,EGYPT,MID,15116810.999822222,1.0192661655505817,73.0,True,2021-04-30
ABU QIR FERTILIZERS EGYPT (EGYPT),14831073.09037037,396.2,90,0.6666666666666666,33369914.453333333,,,20.0,2021-04-30,EGYPT,MID,14831073.09037037,1.0,74.0,True,2021-04-30
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),11693262.35348148,0.54,90,0.6666666666666666,26309840.295333333,,,20.0,2021-04-30,EGYPT,MID,11693262.35348148,0.788429959331383,75.0,True,2021-04-30
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),11547171.631844444,258.0,90,0.7333333333333333,21472013.365000002,,,22.0,2021-04-30,MOROCCO,MID,11547171.631844444,0.778579645686048,76.0,True,2021-04-30
CORONATION (NAMIBIA),10719661.37417037,55.23,90,0.6333333333333333,26724917.553333335,,,19.0,2021-04-30,NAMIBIA,LOW,10719661.37417037,4.041249837776093,77.0,True,2021-04-30
STANBIC BANK UGANDA (UGANDA),10611431.737081481,26.5,90,0.6333333333333333,26455092.973333336,,,19.0,2021-04-30,UGANDA,LOW,10611431.737081481,4.000447895619418,78.0,True,2021-04-30
OKOMU OIL PALM NIGERIA (NIGERIA),10518002.503703702,100.0,90,0.6666666666666666,23665505.633333333,,,20.0,2021-04-30,NIGERIA,MID,10518002.503703702,0.7091868834853837,79.0,True,2021-04-30
OUTSURANCE (SOUTH AFRICA),10177821.659799999,15.92,90,0.6333333333333333,25374070.619999997,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,10177821.659799999,0.0687136649513528,80.0,True,2021-04-30
IRELAND BLYTH MAURITIUS (MAURITIUS),10112436.136296296,186.0,90,0.6666666666666666,22752981.30666667,,,20.0,2021-04-30,MAURITIUS,LOW,10112436.136296296,3.8123294634846925,81.0,True,2021-04-30
MCB GROUP LTD MAURITIUS (MAURITIUS),9926816.492592592,229.0,90,0.6666666666666666,22335337.108333334,,,20.0,2021-04-30,MAURITIUS,LOW,9926816.492592592,3.742351940051616,82.0,True,2021-04-30
AXA MANSARD NIGERIA (NIGERIA),9512100.181333333,3.72,90,0.6666666666666666,21402225.408,,,20.0,2021-04-30,NIGERIA,MID,9512100.181333333,0.6413629090338325,83.0,True,2021-04-30
JULIUS BERGER NIGERIA (NIGERIA),6908208.03185185,20.9,90,0.6666666666666666,15543468.071666665,,,20.0,2021-04-30,NIGERIA,MID,6908208.03185185,0.46579286540885995,84.0,True,2021-04-30
TRANSCORP PLC NIGERIA (NIGERIA),6708241.272592592,0.9,90,0.6666666666666666,15093542.863333333,,,20.0,2021-04-30,NIGERIA,MID,6708241.272592592,0.45230990581174935,85.0,True,2021-04-30
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),6650199.94523703,1745.0,90,0.7333333333333333,12366074.278333323,,,22.0,2021-04-30,MOROCCO,MID,6650199.94523703,0.44839641101593125,86.0,True,2021-04-30
DIS-CHEM PHARMACIES (SOUTH AFRICA),6326326.677296296,23.49,90,0.6333333333333333,15772005.566666666,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,6326326.677296296,0.042711014813073954,87.0,True,2021-04-30
TOTALENERGIES MARKETING SENEGAL (SENEGAL),6224853.833333333,13650.0,90,0.7,12703783.333333334,,,21.0,2021-04-30,SENEGAL,LOW,6224853.833333333,2.3467336015625904,88.0,True,2021-04-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),6149068.812740735,430.0,90,0.7333333333333333,11434218.866666658,,,22.0,2021-04-30,MOROCCO,MID,6149068.812740735,0.41460714105260854,89.0,True,2021-04-30
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),5876428.603577778,107.25,90,0.6333333333333333,14650376.020000001,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,5876428.603577778,0.03967361186644375,90.0,True,2021-04-30
BUA CEMENT NIGERIA (NIGERIA),5789427.984444445,77.9,90,0.6666666666666666,13026212.965000002,,,20.0,2021-04-30,NIGERIA,MID,5789427.984444445,0.39035799696809853,91.0,True,2021-04-30
NASCON ALLIED INDUSTRIES NIGERIA (NIGERIA),5632432.054814815,14.8,90,0.6666666666666666,12672972.123333333,,,20.0,2021-04-30,NIGERIA,MID,5632432.054814815,0.3797723887202661,92.0,True,2021-04-30
TOTALENERGIES MARKETING NIGERIA (NIGERIA),5560225.007407407,135.9,90,0.6666666666666666,12510506.266666668,,,20.0,2021-04-30,NIGERIA,MID,5560225.007407407,0.37490375602137593,93.0,True,2021-04-30
NINETY ONE (SOUTH AFRICA),5554956.155514814,48.19,90,0.6333333333333333,13848921.163333332,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,5554956.155514814,0.037503250582305886,94.0,True,2021-04-30
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),5466403.748222222,1.6,90,0.6666666666666666,12299408.4335,,,20.0,2021-04-30,EGYPT,MID,5466403.748222222,0.3685777633832503,95.0,True,2021-04-30
I&M GROUP KENYA (KENYA),5244335.881481481,88.1,90,0.6666666666666666,11799755.733333332,,,20.0,2021-04-30,KENYA,MID,5244335.881481481,0.3536046144150259,96.0,True,2021-04-30
SANTAM (SOUTH AFRICA),5181790.7015296295,234.53,90,0.6333333333333333,12918591.776666667,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,5181790.7015296295,0.03498389360852086,97.0,True,2021-04-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),5165610.998533334,5.65,90,0.6666666666666666,11622624.746700002,,,20.0,2021-04-30,EGYPT,MID,5165610.998533334,0.34829651010804474,98.0,True,2021-04-30
EFG HOLDING EGYPT (EGYPT),5094198.262637037,14.05,90,0.6666666666666666,11461946.090933334,,,20.0,2021-04-30,EGYPT,MID,5094198.262637037,0.3434814346606272,99.0,True,2021-04-30
BANK OF KIGALI RWANDA (RWANDA),4905678.47037037,235.0,90,0.6333333333333333,12230223.333333334,,,19.0,2021-04-30,RWANDA,LOW,4905678.47037037,1.8494121810914252,100.0,True,2021-04-30
INTERNATIONAL BREWERIES NIGERIA (NIGERIA),4492006.485185185,5.2,90,0.6666666666666666,10107014.591666667,,,20.0,2021-04-30,NIGERIA,MID,4492006.485185185,0.3028780492021032,101.0,False,2021-04-30
BRITISH AMERICAN TOBACCO KENYA (KENYA),4470680.0,453.75,90,0.6666666666666666,10059030.0,,,20.0,2021-04-30,KENYA,MID,4470680.0,0.3014400895173766,102.0,False,2021-04-30
UNILEVER NIGERIA (NIGERIA),4346519.4503703695,12.85,90,0.6666666666666666,9779668.763333332,,,20.0,2021-04-30,NIGERIA,MID,4346519.4503703695,0.2930684397471219,103.0,False,2021-04-30
TELECOM EGYPT (EGYPT),4334200.9234074075,10.82,90,0.6666666666666666,9751952.077666666,,,20.0,2021-04-30,EGYPT,MID,4334200.9234074075,0.2922378506934572,104.0,False,2021-04-30
CAP PLC NIGERIA (NIGERIA),4197245.269629629,22.2,90,0.6666666666666666,9443801.856666666,,,20.0,2021-04-30,NIGERIA,MID,4197245.269629629,0.28300347817413485,105.0,False,2021-04-30
MAROC TELECOM MOROCCO (MOROCCO),3792823.9251629626,138.0,90,0.7333333333333333,7052771.761666668,,,22.0,2021-04-30,MOROCCO,MID,3792823.9251629626,0.25573496280762015,106.0,False,2021-04-30
RAYA HOLDING EGYPT (EGYPT),3747886.09037037,59.8,90,0.6666666666666666,8432743.703333333,,,20.0,2021-04-30,EGYPT,MID,3747886.09037037,0.2527049841594959,107.0,False,2021-04-30
PRESCO PLC NIGERIA (NIGERIA),3722666.3555555535,72.0,90,0.6666666666666666,8375999.299999996,,,20.0,2021-04-30,NIGERIA,MID,3722666.3555555535,0.25100451820796665,108.0,False,2021-04-30
FCMB GROUP NIGERIA (NIGERIA),3461131.7336296295,2.8,90,0.6666666666666666,7787546.400666667,,,20.0,2021-04-30,NIGERIA,MID,3461131.7336296295,0.23337028362950346,109.0,False,2021-04-30
STANDARD CHARTERED BANK KENYA (KENYA),3213723.333333333,134.0,90,0.6666666666666666,7230877.5,,,20.0,2021-04-30,KENYA,MID,3213723.333333333,0.21668852373332065,110.0,False,2021-04-30
NCBA GROUP KENYA (KENYA),3203504.5185185187,24.95,90,0.6666666666666666,7207885.166666667,,,20.0,2021-04-30,KENYA,MID,3203504.5185185187,0.21599950988027386,111.0,False,2021-04-30
CUSTODIAN INVESTMENT NIGERIA (NIGERIA),3131616.1851851833,5.8,90,0.6666666666666666,7046136.416666662,,,20.0,2021-04-30,NIGERIA,MID,3131616.1851851833,0.21115236679795626,112.0,False,2021-04-30
INNSCOR AFRICA (ZIMBABWE),3000617.6427692776,71.9031,90,0.6333333333333333,7480764.20635,,,19.0,2021-04-30,ZIMBABWE,LOW,3000617.6427692776,1.1312153564186551,113.0,False,2021-04-30
CO-OPERATIVE BANK KENYA (KENYA),2949886.962962963,12.2,90,0.6666666666666666,6637245.666666667,,,20.0,2021-04-30,KENYA,MID,2949886.962962963,0.1988990914540289,114.0,False,2021-04-30
SBN HOLDINGS (NAMIBIA),2810723.407407407,650.0,90,0.3333333333333333,25296510.666666668,,,10.0,2021-04-30,NAMIBIA,LOW,2810723.407407407,1.0596263368531778,115.0,False,2021-04-30
OANDO PLC NIGERIA (NIGERIA),2585233.799703703,3.14,90,0.6666666666666666,5816776.049333331,,,20.0,2021-04-30,NIGERIA,MID,2585233.799703703,0.17431198565006484,116.0,False,2021-04-30
RAUBEX (SOUTH AFRICA),2478810.5258185184,26.51,90,0.6333333333333333,6179860.036666666,,,19.0,2021-04-30,SOUTH AFRICA,HIGH,2478810.5258185184,0.01673522701048462,117.0,False,2021-04-30
GB AUTO EGYPT (EGYPT),2390275.2442962965,3.37,90,0.6666666666666666,5378119.299666667,,,20.0,2021-04-30,EGYPT,MID,2390275.2442962965,0.16116670922809168,118.0,False,2021-04-30
EMAAR MISR EGYPT (EGYPT),2243940.9358518515,2.25,90,0.6666666666666666,5048867.105666666,,,20.0,2021-04-30,EGYPT,MID,2243940.9358518515,0.15129997149759947,119.0,False,2021-04-30
BRALIRWA RWANDA (RWANDA),2178073.4444444445,110.0,90,0.6333333333333333,5430100.0,,,19.0,2021-04-30,RWANDA,LOW,2178073.4444444445,0.8211209894404666,120.0,False,2021-04-30
CIMENTS DU MAROC MOROCCO (MOROCCO),2026437.3180740739,1790.0,90,0.7333333333333333,3768168.566666667,,,22.0,2021-04-30,MOROCCO,MID,2026437.3180740739,0.1366345716002043,121.0,False,2021-04-30
AIICO INSURANCE NIGERIA (NIGERIA),2013793.1774814827,1.29,90,0.6666666666666666,4531034.649333336,,,20.0,2021-04-30,NIGERIA,MID,2013793.1774814827,0.13578202772050346,122.0,False,2021-04-30
DAR ES SALAAM STOCK EXCHANGE PLC (TANZANIA),1929356.8800000001,1100.0,90,0.6,5359324.666666667,,,18.0,2021-04-30,TANZANIA,LOW,1929356.8800000001,0.7273562947706103,123.0,False,2021-04-30
COSUMAR MOROCCO (MOROCCO),1893447.9981185182,253.0,90,0.7333333333333333,3520874.3766666665,,,22.0,2021-04-30,MOROCCO,MID,1893447.9981185182,0.12766763312277857,124.0,False,2021-04-30
WEMA BANK NIGERIA (NIGERIA),1861188.2414814807,0.6,90,0.6666666666666666,4187673.5433333316,,,20.0,2021-04-30,NIGERIA,MID,1861188.2414814807,0.12549248662862614,125.0,False,2021-04-30
STANBIC HOLDINGS KENYA (KENYA),1794362.5925925926,83.0,90,0.6666666666666666,4037315.8333333335,,,20.0,2021-04-30,KENYA,MID,1794362.5925925926,0.12098670013012408,126.0,False,2021-04-30
JUBILEE HOLDINGS KENYA (KENYA),1793662.5925925926,281.75,90,0.6666666666666666,4035740.8333333335,,,20.0,2021-04-30,KENYA,MID,1793662.5925925926,0.12093950192701802,127.0,False,2021-04-30
