Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
BID CORPORATION (SOUTH AFRICA),OK,19882772.568776738,22.33171092373687,87,19882772.568776738,19882772.568776738,3976554.5137553476,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,19882772.568776738,16.0,True,2023-10-31
BID CORP (SOUTH AFRICA),OK,19882772.568776738,22.33171092373687,87,19882772.568776738,19882772.568776738,3976554.5137553476,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,19882772.568776738,17.0,True,2023-10-31
FOSCHINI (SOUTH AFRICA),OK,19075994.046505883,5.230036455295061,87,19075994.046505883,19075994.046505883,3815198.809301177,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,19075994.046505883,18.0,True,2023-10-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,18524794.100706626,12.68451757951226,87,18524794.100706626,18524794.100706626,3704958.8201413252,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,18524794.100706626,19.0,True,2023-10-31
BHP (SOUTH AFRICA),OK,17900588.091324765,28.63853514553823,87,17900588.091324765,17900588.091324765,3580117.618264953,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,17900588.091324765,20.0,True,2023-10-31
GLENCORE (SOUTH AFRICA),OK,17102625.97515174,5.718716168581808,87,17102625.97515174,17102625.97515174,3420525.1950303484,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,17102625.97515174,21.0,True,2023-10-31
SANLAM (SOUTH AFRICA),OK,15817385.150115319,3.47311653371652,87,15817385.150115319,15817385.150115319,3163477.030023064,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,15817385.150115319,22.0,True,2023-10-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,14564374.515861984,3.587353349809526,87,14564374.515861984,14564374.515861984,2912874.903172397,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,14564374.515861984,23.0,True,2023-10-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,13588582.08859917,6.072532973980977,87,13588582.08859917,13588582.08859917,2717716.417719834,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,13588582.08859917,24.0,True,2023-10-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,12328189.193646036,9.08711562087974,87,12328189.193646036,12328189.193646036,2465637.8387292074,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,12328189.193646036,25.0,True,2023-10-31
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),OK,12094776.801506693,60.18724921979492,84,12094776.801506693,12094776.801506693,2418955.3603013386,30,,,,,2023-10-31,2023-09-30,2023-10-31,ZIMBABWE,LOW,12094776.801506693,26.0,True,2023-10-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,12032122.0698722,3.75606420320614,87,12032122.0698722,12032122.0698722,2406424.41397444,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,12032122.0698722,27.0,True,2023-10-31
BIDVEST (SOUTH AFRICA),OK,11453102.09309913,14.4266290249306,87,11453102.09309913,11453102.09309913,2290620.418619826,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,11453102.09309913,28.0,True,2023-10-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,10088402.138323875,7.254037821905861,87,10088402.138323875,10088402.138323875,2017680.4276647752,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,10088402.138323875,29.0,True,2023-10-31
CLICKS (SOUTH AFRICA),OK,9605317.221543396,13.67932985298885,87,9605317.221543396,9605317.221543396,1921063.4443086793,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,9605317.221543396,30.0,True,2023-10-31
MONDI (SOUTH AFRICA),OK,9253662.610334467,16.67698852713309,87,9253662.610334467,9253662.610334467,1850732.5220668935,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,9253662.610334467,31.0,True,2023-10-31
REMGRO (SOUTH AFRICA),OK,8917586.8902781,7.853781106394141,87,8917586.8902781,8917586.8902781,1783517.37805562,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,8917586.8902781,32.0,True,2023-10-31
TRUWORTHS INT (SOUTH AFRICA),OK,8526231.685301507,4.045887236627284,87,8526231.685301507,8526231.685301507,1705246.3370603016,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,8526231.685301507,33.0,True,2023-10-31
OLD MUTUAL (SOUTH AFRICA),OK,8375241.180334856,0.6378222231859484,87,8375241.180334856,8375241.180334856,1675048.2360669712,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,8375241.180334856,34.0,True,2023-10-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,7967756.332989306,0.5579622267505602,87,7967756.332989306,7967756.332989306,1593551.2665978614,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7967756.332989306,35.0,True,2023-10-31
VODACOM (SOUTH AFRICA),OK,7267257.386564519,5.593372995368649,87,7267257.386564519,7267257.386564519,1453451.4773129039,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7267257.386564519,36.0,True,2023-10-31
EXXARO RESOURCES (SOUTH AFRICA),OK,7176615.405212553,8.846477883276417,87,7176615.405212553,7176615.405212553,1435323.0810425107,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7176615.405212553,37.0,True,2023-10-31
KUMBA IRON ORE (SOUTH AFRICA),OK,7139035.197578792,24.05266740321206,87,7139035.197578792,7139035.197578792,1427807.0395157586,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7139035.197578792,38.0,True,2023-10-31
REINET INVEST (SOUTH AFRICA),OK,7076023.380631242,21.98688497886354,87,7076023.380631242,7076023.380631242,1415204.6761262484,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7076023.380631242,39.0,True,2023-10-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,6034642.538668129,0.9123079062983093,86,6034642.538668129,6034642.538668129,1206928.5077336258,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,6034642.538668129,40.0,True,2023-10-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5628210.732549447,8.995620393175619,87,5628210.732549447,5628210.732549447,1125642.1465098893,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,5628210.732549447,41.0,True,2023-10-31
SPAR (SOUTH AFRICA),OK,5239248.820177957,6.149748599673472,87,5239248.820177957,5239248.820177957,1047849.7640355915,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,5239248.820177957,42.0,True,2023-10-31
INVESTEC (SOUTH AFRICA),OK,5092989.57908645,5.879493909749741,87,5092989.57908645,5092989.57908645,1018597.9158172901,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,5092989.57908645,43.0,True,2023-10-31
OUTSURANCE (SOUTH AFRICA),OK,4335878.071697876,2.241897515825237,87,4335878.071697876,4335878.071697876,867175.6143395752,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,4335878.071697876,44.0,True,2023-10-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,3944802.4135837476,0.69546950538103,87,3944802.4135837476,3944802.4135837476,788960.4827167495,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,3944802.4135837476,45.0,True,2023-10-31
THUNGELA RESOURSES (SOUTH AFRICA),OK,3919855.3118622494,9.183899590069647,86,3919855.3118622494,3919855.3118622494,783971.0623724499,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,3919855.3118622494,46.0,True,2023-10-31
AVI (SOUTH AFRICA),OK,3073362.5959481294,3.849146053355997,87,3073362.5959481294,3073362.5959481294,614672.5191896259,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,3073362.5959481294,47.0,True,2023-10-31
TIGER BRANDS (SOUTH AFRICA),OK,2992580.6940396307,8.115573809940612,87,2992580.6940396307,2992580.6940396307,598516.1388079262,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,2992580.6940396307,48.0,True,2023-10-31
REDEFINE PROPERTIES (SOUTH AFRICA),OK,2934039.166897816,0.1877503227454491,87,2934039.166897816,2934039.166897816,586807.8333795633,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,2934039.166897816,49.0,True,2023-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,2313644.4239085573,44.18604651162791,82,2313644.4239085573,2313644.4239085573,462728.8847817115,30,,,,,2023-10-31,2023-09-30,2023-10-31,MOROCCO,MID,2313644.4239085573,50.0,True,2023-10-31
QUILTER (SOUTH AFRICA),OK,1893554.5567113152,1.049815184928779,87,1893554.5567113152,1893554.5567113152,378710.91134226305,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,1893554.5567113152,51.0,True,2023-10-31
NINETY ONE (SOUTH AFRICA),OK,1306494.106352133,2.064724676051362,87,1306494.106352133,1306494.106352133,261298.82127042662,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,1306494.106352133,52.0,True,2023-10-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,1033934.2837848044,6.593474010331027,87,1033934.2837848044,1033934.2837848044,206786.8567569609,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,1033934.2837848044,53.0,True,2023-10-31
