Date,High Risk
2017-04-06,1017.461203753798
2017-04-07,1018.0968361323272
2017-04-09,1015.1645625606413
2017-04-10,1012.5230921344421
2017-04-11,1010.4202620316373
2017-04-12,1017.4967363378466
2017-04-13,1018.9792103104496
2017-04-14,1018.3391603559571
2017-04-17,1016.9877016936634
2017-04-18,1018.2102258163151
2017-04-19,1025.3168431925812
2017-04-20,1029.6101401826836
2017-04-21,1033.1198276692962
2017-04-23,1029.553107558382
2017-04-24,1029.243802760567
2017-04-25,1029.8778023479426
2017-04-26,1024.783994689532
2017-04-27,1034.269441613006
2017-04-28,1039.22745107941
2017-04-30,1037.8019443843725
2017-05-02,1037.8019443843725
2017-05-03,1036.3115824140534
2017-05-04,1041.085614797407
2017-05-05,1042.0017759513016
2017-05-07,1044.1141321843065
2017-05-08,1048.4908545184164
2017-05-09,1047.7356817662126
2017-05-10,1056.4918821000413
2017-05-11,1056.41257603871
2017-05-12,1058.082545725306
2017-05-14,1058.4225977505184
2017-05-15,1060.6062448781938
2017-05-16,1060.1162350089755
2017-05-17,1057.7669265265217
2017-05-18,1056.9573544232196
2017-05-19,1062.650125713833
2017-05-21,1068.4675561683973
2017-05-22,1059.2773795812197
2017-05-23,1065.0664024770642
2017-05-24,1073.7196622595327
2017-05-25,1078.8883155318813
2017-05-26,1086.5627013324354
2017-05-28,1085.0726821185083
2017-05-29,1088.8967238453224
2017-05-30,1095.331125337897
2017-05-31,1096.189607432044
2017-06-01,1096.189607432044
2017-06-02,1116.8974364519886
2017-06-04,1119.4809641915938
2017-06-05,1130.841670755628
2017-06-06,1142.3615090856958
2017-06-07,1154.9676313890313
2017-06-08,1168.3144788134687
2017-06-09,1176.4963509102847
2017-06-11,1178.0943928294541
2017-06-12,1172.7601286848699
2017-06-13,1167.8402637972208
2017-06-14,1165.0672193564073
2017-06-15,1173.9630422366533
2017-06-16,1170.5232276787385
2017-06-18,1171.0088787953978
2017-06-19,1183.6311934038742
2017-06-20,1187.7286912952852
2017-06-21,1170.5823849843246
2017-06-22,1164.9434546059992
2017-06-23,1160.7400571506357
2017-06-26,1160.792893368709
2017-06-27,1159.9616287213532
2017-06-28,1158.9182086050039
2017-06-29,1168.4691527177783
2017-06-30,1166.1287601438164
2017-07-03,1166.1287601438164
2017-07-04,1167.1309244886131
2017-07-05,1165.5495501620428
2017-07-06,1167.0068618072603
2017-07-07,1172.649155206723
2017-07-10,1178.0394649295856
2017-07-11,1178.560999605292
2017-07-12,1186.879193678251
2017-07-13,1190.590574844439
2017-07-14,1187.419260821312
2017-07-17,1181.3754716925134
2017-07-18,1171.7623984400193
2017-07-19,1175.0680235471345
2017-07-20,1175.988526560838
2017-07-21,1175.3309902571918
2017-07-24,1175.8793834990508
2017-07-25,1179.5963404793163
2017-07-26,1184.1680316606842
2017-07-27,1183.7313541931187
2017-07-28,1188.109941807786
2017-07-30,1186.8030492290213
2017-07-31,1194.0257788750519
2017-08-01,1194.0257788750519
2017-08-02,1192.7925118168873
2017-08-03,1191.6441612955143
2017-08-04,1199.1095628480027
2017-08-06,1202.7132087342804
2017-08-07,1200.0706741223755
2017-08-08,1205.7798123648415
2017-08-09,1218.6313723086464
2017-08-10,1226.4791105008842
2017-08-11,1235.1784890561248
2017-08-13,1230.738626467938
2017-08-14,1240.5713575268844
2017-08-15,1234.6003107402141
2017-08-16,1234.1418913208167
2017-08-17,1227.9474846704902
2017-08-18,1223.8557210062436
2017-08-20,1218.0927795515342
2017-08-21,1218.7805154138828
2017-08-22,1219.5891226567662
2017-08-23,1222.3643130712517
2017-08-24,1221.2473077156465
2017-08-25,1219.7107450775118
2017-08-27,1223.8584624371035
2017-08-28,1225.6115224965338
2017-08-29,1231.7921652873733
2017-08-30,1238.6980554896559
2017-08-31,1241.500754720576
2017-09-01,1241.500754720576
2017-09-04,1233.7307980236546
2017-09-05,1233.418892853693
2017-09-06,1233.6396266669244
2017-09-07,1234.6950885176277
2017-09-08,1239.865681160965
2017-09-10,1243.27663334058
2017-09-11,1249.1699658693585
2017-09-12,1249.2588182744114
2017-09-13,1251.6546273572603
2017-09-14,1254.158586850368
2017-09-15,1253.6134666664718
2017-09-17,1256.7606459204717
2017-09-18,1260.2531995585741
2017-09-19,1263.9104591859798
2017-09-20,1265.4141727966687
2017-09-21,1265.8012660084535
2017-09-22,1261.8641729638657
2017-09-24,1271.019488670725
2017-09-25,1273.7910391246116
2017-09-26,1278.2344889748947
2017-09-27,1271.4320495177788
2017-09-28,1269.8366182121792
2017-09-29,1275.7634813511033
2017-10-02,1275.7634813511033
2017-10-03,1276.983249554378
2017-10-04,1287.8886965884185
2017-10-05,1286.4747600314386
2017-10-06,1291.5673543452592
2017-10-08,1295.4078213423657
2017-10-09,1295.294851997434
2017-10-10,1294.3020975246764
2017-10-11,1292.2050501055867
2017-10-12,1298.1025377246278
2017-10-13,1299.10700022152
2017-10-15,1298.761018849811
2017-10-16,1292.8277481717412
2017-10-17,1288.3166275123897
2017-10-18,1287.3296319679353
2017-10-19,1283.634630578532
2017-10-20,1279.596828812518
2017-10-22,1280.312219900883
2017-10-23,1277.6642827616147
2017-10-24,1278.6258195338667
2017-10-25,1280.2127110418749
2017-10-26,1287.5120907315777
2017-10-27,1290.9396788592258
2017-10-29,1292.14234861171
2017-10-30,1290.1258827102902
2017-10-31,1302.9715080182375
2017-11-01,1302.9715080182375
2017-11-02,1293.6561695146563
2017-11-03,1305.5323046049068
2017-11-05,1303.1695867515882
2017-11-06,1303.8316363536712
2017-11-07,1300.0342167213212
2017-11-08,1302.0084771421882
2017-11-09,1300.141776923045
2017-11-10,1308.5909657211698
2017-11-12,1306.844390326855
2017-11-13,1304.9491191497698
2017-11-14,1299.3296377995173
2017-11-15,1294.7506966877343
2017-11-16,1292.423267417523
2017-11-17,1293.1244708213674
2017-11-19,1291.1310009144156
2017-11-20,1291.0331597098518
2017-11-21,1295.4871816974055
2017-11-22,1292.7797647074146
2017-11-23,1301.5950277968889
2017-11-24,1302.925311383083
2017-11-26,1304.0343187238846
2017-11-27,1301.2685159525774
2017-11-28,1306.4264167554236
2017-11-29,1310.9621845829954
2017-11-30,1311.3215955711325
2017-12-01,1311.3215955711325
2017-12-04,1310.7444004438353
2017-12-05,1309.3545210494203
2017-12-06,1311.0623468219007
2017-12-07,1314.8169083698333
2017-12-08,1317.5617210686955
2017-12-10,1320.3354587449621
2017-12-11,1316.4988268631748
2017-12-12,1317.2667115719787
2017-12-13,1313.9761600238226
2017-12-14,1308.0253493523248
2017-12-15,1311.1936571389615
2017-12-18,1312.3313309919672
2017-12-19,1329.0231477092088
2017-12-20,1324.1593046555147
2017-12-21,1325.5084522194268
2017-12-22,1332.1875164931225
2017-12-24,1331.8519850110636
2017-12-25,1333.31943904807
2017-12-26,1335.1572133058592
2017-12-27,1341.8817573889899
2017-12-28,1343.851365588174
2017-12-29,1344.6620089991188
2017-12-31,1346.5116912064134
2018-01-02,1346.5116912064134
2018-01-03,1351.1302343776042
2018-01-04,1362.4287321409392
2018-01-05,1377.1540514912144
2018-01-08,1384.1870739317221
2018-01-09,1398.4439317736228
2018-01-10,1415.7403073135777
2018-01-11,1435.3487991507043
2018-01-12,1454.074420876845
2018-01-14,1455.7692980632803
2018-01-15,1464.5284443690027
2018-01-16,1473.6615848006202
2018-01-17,1488.1830186258644
2018-01-18,1492.896416662496
2018-01-19,1498.655107947936
2018-01-21,1497.6962176497268
2018-01-22,1495.1137302133473
2018-01-23,1491.5906958978312
2018-01-24,1477.4700750760817
2018-01-25,1469.1782254314996
2018-01-26,1478.9583525442752
2018-01-28,1483.1805507116433
2018-01-29,1499.0979403369854
2018-01-30,1516.3964564810858
2018-01-31,1517.4614036673124
2018-02-01,1517.4614036673124
2018-02-02,1521.1859227139291
2018-02-05,1521.727595904619
2018-02-06,1511.0557211277187
2018-02-07,1508.0249492979597
2018-02-08,1504.782189115089
2018-02-09,1499.8094057598623
2018-02-11,1494.758016967149
2018-02-12,1485.6062276863588
2018-02-13,1479.4877190464463
2018-02-14,1489.4590973423267
2018-02-15,1493.3404758522952
2018-02-16,1493.480239391218
2018-02-18,1493.9986218659656
2018-02-19,1496.231400214635
2018-02-20,1504.2193395840834
2018-02-21,1494.6680433013664
2018-02-22,1506.418602416115
2018-02-23,1511.2624151940927
2018-02-25,1514.2845539261732
2018-02-26,1520.3940854728905
2018-02-27,1522.6278752736876
2018-02-28,1520.723524244698
2018-03-01,1520.723524244698
2018-03-02,1519.2455695241529
2018-03-04,1518.9924489838336
2018-03-05,1517.0249093080658
2018-03-06,1512.1452399353186
2018-03-07,1510.990269795316
2018-03-08,1509.2789261637527
2018-03-09,1507.2306880601705
2018-03-11,1507.4921217542583
2018-03-12,1512.04709417578
2018-03-13,1520.6902006033924
2018-03-14,1516.0207084784995
2018-03-15,1512.90721658897
2018-03-16,1517.5889903215084
2018-03-18,1518.0582502561658
2018-03-19,1500.4302970034305
2018-03-20,1501.0171298828857
2018-03-21,1491.0037411087915
2018-03-22,1485.8586249917205
2018-03-23,1504.7795707521927
2018-03-25,1503.3207491957726
2018-03-26,1503.012946506375
2018-03-27,1505.5740201446777
2018-03-28,1506.4701735578203
2018-03-29,1507.8617920965658
2018-03-30,1511.5628515342628
2018-04-02,1511.5628515342628
2018-04-03,1502.3203040622843
2018-04-04,1498.520081825243
2018-04-05,1503.584429678315
2018-04-06,1503.2969972417477
2018-04-09,1506.265211786473
2018-04-10,1511.8901645468845
2018-04-11,1511.5465047496323
2018-04-12,1519.1873691527685
2018-04-13,1527.2895463940085
2018-04-15,1526.2351504655855
2018-04-16,1537.0611307756976
2018-04-17,1551.6527837242795
2018-04-18,1553.2776594702068
2018-04-19,1559.3614695227898
2018-04-20,1561.2238376111916
2018-04-22,1564.4035453949318
2018-04-23,1558.5992452529918
2018-04-24,1558.472093147367
2018-04-25,1551.702450269241
2018-04-26,1561.7573377029753
2018-04-27,1562.1844240662865
2018-04-29,1563.0721322242366
2018-04-30,1549.9296743621803
2018-05-02,1549.9296743621803
2018-05-03,1540.6050412469951
2018-05-04,1536.5273240816227
2018-05-06,1534.8898805249526
2018-05-07,1536.4635121559986
2018-05-08,1542.8567691765254
2018-05-09,1536.580498390815
2018-05-10,1531.1106611932178
2018-05-11,1534.1031197071543
2018-05-13,1535.5270211637724
2018-05-14,1540.776484060557
2018-05-15,1534.213644450403
2018-05-16,1532.621844252422
2018-05-17,1538.903783352009
2018-05-18,1529.2550945411408
2018-05-20,1529.4510933103822
2018-05-21,1524.6021204216931
2018-05-22,1522.921239234018
2018-05-23,1518.850144978894
2018-05-24,1504.377019140165
2018-05-25,1496.0578424842877
2018-05-27,1496.8654724859
2018-05-28,1494.184952023265
2018-05-29,1491.4204840176797
2018-05-30,1494.2672183316477
2018-05-31,1499.4211154887182
2018-06-01,1499.4211154887182
2018-06-03,1500.8262934107731
2018-06-04,1488.58181927041
2018-06-05,1488.3279429827842
2018-06-06,1496.5140799850549
2018-06-07,1504.6448860009546
2018-06-08,1502.286452407393
2018-06-10,1506.0770595711465
2018-06-11,1495.1531337436445
2018-06-12,1494.9009156468976
2018-06-13,1498.2501112559855
2018-06-14,1511.2896707575892
2018-06-15,1513.902875496067
2018-06-18,1514.3257946077558
2018-06-19,1509.5714698043112
2018-06-20,1517.8136838313644
2018-06-21,1512.4995829662087
2018-06-22,1509.5663513504135
2018-06-24,1507.405870870478
2018-06-25,1502.741639421501
2018-06-26,1493.3857553623589
2018-06-27,1493.7640012677518
2018-06-28,1498.561450412821
2018-06-29,1506.8034238280507
2018-07-03,1506.8034238280507
2018-07-04,1498.9457997148777
2018-07-05,1500.1147932319866
2018-07-06,1497.4964517764806
2018-07-08,1493.9140625640673
2018-07-09,1487.469813601719
2018-07-10,1491.293451760721
2018-07-11,1492.85319204145
2018-07-12,1490.1066311819059
2018-07-13,1486.4626728145508
2018-07-15,1487.0328811361744
2018-07-16,1471.6537755603401
2018-07-17,1464.313727885956
2018-07-18,1461.3441240628508
2018-07-19,1464.352671091381
2018-07-20,1467.8942108342296
2018-07-22,1464.8448494085628
2018-07-23,1462.297258008938
2018-07-24,1467.5303807399766
2018-07-25,1467.4873550123066
2018-07-26,1461.9695601757332
2018-07-27,1469.9958336513557
2018-07-29,1468.1358027117549
2018-07-30,1452.9671633793994
2018-07-31,1458.6255111886783
2018-08-01,1458.6255111886783
2018-08-02,1454.7330669009118
2018-08-03,1453.1564511443667
2018-08-05,1450.1251871153086
2018-08-06,1444.9582011505504
2018-08-07,1449.982187157915
2018-08-08,1459.0814430370551
2018-08-09,1451.5141649473283
2018-08-10,1448.3897757475615
2018-08-12,1444.1303233359304
2018-08-13,1432.6296667039787
2018-08-14,1431.2835794938242
2018-08-15,1428.6608813932353
2018-08-16,1433.6723846858413
2018-08-17,1439.6467428624494
2018-08-19,1439.4294836654537
2018-08-20,1438.0039582931365
2018-08-21,1438.274635235833
2018-08-22,1437.1945374035713
2018-08-23,1432.122658010167
2018-08-24,1433.028001951569
2018-08-26,1432.8730214865918
2018-08-27,1428.8459425917222
2018-08-28,1429.092389963713
2018-08-29,1431.0173960065097
2018-08-30,1431.4557017674915
2018-08-31,1435.3129604843941
2018-09-03,1435.3129604843941
2018-09-04,1445.365021517603
2018-09-05,1438.7010117042628
2018-09-06,1429.9896674310132
2018-09-07,1417.2064757028036
2018-09-09,1417.0856751253689
2018-09-10,1412.711859021933
2018-09-11,1413.1791726432887
2018-09-12,1399.6759844770213
2018-09-13,1390.8567832641593
2018-09-14,1391.5920683144611
2018-09-16,1382.9743097076328
2018-09-17,1384.2521091377753
2018-09-18,1386.7404900979327
2018-09-19,1375.5023117929911
2018-09-20,1364.0904359900026
2018-09-21,1366.5622895140355
2018-09-23,1369.5325082469521
2018-09-24,1369.375659291477
2018-09-25,1366.7070195977212
2018-09-26,1370.6562883023214
2018-09-27,1378.4077177394872
2018-09-28,1377.7200430913308
2018-09-30,1378.117526412692
2018-10-01,1378.117526412692
2018-10-02,1373.1061132943082
2018-10-03,1374.4313481903823
2018-10-04,1370.47676334219
2018-10-05,1364.382327401976
2018-10-08,1349.9707849483898
2018-10-09,1356.607646059897
2018-10-10,1355.3653338964637
2018-10-11,1353.4750983114525
2018-10-12,1348.641389032053
2018-10-14,1357.4375359369694
2018-10-15,1346.0382754408358
2018-10-16,1344.3999717580218
2018-10-17,1347.9139874548887
2018-10-18,1340.6718636624184
2018-10-19,1341.1410777949445
2018-10-21,1341.8690221286395
2018-10-22,1331.6014988236873
2018-10-23,1335.5963152274603
2018-10-24,1336.6532324309924
2018-10-25,1329.4339916326053
2018-10-26,1325.2044178132676
2018-10-28,1327.782345961107
2018-10-29,1323.9991897608325
2018-10-30,1331.626975005798
2018-10-31,1332.0675751268002
2018-11-01,1332.0675751268002
2018-11-02,1323.7533994209953
2018-11-04,1323.5542718159818
2018-11-05,1332.6539719456948
2018-11-06,1336.6382753568994
2018-11-07,1331.8517472717595
2018-11-08,1336.9456842361685
2018-11-09,1334.5454378905824
2018-11-11,1332.7336938670812
2018-11-12,1333.1406909849147
2018-11-13,1319.904050387847
2018-11-14,1320.582499165602
2018-11-15,1314.863725868822
2018-11-16,1316.6534829818972
2018-11-18,1318.9692713483391
2018-11-19,1317.65332769711
2018-11-20,1317.5460993045472
2018-11-21,1309.831949132802
2018-11-22,1305.735127872138
2018-11-23,1310.3234947807816
2018-11-25,1304.14821326045
2018-11-26,1303.2917039148565
2018-11-27,1308.077393076373
2018-11-28,1311.794897009786
2018-11-29,1309.5500074466615
2018-11-30,1318.822921672975
2018-12-03,1318.822921672975
2018-12-04,1320.9580362539443
2018-12-05,1314.311852925737
2018-12-06,1320.3376769598553
2018-12-07,1311.3271671220054
2018-12-09,1311.3280953678395
2018-12-10,1308.1934164454337
2018-12-11,1313.0444245329775
2018-12-12,1313.5505666971249
2018-12-13,1315.603439799258
2018-12-14,1318.280952202994
2018-12-16,1318.5825830804833
2018-12-17,1320.9564678678864
2018-12-18,1336.8980119437233
2018-12-19,1336.383395361439
2018-12-20,1342.420394578449
2018-12-21,1346.396327712021
2018-12-23,1345.5947071621451
2018-12-24,1355.8796334448916
2018-12-25,1354.6432895853272
2018-12-26,1360.620700381909
2018-12-27,1363.826757914123
2018-12-28,1363.9728547405107
2018-12-30,1361.91922543095
2018-12-31,1375.221271462725
2019-01-02,1375.221271462725
2019-01-03,1368.988854136123
2019-01-04,1369.1178355854736
2019-01-06,1370.829390716628
2019-01-07,1368.5724390931123
2019-01-08,1365.3494455270463
2019-01-09,1361.2060724502026
2019-01-10,1364.8999703379186
2019-01-11,1369.5441866190006
2019-01-13,1370.5059304829379
2019-01-14,1370.3816083767256
2019-01-15,1372.312699714541
2019-01-16,1381.119834920227
2019-01-17,1379.9237454419747
2019-01-18,1385.2855432771937
2019-01-20,1386.0834704670851
2019-01-21,1390.190514156556
2019-01-22,1398.4963200742911
2019-01-23,1399.676453344621
2019-01-24,1412.0017376734515
2019-01-25,1414.2771966660937
2019-01-27,1417.5696531093968
2019-01-28,1417.5660666429771
2019-01-29,1425.4472993408351
2019-01-30,1426.1545606350458
2019-01-31,1412.4631372160068
2019-02-01,1412.4631372160068
2019-02-03,1411.98225630043
2019-02-04,1410.4207351826608
2019-02-05,1421.6116202364142
2019-02-06,1427.8618354929288
2019-02-07,1445.386686080382
2019-02-08,1449.8608132819777
2019-02-10,1454.765694839004
2019-02-11,1458.2282992076257
2019-02-12,1464.5053100007028
2019-02-13,1472.4450454021655
2019-02-14,1463.21846586353
2019-02-15,1472.4029418279463
2019-02-17,1477.233860765832
2019-02-18,1480.58010947646
2019-02-19,1484.0475879502144
2019-02-20,1492.1719181345945
2019-02-21,1491.878529170641
2019-02-22,1479.526799532273
2019-02-24,1475.9940372141834
2019-02-25,1481.7744506390154
2019-02-26,1484.6466798391073
2019-02-27,1477.4568345174184
2019-02-28,1464.9643528464387
2019-03-01,1464.9643528464387
2019-03-03,1462.4914217254707
2019-03-04,1469.7446888476802
2019-03-05,1467.4066168767586
2019-03-06,1460.7552368868025
2019-03-07,1465.2435679234297
2019-03-08,1467.650719856608
2019-03-10,1469.2836580986589
2019-03-11,1473.164976027003
2019-03-12,1462.3338453075082
2019-03-13,1463.1801446344714
2019-03-14,1459.8167834020435
2019-03-15,1459.1596719391855
2019-03-17,1457.7069803782024
2019-03-18,1449.1260160131324
2019-03-19,1454.894523323899
2019-03-20,1448.25285751045
2019-03-21,1459.959719969533
2019-03-22,1452.636653689268
2019-03-24,1452.1870595637645
2019-03-25,1447.5611039702633
2019-03-26,1438.069261752442
2019-03-27,1435.3589135694833
2019-03-28,1444.501341285454
2019-03-29,1438.3278527170712
2019-03-31,1437.3238065468247
2019-04-01,1437.3238065468247
2019-04-02,1437.379017920589
2019-04-03,1429.4654926019618
2019-04-04,1428.8087734490546
2019-04-05,1433.3014708483074
2019-04-07,1428.1382387973692
2019-04-08,1433.3863018751968
2019-04-09,1428.1086399889873
2019-04-10,1433.6524729695634
2019-04-11,1434.5791701499445
2019-04-12,1428.8632429110855
2019-04-14,1425.1299249483714
2019-04-15,1425.5549079464079
2019-04-16,1426.2147760273897
2019-04-17,1424.7431157668927
2019-04-18,1425.2860375222015
2019-04-19,1425.07557370464
2019-04-21,1421.2116602561064
2019-04-22,1425.3887513587506
2019-04-23,1426.9066269763534
2019-04-24,1431.9876565781296
2019-04-25,1430.0481480993421
2019-04-26,1442.6197456800373
2019-04-29,1439.5135370451846
2019-04-30,1440.5903190340405
2019-05-02,1440.5903190340405
2019-05-03,1448.3731467305208
2019-05-05,1445.3336216150838
2019-05-06,1440.6683116827335
2019-05-07,1440.2642813528112
2019-05-08,1439.350915083819
2019-05-09,1436.2999274711847
2019-05-10,1431.0445046767063
2019-05-12,1431.1583506930688
2019-05-13,1414.3889294972153
2019-05-14,1407.9655974463294
2019-05-15,1404.9190067964132
2019-05-16,1410.046365048939
2019-05-17,1404.3888908330225
2019-05-19,1402.4903976782043
2019-05-20,1400.1351877550776
2019-05-21,1393.7961387161643
2019-05-22,1399.289264466009
2019-05-23,1397.250365465011
2019-05-24,1397.043812801205
2019-05-26,1398.0071459686603
2019-05-27,1394.4146646538804
2019-05-28,1400.2879382333333
2019-05-29,1391.7859887332938
2019-05-30,1384.260069369541
2019-05-31,1387.2955815083612
2019-06-03,1387.2955815083612
2019-06-04,1389.0682050690268
2019-06-05,1388.4201126070927
2019-06-06,1391.9436348606284
2019-06-07,1385.9574761127978
2019-06-09,1388.1137814945846
2019-06-10,1385.9598422202594
2019-06-11,1385.0528039765452
2019-06-12,1385.8494747846316
2019-06-13,1385.8296603619704
2019-06-14,1387.9776589841767
2019-06-16,1386.7408113084869
2019-06-17,1391.2419303482582
2019-06-18,1380.764304351442
2019-06-19,1382.1303114426034
2019-06-20,1387.090238837856
2019-06-21,1393.437486817954
2019-06-23,1393.365245460507
2019-06-24,1390.830760399005
2019-06-25,1389.4900349922834
2019-06-26,1391.655531789183
2019-06-27,1395.6541962345489
2019-06-28,1393.7000237961731
2019-07-02,1393.7000237961731
2019-07-03,1388.4876600121174
2019-07-04,1384.324482897838
2019-07-05,1386.4883817862933
2019-07-07,1386.6649746626986
2019-07-08,1390.021446055555
2019-07-09,1388.4508578931866
2019-07-10,1389.1982786463695
2019-07-11,1378.3114211841776
2019-07-12,1377.5533565958272
2019-07-14,1371.7959931842581
2019-07-15,1367.6926304451665
2019-07-16,1357.594777423541
2019-07-17,1346.3874501432038
2019-07-18,1344.9536957132484
2019-07-19,1343.5269995273225
2019-07-21,1342.0206302629729
2019-07-22,1342.947541319248
2019-07-23,1345.2790406392442
2019-07-24,1345.1686714483137
2019-07-25,1341.7049847149817
2019-07-26,1338.7663024328353
2019-07-28,1336.0598104298483
2019-07-29,1327.725370556287
2019-07-30,1324.3049668945014
2019-07-31,1322.4195505493917
2019-08-01,1322.4195505493917
2019-08-02,1318.9786100417837
2019-08-04,1319.6662195920696
2019-08-05,1318.972727063261
2019-08-06,1311.0335179034946
2019-08-07,1309.184881206257
2019-08-08,1309.3642425731293
2019-08-09,1312.5573145949024
2019-08-12,1311.3710437769773
2019-08-13,1308.3150636153362
2019-08-14,1302.6013552755173
2019-08-15,1297.3591870133898
2019-08-16,1290.0925325081826
2019-08-18,1291.055039648047
2019-08-19,1279.6164448532131
2019-08-20,1281.0980986834709
2019-08-21,1282.4368642115876
2019-08-22,1287.9697595879395
2019-08-23,1288.4562683668187
2019-08-25,1287.3954650967494
2019-08-26,1286.0643616598186
2019-08-27,1284.6582855688248
2019-08-28,1282.2304962208657
2019-08-29,1284.5811135910294
2019-08-30,1285.8902039793707
2019-09-02,1285.8902039793707
2019-09-03,1283.7400409697527
2019-09-04,1280.3864643572615
2019-09-05,1288.1670409875444
2019-09-06,1284.0294090524162
2019-09-08,1284.592115779546
2019-09-09,1283.6769064084574
2019-09-10,1286.5499927196413
2019-09-11,1287.8761828712506
2019-09-12,1291.004503860603
2019-09-13,1303.112169290786
2019-09-15,1300.95195338985
2019-09-16,1309.5355820737311
2019-09-17,1295.3738343794398
2019-09-18,1293.2085167723972
2019-09-19,1291.2219746055173
2019-09-20,1289.9791544187774
2019-09-22,1277.8570841431797
2019-09-23,1268.4515416615695
2019-09-24,1255.9729464406505
2019-09-25,1257.8200431817786
2019-09-26,1255.6823627827628
2019-09-27,1260.1725404083252
2019-09-29,1268.7339703024752
2019-09-30,1271.8555760972758
2019-10-01,1271.8555760972758
2019-10-02,1275.2296179510538
2019-10-03,1280.5163154700465
2019-10-04,1277.0534405348374
2019-10-07,1276.14479270379
2019-10-08,1269.525194004704
2019-10-09,1262.071307560446
2019-10-10,1256.8539760108151
2019-10-11,1263.9987784901484
2019-10-13,1264.8159958780222
2019-10-14,1262.430928866052
2019-10-15,1258.7490860263124
2019-10-16,1259.1228904314512
2019-10-17,1260.8463694015604
2019-10-18,1263.0895773704178
2019-10-20,1263.404268582707
2019-10-21,1262.2827594630398
2019-10-22,1264.031729850753
2019-10-23,1272.9394503576077
2019-10-24,1269.2751109778808
2019-10-25,1278.83719889374
2019-10-27,1280.3284200189455
2019-10-28,1284.0030182112441
2019-10-29,1283.6505472051945
2019-10-30,1292.9605160409951
2019-10-31,1300.2991517719474
2019-11-01,1300.2991517719474
2019-11-04,1293.9648793260706
2019-11-05,1294.6395507192342
2019-11-06,1285.4345967110314
2019-11-07,1286.1938819267693
2019-11-08,1277.6455734117465
2019-11-11,1277.176172753314
2019-11-12,1277.7993432355665
2019-11-13,1275.0538565410661
2019-11-14,1284.9591434335193
2019-11-15,1291.123037166568
2019-11-17,1290.7500840146786
2019-11-18,1286.2827631122084
2019-11-19,1284.0015027461563
2019-11-20,1289.163609300237
2019-11-21,1297.5766351686548
2019-11-22,1299.8737315994674
2019-11-24,1298.42731485687
2019-11-25,1301.5610733208289
2019-11-26,1302.2088527778837
2019-11-27,1302.1772209263295
2019-11-28,1304.7114066679294
2019-11-29,1303.9729277487477
2019-12-02,1303.9729277487477
2019-12-03,1301.9174843011292
2019-12-04,1307.1933872639938
2019-12-05,1299.9677604482838
2019-12-06,1303.3723139822137
2019-12-08,1301.9091293901174
2019-12-09,1294.199526931688
2019-12-10,1302.067891462773
2019-12-11,1301.7647507706085
2019-12-12,1304.9142131272988
2019-12-13,1306.6225383575497
2019-12-15,1307.5896941286423
2019-12-16,1308.0493226390836
2019-12-17,1319.7496445178708
2019-12-18,1318.3896727968615
2019-12-19,1321.8570186940467
2019-12-20,1315.3739886573126
2019-12-22,1316.652535675454
2019-12-23,1324.039083442953
2019-12-24,1328.1966148192241
2019-12-25,1327.58521715816
2019-12-26,1328.2937407154361
2019-12-27,1331.5817600012667
2019-12-29,1331.2011210058872
2019-12-30,1338.291704638299
2019-12-31,1344.1641613980964
2020-01-02,1344.1641613980964
2020-01-03,1340.3019103284958
2020-01-05,1330.6825272708804
2020-01-06,1335.8278561821714
2020-01-07,1333.800236877637
2020-01-08,1351.054068539347
2020-01-09,1365.1188530970146
2020-01-10,1366.5402308718697
2020-01-12,1367.872375156307
2020-01-13,1363.6232727869271
2020-01-14,1362.4488367085953
2020-01-15,1357.0681522857053
2020-01-16,1361.3449363028255
2020-01-17,1361.3140026999959
2020-01-19,1359.8012233067004
2020-01-20,1366.6415024341668
2020-01-21,1369.7110904365238
2020-01-22,1374.2025292050077
2020-01-23,1381.2433724232012
2020-01-24,1381.5672733251558
2020-01-26,1380.9781294978056
2020-01-27,1378.6714255609106
2020-01-28,1375.0335553951015
2020-01-29,1379.301855071654
2020-01-30,1374.697440086284
2020-01-31,1375.1582289161677
2020-02-03,1375.1582289161677
2020-02-04,1362.8079259313868
2020-02-05,1367.3063122339342
2020-02-06,1375.259020043577
2020-02-07,1369.2324294229486
2020-02-09,1370.868366954385
2020-02-10,1368.9789860876288
2020-02-11,1369.6239929998496
2020-02-12,1359.8422545385115
2020-02-13,1368.9672724342308
2020-02-14,1371.581707219493
2020-02-16,1365.1479016867443
2020-02-17,1371.777591674808
2020-02-18,1368.1128507047304
2020-02-19,1359.4176374750425
2020-02-20,1361.9389204311647
2020-02-21,1368.4156734836124
2020-02-23,1368.1911218859868
2020-02-24,1336.464153467671
2020-02-25,1330.7600488912274
2020-02-26,1318.4652957529777
2020-02-27,1315.4650858274636
2020-02-28,1298.7715755931242
2020-03-02,1298.7715755931242
2020-03-03,1298.9726426834513
2020-03-04,1295.9913043508373
2020-03-05,1301.5583331150929
2020-03-06,1293.8345432059289
2020-03-08,1280.91343589956
2020-03-09,1237.0632540942115
2020-03-10,1228.084554523359
2020-03-11,1233.811649553647
2020-03-12,1201.7903256580626
2020-03-13,1180.5517500800374
2020-03-15,1158.8717345103253
2020-03-16,1124.1398767036826
2020-03-17,1092.4815478175685
2020-03-18,1066.0514706286015
2020-03-19,1062.9061068204799
