Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),1817096444.4444444,476.0,90,0.6666666666666666,4088467000.0,4088467000.0,817693400.0,20.0,0,11,7832775000.0,48827072199.99999,2024-08-31,SOUTH AFRICA,HIGH,1817096444.4444444,5.0,1.0,True,2024-08-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),590925826.3084452,45.9,90,0.6666666666666666,1329583109.194002,1329583109.194002,265916621.8388004,20.0,0,11,422008450.50000006,4367070623.760029,2024-08-31,NIGERIA,MID,590925826.3084452,5.0,2.0,True,2024-08-31
NASPERS (SOUTH AFRICA),583316802.8340741,735.55,90,0.6666666666666666,1312462806.3766668,1312462806.3766668,262492561.27533337,20.0,0,11,1958430900.0,10103495980.999962,2024-08-31,SOUTH AFRICA,HIGH,583316802.8340741,3.581303101067131,3.0,True,2024-08-31
GRINDROD (SOUTH AFRICA),546995211.4074074,1417.0,90,0.6666666666666666,1230739225.6666667,1230739225.6666667,246147845.13333336,20.0,0,11,451407120.0,5539867649.999995,2024-08-31,SOUTH AFRICA,HIGH,546995211.4074074,3.358304848008036,4.0,True,2024-08-31
FIRSTRAND (SOUTH AFRICA),395501657.77777773,85.98,90,0.6666666666666666,889878730.0,889878730.0,177975746.0,20.0,0,11,613662300.0,2803106894.999996,2024-08-31,SOUTH AFRICA,HIGH,395501657.77777773,2.428202490644947,5.0,True,2024-08-31
ZENITH BANK NIGERIA (NIGERIA),354326771.56666666,38.35,90,0.6666666666666666,797235236.025,797235236.025,159447047.205,20.0,0,11,371316552.90000004,4635462414.453023,2024-08-31,NIGERIA,MID,354326771.56666666,5.0,6.0,True,2024-08-31
CAPITEC BANK (SOUTH AFRICA),312697824.6948148,2925.94,90,0.6666666666666666,703570105.5633334,703570105.5633334,140714021.1126667,20.0,0,11,282615135.5,1726959922.2149994,2024-08-31,SOUTH AFRICA,HIGH,312697824.6948148,1.9198241570199286,7.0,True,2024-08-31
GOLD FIELDS (SOUTH AFRICA),305838235.4222222,247.94,90,0.6666666666666666,688136029.6999999,688136029.6999999,137627205.94,20.0,0,11,268942300.0,1943662290.9999957,2024-08-31,SOUTH AFRICA,HIGH,305838235.4222222,1.8777093607126283,8.0,True,2024-08-31
STANDARD BANK GROUP (SOUTH AFRICA),298050951.1111111,240.0,90,0.6666666666666666,670614640.0,670614640.0,134122928.0,20.0,0,11,527384050.0,2113740763.9999967,2024-08-31,SOUTH AFRICA,HIGH,298050951.1111111,1.8298989336569094,9.0,True,2024-08-31
PPC (SOUTH AFRICA),264234657.3333333,384.0,90,0.6666666666666666,594527979.0,594527979.0,118905595.80000001,20.0,0,11,911000000.0,11672693399.999968,2024-08-31,SOUTH AFRICA,HIGH,264234657.3333333,1.622282082600072,10.0,True,2024-08-31
