Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),6102786115.555554,1097.0,90,0.7333333333333333,11348156000.0,11348156000.0,2269631200.0,22.0,0,3,11444400000.0,61635000000.0,2018-05-31,SOUTH AFRICA,HIGH,6102786115.555554,5.0,1.0,True,2018-05-31
NASPERS (SOUTH AFRICA),1071837591.2444443,399.77,90,0.7333333333333333,1993086430.0,1993086430.0,398617286.0,22.0,0,3,1721882599.9999998,8455302800.0,2018-05-31,SOUTH AFRICA,HIGH,1071837591.2444443,5.0,2.0,True,2018-05-31
BLUE LABEL TELECOMS (SOUTH AFRICA),858822116.7777777,1180.0,90,0.7333333333333333,1596983275.0,1596983275.0,319396655.0,22.0,0,3,1492080480.0,12012000000.0,2018-05-31,SOUTH AFRICA,HIGH,858822116.7777777,5.0,3.0,True,2018-05-31
PPC (SOUTH AFRICA),619867408.388148,811.0,90,0.7333333333333333,1152646007.3333333,1152646007.3333333,230529201.46666667,22.0,0,3,1769700000.0,10903150000.0,2018-05-31,SOUTH AFRICA,HIGH,619867408.388148,4.1308958818463415,4.0,True,2018-05-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),567643032.839563,40.5,90,0.7,1158455169.0603328,1158455169.0603328,231691033.81206656,21.0,0,3,386795386.32,3165797262.8599844,2018-05-31,NIGERIA,MID,567643032.839563,5.0,5.0,True,2018-05-31
ZENITH BANK NIGERIA (NIGERIA),431869389.312097,25.5,90,0.7,881366100.6369328,881366100.6369328,176273220.12738657,21.0,0,3,336568923.0,3686288939.957987,2018-05-31,NIGERIA,MID,431869389.312097,5.0,6.0,True,2018-05-31
STANDARD BANK GROUP (SOUTH AFRICA),413762904.13333327,207.4,90,0.7333333333333333,769393830.0,769393830.0,153878766.0,22.0,0,3,578930200.0,2102220000.0,2018-05-31,SOUTH AFRICA,HIGH,413762904.13333327,2.7573823911627513,7.0,True,2018-05-31
TANZANIA BREWERIES LTD (TANZANIA),380125679.7333333,16400.0,90,0.7,775766693.3333334,775766693.3333334,155153338.6666667,21.0,0,30,101565200.0,5078260000.0,2018-05-31,TANZANIA,LOW,380125679.7333333,5.0,8.0,True,2018-05-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),328895187.55345184,648.46,90,0.7333333333333333,611581960.3266667,611581960.3266667,122316392.06533335,22.0,0,3,515121646.3,2468031000.0,2018-05-31,SOUTH AFRICA,HIGH,328895187.55345184,2.191810308847352,9.0,True,2018-05-31
MTN GROUP (SOUTH AFRICA),317197893.30370367,114.5,90,0.7333333333333333,589830793.3333334,589830793.3333334,117966158.66666669,22.0,0,3,703080000.0,2860574800.0,2018-05-31,SOUTH AFRICA,HIGH,317197893.30370367,2.1138576628602403,10.0,True,2018-05-31
FIRSTRAND (SOUTH AFRICA),316632789.2444444,58.78,90,0.7333333333333333,588779980.0,588779980.0,117755996.0,22.0,0,3,556032000.0,2361527200.0,2018-05-31,SOUTH AFRICA,HIGH,316632789.2444444,2.11009171872506,11.0,True,2018-05-31
ANGLO AMERICAN (SOUTH AFRICA),284463676.2643703,293.01,90,0.7333333333333333,528961381.48333335,528961381.48333335,105792276.29666668,22.0,0,3,479852600.0,2141757200.0,2018-05-31,SOUTH AFRICA,HIGH,284463676.2643703,1.895711587532832,12.0,True,2018-05-31
ABSA (SOUTH AFRICA),283701873.8074074,161.68,90,0.7333333333333333,527544806.6666667,527544806.6666667,105508961.33333334,22.0,0,3,356202000.0,3211255400.0,2018-05-31,SOUTH AFRICA,HIGH,283701873.8074074,1.8906348137104565,13.0,True,2018-05-31
SANLAM (SOUTH AFRICA),265896238.01481476,76.05,90,0.7333333333333333,494435153.3333333,494435153.3333333,98887030.66666667,22.0,0,3,321159600.0,1541124000.0000002,2018-05-31,SOUTH AFRICA,HIGH,265896238.01481476,1.7719751994543393,14.0,True,2018-05-31
GRINDROD (SOUTH AFRICA),239570303.86666662,928.0,90,0.7333333333333333,445481970.0,445481970.0,89096394.0,22.0,0,3,597680820.0,4448430000.0,2018-05-31,SOUTH AFRICA,HIGH,239570303.86666662,1.5965349496739438,15.0,True,2018-05-31
CLICKS (SOUTH AFRICA),195075477.29837033,201.99,90,0.7333333333333333,362743656.1333333,362743656.1333333,72548731.22666667,22.0,0,3,89473039.8,665267400.0,2018-05-31,SOUTH AFRICA,HIGH,195075477.29837033,1.3000142851783063,16.0,True,2018-05-31
SAFARICOM KENYA (KENYA),191424591.19259256,28.25,90,0.7333333333333333,355954818.3333333,355954818.3333333,71190963.66666667,22.0,0,3,181584300.0,1263586649.999998,2018-05-31,KENYA,MID,191424591.19259256,5.0,17.0,True,2018-05-31
REINET INVEST (SOUTH AFRICA),150056410.55060738,238.4,90,0.7333333333333333,279030515.4866667,279030515.4866667,55806103.09733334,22.0,0,3,816000000.0,4162611999.9999995,2018-05-31,SOUTH AFRICA,HIGH,150056410.55060738,1.0,18.0,True,2018-05-31
SHOPRITE HOLDINGS (SOUTH AFRICA),149401913.8944444,234.07,90,0.7333333333333333,277813476.25,277813476.25,55562695.25,22.0,0,3,289900000.0,1698220000.0,2018-05-31,SOUTH AFRICA,HIGH,149401913.8944444,0.9956383292539025,19.0,True,2018-05-31
NESTLÉ NIGERIA (NIGERIA),148895457.88763332,1472.5,90,0.7,303868281.40333337,303868281.40333337,60773656.28066668,21.0,0,3,84107500.0,2389994714.3399906,2018-05-31,NIGERIA,MID,148895457.88763332,5.0,20.0,True,2018-05-31
NIGERIAN BREWERIES (NIGERIA),144950616.33966666,107.9,90,0.7,295817584.3666667,295817584.3666667,59163516.873333335,21.0,0,3,158347863.0,3429137404.514984,2018-05-31,NIGERIA,MID,144950616.33966666,5.0,21.0,True,2018-05-31
VODACOM (SOUTH AFRICA),144903692.4412,142.82,90,0.7333333333333333,269449014.87,269449014.87,53889802.97400001,22.0,0,3,253305600.0,1732617100.0,2018-05-31,SOUTH AFRICA,HIGH,144903692.4412,0.9656614596437411,22.0,True,2018-05-31
MR PRICE (SOUTH AFRICA),144163028.23429626,251.0,90,0.7333333333333333,268071746.71666667,268071746.71666667,53614349.343333334,22.0,0,3,239040000.0,1152540000.0,2018-05-31,SOUTH AFRICA,HIGH,144163028.23429626,0.9607255545118911,23.0,True,2018-05-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),142241309.67607406,250.0,90,0.7333333333333333,264498303.11666667,264498303.11666667,52899660.623333335,22.0,0,3,324208400.0,1793825000.0,2018-05-31,SOUTH AFRICA,HIGH,142241309.67607406,0.9479189136548243,24.0,True,2018-05-31
TIGER BRANDS (SOUTH AFRICA),141599408.1662518,305.42,90,0.7333333333333333,263304684.60666665,263304684.60666665,52660936.921333335,22.0,0,3,205572907.99999997,769418999.9999999,2018-05-31,SOUTH AFRICA,HIGH,141599408.1662518,0.9436411789851297,25.0,True,2018-05-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),131670992.03719997,10.8,90,0.7,268716310.28,268716310.28,53743262.055999994,21.0,0,3,96138743.53999999,1273149468.458693,2018-05-31,NIGERIA,MID,131670992.03719997,5.0,26.0,True,2018-05-31
FOSCHINI (SOUTH AFRICA),126643786.38804443,161.41,90,0.7333333333333333,235494644.11,235494644.11,47098928.822000004,22.0,0,3,191700400.0,836004000.0,2018-05-31,SOUTH AFRICA,HIGH,126643786.38804443,0.8439745154728534,27.0,True,2018-05-31
DANGOTE CEMENT NIGERIA (NIGERIA),118691248.29333332,240.0,90,0.7,242227037.33333334,242227037.33333334,48445407.46666667,21.0,0,3,54473465.5,2292063864.143971,2018-05-31,NIGERIA,MID,118691248.29333332,5.0,28.0,True,2018-05-31
BIDVEST (SOUTH AFRICA),113582982.94819258,202.0,90,0.7333333333333333,211208026.14333335,211208026.14333335,42241605.22866667,22.0,0,3,179974000.0,1050353000.0,2018-05-31,SOUTH AFRICA,HIGH,113582982.94819258,0.7569352254356776,29.0,True,2018-05-31
TRUWORTHS INT (SOUTH AFRICA),112694016.84444442,84.08,90,0.7333333333333333,209554990.0,209554990.0,41910998.0,22.0,0,3,194361000.0,792924800.0,2018-05-31,SOUTH AFRICA,HIGH,112694016.84444442,0.7510110126647187,30.0,True,2018-05-31
FIRST HOLDCO NIGERIA (NIGERIA),112287621.91511665,10.15,90,0.7,229158412.07166666,229158412.07166666,45831682.414333336,21.0,0,3,90514286.94,1414297554.0670898,2018-05-31,NIGERIA,MID,112287621.91511665,5.0,31.0,True,2018-05-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),111622229.31851849,58.34,90,0.7333333333333333,207561996.66666666,207561996.66666666,41512399.333333336,22.0,0,3,302448000.0,1648360000.0,2018-05-31,SOUTH AFRICA,HIGH,111622229.31851849,0.7438684485983573,32.0,True,2018-05-31
BID CORP (SOUTH AFRICA),106940231.92877035,253.92,90,0.7333333333333333,198855803.17333332,198855803.17333332,39771160.63466667,22.0,0,3,240295236.70000002,1339873739.999998,2018-05-31,SOUTH AFRICA,HIGH,106940231.92877035,0.7126668666561509,33.0,True,2018-05-31
BID CORPORATION (SOUTH AFRICA),106940231.92877035,253.92,90,0.7333333333333333,198855803.17333332,198855803.17333332,39771160.63466667,22.0,0,3,240295236.70000002,1339873739.999998,2018-05-31,SOUTH AFRICA,HIGH,106940231.92877035,0.7126668666561509,34.0,True,2018-05-31
MONDI (SOUTH AFRICA),102701106.68383701,350.82,90,0.7333333333333333,190973132.26333332,190973132.26333332,38194626.45266666,22.0,0,3,158822149.2,672348300.0,2018-05-31,SOUTH AFRICA,HIGH,102701106.68383701,0.6844166557562729,35.0,True,2018-05-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),100533620.8148148,27.2,90,0.7333333333333333,186942683.33333334,186942683.33333334,37388536.66666667,22.0,0,3,168854400.0,935226000.0,2018-05-31,SOUTH AFRICA,HIGH,100533620.8148148,0.6699721821008724,36.0,True,2018-05-31
OLD MUTUAL (SOUTH AFRICA),95597451.80740738,18.65,90,0.7333333333333333,177763856.66666666,177763856.66666666,35552771.333333336,22.0,0,3,140615200.0,789057500.0,2018-05-31,SOUTH AFRICA,HIGH,95597451.80740738,0.6370767597107528,37.0,True,2018-05-31
GLENCORE (SOUTH AFRICA),93563022.32281479,59.86,90,0.7333333333333333,173980826.63333333,173980826.63333333,34796165.32666667,22.0,0,3,115929100.0,797529600.0,2018-05-31,SOUTH AFRICA,HIGH,93563022.32281479,0.623518995153227,38.0,True,2018-05-31
CAPITEC BANK (SOUTH AFRICA),92217123.88142222,868.29,90,0.7333333333333333,171478122.92000002,171478122.92000002,34295624.58400001,22.0,0,3,122285615.7,1037080100.0,2018-05-31,SOUTH AFRICA,HIGH,92217123.88142222,0.6145497119586335,39.0,True,2018-05-31
DISCOVERY HOLDINGS (SOUTH AFRICA),91626119.18957037,154.15,90,0.7333333333333333,170379147.25333336,170379147.25333336,34075829.45066667,22.0,0,3,171600000.0,770783300.0,2018-05-31,SOUTH AFRICA,HIGH,91626119.18957037,0.6106111618514888,40.0,True,2018-05-31
REMGRO (SOUTH AFRICA),85189064.7911111,146.17,90,0.7333333333333333,158409418.0,158409418.0,31681883.6,22.0,0,3,184372200.0,940832399.9999999,2018-05-31,SOUTH AFRICA,HIGH,85189064.7911111,0.5677135983629343,41.0,True,2018-05-31
EXXARO RESOURCES (SOUTH AFRICA),73592933.65257776,113.58,90,0.7333333333333333,136846364.23,136846364.23,27369272.846,22.0,0,3,106029000.0,725239900.0,2018-05-31,SOUTH AFRICA,HIGH,73592933.65257776,0.4904351195829659,42.0,True,2018-05-31
SIBANYE STILLWATER (SOUTH AFRICA),71957502.54814814,7.89,90,0.7333333333333333,133805273.33333333,133805273.33333333,26761054.666666668,22.0,0,3,164102700.0,856287200.0,2018-05-31,SOUTH AFRICA,HIGH,71957502.54814814,0.47953634425954805,43.0,True,2018-05-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),71876568.24023703,107.98,90,0.7333333333333333,133654775.65333334,133654775.65333334,26730955.13066667,22.0,0,3,246030800.0,916844000.0000001,2018-05-31,SOUTH AFRICA,HIGH,71876568.24023703,0.47899698504380955,44.0,True,2018-05-31
SONATEL SENEGAL (SENEGAL),65535808.74074073,22300.0,90,0.6666666666666666,147455569.66666666,147455569.66666666,29491113.933333334,20.0,0,3,118039800.0,3194759920.000003,2018-05-31,SENEGAL,LOW,65535808.74074073,5.0,45.0,True,2018-05-31
EQUITY GROUP HOLDINGS KENYA (KENYA),60155979.97037036,47.25,90,0.7333333333333333,111860293.33333333,111860293.33333333,22372058.666666668,22.0,0,3,57877800.0,720391764.9999968,2018-05-31,KENYA,MID,60155979.97037036,4.218169399741868,46.0,True,2018-05-31
EL SEWEDY ELECTRIC (EGYPT),59389844.751502216,209.41,90,0.7333333333333333,110435661.728,110435661.728,22087132.3456,22.0,0,3,11465918.16,573295908.0,2018-05-31,EGYPT,MID,59389844.751502216,4.164447589576263,47.0,True,2018-05-31
KUMBA IRON ORE (SOUTH AFRICA),55053697.15625183,290.17,90,0.7333333333333333,102372577.35666665,102372577.35666665,20474515.471333332,22.0,0,3,110015290.9,486255000.0,2018-05-31,SOUTH AFRICA,HIGH,55053697.15625183,0.36688667251363216,48.0,True,2018-05-31
SPAR (SOUTH AFRICA),53572282.54742221,192.75,90,0.7333333333333333,99617880.77,99617880.77,19923576.154,22.0,0,3,110502252.0,581406000.0,2018-05-31,SOUTH AFRICA,HIGH,53572282.54742221,0.3570142878324725,49.0,True,2018-05-31
KCB GROUP KENYA (KENYA),49905628.544444434,46.0,90,0.7333333333333333,92799722.5,92799722.5,18559944.5,22.0,0,3,55305200.0,515677185.0,2018-05-31,KENYA,MID,49905628.544444434,3.499409290726309,50.0,True,2018-05-31
VODACOM TANZANIA (TANZANIA),46678143.52599999,800.0,90,0.7,95261517.4,95261517.4,19052303.48,21.0,0,1,18848000.0,272656672.0,2018-05-31,TANZANIA,LOW,46678143.52599999,5.0,51.0,True,2018-05-31
