Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),10765997.940703703,0.56,90,0.7333333333333333,20019417.658333335,20019417.658333335,4003883.531666667,22.0,0,6,19424447.11,165937113.96,2020-11-30,EGYPT,MID,10765997.940703703,1.022950017414345,82.0,True,2020-11-30
GB AUTO EGYPT (EGYPT),10745489.310126346,3.37,90,0.7333333333333333,19981281.775028333,19981281.775028333,3996256.3550056666,22.0,0,6,4953815.92,60021874.13084998,2020-11-30,EGYPT,MID,10745489.310126346,1.021001354213609,83.0,True,2020-11-30
TELECOM EGYPT (EGYPT),10303433.42789037,12.66,90,0.7333333333333333,19159277.035333335,19159277.035333335,3831855.4070666675,22.0,0,6,13000066.379999999,130476052.66879961,2020-11-30,EGYPT,MID,10303433.42789037,0.978998645786391,84.0,True,2020-11-30
EMAAR MISR EGYPT (EGYPT),10218523.939604443,2.51,90,0.7333333333333333,19001387.491,19001387.491,3800277.4982000003,22.0,0,6,9018172.71,96803870.2875,2020-11-30,EGYPT,MID,10218523.939604443,0.9709308230913539,85.0,True,2020-11-30
INTERNATIONAL BREWERIES NIGERIA (NIGERIA),9838235.678693334,7.18,90,0.7,20078031.997333337,20078031.997333337,4015606.3994666673,21.0,0,71,2268793.3,113439664.99999999,2020-11-30,NIGERIA,MID,9838235.678693334,0.9347970726239947,86.0,True,2020-11-30
EXPORT DEVELOPMENT BANK OF (EGYPT),8941404.676860329,15.1,90,0.7333333333333333,16626578.944574993,16626578.944574993,3325315.788914999,22.0,0,6,966258.3,44443253.75724979,2020-11-30,EGYPT,MID,8941404.676860329,0.849583115311754,87.0,True,2020-11-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),8790586.95416,7.08,90,0.7333333333333333,16346132.766,16346132.766,3269226.5532000004,22.0,0,6,21107279.159999996,242017769.59679788,2020-11-30,EGYPT,MID,8790586.95416,0.8352529071032422,88.0,True,2020-11-30
TOTALENERGIES MARKETING NIGERIA (NIGERIA),8739528.283266665,130.0,90,0.7,17835772.006666668,17835772.006666668,3567154.401333334,21.0,0,6,4840686.0,221272193.92499757,2020-11-30,NIGERIA,MID,8739528.283266665,0.830401478692503,89.0,True,2020-11-30
TANZANIA PORTLAND CEMENT (TANZANIA),8550761.813333333,2640.0,90,0.5333333333333333,30061272.0,30061272.0,6012254.4,16.0,0,22,2160000.0,108000000.0,2020-11-30,TANZANIA,LOW,8550761.813333333,4.704509731466384,90.0,True,2020-11-30
UNILEVER NIGERIA (NIGERIA),8072892.080399999,12.95,90,0.7,16475289.96,16475289.96,3295057.9920000006,21.0,0,22,8672383.350000001,433619167.50000006,2020-11-30,NIGERIA,MID,8072892.080399999,0.7670598805343563,91.0,True,2020-11-30
OANDO PLC NIGERIA (NIGERIA),7755740.839046666,3.0,90,0.7,15828042.528666668,15828042.528666668,3165608.5057333335,21.0,0,6,8044923.41,311069632.84360003,2020-11-30,NIGERIA,MID,7755740.839046666,0.7369252037814674,92.0,True,2020-11-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),7002763.946746298,410.0,90,0.6333333333333333,17458414.271666672,17458414.271666672,3491682.8543333346,19.0,0,7,11244660.0,562233000.0,2020-11-30,MOROCCO,MID,7002763.946746298,0.665379794862235,93.0,True,2020-11-30
IBNSINA PHARMA (EGYPT),6964807.203802961,5.6,90,0.7333333333333333,12951087.775666665,12951087.775666665,2590217.5551333334,22.0,0,3,3898945.35,66130500.0446002,2020-11-30,EGYPT,MID,6964807.203802961,0.6617732689211441,94.0,True,2020-11-30
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),6956654.267004443,1.4,90,0.7333333333333333,12935927.356,12935927.356,2587185.4712000005,22.0,0,6,24441737.205,181242726.86124998,2020-11-30,EGYPT,MID,6956654.267004443,0.6609986034525126,95.0,True,2020-11-30
SEPLAT ENERGY NIGERIA (NIGERIA),6868340.735899999,400.7,90,0.7,14017021.91,14017021.91,2803404.382,21.0,0,37,6486272.5,324313625.0,2020-11-30,NIGERIA,MID,6868340.735899999,0.6526073397091249,96.0,True,2020-11-30
MCB GROUP LTD MAURITIUS (MAURITIUS),6514838.048148148,240.0,90,0.6666666666666666,14658385.608333332,14658385.608333332,2931677.1216666666,20.0,0,6,13288944.0,113733275.9999995,2020-11-30,MAURITIUS,LOW,6514838.048148148,3.584372909165683,97.0,True,2020-11-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),6418392.895069628,6.87,90,0.7333333333333333,11935028.110666666,11935028.110666666,2387005.6221333332,22.0,0,6,14265700.139999999,105681026.67560019,2020-11-30,EGYPT,MID,6418392.895069628,0.6098547631112057,98.0,True,2020-11-30
STANBIC BANK UGANDA (UGANDA),6390893.912511111,23.0,90,0.4666666666666667,29345941.435,29345941.435,5869188.2870000005,14.0,0,69,3346840.0,167342000.0,2020-11-30,UGANDA,LOW,6390893.912511111,3.516180576717199,99.0,True,2020-11-30
JULIUS BERGER NIGERIA (NIGERIA),6196594.198899998,18.5,90,0.7,12646110.609999998,12646110.609999998,2529222.1219999995,21.0,0,9,1717965.5,85898275.0,2020-11-30,NIGERIA,MID,6196594.198899998,0.5887801742659499,100.0,True,2020-11-30
BRITISH AMERICAN TOBACCO KENYA (KENYA),6112126.76574074,372.0,90,0.6333333333333333,15237989.166666666,15237989.166666666,3047597.8333333335,19.0,0,75,1360000.0,68000000.0,2020-11-30,KENYA,MID,6112126.76574074,0.5807543542075484,101.0,False,2020-11-30
