Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
FIRST HOLDCO NIGERIA (NIGERIA),288788570.5525926,27.0,90,0.6666666666666666,649774283.7433333,649774283.7433333,129954856.74866667,20.0,0,11,100608804.8,4491476692.674969,2024-09-30,NIGERIA,MID,288788570.5525926,5.0,13.0,True,2024-09-30
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),253131213.07407403,28.3,90,0.6666666666666666,569545229.4166666,569545229.4166666,113909045.88333333,20.0,0,11,112508126.85000001,2450456240.0799685,2024-09-30,NIGERIA,MID,253131213.07407403,5.0,14.0,True,2024-09-30
BLUE LABEL TELECOMS (SOUTH AFRICA),251849361.4814815,528.0,90,0.6666666666666666,566661063.3333334,566661063.3333334,113332212.66666669,20.0,0,11,580592025.0,9996151500.000006,2024-09-30,SOUTH AFRICA,HIGH,251849361.4814815,1.2215201303490157,15.0,True,2024-09-30
PROSUS (SOUTH AFRICA),247221000.58370373,756.24,90,0.6666666666666666,556247251.3133334,556247251.3133334,111249450.26266669,20.0,0,7,824699100.0,4908029388.499972,2024-09-30,SOUTH AFRICA,HIGH,247221000.58370373,1.19907164775649,16.0,True,2024-09-30
ABSA (SOUTH AFRICA),233015777.77777776,175.44,90,0.6666666666666666,524285500.0,524285500.0,104857100.0,20.0,0,11,368825600.0,1949646283.5000045,2024-09-30,SOUTH AFRICA,HIGH,233015777.77777776,1.1301734559506418,17.0,True,2024-09-30
OANDO PLC NIGERIA (NIGERIA),220214420.36888885,82.6,90,0.6666666666666666,495482445.83,495482445.83,99096489.16600001,20.0,0,47,10146828.64,507341432.0,2024-09-30,NIGERIA,MID,220214420.36888885,5.0,18.0,True,2024-09-30
MTN GROUP (SOUTH AFRICA),209566318.5185185,91.83,90,0.6666666666666666,471524216.6666667,471524216.6666667,94304843.33333334,20.0,0,11,515324050.0,2530344607.500001,2024-09-30,SOUTH AFRICA,HIGH,209566318.5185185,1.016438855384301,19.0,True,2024-09-30
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),206177004.55703703,629.93,90,0.6666666666666666,463898260.25333333,463898260.25333333,92779652.05066667,20.0,0,11,415012631.85,2136088478.0000033,2024-09-30,SOUTH AFRICA,HIGH,206177004.55703703,1.0,20.0,True,2024-09-30
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),194533213.60296297,178.14,90,0.6666666666666666,437699730.6066667,437699730.6066667,87539946.12133335,20.0,0,11,106393987.9,850435908.0000006,2024-09-30,SOUTH AFRICA,HIGH,194533213.60296297,0.9435252685958346,21.0,True,2024-09-30
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),191533853.3333333,96.76,90,0.6666666666666666,430951170.0,430951170.0,86190234.0,20.0,0,11,346797450.0,2053642797.5000017,2024-09-30,SOUTH AFRICA,HIGH,191533853.3333333,0.9289777671609696,22.0,True,2024-09-30
SHOPRITE HOLDINGS (SOUTH AFRICA),173752111.75111106,295.78,90,0.6666666666666666,390942251.43999994,390942251.43999994,78188450.28799999,20.0,0,11,276281450.0,1417322429.000001,2024-09-30,SOUTH AFRICA,HIGH,173752111.75111106,0.8427327389124236,23.0,True,2024-09-30
BID CORPORATION (SOUTH AFRICA),170873133.87999997,442.75,90,0.6666666666666666,384464551.22999996,384464551.22999996,76892910.24599999,20.0,0,11,248343870.0,1173435885.0000067,2024-09-30,SOUTH AFRICA,HIGH,170873133.87999997,0.8287691163576365,24.0,True,2024-09-30
BID CORP (SOUTH AFRICA),170873133.87999997,442.75,90,0.6666666666666666,384464551.22999996,384464551.22999996,76892910.24599999,20.0,0,11,248343870.0,1173435885.0000067,2024-09-30,SOUTH AFRICA,HIGH,170873133.87999997,0.8287691163576365,25.0,True,2024-09-30
SANLAM (SOUTH AFRICA),161806325.9259259,88.0,90,0.6666666666666666,364064233.3333333,364064233.3333333,72812846.66666667,20.0,0,11,295384800.0,1321500871.0000002,2024-09-30,SOUTH AFRICA,HIGH,161806325.9259259,0.7847932715559637,26.0,True,2024-09-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),155057313.24846393,63.7,90,0.7,316443496.4254366,316443496.4254366,63288699.285087325,21.0,0,11,21002001.28,832592123.9730988,2024-09-30,EGYPT,MID,155057313.24846393,5.0,27.0,True,2024-09-30
BHP (SOUTH AFRICA),144923052.76592594,535.1,90,0.6666666666666666,326076868.72333336,326076868.72333336,65215373.74466667,20.0,0,4,313315869.35,1838545386.0549977,2024-09-30,SOUTH AFRICA,HIGH,144923052.76592594,0.7029059961235118,28.0,True,2024-09-30
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),132495610.95407405,195.0,90,0.6666666666666666,298115124.64666665,298115124.64666665,59623024.92933333,20.0,0,11,197884981.25,1356203430.0000036,2024-09-30,SOUTH AFRICA,HIGH,132495610.95407405,0.6426304002172092,29.0,True,2024-09-30
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),130938067.93314332,84.5,90,0.7,267220546.80233333,267220546.80233333,53444109.36046667,21.0,0,11,100151177.28,1414953438.7999992,2024-09-30,EGYPT,MID,130938067.93314332,5.0,30.0,True,2024-09-30
DISCOVERY HOLDINGS (SOUTH AFRICA),130838510.62370372,171.8,90,0.6666666666666666,294386648.90333337,294386648.90333337,58877329.78066668,20.0,0,11,175467300.0,798098552.0000001,2024-09-30,SOUTH AFRICA,HIGH,130838510.62370372,0.6345931298439658,31.0,True,2024-09-30
MR PRICE (SOUTH AFRICA),127903405.48148146,270.22,90,0.6666666666666666,287782662.3333333,287782662.3333333,57556532.46666667,20.0,0,11,206775716.45,1006546362.5000005,2024-09-30,SOUTH AFRICA,HIGH,127903405.48148146,0.6203572787192091,32.0,True,2024-09-30
CLICKS (SOUTH AFRICA),114824551.28592592,396.97,90,0.6666666666666666,258355240.39333335,258355240.39333335,51671048.07866667,20.0,0,11,162011623.39999998,790414855.5000005,2024-09-30,SOUTH AFRICA,HIGH,114824551.28592592,0.5569222015453268,33.0,True,2024-09-30
FOSCHINI (SOUTH AFRICA),114323296.67555556,156.21,90,0.6666666666666666,257227417.52,257227417.52,51445483.50400001,20.0,0,11,169312750.0,872612889.0000012,2024-09-30,SOUTH AFRICA,HIGH,114323296.67555556,0.5544910157229928,34.0,True,2024-09-30
SIBANYE STILLWATER (SOUTH AFRICA),112925282.96296296,17.85,90,0.6666666666666666,254081886.66666666,254081886.66666666,50816377.333333336,20.0,0,11,294557950.0,1994083907.0000079,2024-09-30,SOUTH AFRICA,HIGH,112925282.96296296,0.5477103676308538,35.0,True,2024-09-30
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),108568632.43851851,109.04,90,0.6666666666666666,244279422.98666665,244279422.98666665,48855884.597333334,20.0,0,11,130773750.0,842801673.0000001,2024-09-30,SOUTH AFRICA,HIGH,108568632.43851851,0.526579735076537,36.0,True,2024-09-30
BIDVEST (SOUTH AFRICA),107676601.12592591,292.79,90,0.6666666666666666,242272352.53333333,242272352.53333333,48454470.50666667,20.0,0,11,185270164.4,901551744.5000004,2024-09-30,SOUTH AFRICA,HIGH,107676601.12592591,0.5222532035387009,37.0,True,2024-09-30
MTN NIGERIA (NIGERIA),100892690.8074074,191.0,90,0.6666666666666666,227008554.31666666,227008554.31666666,45401710.86333334,20.0,0,7,204542053.20000002,5271018989.039949,2024-09-30,NIGERIA,MID,100892690.8074074,4.284181529154864,38.0,True,2024-09-30
EFG HOLDING EGYPT (EGYPT),98920571.55067965,24.45,90,0.7,201878717.45036668,201878717.45036668,40375743.49007334,21.0,0,11,34568186.67,523989210.62100077,2024-09-30,EGYPT,MID,98920571.55067965,4.200439913926347,39.0,True,2024-09-30
EXXARO RESOURCES (SOUTH AFRICA),95689767.24592592,172.06,90,0.6666666666666666,215301976.3033333,215301976.3033333,43060395.26066667,20.0,0,11,122539386.6,725631214.5000001,2024-09-30,SOUTH AFRICA,HIGH,95689767.24592592,0.4641146448485442,40.0,True,2024-09-30
WOOLWORTHS HOLDINGS (SOUTH AFRICA),94244549.62962963,68.11,90,0.6666666666666666,212050236.66666666,212050236.66666666,42410047.333333336,20.0,0,11,203830750.0,1114656005.0000024,2024-09-30,SOUTH AFRICA,HIGH,94244549.62962963,0.45710504831569476,41.0,True,2024-09-30
TRANSCORP PLC NIGERIA (NIGERIA),93112720.0674074,11.3,90,0.6666666666666666,209503620.15166667,209503620.15166667,41900724.03033334,20.0,0,43,13771267.44,688563372.0,2024-09-30,NIGERIA,MID,93112720.0674074,3.9538225440297867,42.0,True,2024-09-30
SONATEL SENEGAL (SENEGAL),91239661.50833333,23200.0,90,0.7,186203390.83333334,186203390.83333334,37240678.16666667,21.0,0,11,84080000.0,2226695319.9999847,2024-09-30,SENEGAL,LOW,91239661.50833333,5.0,43.0,True,2024-09-30
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),90004362.52677053,6.65,90,0.7,183682372.50361335,183682372.50361335,36736474.50072267,21.0,0,11,21310446.67,288680224.1342002,2024-09-30,EGYPT,MID,90004362.52677053,3.8218331218522588,44.0,True,2024-09-30
FIDELITY BANK NIGERIA (NIGERIA),86983457.88296296,13.9,90,0.6666666666666666,195712780.23666665,195712780.23666665,39142556.04733333,20.0,0,19,21522946.6,1076147330.0,2024-09-30,NIGERIA,MID,86983457.88296296,3.693557190535851,45.0,True,2024-09-30
REMGRO (SOUTH AFRICA),85285829.06962964,157.33,90,0.6666666666666666,191893115.4066667,191893115.4066667,38378623.08133334,20.0,0,11,146193700.0,727081366.0000014,2024-09-30,SOUTH AFRICA,HIGH,85285829.06962964,0.41365344914610047,46.0,True,2024-09-30
GLENCORE (SOUTH AFRICA),84345840.43851852,98.8,90,0.6666666666666666,189778140.98666668,189778140.98666668,37955628.197333336,20.0,0,11,157990800.0,959050926.0000002,2024-09-30,SOUTH AFRICA,HIGH,84345840.43851852,0.40909431495395016,47.0,True,2024-09-30
CRDB BANK PLC TANZANIA (TANZANIA),82856869.18518518,640.0,90,0.6666666666666666,186427955.66666666,186427955.66666666,37285591.13333333,20.0,0,66,19260665.0,963033250.0,2024-09-30,TANZANIA,LOW,82856869.18518518,5.0,48.0,True,2024-09-30
KUMBA IRON ORE (SOUTH AFRICA),82801970.16444445,401.0,90,0.6666666666666666,186304432.87,186304432.87,37260886.574,20.0,0,11,133375156.04999998,558607429.7495002,2024-09-30,SOUTH AFRICA,HIGH,82801970.16444445,0.4016062331603912,49.0,True,2024-09-30
VODACOM (SOUTH AFRICA),81814871.1037037,109.47,90,0.6666666666666666,184083459.98333332,184083459.98333332,36816691.99666666,20.0,0,11,190724500.0,1056769053.0000017,2024-09-30,SOUTH AFRICA,HIGH,81814871.1037037,0.39681860389561696,50.0,True,2024-09-30
SEPLAT ENERGY NIGERIA (NIGERIA),79466808.83555557,4103.1,90,0.6666666666666666,178800319.88000003,178800319.88000003,35760063.976,20.0,0,72,13802670.0,690133500.0,2024-09-30,NIGERIA,MID,79466808.83555557,3.374379569715791,51.0,True,2024-09-30
GROWTHPOINT PROPERTIES (SOUTH AFRICA),78981229.62962963,14.03,90,0.6666666666666666,177707766.66666666,177707766.66666666,35541553.333333336,20.0,0,11,138570600.0,752367987.5000006,2024-09-30,SOUTH AFRICA,HIGH,78981229.62962963,0.3830748719980563,52.0,True,2024-09-30
MONDI (SOUTH AFRICA),75939830.68740739,326.83,90,0.6666666666666666,170864619.04666665,170864619.04666665,34172923.80933333,20.0,0,11,166996240.60000002,818925471.0000005,2024-09-30,SOUTH AFRICA,HIGH,75939830.68740739,0.3683234745337437,53.0,True,2024-09-30
OLD MUTUAL (SOUTH AFRICA),73935611.85185185,13.7,90,0.6666666666666666,166355126.66666666,166355126.66666666,33271025.333333332,20.0,0,11,153312600.0,826339395.0000002,2024-09-30,SOUTH AFRICA,HIGH,73935611.85185185,0.3586026094942039,54.0,True,2024-09-30
OUTSURANCE (SOUTH AFRICA),64080935.570370376,57.66,90,0.6666666666666666,144182105.03333336,144182105.03333336,28836421.006666675,20.0,0,11,35485065.85,275189087.5000004,2024-09-30,SOUTH AFRICA,HIGH,64080935.570370376,0.3108054446132132,55.0,True,2024-09-30
BELTONE HOLDING EGYPT (EGYPT),62894151.63205999,3.35,90,0.7,128355411.494,128355411.494,25671082.298800003,21.0,0,133,4423215.505000001,221160775.25000003,2024-09-30,EGYPT,MID,62894151.63205999,2.67065890063618,56.0,True,2024-09-30
ABU QIR FERTILIZERS EGYPT (EGYPT),62705128.17104666,63.62,90,0.7,127969649.32866667,127969649.32866667,25593929.865733337,21.0,0,11,7696548.8100000005,309761227.2,2024-09-30,EGYPT,MID,62705128.17104666,2.662632443875342,57.0,True,2024-09-30
EMAAR MISR EGYPT (EGYPT),59047430.48476999,8.55,90,0.7,120504960.17300001,120504960.17300001,24100992.034600005,21.0,0,11,8975060.040000001,337624330.2849019,2024-09-30,EGYPT,MID,59047430.48476999,2.5073165261277257,58.0,True,2024-09-30
INVESTEC (SOUTH AFRICA),56462969.09333333,131.0,90,0.6666666666666666,127041680.46,127041680.46,25408336.092,20.0,0,11,82983618.0,477816808.00000185,2024-09-30,SOUTH AFRICA,HIGH,56462969.09333333,0.2738567727988955,59.0,True,2024-09-30
REINET INVEST (SOUTH AFRICA),54991294.81777777,478.84,90,0.6666666666666666,123730413.33999999,123730413.33999999,24746082.667999998,20.0,0,11,106473026.94999999,3199488300.000002,2024-09-30,SOUTH AFRICA,HIGH,54991294.81777777,0.2667188561397734,60.0,True,2024-09-30
TRUWORTHS INT (SOUTH AFRICA),51325737.59259259,109.0,90,0.6666666666666666,115482909.58333333,115482909.58333333,23096581.916666668,20.0,0,11,126782400.0,617006888.0000019,2024-09-30,SOUTH AFRICA,HIGH,51325737.59259259,0.24894016528595836,61.0,True,2024-09-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),49572166.34208008,10.56,90,0.7,101167686.41240834,101167686.41240834,20233537.28248167,21.0,0,11,18378906.0,290459268.09225005,2024-09-30,EGYPT,MID,49572166.34208008,2.1049707139671168,62.0,True,2024-09-30
FAWRY EGYPT (EGYPT),48913598.307186656,8.39,90,0.7,99823670.01466666,99823670.01466666,19964734.002933335,21.0,0,7,33952860.529999994,388829606.26879954,2024-09-30,EGYPT,MID,48913598.307186656,2.077006101385141,63.0,True,2024-09-30
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),48856997.32148148,189.36,90,0.6666666666666666,109928243.97333334,109928243.97333334,21985648.79466667,20.0,0,11,83073090.5,403722660.00000006,2024-09-30,SOUTH AFRICA,HIGH,48856997.32148148,0.2369662777206836,64.0,True,2024-09-30
SAFARICOM KENYA (KENYA),43740279.56666666,15.0,90,0.7,89265876.66666667,89265876.66666667,17853175.333333336,21.0,0,11,152522850.0,1245926026.2499995,2024-09-30,KENYA,MID,43740279.56666666,1.8573327393685215,65.0,True,2024-09-30
PRESCO PLC NIGERIA (NIGERIA),42986584.93333332,485.4,90,0.6666666666666666,96719816.09999998,96719816.09999998,19343963.219999995,20.0,0,43,6167663.04,308383152.0,2024-09-30,NIGERIA,MID,42986584.93333332,1.8253287894202188,66.0,True,2024-09-30
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),41842609.47455352,28.43,90,0.7,85393080.56031331,85393080.56031331,17078616.112062663,21.0,0,11,10184560.2,234948771.0746997,2024-09-30,EGYPT,MID,41842609.47455352,1.7767524407165616,67.0,True,2024-09-30
EL SEWEDY ELECTRIC (EGYPT),40619834.22593574,72.5,90,0.7,82897620.86925663,82897620.86925663,16579524.173851326,21.0,0,11,21147458.21,610976490.9676989,2024-09-30,EGYPT,MID,40619834.22593574,1.7248300359069217,68.0,True,2024-09-30
DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),37949250.57851852,34.85,90,0.6666666666666666,85385813.80166666,85385813.80166666,17077162.760333333,20.0,0,11,16943520.0,824030299.8399942,2024-09-30,NIGERIA,MID,37949250.57851852,1.6114296989472507,69.0,True,2024-09-30
EASTERN TOBACCO EGYPT (EGYPT),37001862.940114334,26.0,90,0.7,75514006.00023335,75514006.00023335,15102801.200046672,21.0,0,11,14067631.75,205346234.60900024,2024-09-30,EGYPT,MID,37001862.940114334,1.5712010105366245,70.0,True,2024-09-30
AVI (SOUTH AFRICA),36135196.85925926,107.26,90,0.6666666666666666,81304192.93333334,81304192.93333334,16260838.586666668,20.0,0,11,62995965.3,349443101.00000006,2024-09-30,SOUTH AFRICA,HIGH,36135196.85925926,0.1752629830707565,71.0,True,2024-09-30
FCMB GROUP NIGERIA (NIGERIA),35866996.694814816,8.75,90,0.6666666666666666,80700742.56333333,80700742.56333333,16140148.512666667,20.0,0,22,12309594.0,615479700.0,2024-09-30,NIGERIA,MID,35866996.694814816,1.5230114641258299,72.0,True,2024-09-30
SPAR (SOUTH AFRICA),34285817.988148145,135.54,90,0.6666666666666666,77143090.47333333,77143090.47333333,15428618.094666667,20.0,0,11,108674312.10000001,570232935.0000005,2024-09-30,SOUTH AFRICA,HIGH,34285817.988148145,0.16629312304643207,73.0,True,2024-09-30
LAFARGE AFRICA NIGERIA (NIGERIA),33957965.860740736,37.0,90,0.6666666666666666,76405423.18666667,76405423.18666667,15281084.637333333,20.0,0,11,36632134.5,632511772.5809997,2024-09-30,NIGERIA,MID,33957965.860740736,1.4419487570805856,74.0,True,2024-09-30
FDH BANK MALAWI (MALAWI),32821855.820086665,149.22,90,0.7,66983379.22466667,66983379.22466667,13396675.844933335,21.0,0,39,3827480.52,191374026.0,2024-09-30,MALAWI,LOW,32821855.820086665,5.0,75.0,True,2024-09-30
LIFE HEALTHCARE (SOUTH AFRICA),32586696.2962963,16.0,90,0.6666666666666666,73320066.66666667,73320066.66666667,14664013.333333336,20.0,0,11,55111650.0,334829014.0000007,2024-09-30,SOUTH AFRICA,HIGH,32586696.2962963,0.15805204060611658,76.0,True,2024-09-30
TIGER BRANDS (SOUTH AFRICA),28921706.54222222,233.0,90,0.6666666666666666,65073839.72,65073839.72,13014767.944,20.0,0,11,117430720.75,706605548.0000006,2024-09-30,SOUTH AFRICA,HIGH,28921706.54222222,0.14027610210148964,77.0,True,2024-09-30
STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),28577289.226666663,57.95,90,0.6666666666666666,64298900.76,64298900.76,12859780.152,20.0,0,17,14856804.0,742840200.0,2024-09-30,NIGERIA,MID,28577289.226666663,1.2134704078009677,78.0,True,2024-09-30
OKOMU OIL PALM NIGERIA (NIGERIA),26185515.30518518,363.0,90,0.6666666666666666,58917409.43666666,58917409.43666666,11783481.887333333,20.0,0,14,6482727.02,324136351.0,2024-09-30,NIGERIA,MID,26185515.30518518,1.1119090996990237,79.0,True,2024-09-30
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),25373529.639009994,22.91,90,0.7,51782713.548999995,51782713.548999995,10356542.7098,21.0,0,36,1525484.3599999999,76274218.0,2024-09-30,EGYPT,MID,25373529.639009994,1.0774299519517736,80.0,True,2024-09-30
NESTLÉ NIGERIA (NIGERIA),23550050.37037037,890.0,90,0.6666666666666666,52987613.333333336,52987613.333333336,10597522.666666668,20.0,0,11,62739943.5,2525102154.972993,2024-09-30,NIGERIA,MID,23550050.37037037,1.0,81.0,True,2024-09-30
EGYPT ALUMINIUM (EGYPT),23405967.199346665,122.0,90,0.7,47767279.99866667,47767279.99866667,9553455.999733334,21.0,0,20,3358644.6399999997,167932231.99999997,2024-09-30,EGYPT,MID,23405967.199346665,0.9938818317261443,82.0,True,2024-09-30
NMB BANK TANZANIA (TANZANIA),23145853.333333332,5300.0,90,0.6666666666666666,52078170.0,52078170.0,10415634.0,20.0,0,75,8854000.0,442700000.0,2024-09-30,TANZANIA,LOW,23145853.333333332,5.0,83.0,True,2024-09-30
IBNSINA PHARMA (EGYPT),22863905.22895173,5.1,90,0.7,46661031.07949333,46661031.07949333,9332206.215898667,21.0,0,8,9084743.38,151900041.87479988,2024-09-30,EGYPT,MID,22863905.22895173,0.9708643875224183,84.0,True,2024-09-30
ETERNA PLC NIGERIA (NIGERIA),21423698.17851852,30.0,90,0.6666666666666666,48203320.90166667,48203320.90166667,9640664.180333335,20.0,0,49,1425085.2000000002,71254260.00000001,2024-09-30,NIGERIA,MID,21423698.17851852,0.9097092295595626,85.0,True,2024-09-30
NASCON ALLIED INDUSTRIES NIGERIA (NIGERIA),21094107.788148146,31.6,90,0.6666666666666666,47461742.52333333,47461742.52333333,9492348.504666667,20.0,0,69,3085259.4,154262970.0,2024-09-30,NIGERIA,MID,21094107.788148146,0.8957139138304272,86.0,True,2024-09-30
NIGERIAN BREWERIES (NIGERIA),20567882.30592592,29.2,90,0.6666666666666666,46277735.188333325,46277735.188333325,9255547.037666665,20.0,0,11,56386526.76,2738079219.827995,2024-09-30,NIGERIA,MID,20567882.30592592,0.8733689305311856,87.0,True,2024-09-30
TELECOM EGYPT (EGYPT),19344206.853789996,33.77,90,0.7,39477973.171,39477973.171,7895594.634199999,21.0,0,11,14411167.92,150956402.92259997,2024-09-30,EGYPT,MID,19344206.853789996,0.8214083006008353,88.0,True,2024-09-30
KCB GROUP KENYA (KENYA),18611133.85833333,34.7,90,0.7,37981905.833333336,37981905.833333336,7596381.166666668,21.0,0,11,34057205.0,482995120.5000008,2024-09-30,KENYA,MID,18611133.85833333,0.7902800021926507,89.0,True,2024-09-30
BUA CEMENT NIGERIA (NIGERIA),18372497.503703706,110.0,90,0.6666666666666666,41338119.38333334,41338119.38333334,8267623.876666669,20.0,0,23,9258201.0,462910050.0,2024-09-30,NIGERIA,MID,18372497.503703706,0.7801468453256121,90.0,True,2024-09-30
JULIUS BERGER NIGERIA (NIGERIA),18248544.799999997,140.0,90,0.6666666666666666,41059225.8,41059225.8,8211845.16,20.0,0,19,2893859.15,144692957.5,2024-09-30,NIGERIA,MID,18248544.799999997,0.7748834721372617,91.0,True,2024-09-30
STERLING FINANCIAL HOLDINGS NIGERIA (NIGERIA),17626457.587555557,5.0,90,0.6666666666666666,39659529.572000004,39659529.572000004,7931905.914400001,20.0,0,17,6490071.99,324503599.5,2024-09-30,NIGERIA,MID,17626457.587555557,0.7484679357515255,92.0,True,2024-09-30
DIS-CHEM PHARMACIES (SOUTH AFRICA),17045110.063703682,37.95,90,0.6666666666666666,38351497.643333286,38351497.643333286,7670299.528666657,20.0,0,10,19808951.0,200958869.99999925,2024-09-30,SOUTH AFRICA,HIGH,17045110.063703682,0.08267221701238901,93.0,True,2024-09-30
TOTALENERGIES MARKETING NIGERIA (NIGERIA),16757999.11111111,673.9,90,0.6666666666666666,37705498.0,37705498.0,7541099.600000001,20.0,0,11,6178305.0,249141191.915998,2024-09-30,NIGERIA,MID,16757999.11111111,0.7115907969434869,94.0,True,2024-09-30
EQUITY GROUP HOLDINGS KENYA (KENYA),16325848.991666665,43.85,90,0.7,33318059.166666668,33318059.166666668,6663611.833333334,21.0,0,11,44958900.0,700914425.3749999,2024-09-30,KENYA,MID,16325848.991666665,0.6932405126490568,95.0,True,2024-09-30
GB AUTO EGYPT (EGYPT),16166403.287459254,14.75,90,0.7,32992659.770325013,32992659.770325013,6598531.9540650025,21.0,0,11,8173364.550000001,119596071.55975035,2024-09-30,EGYPT,MID,16166403.287459254,0.6864700089049112,96.0,True,2024-09-30
QUILTER (SOUTH AFRICA),16075039.78074074,30.72,90,0.6666666666666666,36168839.50666667,36168839.50666667,7233767.901333334,20.0,0,8,47419600.0,319222804.99999964,2024-09-30,SOUTH AFRICA,HIGH,16075039.78074074,0.077967180749751,97.0,True,2024-09-30
GEREGU POWER NIGERIA (NIGERIA),15862499.25925926,1150.0,90,0.6666666666666666,35690623.333333336,35690623.333333336,7138124.666666668,20.0,0,59,8706290.5,435314525.0,2024-09-30,NIGERIA,MID,15862499.25925926,0.6735654068586092,98.0,True,2024-09-30
