Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),2627749623.333333,359.0,90,0.7,5362754333.333333,5362754333.333333,1072550866.6666666,21.0,0,11,8006080000.0,47960185000.0,2024-05-31,SOUTH AFRICA,HIGH,2627749623.333333,5.0,1.0,True,2024-05-31
NASPERS (SOUTH AFRICA),960552484.7333331,745.67,90,0.7,1960311193.3333333,1960311193.3333333,392062238.6666667,21.0,0,11,1972300000.0,10319668700.0,2024-05-31,SOUTH AFRICA,HIGH,960552484.7333331,4.748865611100594,2.0,True,2024-05-31
ANGLO AMERICAN (SOUTH AFRICA),599721226.5253999,593.66,90,0.7,1223920870.46,1223920870.46,244784174.092,21.0,0,11,575235500.0,2988110300.0,2024-05-31,SOUTH AFRICA,HIGH,599721226.5253999,2.9649556418400147,3.0,True,2024-05-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),561828895.3334558,40.0,90,0.7333333333333333,1044723152.4795667,1044723152.4795667,208944630.49591336,22.0,0,11,414749862.35,4126906691.4869986,2024-05-31,NIGERIA,MID,561828895.3334558,5.0,4.0,True,2024-05-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),469235330.24847096,22.2,90,0.7333333333333333,872545035.5859998,872545035.5859998,174509007.1172,22.0,0,11,107296552.075,2509386750.0399976,2024-05-31,NIGERIA,MID,469235330.24847096,5.0,5.0,True,2024-05-31
GRINDROD (SOUTH AFRICA),452124344.8866666,1350.0,90,0.7,922702744.6666666,922702744.6666666,184540548.93333334,21.0,0,11,444319680.0,5566545000.0,2024-05-31,SOUTH AFRICA,HIGH,452124344.8866666,2.2352529273501838,6.0,True,2024-05-31
ZENITH BANK NIGERIA (NIGERIA),446034797.14582956,33.0,90,0.7333333333333333,829403548.4116666,829403548.4116666,165880709.68233335,22.0,0,11,368324026.55,4683291997.996497,2024-05-31,NIGERIA,MID,446034797.14582956,5.0,7.0,True,2024-05-31
FIRSTRAND (SOUTH AFRICA),400763264.5333333,65.0,90,0.7,817884213.3333334,817884213.3333334,163576842.6666667,21.0,0,11,609248000.0,2581579050.0,2024-05-31,SOUTH AFRICA,HIGH,400763264.5333333,1.9813294071724894,8.0,True,2024-05-31
STANDARD BANK GROUP (SOUTH AFRICA),342267732.5666666,179.18,90,0.7,698505576.6666666,698505576.6666666,139701115.33333334,21.0,0,11,526338000.0,2133357200.0,2024-05-31,SOUTH AFRICA,HIGH,342267732.5666666,1.6921339445875816,9.0,True,2024-05-31
CAPITEC BANK (SOUTH AFRICA),334975380.6632333,2129.9,90,0.7,683623225.8433334,683623225.8433334,136724645.1686667,21.0,0,11,275592724.9,1641889593.0,2024-05-31,SOUTH AFRICA,HIGH,334975380.6632333,1.6560813605501017,10.0,True,2024-05-31
PROSUS (SOUTH AFRICA),320607930.0167333,674.93,90,0.7,654301897.9933333,654301897.9933333,130860379.59866667,21.0,0,6,846806400.0,5059400966.999983,2024-05-31,SOUTH AFRICA,HIGH,320607930.0167333,1.5850502681540517,11.0,True,2024-05-31
GOLD FIELDS (SOUTH AFRICA),311858470.69766665,292.68,90,0.7,636445858.5666667,636445858.5666667,127289171.71333335,21.0,0,11,259716000.0,1860826600.0,2024-05-31,SOUTH AFRICA,HIGH,311858470.69766665,1.5417939056580718,12.0,True,2024-05-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),270888875.3239667,447.4,90,0.7,552834439.4366667,552834439.4366667,110566887.88733335,21.0,0,11,351811200.0,1781749000.0,2024-05-31,SOUTH AFRICA,HIGH,270888875.3239667,1.339244741855864,13.0,True,2024-05-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),234954709.26666665,96.21,90,0.7,479499406.6666667,479499406.6666667,95899881.33333334,21.0,0,11,347745000.0,2073398250.0,2024-05-31,SOUTH AFRICA,HIGH,234954709.26666665,1.1615901855819661,14.0,True,2024-05-31
BHP (SOUTH AFRICA),232069521.1501333,553.63,90,0.7,473611267.65333337,473611267.65333337,94722253.53066668,21.0,0,3,307432813.59999996,1856124522.000001,2024-05-31,SOUTH AFRICA,HIGH,232069521.1501333,1.1473261335432428,15.0,True,2024-05-31
PPC (SOUTH AFRICA),213077702.78666666,308.0,90,0.7,434852454.6666667,434852454.6666667,86970490.93333334,21.0,0,11,933300000.0,11864100000.0,2024-05-31,SOUTH AFRICA,HIGH,213077702.78666666,1.053432676858704,16.0,True,2024-05-31
MTN NIGERIA (NIGERIA),212700015.38817775,230.0,90,0.7333333333333333,395516557.54,395516557.54,79103311.508,22.0,0,7,206430656.60000002,5458417021.800042,2024-05-31,NIGERIA,MID,212700015.38817775,5.0,17.0,True,2024-05-31
MTN GROUP (SOUTH AFRICA),210953107.86666664,82.06,90,0.7,430516546.6666667,430516546.6666667,86103309.33333334,21.0,0,11,524065599.99999994,2538557250.0,2024-05-31,SOUTH AFRICA,HIGH,210953107.86666664,1.042928913750009,18.0,True,2024-05-31
ABSA (SOUTH AFRICA),202269881.56666666,149.17,90,0.7,412795676.6666667,412795676.6666667,82559135.33333334,21.0,0,11,365670000.0,1865134500.0,2024-05-31,SOUTH AFRICA,HIGH,202269881.56666666,1.0,19.0,True,2024-05-31
NIGERIAN BREWERIES (NIGERIA),188930224.98298338,26.5,90,0.7333333333333333,351316534.0592667,351316534.0592667,70263306.81185333,22.0,0,11,58881936.45,2719466513.4779987,2024-05-31,NIGERIA,MID,188930224.98298338,5.0,20.0,True,2024-05-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),185369467.16690943,54.08,90,0.6333333333333333,462139945.84548056,462139945.84548056,92427989.16909611,19.0,0,10,20060860.71,790933470.8148055,2024-05-31,EGYPT,MID,185369467.16690943,5.0,21.0,True,2024-05-31
BID CORP (SOUTH AFRICA),177667414.29383332,415.84,90,0.7,362586559.78333336,362586559.78333336,72517311.95666668,21.0,0,10,246331956.89999998,1192427292.4999988,2024-05-31,SOUTH AFRICA,HIGH,177667414.29383332,0.8783681135210208,22.0,True,2024-05-31
BID CORPORATION (SOUTH AFRICA),177667414.29383332,415.84,90,0.7,362586559.78333336,362586559.78333336,72517311.95666668,21.0,0,10,246331956.89999998,1192427292.4999988,2024-05-31,SOUTH AFRICA,HIGH,177667414.29383332,0.8783681135210208,23.0,True,2024-05-31
