Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),2116687299.9999998,329.0,90,0.7,4319770000.0,4319770000.0,863954000.0,21.0,0,10,8615010000.0,48864847400.0,2023-06-30,SOUTH AFRICA,HIGH,2116687299.9999998,5.0,1.0,True,2023-06-30
NASPERS (SOUTH AFRICA),1123318023.4208333,679.8,90,0.7,2292485762.0833335,2292485762.0833335,458497152.41666675,21.0,0,10,2058006400.0,10769374962.499996,2023-06-30,SOUTH AFRICA,HIGH,1123318023.4208333,5.0,2.0,True,2023-06-30
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),586602656.0242636,35.0,90,0.6333333333333333,1462444294.7973332,1462444294.7973332,292488858.95946664,19.0,0,9,392308643.4,3718405057.2349963,2023-06-30,NIGERIA,MID,586602656.0242636,5.0,3.0,True,2023-06-30
ZENITH BANK NIGERIA (NIGERIA),503918558.3127481,34.25,90,0.6333333333333333,1256306655.0733333,1256306655.0733333,251261331.01466668,19.0,0,9,343094209.20000005,4547644162.700995,2023-06-30,NIGERIA,MID,503918558.3127481,5.0,4.0,True,2023-06-30
FIRSTRAND (SOUTH AFRICA),462645437.07783324,68.5,90,0.7,944174361.3833332,944174361.3833332,188834872.27666664,21.0,0,10,598179750.0,2645281141.4999976,2023-06-30,SOUTH AFRICA,HIGH,462645437.07783324,2.202596956354699,5.0,True,2023-06-30
PROSUS (SOUTH AFRICA),457389712.55856663,632.2,90,0.7,933448392.9766667,933448392.9766667,186689678.59533334,21.0,0,5,933099950.0,5642398898.999992,2023-06-30,SOUTH AFRICA,HIGH,457389712.55856663,2.177575110461885,6.0,True,2023-06-30
GOLD FIELDS (SOUTH AFRICA),414821208.00119984,261.64,90,0.7,846573893.8799998,846573893.8799998,169314778.77599996,21.0,0,10,221886000.0,1877301238.9999979,2023-06-30,SOUTH AFRICA,HIGH,414821208.00119984,1.9749117941070466,7.0,True,2023-06-30
GRINDROD (SOUTH AFRICA),412873901.3466666,957.0,90,0.7,842599798.6666666,842599798.6666666,168519959.73333335,21.0,0,10,402885830.0,5446092899.999996,2023-06-30,SOUTH AFRICA,HIGH,412873901.3466666,1.9656409111227569,8.0,True,2023-06-30
ANGLO AMERICAN (SOUTH AFRICA),381268178.66199994,537.22,90,0.7,778098323.8,778098323.8,155619664.76,21.0,0,10,578808800.0,2873225673.499999,2023-06-30,SOUTH AFRICA,HIGH,381268178.66199994,1.8151700256249155,9.0,True,2023-06-30
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),334336499.21349996,397.78,90,0.7,682319386.15,682319386.15,136463877.23,21.0,0,10,338202000.0,1784754849.9999995,2023-06-30,SOUTH AFRICA,HIGH,334336499.21349996,1.5917341803201455,10.0,True,2023-06-30
STANDARD BANK GROUP (SOUTH AFRICA),324944466.03499997,177.55,90,0.7,663151971.5,663151971.5,132630394.30000001,21.0,0,10,530006750.0,2075218344.9999986,2023-06-30,SOUTH AFRICA,HIGH,324944466.03499997,1.5470198871810863,11.0,True,2023-06-30
MTN GROUP (SOUTH AFRICA),309533138.1799999,138.15,90,0.7,631700281.9999999,631700281.9999999,126340056.39999998,21.0,0,10,541487650.0,2665821359.9999967,2023-06-30,SOUTH AFRICA,HIGH,309533138.1799999,1.473648486306129,12.0,True,2023-06-30
ABSA (SOUTH AFRICA),284925693.2666666,167.91,90,0.7,581481006.6666666,581481006.6666666,116296201.33333333,21.0,0,10,370017000.0,2018534739.4999979,2023-06-30,SOUTH AFRICA,HIGH,284925693.2666666,1.3564955243918941,13.0,True,2023-06-30
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),270272502.96666664,125.32,90,0.7,551576536.6666666,551576536.6666666,110315307.33333333,21.0,0,10,338607400.0,2115804895.9999995,2023-06-30,SOUTH AFRICA,HIGH,270272502.96666664,1.2867335214214937,14.0,True,2023-06-30
CAPITEC BANK (SOUTH AFRICA),267190077.34890214,1567.83,90,0.7,545285872.1406167,545285872.1406167,109057174.42812334,21.0,0,10,253660926.0,1663772362.6184995,2023-06-30,SOUTH AFRICA,HIGH,267190077.34890214,1.2720584792839102,15.0,True,2023-06-30
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),261837912.13673222,12.25,90,0.6333333333333333,652781498.4018255,652781498.4018255,130556299.68036512,19.0,0,9,92152563.2,1389283611.0386922,2023-06-30,NIGERIA,MID,261837912.13673222,5.0,16.0,True,2023-06-30
MTN NIGERIA (NIGERIA),260616569.4218518,273.4,90,0.6333333333333333,649736599.6666666,649736599.6666666,129947319.93333334,19.0,0,6,179381585.0,5520883032.719985,2023-06-30,NIGERIA,MID,260616569.4218518,5.0,17.0,True,2023-06-30
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),230265427.35419998,626.0,90,0.7,469929443.58,469929443.58,93985888.716,21.0,0,10,433801498.0,2121995513.9999995,2023-06-30,SOUTH AFRICA,HIGH,230265427.35419998,1.0962648473257268,18.0,True,2023-06-30
SHOPRITE HOLDINGS (SOUTH AFRICA),210045435.56779993,225.6,90,0.7,428664154.2199999,428664154.2199999,85732830.84399998,21.0,0,10,277937900.0,1520206057.9999979,2023-06-30,SOUTH AFRICA,HIGH,210045435.56779993,1.0,19.0,True,2023-06-30
BID CORP (SOUTH AFRICA),205072486.29023334,413.29,90,0.7,418515278.14333344,418515278.14333344,83703055.6286667,21.0,0,9,238683323.1,1122267450.0000007,2023-06-30,SOUTH AFRICA,HIGH,205072486.29023334,0.9763244116011206,20.0,True,2023-06-30
BID CORPORATION (SOUTH AFRICA),205072486.29023334,413.29,90,0.7,418515278.14333344,418515278.14333344,83703055.6286667,21.0,0,9,238683323.1,1122267450.0000007,2023-06-30,SOUTH AFRICA,HIGH,205072486.29023334,0.9763244116011206,21.0,True,2023-06-30
PPC (SOUTH AFRICA),197666867.9533333,249.0,90,0.7,403401771.3333333,403401771.3333333,80680354.26666667,21.0,0,10,1116700000.0,12466832349.999992,2023-06-30,SOUTH AFRICA,HIGH,197666867.9533333,0.9410671906247113,22.0,True,2023-06-30
SIBANYE STILLWATER (SOUTH AFRICA),185685308.89999998,29.0,90,0.7,378949610.0,378949610.0,75789922.0,21.0,0,10,311613800.0,2116519058.999996,2023-06-30,SOUTH AFRICA,HIGH,185685308.89999998,0.8840244892637202,23.0,True,2023-06-30
BHP (SOUTH AFRICA),178453498.76036665,562.73,90,0.7,364190813.7966667,364190813.7966667,72838162.75933334,21.0,0,2,344309418.0,2205555569.8400054,2023-06-30,SOUTH AFRICA,HIGH,178453498.76036665,0.8495947473362933,24.0,True,2023-06-30
WOOLWORTHS HOLDINGS (SOUTH AFRICA),147820654.8583333,71.35,90,0.7,301674805.83333325,301674805.83333325,60334961.16666666,21.0,0,10,206390400.0,1214804374.9999988,2023-06-30,SOUTH AFRICA,HIGH,147820654.8583333,0.703755615820648,25.0,True,2023-06-30
GLENCORE (SOUTH AFRICA),141337415.04983333,105.09,90,0.7,288443704.18333334,288443704.18333334,57688740.83666667,21.0,0,10,139942800.0,940817461.4999999,2023-06-30,SOUTH AFRICA,HIGH,141337415.04983333,0.6728897234437234,26.0,True,2023-06-30
SANLAM (SOUTH AFRICA),141189947.49999997,58.35,90,0.7,288142750.0,288142750.0,57628550.0,21.0,0,10,302285200.0,1335192612.9999998,2023-06-30,SOUTH AFRICA,HIGH,141189947.49999997,0.6721876489166826,27.0,True,2023-06-30
BIDVEST (SOUTH AFRICA),128594439.44316663,261.63,90,0.7,262437631.51666662,262437631.51666662,52487526.30333333,21.0,0,10,182884064.6,872547399.9999995,2023-06-30,SOUTH AFRICA,HIGH,128594439.44316663,0.6122220132779701,28.0,True,2023-06-30
MR PRICE (SOUTH AFRICA),126547936.30826665,144.2,90,0.7,258261094.5066667,258261094.5066667,51652218.90133334,21.0,0,10,210322250.0,1013654162.4999998,2023-06-30,SOUTH AFRICA,HIGH,126547936.30826665,0.6024788682799948,29.0,True,2023-06-30
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),117132280.00926666,125.48,90,0.7,239045469.4066667,239045469.4066667,47809093.88133334,21.0,0,10,98285540.8,846211513.5,2023-06-30,SOUTH AFRICA,HIGH,117132280.00926666,0.5576521084242171,30.0,True,2023-06-30
BLUE LABEL TELECOMS (SOUTH AFRICA),107423004.94333333,349.0,90,0.7,219230622.33333334,219230622.33333334,43846124.46666667,21.0,0,10,696900000.0,10453481249.99999,2023-06-30,SOUTH AFRICA,HIGH,107423004.94333333,0.5114274664095645,31.0,True,2023-06-30
FIRST HOLDCO NIGERIA (NIGERIA),105885831.16570555,17.05,90,0.6333333333333333,263981296.535,263981296.535,52796259.307000004,19.0,0,9,91867177.85,2655306095.928996,2023-06-30,NIGERIA,MID,105885831.16570555,5.0,32.0,True,2023-06-30
FOSCHINI (SOUTH AFRICA),105584781.73599999,94.02,90,0.7,215479146.4,215479146.4,43095829.28,21.0,0,10,172259288.35,829575943.9999996,2023-06-30,SOUTH AFRICA,HIGH,105584781.73599999,0.502675916049214,33.0,True,2023-06-30
DISCOVERY HOLDINGS (SOUTH AFRICA),104658716.19443332,145.85,90,0.7,213589216.72333333,213589216.72333333,42717843.34466667,21.0,0,10,176303400.0,796478945.9999999,2023-06-30,SOUTH AFRICA,HIGH,104658716.19443332,0.4982670340420268,34.0,True,2023-06-30
VODACOM (SOUTH AFRICA),103682828.92123333,117.2,90,0.7,211597610.04333335,211597610.04333335,42319522.00866667,21.0,0,10,203208600.0,1106080445.9999998,2023-06-30,SOUTH AFRICA,HIGH,103682828.92123333,0.4936209570132071,35.0,True,2023-06-30
MONDI (SOUTH AFRICA),103066288.82713331,287.57,90,0.7,210339364.95333332,210339364.95333332,42067872.990666665,21.0,0,10,165156272.6,806955527.9999999,2023-06-30,SOUTH AFRICA,HIGH,103066288.82713331,0.49068568687780345,36.0,True,2023-06-30
CLICKS (SOUTH AFRICA),100401891.82286665,261.29,90,0.7,204901820.04666665,204901820.04666665,40980364.009333335,21.0,0,10,159489337.2,795368377.4999996,2023-06-30,SOUTH AFRICA,HIGH,100401891.82286665,0.4780008265900081,37.0,True,2023-06-30
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),91711431.46666665,79.25,90,0.7,187166186.66666666,187166186.66666666,37433237.333333336,21.0,0,10,92260100.0,768153231.9999998,2023-06-30,SOUTH AFRICA,HIGH,91711431.46666665,0.43662663375069344,38.0,True,2023-06-30
SPAR (SOUTH AFRICA),89992458.95499998,105.0,90,0.7,183658079.5,183658079.5,36731615.9,21.0,0,10,117093115.5,594655847.9999996,2023-06-30,SOUTH AFRICA,HIGH,89992458.95499998,0.4284428210102742,39.0,True,2023-06-30
DANGOTE CEMENT NIGERIA (NIGERIA),88977754.76564074,285.0,90,0.6333333333333333,221828197.47666666,221828197.47666666,44365639.49533334,19.0,0,9,67424314.0,2671280222.30999,2023-06-30,NIGERIA,MID,88977754.76564074,4.596554367213417,40.0,True,2023-06-30
REINET INVEST (SOUTH AFRICA),87962982.10653333,416.95,90,0.7,179516290.01333335,179516290.01333335,35903258.002666675,21.0,0,10,109729487.5,3352231199.999997,2023-06-30,SOUTH AFRICA,HIGH,87962982.10653333,0.4187807360286105,41.0,True,2023-06-30
REMGRO (SOUTH AFRICA),84590108.68139999,147.05,90,0.7,172632874.85999998,172632874.85999998,34526574.971999995,21.0,0,10,145669774.4,745940944.4999992,2023-06-30,SOUTH AFRICA,HIGH,84590108.68139999,0.4027229082733169,42.0,True,2023-06-30
