Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,TradeCount30,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
TANZANIA BREWERIES LTD (TANZANIA),305820.27943703684,10900.0,90,0.7333333333333333,568674.073333333,22.0,2023-05-31,TANZANIA,LOW,305820.27943703684,0.37133695233410297,161.0,False,2023-05-31
ATLANTASANAD MOROCCO (MOROCCO),246111.88025925917,130.0,90,0.7333333333333333,457646.05833333323,22.0,2023-05-31,MOROCCO,MID,246111.88025925917,0.012335074327079434,162.0,False,2023-05-31
BIAT TUNISIA (TUNISIA),243476.02845999997,92.29,90,0.7,496889.854,21.0,2023-05-31,TUNISIA,LOW,243476.02845999997,0.2956365305177936,163.0,False,2023-05-31
UPDC PLC NIGERIA (NIGERIA),226731.05870333328,1.06,90,0.7,462716.44633333327,21.0,2023-05-31,NIGERIA,MID,226731.05870333328,0.011363711733122676,164.0,False,2023-05-31
CIC INSURANCE GROUP KENYA (KENYA),214193.35748148145,1.87,90,0.7333333333333333,398293.43333333335,22.0,2023-05-31,KENYA,MID,214193.35748148145,0.010735324853548467,165.0,False,2023-05-31
TRANSCORP HOTELS NIGERIA (NIGERIA),210636.3947333332,8.93,90,0.7,429870.1933333331,21.0,2023-05-31,NIGERIA,MID,210636.3947333332,0.01055705064821209,166.0,False,2023-05-31
LUX ISLAND RESTORTS MAURITIUS (MAURITIUS),188133.46737777776,48.5,90,0.7333333333333333,349834.96,22.0,2023-05-31,MAURITIUS,LOW,188133.46737777776,0.22843778881084484,167.0,False,2023-05-31
NEW MAURITIUS HOTELS (MAURITIUS),179058.78861037033,8.4,90,0.7333333333333333,332960.5573333333,22.0,2023-05-31,MAURITIUS,LOW,179058.78861037033,0.21741901803768607,168.0,False,2023-05-31
GCB BANK PLC GHANA (GHANA),154747.61614074075,3.15,90,0.7333333333333333,287753.8316666667,22.0,2023-05-31,GHANA,LOW,154747.61614074075,0.18789959993644262,169.0,False,2023-05-31
BANQUE DE TUNISIE TUNISIA (TUNISIA),149572.83516,5.18,90,0.7,305250.684,21.0,2023-05-31,TUNISIA,LOW,149572.83516,0.18161621218360272,170.0,False,2023-05-31
CAPRICORN INVESTMENT (NAMIBIA),129015.23888888887,14.0,90,0.3333333333333333,1161137.15,10.0,2023-05-31,NAMIBIA,LOW,129015.23888888887,0.15665450866059946,171.0,False,2023-05-31
ASCENCIA MAURITIUS (MAURITIUS),115655.49991111108,20.2,90,0.7333333333333333,215061.87999999998,22.0,2023-05-31,MAURITIUS,LOW,115655.49991111108,0.1404326780968467,172.0,False,2023-05-31
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),101246.47425666667,8.5,90,0.7,206625.45766666668,21.0,2023-05-31,TUNISIA,LOW,101246.47425666667,0.12293676944593958,173.0,False,2023-05-31
BRITAM HOLDINGS KENYA (KENYA),89868.21294814812,4.58,90,0.7333333333333333,167110.31333333332,22.0,2023-05-31,KENYA,MID,89868.21294814812,0.0045041754391923735,174.0,False,2023-05-31
NAMIBIA BREWERIES (NAMIBIA),73141.0294074074,35.99,90,0.3333333333333333,658269.2646666667,10.0,2023-05-31,NAMIBIA,LOW,73141.0294074074,0.08881022213674826,175.0,False,2023-05-31
STANBIC BANK UGANDA (UGANDA),61718.51997963258,26.0,90,0.7333333333333333,114765.84293733333,22.0,2023-05-31,UGANDA,LOW,61718.51997963258,0.07494063884186171,176.0,False,2023-05-31
CRDB BANK PLC TANZANIA (TANZANIA),59964.230105185154,460.0,90,0.7333333333333333,111503.73366666662,22.0,2023-05-31,TANZANIA,LOW,59964.230105185154,0.07281052289047006,177.0,False,2023-05-31
AMEN BANK TUNISIA (TUNISIA),59386.75866666669,34.07,90,0.7,121197.46666666673,21.0,2023-05-31,TUNISIA,LOW,59386.75866666669,0.07210933824557281,178.0,False,2023-05-31
ONE TECH HOLDING TUNISIA (TUNISIA),56817.99867333333,7.89,90,0.7,115955.09933333333,21.0,2023-05-31,TUNISIA,LOW,56817.99867333333,0.0689902661259668,179.0,False,2023-05-31
I&M BANK RWANDA (RWANDA),52110.66666666666,45.0,90,0.7333333333333333,96900.0,22.0,2023-05-31,RWANDA,LOW,52110.66666666666,0.06327447015521509,180.0,False,2023-05-31
MTN UGANDA (UGANDA),45594.8250744637,165.0,90,0.7333333333333333,84783.76563433334,22.0,2023-05-31,UGANDA,LOW,45594.8250744637,0.05536272289242905,181.0,False,2023-05-31
TOTALENERGIES MARKETING KENYA (KENYA),45397.22814814814,20.0,90,0.7333333333333333,84416.33333333333,22.0,2023-05-31,KENYA,MID,45397.22814814814,0.0022752992779580482,182.0,False,2023-05-31
TANZANIA CIGARETTE COMPANY (TANZANIA),44991.922962962955,17000.0,90,0.7333333333333333,83662.66666666667,22.0,2023-05-31,TANZANIA,LOW,44991.922962962955,0.05463065949541494,183.0,False,2023-05-31
POULINA GROUP HOLDING TUNISIA (TUNISIA),32115.72291666666,7.8,90,0.7,65542.29166666666,21.0,2023-05-31,TUNISIA,LOW,32115.72291666666,0.03899595766453027,184.0,False,2023-05-31
NMB BANK TANZANIA (TANZANIA),27640.582835555553,3620.0,90,0.7333333333333333,51397.778000000006,22.0,2023-05-31,TANZANIA,LOW,27640.582835555553,0.033562096698713836,185.0,False,2023-05-31
DÉLICE HOLDING TUNISIA (TUNISIA),25634.55057333333,11.7,90,0.7,52315.40933333334,21.0,2023-05-31,TUNISIA,LOW,25634.55057333333,0.03112630693385996,186.0,False,2023-05-31
EAST DELTA FLOUR MILLS EGYPT (EGYPT),23965.8875,126.9,90,0.6333333333333333,59748.75000000001,19.0,2023-05-31,EGYPT,MID,23965.8875,0.0012011651096058868,187.0,False,2023-05-31
CIMERWA RWANDA (RWANDA),8045.155555555554,132.0,90,0.7333333333333333,14960.0,22.0,2023-05-31,RWANDA,LOW,8045.155555555554,0.009768690129226189,188.0,False,2023-05-31
