Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
OUTSURANCE (SOUTH AFRICA),OK,2103958.9228388513,0.9371936787242691,88,2103958.9228388513,2103958.9228388513,420791.7845677703,30,,,,,2020-10-31,2020-09-30,2020-10-31,SOUTH AFRICA,HIGH,2103958.9228388513,49.0,True,2020-10-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1606470.64482235,0.03558899791550155,82,1606470.64482235,1606470.64482235,321294.12896447,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,1606470.64482235,50.0,True,2020-10-31
CORONATION (NAMIBIA),OK,1603775.7480807486,2.402860548271752,88,1603775.7480807486,1603775.7480807486,320755.1496161497,30,,,,,2020-10-31,2020-09-30,2020-10-31,NAMIBIA,LOW,1603775.7480807486,51.0,True,2020-10-31
TELECOM EGYPT (EGYPT),OK,1589698.8010837468,0.7435558493060145,82,1589698.8010837468,1589698.8010837468,317939.7602167494,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,1589698.8010837468,52.0,True,2020-10-31
EFG HOLDING EGYPT (EGYPT),OK,1575817.2426918068,0.8732014845696273,82,1575817.2426918068,1575817.2426918068,315163.44853836135,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,1575817.2426918068,53.0,True,2020-10-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,1550836.7476070088,0.1709542935583914,82,1550836.7476070088,1550836.7476070088,310167.34952140175,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,1550836.7476070088,54.0,True,2020-10-31
EL SEWEDY ELECTRIC (EGYPT),OK,1399980.784429301,0.435965224464894,82,1399980.784429301,1399980.784429301,279996.1568858602,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,1399980.784429301,55.0,True,2020-10-31
ZENITH BANK NIGERIA (NIGERIA),OK,1311947.118854462,0.0469119579500657,87,1311947.118854462,1311947.118854462,262389.4237708924,30,,,,,2020-10-31,2020-09-30,2020-10-31,NIGERIA,MID,1311947.118854462,56.0,True,2020-10-31
SANTAM (SOUTH AFRICA),OK,1268190.795274981,13.2820905156956,88,1268190.795274981,1268190.795274981,253638.1590549962,30,,,,,2020-10-31,2020-09-30,2020-10-31,SOUTH AFRICA,HIGH,1268190.795274981,57.0,True,2020-10-31
HULAMIN LIMITED (SOUTH AFRICA),OK,1235085.9292520874,6.156310517130084,87,1235085.9292520874,1235085.9292520874,247017.18585041747,30,,,,,2020-10-31,2020-09-30,2020-10-31,SOUTH AFRICA,HIGH,1235085.9292520874,58.0,True,2020-10-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1054045.8928382087,0.0902435304285932,82,1054045.8928382087,1054045.8928382087,210809.17856764176,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,1054045.8928382087,59.0,True,2020-10-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,1000995.6875636281,0.5446387716711577,82,1000995.6875636281,1000995.6875636281,200199.13751272563,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,1000995.6875636281,60.0,True,2020-10-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,996216.8524421959,0.07371879106438896,87,996216.8524421959,996216.8524421959,199243.3704884392,30,,,,,2020-10-31,2020-09-30,2020-10-31,NIGERIA,MID,996216.8524421959,61.0,True,2020-10-31
GB AUTO EGYPT (EGYPT),OK,954139.5345740338,0.1537953124205603,82,954139.5345740338,954139.5345740338,190827.90691480678,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,954139.5345740338,62.0,True,2020-10-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,927177.8809436326,1.228455945904723,82,927177.8809436326,927177.8809436326,185435.57618872653,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,927177.8809436326,63.0,True,2020-10-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,918011.593120772,0.4029182978290711,82,918011.593120772,918011.593120772,183602.31862415443,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,918011.593120772,64.0,True,2020-10-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,905419.696722635,0.3414588760699665,88,905419.696722635,905419.696722635,181083.939344527,30,,,,,2020-10-31,2020-09-30,2020-10-31,KENYA,MID,905419.696722635,65.0,True,2020-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,859892.9130146162,38.71631128910055,85,859892.9130146162,859892.9130146162,171978.58260292327,30,,,,,2020-10-31,2020-09-30,2020-10-31,MOROCCO,MID,859892.9130146162,66.0,True,2020-10-31
MAROC TELECOM MOROCCO (MOROCCO),OK,761817.4136769081,14.72020781469856,85,761817.4136769081,761817.4136769081,152363.48273538164,30,,,,,2020-10-31,2020-09-30,2020-10-31,MOROCCO,MID,761817.4136769081,67.0,True,2020-10-31
EASTERN TOBACCO EGYPT (EGYPT),OK,725982.5548454217,0.765798973003203,82,725982.5548454217,725982.5548454217,145196.51096908434,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,725982.5548454217,68.0,True,2020-10-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,637655.8170048964,0.3730489602928466,82,637655.8170048964,637655.8170048964,127531.16340097928,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,637655.8170048964,69.0,True,2020-10-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,607888.8757062937,0.1665056688189537,82,607888.8757062937,607888.8757062937,121577.77514125875,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,607888.8757062937,70.0,True,2020-10-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,601240.4817208376,0.158243937159998,82,601240.4817208376,601240.4817208376,120248.09634416754,30,,,,,2020-10-31,2020-09-30,2020-10-31,EGYPT,MID,601240.4817208376,71.0,True,2020-10-31
COSUMAR MOROCCO (MOROCCO),OK,570759.3327656657,20.92758956597034,83,570759.3327656657,570759.3327656657,114151.86655313315,30,,,,,2020-10-31,2020-09-30,2020-10-31,MOROCCO,MID,570759.3327656657,72.0,True,2020-10-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,538443.0328755878,6.649413058550698,88,538443.0328755878,538443.0328755878,107688.60657511756,30,,,,,2020-10-31,2020-09-30,2020-10-31,SOUTH AFRICA,HIGH,538443.0328755878,73.0,True,2020-10-31
DANGOTE CEMENT NIGERIA (NIGERIA),OK,521825.0198276164,0.3755584756898818,87,521825.0198276164,521825.0198276164,104365.00396552328,30,,,,,2020-10-31,2020-09-30,2020-10-31,NIGERIA,MID,521825.0198276164,74.0,True,2020-10-31
