Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),OK,939532488.938125,83.33940940576012,89,939532488.938125,939532488.938125,187906497.787625,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,939532488.938125,1.0,True,2016-10-31
PPC (SOUTH AFRICA),OK,279960803.7684118,39.15421071819176,89,279960803.7684118,279960803.7684118,55992160.75368237,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,279960803.7684118,2.0,True,2016-10-31
NASPERS (SOUTH AFRICA),OK,145851759.51315367,22.86401749908859,89,145851759.51315367,145851759.51315367,29170351.902630735,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,145851759.51315367,3.0,True,2016-10-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,97885444.06515905,138.5344513306599,89,97885444.06515905,97885444.06515905,19577088.81303181,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,97885444.06515905,4.0,True,2016-10-31
REINET INVEST (SOUTH AFRICA),OK,76899595.69430546,21.81553044112286,89,76899595.69430546,76899595.69430546,15379919.138861094,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,76899595.69430546,5.0,True,2016-10-31
MTN GROUP (SOUTH AFRICA),OK,71281183.3422431,8.564345606999636,89,71281183.3422431,71281183.3422431,14256236.668448621,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,71281183.3422431,6.0,True,2016-10-31
GRINDROD (SOUTH AFRICA),OK,55775846.70466812,57.30951512942034,89,55775846.70466812,55775846.70466812,11155169.340933625,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,55775846.70466812,7.0,True,2016-10-31
FIRSTRAND (SOUTH AFRICA),OK,53795903.41884304,3.392635800218739,89,53795903.41884304,53795903.41884304,10759180.683768608,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,53795903.41884304,8.0,True,2016-10-31
STANDARD BANK GROUP (SOUTH AFRICA),OK,52020816.45880882,10.25665329930733,89,52020816.45880882,52020816.45880882,10404163.291761763,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,52020816.45880882,9.0,True,2016-10-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,50378990.957524054,22.60298942763398,89,50378990.957524054,50378990.957524054,10075798.191504812,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,50378990.957524054,10.0,True,2016-10-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),OK,44353130.31469209,63.98760481224937,89,44353130.31469209,44353130.31469209,8870626.062938418,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,44353130.31469209,11.0,True,2016-10-31
ANGLO AMERICAN (SOUTH AFRICA),OK,40846385.89513382,12.10499453153482,89,40846385.89513382,40846385.89513382,8169277.179026765,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,40846385.89513382,12.0,True,2016-10-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,29774860.478016958,5.635435654393001,89,29774860.478016958,29774860.478016958,5954972.0956033915,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,29774860.478016958,13.0,True,2016-10-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,29600001.47997788,13.95479402114473,89,29600001.47997788,29600001.47997788,5920000.295995576,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,29600001.47997788,14.0,True,2016-10-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,28112054.001984496,16.16769959897922,89,28112054.001984496,28112054.001984496,5622410.8003969,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,28112054.001984496,15.0,True,2016-10-31
ABSA (SOUTH AFRICA),OK,28096616.53628416,11.00984323733139,89,28096616.53628416,28096616.53628416,5619323.307256833,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,28096616.53628416,16.0,True,2016-10-31
SANLAM (SOUTH AFRICA),OK,27973460.639872473,4.651841049945316,89,27973460.639872473,27973460.639872473,5594692.127974495,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,27973460.639872473,17.0,True,2016-10-31
MR PRICE (SOUTH AFRICA),OK,27379258.95962732,11.06452788917244,89,27379258.95962732,27379258.95962732,5475851.791925464,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,27379258.95962732,18.0,True,2016-10-31
VODACOM (SOUTH AFRICA),OK,24936393.075981066,11.18556325191396,89,24936393.075981066,24936393.075981066,4987278.615196213,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,24936393.075981066,19.0,True,2016-10-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,19688477.29785671,2.250820269777616,89,19688477.29785671,19688477.29785671,3937695.4595713424,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,19688477.29785671,20.0,True,2016-10-31
BIDVEST (SOUTH AFRICA),OK,19218339.65828008,11.7812613926358,89,19218339.65828008,19218339.65828008,3843667.931656016,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,19218339.65828008,21.0,True,2016-10-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,18496912.11155866,5.067444403937295,89,18496912.11155866,18496912.11155866,3699382.4223117325,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,18496912.11155866,22.0,True,2016-10-31
TRUWORTHS INT (SOUTH AFRICA),OK,18177529.1642028,5.176813707619395,89,18177529.1642028,18177529.1642028,3635505.83284056,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,18177529.1642028,23.0,True,2016-10-31
TIGER BRANDS (SOUTH AFRICA),OK,17882128.722020335,25.20889537003281,89,17882128.722020335,17882128.722020335,3576425.7444040673,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,17882128.722020335,24.0,True,2016-10-31
REMGRO (SOUTH AFRICA),OK,17014907.81797059,11.77251184834123,89,17014907.81797059,17014907.81797059,3402981.5635941178,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,17014907.81797059,25.0,True,2016-10-31
GOLD FIELDS (SOUTH AFRICA),OK,16983495.823734507,4.885162231133795,89,16983495.823734507,16983495.823734507,3396699.1647469015,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,16983495.823734507,26.0,True,2016-10-31
FOSCHINI (SOUTH AFRICA),OK,15607648.409243613,8.910681735326285,89,15607648.409243613,15607648.409243613,3121529.681848723,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,15607648.409243613,27.0,True,2016-10-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,14608491.618040165,1.845424717462632,89,14608491.618040165,14608491.618040165,2921698.3236080334,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,14608491.618040165,28.0,True,2016-10-31
MONDI (SOUTH AFRICA),OK,14154897.460234128,20.06124681006197,89,14154897.460234128,14154897.460234128,2830979.4920468256,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,14154897.460234128,29.0,True,2016-10-31
GLENCORE (SOUTH AFRICA),OK,13753842.175967595,2.637987604812249,89,13753842.175967595,13753842.175967595,2750768.435193519,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,13753842.175967595,30.0,True,2016-10-31
OLD MUTUAL (SOUTH AFRICA),OK,13483314.493545039,1.213270142180095,89,13483314.493545039,13483314.493545039,2696662.898709008,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,13483314.493545039,31.0,True,2016-10-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,13168984.612543551,8.239154210718192,89,13168984.612543551,13168984.612543551,2633796.9225087105,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,13168984.612543551,32.0,True,2016-10-31
SPAR (SOUTH AFRICA),OK,13072240.881955763,14.01531170251549,89,13072240.881955763,13072240.881955763,2614448.1763911527,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,13072240.881955763,33.0,True,2016-10-31
CAPITEC BANK (SOUTH AFRICA),OK,12328100.091145536,46.50747356908494,89,12328100.091145536,12328100.091145536,2465620.0182291074,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,12328100.091145536,34.0,True,2016-10-31
INVESTEC (SOUTH AFRICA),OK,11504077.18631303,4.448414145096609,89,11504077.18631303,11504077.18631303,2300815.437262606,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,11504077.18631303,35.0,True,2016-10-31
HULAMIN LIMITED (SOUTH AFRICA),OK,10658931.808042472,36.96682464454976,87,10658931.808042472,10658931.808042472,2131786.3616084945,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,10658931.808042472,36.0,True,2016-10-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,8618193.890610334,1.667517316806416,89,8618193.890610334,8618193.890610334,1723638.7781220668,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,8618193.890610334,37.0,True,2016-10-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,8096141.351094928,3.536274152387897,89,8096141.351094928,8096141.351094928,1619228.2702189856,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,8096141.351094928,38.0,True,2016-10-31
AVI (SOUTH AFRICA),OK,7020059.6393174995,6.44112285818447,89,7020059.6393174995,7020059.6393174995,1404011.9278635,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,7020059.6393174995,39.0,True,2016-10-31
CLICKS (SOUTH AFRICA),OK,6373459.148428276,9.269413051403573,89,6373459.148428276,6373459.148428276,1274691.8296856554,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,6373459.148428276,40.0,True,2016-10-31
KUMBA IRON ORE (SOUTH AFRICA),OK,6190494.984683408,9.036820998906308,89,6190494.984683408,6190494.984683408,1238098.9969366817,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,6190494.984683408,41.0,True,2016-10-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5244015.723800139,6.005833029529712,89,5244015.723800139,5244015.723800139,1048803.1447600278,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,5244015.723800139,42.0,True,2016-10-31
OUTSURANCE (SOUTH AFRICA),OK,4574415.0179302385,1.630331753554502,89,4574415.0179302385,4574415.0179302385,914883.0035860478,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,4574415.0179302385,43.0,True,2016-10-31
EXXARO RESOURCES (SOUTH AFRICA),OK,4471863.963512307,5.114108640174991,89,4471863.963512307,4471863.963512307,894372.7927024615,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,4471863.963512307,44.0,True,2016-10-31
CORONATION (NAMIBIA),OK,3677370.223598676,5.171931374714675,89,3677370.223598676,3677370.223598676,735474.0447197352,30,,,,,2016-10-31,2016-09-30,2016-10-31,NAMIBIA,LOW,3677370.223598676,45.0,True,2016-10-31
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),OK,3297406.1617518114,27.77980313525337,89,3297406.1617518114,3297406.1617518114,659481.2323503623,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,3297406.1617518114,46.0,True,2016-10-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,2365417.133141176,3.783448778709442,89,2365417.133141176,2365417.133141176,473083.4266282352,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,2365417.133141176,47.0,True,2016-10-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,2118129.1281837644,2.20780167699599,89,2118129.1281837644,2118129.1281837644,423625.8256367529,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,2118129.1281837644,48.0,True,2016-10-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,1902833.3220374836,11.23587313160773,89,1902833.3220374836,1902833.3220374836,380566.66440749675,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,1902833.3220374836,49.0,True,2016-10-31
SANTAM (SOUTH AFRICA),OK,1153150.7046162474,14.93620123951878,89,1153150.7046162474,1153150.7046162474,230630.1409232495,30,,,,,2016-10-31,2016-09-30,2016-10-31,SOUTH AFRICA,HIGH,1153150.7046162474,50.0,True,2016-10-31
