Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),1988603659.3944442,455.0,90,0.6333333333333333,4957737655.0,4957737655.0,991547531.0,19.0,0,12,7717980000.0,48420100299.99997,2024-12-31,SOUTH AFRICA,HIGH,1988603659.3944442,5.0,1.0,True,2024-12-31
NASPERS (SOUTH AFRICA),811604975.4256591,834.64,90,0.6333333333333333,2023391905.493333,2023391905.493333,404678381.09866667,19.0,0,12,1932018400.0,9914031288.999994,2024-12-31,SOUTH AFRICA,HIGH,811604975.4256591,5.0,2.0,True,2024-12-31
GRINDROD (SOUTH AFRICA),476754279.3733333,1196.0,90,0.6333333333333333,1188584076.0,1188584076.0,237716815.20000002,19.0,0,12,470057340.0,5644086699.999999,2024-12-31,SOUTH AFRICA,HIGH,476754279.3733333,3.3796553754370624,3.0,True,2024-12-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),368836594.05037034,57.0,90,0.6666666666666666,829882336.6133333,829882336.6133333,165976467.32266667,20.0,0,11,424400335.8,4272685341.1200376,2024-12-31,NIGERIA,MID,368836594.05037034,5.0,4.0,True,2024-12-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),365178054.554074,34.0,90,0.6666666666666666,821650622.7466666,821650622.7466666,164330124.54933333,20.0,0,11,117639904.75,2940370618.7362747,2024-12-31,NIGERIA,MID,365178054.554074,5.0,5.0,True,2024-12-31
FIRSTRAND (SOUTH AFRICA),348902876.62962955,75.96,90,0.6333333333333333,869840966.6666665,869840966.6666665,173968193.3333333,19.0,0,12,621775200.0,2910791199.999999,2024-12-31,SOUTH AFRICA,HIGH,348902876.62962955,2.473331721440941,6.0,True,2024-12-31
FIRST HOLDCO NIGERIA (NIGERIA),307068491.2611864,28.05,90,0.6666666666666666,690904105.3376695,690904105.3376695,138180821.0675339,20.0,0,11,101792465.75,4648196795.880086,2024-12-31,NIGERIA,MID,307068491.2611864,5.0,7.0,True,2024-12-31
PPC (SOUTH AFRICA),301346882.1729629,515.0,90,0.6333333333333333,751280315.6666666,751280315.6666666,150256063.13333333,19.0,0,12,889200000.0,11504647599.999996,2024-12-31,SOUTH AFRICA,HIGH,301346882.1729629,2.1362128338853017,8.0,True,2024-12-31
ZENITH BANK NIGERIA (NIGERIA),294617555.2837036,45.5,90,0.6666666666666666,662889499.3883332,662889499.3883332,132577899.87766665,20.0,0,11,383717262.20000005,4710285299.79001,2024-12-31,NIGERIA,MID,294617555.2837036,5.0,9.0,True,2024-12-31
PROSUS (SOUTH AFRICA),286368210.1025629,749.05,90,0.6333333333333333,713937365.9066665,713937365.9066665,142787473.1813333,19.0,0,7,814715100.0,4771595233.9999485,2024-12-31,SOUTH AFRICA,HIGH,286368210.1025629,2.030030777908422,10.0,True,2024-12-31
CAPITEC BANK (SOUTH AFRICA),278418029.9341767,3134.34,90,0.6333333333333333,694116972.1350666,694116972.1350666,138823394.42701334,19.0,0,12,294159580.0,1756039052.6759994,2024-12-31,SOUTH AFRICA,HIGH,278418029.9341767,1.9736728797116878,11.0,True,2024-12-31
STANDARD BANK GROUP (SOUTH AFRICA),269715086.4621629,221.76,90,0.6333333333333333,672419883.1466666,672419883.1466666,134483976.62933335,19.0,0,12,530737999.99999994,2175312437.9999995,2024-12-31,SOUTH AFRICA,HIGH,269715086.4621629,1.9119787304195663,12.0,True,2024-12-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),261711586.7882889,421.0,90,0.6333333333333333,652466559.86,652466559.86,130493311.972,19.0,0,12,369215700.0,1787346099.9999995,2024-12-31,SOUTH AFRICA,HIGH,261711586.7882889,1.855242856479071,13.0,True,2024-12-31
MTN NIGERIA (NIGERIA),247344978.6666666,200.0,90,0.6666666666666666,556526201.9999999,556526201.9999999,111305240.39999998,20.0,0,7,202059185.15,5395142922.277512,2024-12-31,NIGERIA,MID,247344978.6666666,5.0,14.0,True,2024-12-31
GOLD FIELDS (SOUTH AFRICA),229684669.9471222,247.1,90,0.6333333333333333,572621060.81,572621060.81,114524212.162,19.0,0,12,281839200.0,1964813079.999999,2024-12-31,SOUTH AFRICA,HIGH,229684669.9471222,1.6282077854919785,15.0,True,2024-12-31
LAFARGE AFRICA NIGERIA (NIGERIA),227733682.33168697,69.95,90,0.6666666666666666,512400785.24629575,512400785.24629575,102480157.04925916,20.0,0,11,37309476.875,931864696.3487636,2024-12-31,NIGERIA,MID,227733682.33168697,5.0,16.0,True,2024-12-31
ABSA (SOUTH AFRICA),194480257.3051963,189.75,90,0.6333333333333333,484853827.07666665,484853827.07666665,96970765.41533333,19.0,0,12,367213600.0,1905124469.9999974,2024-12-31,SOUTH AFRICA,HIGH,194480257.3051963,1.3786478180790374,17.0,True,2024-12-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),192519497.32109627,676.57,90,0.6333333333333333,479965505.78666663,479965505.78666663,95993101.15733333,19.0,0,12,412814240.8,2124092163.9999995,2024-12-31,SOUTH AFRICA,HIGH,192519497.32109627,1.3647482196760279,18.0,True,2024-12-31
ANGLO AMERICAN (SOUTH AFRICA),187044230.4047296,551.85,90,0.6333333333333333,466315255.8566666,466315255.8566666,93263051.17133333,19.0,0,12,570531800.0,2956152923.999998,2024-12-31,SOUTH AFRICA,HIGH,187044230.4047296,1.3259346923172919,19.0,True,2024-12-31
SHOPRITE HOLDINGS (SOUTH AFRICA),155130087.4245296,294.5,90,0.6333333333333333,386750910.4766666,386750910.4766666,77350182.09533332,19.0,0,12,278236800.0,1408928525.9999995,2024-12-31,SOUTH AFRICA,HIGH,155130087.4245296,1.099699062052422,20.0,True,2024-12-31
OANDO PLC NIGERIA (NIGERIA),145959606.63629627,66.0,90,0.6666666666666666,328409114.9316666,328409114.9316666,65681822.986333326,20.0,0,69,10718633.85,535931692.5,2024-12-31,NIGERIA,MID,145959606.63629627,5.0,21.0,True,2024-12-31
MTN GROUP (SOUTH AFRICA),141065945.01863334,91.99,90,0.6333333333333333,351687951.57,351687951.57,70337590.314,19.0,0,12,508970300.0,2525959425.0,2024-12-31,SOUTH AFRICA,HIGH,141065945.01863334,1.0,22.0,True,2024-12-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),134073596.93335553,150.68,90,0.6333333333333333,334255504.81999993,334255504.81999993,66851100.96399999,19.0,0,12,109635600.0,847397639.9999999,2024-12-31,SOUTH AFRICA,HIGH,134073596.93335553,0.9504320615131158,23.0,True,2024-12-31
BLUE LABEL TELECOMS (SOUTH AFRICA),133021308.7462963,584.0,90,0.6333333333333333,331632071.6666667,331632071.6666667,66326414.33333334,19.0,0,12,562950000.0,9975952000.0,2024-12-31,SOUTH AFRICA,HIGH,133021308.7462963,0.9429725135200107,24.0,True,2024-12-31
SEPLAT ENERGY NIGERIA (NIGERIA),126637057.83703703,5700.0,90,0.6666666666666666,284933380.1333333,284933380.1333333,56986676.02666667,20.0,0,82,15423666.2,771183310.0,2024-12-31,NIGERIA,MID,126637057.83703703,5.0,25.0,True,2024-12-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),121893666.25185186,87.75,90,0.6333333333333333,303890026.6666667,303890026.6666667,60778005.33333334,19.0,0,12,346674900.0,2031759792.9999986,2024-12-31,SOUTH AFRICA,HIGH,121893666.25185186,0.8640899561956713,26.0,True,2024-12-31
SANLAM (SOUTH AFRICA),120880839.9615259,86.88,90,0.6333333333333333,301364974.9733333,301364974.9733333,60272994.994666666,19.0,0,12,294545900.0,1325126302.0,2024-12-31,SOUTH AFRICA,HIGH,120880839.9615259,0.8569101489771951,27.0,True,2024-12-31
MR PRICE (SOUTH AFRICA),120279042.06868517,295.25,90,0.6333333333333333,299864647.81666666,299864647.81666666,59972929.56333333,19.0,0,12,208765700.0,1005166775.0,2024-12-31,SOUTH AFRICA,HIGH,120279042.06868517,0.8526440740378379,28.0,True,2024-12-31
SONATEL SENEGAL (SENEGAL),119599033.48166664,24000.0,90,0.7,244079660.16666666,244079660.16666666,48815932.03333333,21.0,0,11,85919000.0,2286328710.6000056,2024-12-31,SENEGAL,LOW,119599033.48166664,5.0,29.0,True,2024-12-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),118836282.04677776,78.5,90,0.7333333333333333,220976557.525,220976557.525,44195311.505,22.0,0,11,101755540.05,1401131305.8000069,2024-12-31,EGYPT,MID,118836282.04677776,5.0,30.0,True,2024-12-31
BID CORPORATION (SOUTH AFRICA),111876938.537,430.57,90,0.6333333333333333,278917575.3,278917575.3,55783515.06,19.0,0,11,248310110.0,1183039050.0000012,2024-12-31,SOUTH AFRICA,HIGH,111876938.537,0.7930825439281056,31.0,True,2024-12-31
BID CORP (SOUTH AFRICA),111876938.537,430.57,90,0.6333333333333333,278917575.3,278917575.3,55783515.06,19.0,0,11,248310110.0,1183039050.0000012,2024-12-31,SOUTH AFRICA,HIGH,111876938.537,0.7930825439281056,32.0,True,2024-12-31
DISCOVERY HOLDINGS (SOUTH AFRICA),107681547.83477406,194.77,90,0.6333333333333333,268458152.49666667,268458152.49666667,53691630.49933334,19.0,0,12,176677200.0,799859824.0,2024-12-31,SOUTH AFRICA,HIGH,107681547.83477406,0.7633419094916952,33.0,True,2024-12-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),105156107.2692037,97.41,90,0.6333333333333333,262162040.28333333,262162040.28333333,52432408.05666667,19.0,0,12,134872813.6,846348551.0,2024-12-31,SOUTH AFRICA,HIGH,105156107.2692037,0.7454393564322961,34.0,True,2024-12-31
FIDELITY BANK NIGERIA (NIGERIA),105098312.15407407,17.5,90,0.6666666666666666,236471202.34666666,236471202.34666666,47294240.469333336,20.0,0,21,22666299.615000002,1133314980.75,2024-12-31,NIGERIA,MID,105098312.15407407,4.547870088978808,35.0,True,2024-12-31
