Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),8390452022.749997,1101.0,90,0.7,17123371474.999996,17123371474.999996,3424674294.9999995,21.0,0,2,12121335000.0,56114414249.99989,2017-03-31,SOUTH AFRICA,HIGH,8390452022.749997,5.0,1.0,True,2017-03-31
PPC (SOUTH AFRICA),1160854031.3999999,651.0,90,0.7,2369089860.0,2369089860.0,473817972.0,21.0,0,2,1985950000.0,9039862699.999992,2017-03-31,SOUTH AFRICA,HIGH,1160854031.3999999,5.0,2.0,True,2017-03-31
BLUE LABEL TELECOMS (SOUTH AFRICA),920399411.3766665,1782.0,90,0.7,1878366145.6666667,1878366145.6666667,375673229.1333334,21.0,0,2,1253437405.0,5171073099.999999,2017-03-31,SOUTH AFRICA,HIGH,920399411.3766665,4.29320182170181,3.0,True,2017-03-31
NASPERS (SOUTH AFRICA),704629600.7333332,305.63,90,0.7,1438019593.3333333,1438019593.3333333,287603918.6666667,21.0,0,2,1552912700.0,5881251149.999998,2017-03-31,SOUTH AFRICA,HIGH,704629600.7333332,3.2867438289303283,4.0,True,2017-03-31
TANZANIA BREWERIES LTD (TANZANIA),503808565.86666656,12000.0,90,0.7,1028180746.6666666,1028180746.6666666,205636149.33333334,21.0,0,7,118250000.0,5912500000.0,2017-03-31,TANZANIA,LOW,503808565.86666656,5.0,5.0,True,2017-03-31
REINET INVEST (SOUTH AFRICA),468340284.99999994,291.6,90,0.7,955796500.0,955796500.0,191159300.0,21.0,0,2,1056061000.0,4375185794.999997,2017-03-31,SOUTH AFRICA,HIGH,468340284.99999994,2.184572632147729,6.0,True,2017-03-31
GRINDROD (SOUTH AFRICA),412489763.7233333,976.0,90,0.7,841815844.3333334,841815844.3333334,168363168.86666667,21.0,0,2,682045560.0,3945850499.999999,2017-03-31,SOUTH AFRICA,HIGH,412489763.7233333,1.9240579504517257,7.0,True,2017-03-31
MTN GROUP (SOUTH AFRICA),368930447.1999999,122.0,90,0.7,752919280.0,752919280.0,150583856.0,21.0,0,2,835833500.0,3180483608.9999948,2017-03-31,SOUTH AFRICA,HIGH,368930447.1999999,1.7208755768663861,8.0,True,2017-03-31
STANDARD BANK GROUP (SOUTH AFRICA),366696742.99999994,143.75,90,0.7,748360700.0,748360700.0,149672140.0,21.0,0,2,567200200.0,1929745462.9999998,2017-03-31,SOUTH AFRICA,HIGH,366696742.99999994,1.7104564666170223,9.0,True,2017-03-31
FIRSTRAND (SOUTH AFRICA),288992354.0641666,45.42,90,0.7,589780314.4166666,589780314.4166666,117956062.88333333,21.0,0,2,543607050.0,2077884232.4999983,2017-03-31,SOUTH AFRICA,HIGH,288992354.0641666,1.348004448493097,10.0,True,2017-03-31
