Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),5342251814.814815,970.0,90,0.6333333333333333,13318633333.333334,13318633333.333334,2663726666.666667,19.0,0,5,11486195000.0,61301632500.000084,2019-03-31,SOUTH AFRICA,HIGH,5342251814.814815,5.0,1.0,True,2019-03-31
NASPERS (SOUTH AFRICA),946610917.5740739,454.02,90,0.6333333333333333,2359971816.6666665,2359971816.6666665,471994363.3333333,19.0,0,5,1814868000.0,7353386850.0000305,2019-03-31,SOUTH AFRICA,HIGH,946610917.5740739,5.0,2.0,True,2019-03-31
BLUE LABEL TELECOMS (SOUTH AFRICA),554294177.7355555,375.0,90,0.6333333333333333,1381896842.0,1381896842.0,276379368.40000004,19.0,0,5,1457680120.0,12703324500.00003,2019-03-31,SOUTH AFRICA,HIGH,554294177.7355555,4.141644548925762,3.0,True,2019-03-31
PPC (SOUTH AFRICA),336114342.1262963,470.0,90,0.6333333333333333,837958193.6666666,837958193.6666666,167591638.73333335,19.0,0,5,1479435000.0,10866904750.000032,2019-03-31,SOUTH AFRICA,HIGH,336114342.1262963,2.511421170920679,4.0,True,2019-03-31
STANDARD BANK GROUP (SOUTH AFRICA),307125273.1962963,185.23,90,0.6333333333333333,765686276.6666666,765686276.6666666,153137255.33333334,19.0,0,5,597358400.0,2095088850.0000064,2019-03-31,SOUTH AFRICA,HIGH,307125273.1962963,2.294817020751078,5.0,True,2019-03-31
FIRSTRAND (SOUTH AFRICA),294359613.9259259,61.68,90,0.6333333333333333,733860533.3333334,733860533.3333334,146772106.6666667,19.0,0,5,583573050.0,2360429830.000001,2019-03-31,SOUTH AFRICA,HIGH,294359613.9259259,2.199432971532728,6.0,True,2019-03-31
ZENITH BANK NIGERIA (NIGERIA),283338633.41111106,21.8,90,0.6666666666666666,637511925.175,637511925.175,127502385.035,20.0,0,4,355209825.135,3968679479.5474906,2019-03-31,NIGERIA,MID,283338633.41111106,5.0,7.0,True,2019-03-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),272443831.62518513,36.05,90,0.6666666666666666,612998621.1566666,612998621.1566666,122599724.23133333,20.0,0,4,418434954.38,3477157226.6524906,2019-03-31,NIGERIA,MID,272443831.62518513,5.0,8.0,True,2019-03-31
ANGLO AMERICAN (SOUTH AFRICA),270398813.458763,373.7,90,0.6333333333333333,674124465.6866668,674124465.6866668,134824893.13733336,19.0,0,5,487407550.0,2135988371.0000052,2019-03-31,SOUTH AFRICA,HIGH,270398813.458763,2.0203996664236357,9.0,True,2019-03-31
MTN GROUP (SOUTH AFRICA),237485140.24074072,88.62,90,0.6333333333333333,592068216.6666666,592068216.6666666,118413643.33333333,19.0,0,5,649673250.0,2856235378.000004,2019-03-31,SOUTH AFRICA,HIGH,237485140.24074072,1.7744711671826057,10.0,True,2019-03-31
