Date,Country,Weight
2019-04-30,EGYPT,0.08048475631556551
2019-04-30,KENYA,0.0691987944774485
2019-04-30,MALAWI,0.00604289280989824
2019-04-30,MAURITIUS,0.003647401099500659
2019-04-30,MOROCCO,0.004766239253651624
2019-04-30,NAMIBIA,0.00888046081773982
2019-04-30,NIGER,0.005398697509926772
2019-04-30,NIGERIA,0.333133059993454
2019-04-30,RWANDA,0.0017680342282794838
2019-04-30,SENEGAL,0.03527320774895811
2019-04-30,SOUTH AFRICA,0.4
2019-04-30,TANZANIA,0.02986268354830726
2019-04-30,UGANDA,0.02154377219727
2019-05-31,EGYPT,0.08297181579340478
2019-05-31,KENYA,0.07533730315382386
2019-05-31,MALAWI,0.008567085477406644
2019-05-31,MAURITIUS,0.0033194446268327254
2019-05-31,MOROCCO,0.006475622318423969
2019-05-31,NAMIBIA,0.009373536775338587
2019-05-31,NIGER,0.006630004967911645
2019-05-31,NIGERIA,0.3063226963743256
2019-05-31,RWANDA,0.004198144065634211
2019-05-31,SENEGAL,0.03589560693941862
2019-05-31,SOUTH AFRICA,0.4
2019-05-31,TANZANIA,0.03097091534248488
2019-05-31,UGANDA,0.029937824164994627
2019-06-30,EGYPT,0.06999924462156303
2019-06-30,KENYA,0.06405934732107064
2019-06-30,MALAWI,0.0033133327157868135
2019-06-30,MAURITIUS,0.001517289670820881
2019-06-30,MOROCCO,0.014821822314730174
2019-06-30,NAMIBIA,0.005465143157896387
2019-06-30,NIGER,0.004030174064128528
2019-06-30,NIGERIA,0.3170172001813583
2019-06-30,RWANDA,0.0035422875050933394
2019-06-30,SENEGAL,0.02560068432619502
2019-06-30,SOUTH AFRICA,0.4
2019-06-30,TANZANIA,0.0725561469346901
2019-06-30,UGANDA,0.018077327186666638
2019-07-31,EGYPT,0.07749462257229742
2019-07-31,KENYA,0.057513258778504384
2019-07-31,MAURITIUS,0.00297834997003366
2019-07-31,MOROCCO,0.021483574524966343
2019-07-31,NAMIBIA,0.005224836087105769
2019-07-31,NIGER,0.0029972114974127096
2019-07-31,NIGERIA,0.300197132941306
2019-07-31,RWANDA,0.006025695014255601
2019-07-31,SENEGAL,0.03160868992706573
2019-07-31,SOUTH AFRICA,0.4
2019-07-31,TANZANIA,0.08005372390238662
2019-07-31,UGANDA,0.014422904784665774
2019-08-31,EGYPT,0.08364862363808404
2019-08-31,KENYA,0.06638071151518622
2019-08-31,MALAWI,0.0009332263346070979
2019-08-31,MAURITIUS,0.006322314658290344
2019-08-31,MOROCCO,0.006410340535761936
2019-08-31,NAMIBIA,0.005844946704256045
2019-08-31,NIGER,0.002259130210420198
2019-08-31,NIGERIA,0.2915625796307343
2019-08-31,SENEGAL,0.030191537588010086
2019-08-31,SOUTH AFRICA,0.4
2019-08-31,TANZANIA,0.09327499513965125
2019-08-31,UGANDA,0.013171594044998593
2019-09-30,EGYPT,0.1582057462844085
2019-09-30,KENYA,0.05330489069691423
2019-09-30,MALAWI,0.007266445364249178
2019-09-30,MAURITIUS,0.0019747187234679725
2019-09-30,MOROCCO,0.004288302116647097
2019-09-30,NAMIBIA,0.0037056621907851145
2019-09-30,NIGER,0.00424183723483034
2019-09-30,NIGERIA,0.28607538041890485
2019-09-30,SENEGAL,0.025863729514660903
2019-09-30,SOUTH AFRICA,0.4
2019-09-30,TANZANIA,0.05240980443746847
2019-09-30,UGANDA,0.0026634830176633186
2019-10-31,EGYPT,0.09113589339966612
2019-10-31,KENYA,0.06147125360369036
2019-10-31,MALAWI,0.006187370348693414
