Date,Dividend
2016-05-20,5.0
2017-06-01,1.0
2018-06-01,3.75
2019-06-01,4.41
2021-06-01,8.75
2022-05-01,17.03
2023-05-30,0.02192
2024-07-26,0.02869
2025-05-30,0.03596
