Date,Dividend
2021-04-21,2.05
2021-04-21,1.2
2021-09-29,2.2
2022-05-04,2.1
2022-09-16,2.9
2023-09-15,1.25
2024-05-02,1.55
2024-09-12,1.55
2025-05-02,2.4
2025-09-19,4.0
