Date,Dividend
2017-05-15,0.15
2018-04-16,0.2
2019-06-06,0.25
2020-05-27,0.26
2021-04-28,0.38
2022-05-31,0.45
2023-03-31,0.35
2024-04-16,0.5
2025-06-10,0.4
2026-06-18,0.6
