Date,Dividend
2016-04-18,0.2
2016-09-14,0.55
2017-03-29,0.2
2017-09-13,0.65
2018-04-11,0.2
2018-09-12,0.65
2019-04-10,0.2
2019-09-11,0.8
2020-04-22,0.17
2021-04-14,0.35
2021-09-15,0.2
2022-04-06,0.8
2022-09-14,0.2
2023-04-04,0.9
2023-09-13,0.5
2024-04-10,2.3
2024-09-11,2.0
2025-04-09,3.0
2025-09-10,0.25
