Date,Dividend
2019-11-14,2.33556
2020-07-02,2.40687
2020-11-12,1.13661
2021-06-24,1.7902
2021-11-11,1.4829
2022-06-23,2.43819
2022-11-10,1.91029
2023-06-22,2.568912
2023-11-09,1.935868
2024-06-20,2.805485
2024-11-07,2.018406
2025-06-19,2.894814
2025-11-06,2.177854
