Date,Dividend
2016-04-13,0.0001
2017-04-13,0.1
2018-04-13,0.1
2019-04-12,0.14
2020-04-15,0.14
2021-04-09,0.15
2022-04-19,0.2
2023-04-14,0.25
2024-05-14,0.5
2025-04-17,0.55
