Date,Dividend
2016-04-05,0.41
2017-03-08,0.4
2018-03-07,0.1245
2019-02-28,0.15
2020-03-13,0.07
2022-03-24,0.07
2023-03-20,0.13
2024-04-16,0.2
2024-08-08,0.1
2025-03-26,0.64
2025-08-08,0.1
2026-02-16,1.2
