Date,Dividend
2016-03-03,2.88
2016-11-17,0.8
2017-03-09,2.064
2017-11-16,0.8
2018-03-07,2.504
2018-11-23,0.48
2019-03-07,1.464
2019-11-22,0.4
2020-03-05,1.208
2020-11-23,0.2
2021-03-11,0.552
2021-11-22,0.32
2022-03-10,0.96
2022-11-24,0.32
2023-03-17,1.03
