Date,Dividend
2021-05-26,6.36
2021-12-01,6.36
2022-06-01,6.48
2022-11-30,6.83
2023-05-31,5.54
2023-11-29,4.01
2024-05-28,4.78
2024-11-27,2.19
2025-06-18,4.2
2025-11-26,1.43
