Date,Dividend
2017-08-24,14.0
2018-08-23,14.0
2019-08-22,14.0
2021-08-19,14.0
2022-08-18,8.0
2024-07-12,14.0
2024-12-20,14.0
2025-07-10,14.0
2025-12-18,14.0
