Date,Dividend
2016-12-16,0.18
2017-05-18,0.16
2017-12-15,0.2
2018-05-17,0.18
2018-12-14,0.22
2019-05-16,0.18
2019-12-13,0.22
2020-05-15,0.18
2020-12-18,0.12
2021-06-10,0.08
2021-12-17,0.18
2022-05-19,0.12
2022-12-16,0.2
2023-05-18,0.14
2023-12-15,0.22
2024-05-17,0.16
2024-12-14,0.24
2025-05-15,0.18
2025-12-12,0.24
