Date,Dividend
2016-06-23,0.08
2016-12-21,0.05
2017-06-22,0.1
2017-12-20,0.06
2018-06-21,0.12
2018-12-19,0.06
2019-06-21,0.14
2021-07-08,0.05
2021-12-22,0.05
2022-06-23,0.12
2022-12-21,0.07
2023-06-22,0.16
2023-12-04,0.12
2024-06-21,0.16
2024-12-03,0.14
2025-06-20,0.24
2025-12-02,0.16
