Date,Dividend
2016-06-01,0.17
2017-05-22,0.19
2018-05-28,0.225
2019-06-03,0.25
2021-05-05,0.25
2022-05-16,0.28
2023-05-18,0.28
2024-05-14,0.29
2025-05-15,0.3
