Date,Dividend
2016-06-01,1.5
2017-05-24,1.8
2018-05-28,2.0
2019-06-10,2.15
2021-05-10,1.85
2022-05-16,2.1
2023-05-18,2.5
2024-05-17,3.125
2025-05-15,4.0
